entry_bar,exit_bar_ref,dir_ref,entry_px_ref,exit_px_ref,r_ref,exit_bar_nau,dir_nau,entry_px_nau,exit_px_nau,r_nau,reason,_merge
10860,10862,-1,92356.84,93034.20693220971,-1.1915855744968264,10862,-1,92356.8,93034.16854156108,-1.191585038301319,stop,both
10869,10869,-1,91036.0,91486.2442957423,-1.2837694385364193,10869,-1,91036.0,91486.2466447219,-1.283767961736208,stop,both
10888,10895,1,95556.0,95863.11,0.296788209381727,10895,1,95556.0,95863.1,0.29677172156234993,session,both
11010,11010,-1,94604.03,95045.49609772027,-1.3007131667730583,11010,-1,94604.0,95045.46752066343,-1.3007121046299648,stop,both
11030,11030,-1,93715.98,94078.86779727027,-1.3622507961054104,11030,-1,93716.0,94078.88949014641,-1.3622491866327522,stop,both
11057,11057,-1,94847.81,95072.07586842927,-1.5927960462241373,11057,-1,94847.8,95072.06609791565,-1.592795377919942,stop,both
11061,11061,1,98747.96,98247.71061856137,-1.275656451661015,11061,1,98748.0,98247.74937154427,-1.2756558747077862,stop,both
11067,11082,1,101248.19,100355.99284657932,-1.1581746001447644,11082,1,101248.2,100356.00447617086,-1.1581749060201958,stop,both
11087,11087,-1,96589.03,96945.63,-0.39904634404495465,11087,-1,96589.0,96945.6,-0.3990452070873498,session,both
11176,11176,-1,97812.0,98154.09468467448,-1.4009891776301862,11176,-1,97812.0,98154.09544459256,-1.4009882884426867,stop,both
11181,11181,-1,96252.0,96782.9689531917,-1.2544865899503035,11181,-1,96252.0,96782.96944677102,-1.254486354034988,stop,both
11200,11200,-1,95658.79,95960.38246248178,-1.444750573737692,11200,-1,95658.8,95960.39116070076,-1.444752536847631,stop,both
11202,11202,-1,94484.01,94872.25410850969,-1.341407331033947,11202,-1,94484.0,94872.24144182948,-1.3414096351607256,stop,both
11224,11231,1,100361.64,101125.0,0.7535721139440629,11231,1,100361.6,101125.0,0.7536232971714919,session,both
11396,11399,-1,102817.82,100204.01,5.682206323343441,11399,-1,102817.79999999999,100204.0,5.682179643733765,session,both
11418,11423,-1,98855.86,97461.86,2.1222077610794896,11423,-1,98855.90000000001,97461.90000000001,2.122227493889708,session,both
11434,11438,-1,94811.85,95805.05312260358,-1.13434495839687,11438,-1,94811.90000000001,95805.10310245305,-1.1343450315873553,stop,both
11848,11849,1,102147.95,101567.80431854479,-1.2458021020949346,11849,1,102148.0,101567.85501545348,-1.245802518869121,stop,both
11872,11879,-1,97952.26,96954.61,1.1241494349661285,11879,-1,97952.3,96954.59999999999,1.1242157959881696,session,both
11898,11898,-1,94030.81,94538.85298071778,-1.259818104169073,11898,-1,94030.8,94538.8442716548,-1.2598174181951083,stop,both
12012,12013,-1,90851.23,91568.87627667388,-1.177934559885838,12013,-1,90851.2,91568.84709382366,-1.1779342995528945,stop,both
12062,12065,1,98963.99,98603.22291815636,-1.3833416517271195,12065,1,98964.0,98603.23266401593,-1.3833414199973946,stop,both
12112,12119,1,104000.0,104077.48,-0.10239663515591567,12119,1,104000.0,104077.5,-0.10236658448781548,session,both
12167,12167,-1,103414.0,101331.57,5.074430814745681,12167,-1,103414.0,101331.6,5.074337464191747,session,both
12175,12180,1,107482.36,106426.8381932662,-1.1418601091706757,12180,1,107482.4,106426.87867576494,-1.1418602273919551,stop,both
12209,12215,1,104965.99,106143.82,2.1189397781397843,12215,1,104966.0,106143.8,2.118872785593172,session,both
12255,12255,1,105213.6,104703.72334792407,-1.2881915179784804,12255,1,105213.6,104703.72250420933,-1.2881910399380934,stop,both
12343,12348,-1,98956.31,99870.64260867792,-1.1522190781616328,12348,-1,98956.3,99870.63121906895,-1.1522192931299842,stop,both
12404,12404,1,103584.0,103246.32670807709,-1.4287612676477377,12404,1,103584.0,103246.32566195192,-1.4287599371639612,stop,both
12520,12527,1,98842.0,101328.52,2.655602226494908,12527,1,98842.0,101328.5,2.6555700857101314,session,both
12615,12615,1,99710.91,99209.89866381594,-1.2779269769127664,12615,1,99710.9,99209.89049575002,-1.277927967764751,stop,both
12957,12958,-1,95066.24,95659.41629796759,-1.2250729839779906,12958,-1,95066.20000000001,95659.37112613597,-1.2250748458678273,stop,both
13024,13024,-1,94323.95,94601.95375033411,-1.4757062898118958,13024,-1,94324.0,94602.0001317837,-1.4757127244642998,stop,both
13031,13031,-1,92432.07,91552.88,1.5717612150664193,13031,-1,92432.09999999999,91552.9,1.571787586499894,session,both
13040,13055,-1,89320.01,88680.4,0.514404068237098,13055,-1,89320.0,88680.4,0.5143926613187148,session,both
13073,13073,-1,86806.0,87182.09415104729,-1.3238329167485927,13073,-1,86806.0,87182.09789628618,-1.3238296989428608,stop,both
13075,13075,-1,84258.25,84941.75870121065,-1.1732823677022175,13075,-1,84258.3,84941.81237494746,-1.1732815425200758,stop,both
13101,13101,-1,83522.02,83939.97289492872,-1.280470350723216,13101,-1,83522.0,83939.95061311762,-1.2804718111423965,stop,both
13107,13117,-1,80805.5,81757.25797357368,-1.119561835824948,13117,-1,80805.5,81757.25770338258,-1.1195618695682032,stop,both
13121,13122,1,84363.68,83506.19642372953,-1.1370392585333275,13122,1,84363.7,83506.21276912089,-1.1370387041424754,stop,both
13168,13175,1,87428.0,94270.0,19.452214059134814,13175,1,87428.0,94270.0,19.452023944421082,session,both
13195,13199,-1,87132.8,86220.61,0.8197149527241296,13199,-1,87132.8,86220.6,0.8197277955921568,session,both
13203,13217,-1,83936.41,85473.21851630016,-1.0771642912592039,13217,-1,83936.4,85473.21100769532,-1.0771641581896385,stop,both
13220,13220,1,88206.19,87475.76809959502,-1.1683648458535105,13220,1,88206.20000000001,87475.77968649428,-1.1683652323280789,stop,both
13235,13238,1,89926.07,88795.64524688637,-1.1106709671105774,13238,1,89926.09999999999,88795.67764712372,-1.1106712407399446,stop,both
13287,13287,1,90440.74,89862.9796381128,-1.2184514758582992,13287,1,90440.7,89862.9404358282,-1.2184516815156616,stop,both
13294,13294,-1,86314.64,86839.97081252876,-1.2307274286564631,13294,-1,86314.59999999999,86839.93069795906,-1.2307273722237706,stop,both
13359,13359,-1,79847.09,80358.84280569771,-1.2191373485702475,13359,-1,79847.1,80358.85494383985,-1.2191364632830506,stop,both
13362,13362,-1,78459.9,79132.95921881215,-1.163900884751056,13362,-1,78459.90000000001,79132.9603712792,-1.163900605305631,stop,both
13405,13405,1,84069.01,83491.42061748348,-1.2030721217921474,13405,1,84069.0,83491.40651291738,-1.203070649483042,stop,both
13456,13456,1,84724.58,83976.2375288795,-1.1578028467279229,13456,1,84724.6,83976.25723582471,-1.1578028220734085,stop,both
13579,13579,1,85612.24,85177.20185873423,-1.2748094890100314,13579,1,85612.2,85177.1618046144,-1.2748093260116211,stop,both
13791,13799,-1,84172.01,84424.38,-0.7538950408366175,13799,-1,84172.0,84424.4,-0.7539561319170068,session,both
13912,13913,1,86757.67,86378.67851416778,-1.3197840808845178,13913,1,86757.7,86378.7072001626,-1.3197830805548463,stop,both
14011,14011,-1,79107.29,79851.56420957827,-1.149502960756561,14011,-1,79107.3,79851.575064256,-1.1495028086910357,stop,both
14023,14024,-1,74810.0,75835.03724742575,-1.1028757992336613,14024,-1,74810.0,75835.03797726895,-1.1028757264828837,stop,both
14058,14058,-1,77350.0,77795.05020062145,-1.2440208654861764,14058,-1,77350.0,77795.04982880552,-1.244021068768046,stop,both
14060,14063,-1,76854.05,76322.42,0.7642327994958114,14063,-1,76854.09999999999,76322.4,0.7643632827817871,session,both
14082,14087,1,82202.16,82615.22,0.33617176378471186,14087,1,82202.20000000001,82615.2,0.33610301462511866,session,both
14104,14104,-1,78757.24,79333.0914933352,-1.1921732136256196,14104,-1,78757.2,79333.04992420979,-1.1921736381207366,stop,both
14390,14399,1,90236.16,93442.99,6.822717160422291,14399,1,90236.2,93443.0,6.822661664374617,session,both
14463,14463,1,95368.0,95015.13397526374,-1.377673633731906,14463,1,95368.0,95015.1365785245,-1.377676425195086,stop,both
14782,14783,1,102828.04,103261.6,0.36782162780076305,14783,1,102828.0,103261.6,0.36787176659621657,session,both
14871,14871,-1,102799.99,103029.74457370178,-1.6271074907462189,14871,-1,102800.0,103029.75277772413,-1.6271124483091295,stop,both
14875,14875,-1,101630.59,102108.33286696889,-1.298523025391743,14875,-1,101630.59999999999,102108.34220261131,-1.298523468854728,stop,both
15087,15087,1,108999.99,108579.45197959532,-1.3621684651464985,15087,1,109000.0,108579.4597314057,-1.3621665585583045,stop,both
15100,15101,1,111780.84,111117.05976641277,-1.2350605244649655,15101,1,111780.8,111117.02041618162,-1.235060670883807,stop,both
15132,15133,-1,109076.36,109352.84627341622,-1.553012786140067,15133,-1,109076.4,109352.88368858129,-1.5530181522337998,stop,both
15305,15305,-1,103898.75,104161.56714688342,-1.5541579905645149,15305,-1,103898.8,104161.61695391207,-1.554158663281933,stop,both
15452,15455,-1,101914.76,101508.68,0.5139021456621637,15455,-1,101914.8,101508.7,0.5139429225450679,session,both
15550,15551,1,109973.74,110263.02,0.19156165614678453,15551,1,109973.7,110263.0,0.1915892453098176,session,both
15621,15621,-1,105973.61,106328.64012003054,-1.4185886399475978,15621,-1,105973.6,106328.63083525242,-1.4185877586633326,stop,both
15854,15854,-1,100865.66,101181.6366268529,-1.4476062329276436,15854,-1,100865.7,101181.67302080372,-1.4476115104853,stop,both
15856,15856,-1,98906.21,99513.73426424313,-1.2286229030835611,15856,-1,98906.20000000001,99513.72025569696,-1.2286243839222348,stop,both
15882,15887,1,102484.02,105333.93,5.962997489014105,15887,1,102484.0,105333.90000000001,5.962967569740128,session,both
15926,15926,1,107923.22,107552.90308532643,-1.4073086596454278,15926,1,107923.2,107552.88316357604,-1.4073086702485784,stop,both
15975,15975,-1,106557.79,106696.3318703985,-2.0774929260006143,15975,-1,106557.79999999999,106696.34457050788,-2.0774720413229995,stop,both
16097,16103,1,109413.01,108766.30053232679,-1.236157849864372,16103,1,109413.0,108766.28823843854,-1.236156988080989,stop,both
16268,16268,1,111749.99,111243.88825465366,-1.3084275369796312,16268,1,111750.0,111243.89801338776,-1.3084274172766082,stop,both
16289,16295,1,112643.47,116010.0,11.509763121532508,16295,1,112643.5,116010.0,11.509634968645694,session,both
16302,16311,1,117860.38,116811.01257438322,-1.1565419040004197,16311,1,117860.4,116811.03016760953,-1.1565415700421986,stop,both
16372,16383,1,120750.25,120307.97699677208,-1.381530768702092,16383,1,120750.29999999999,120308.02706042233,-1.3815309819846504,stop,both
16395,16415,-1,118251.04,117758.09,0.5265380314570091,16415,-1,118251.0,117758.09999999999,0.5264598977304861,session,both
16462,16462,1,120272.19,119932.4233992178,-1.494878628424226,16462,1,120272.2,119932.43514604794,-1.494881217543353,stop,both
16479,16487,-1,118139.99,117924.84,0.14264813283924102,16487,-1,118140.0,117924.8,0.14279096584758505,session,both
16635,16643,-1,116353.67,116732.09945485214,-1.4311504734274578,16643,-1,116353.7,116732.1237423079,-1.431157082334623,stop,both
16697,16697,1,119090.46,118877.09891532184,-1.7807294919408108,16697,1,119090.50000000001,118877.13387327091,-1.7807112884548473,stop,both
16771,16771,-1,116523.15,116723.67546083483,-1.8142246732302882,16771,-1,116523.2,116723.7258815178,-1.81422331561999,stop,both
16911,16912,-1,113037.12,113340.50246176886,-1.5223253012033326,16912,-1,113037.1,113340.48247535025,-1.5223251855592679,stop,both
16955,16956,1,116347.23,116070.5109618296,-1.5879335941212043,16956,1,116347.2,116070.48034802437,-1.5879321366664427,stop,both
17020,17021,1,118500.0,118215.43205541336,-1.5822890651983765,17021,1,118500.0,118215.4331282506,-1.5822912631084052,stop,both
17043,17048,1,121875.99,121294.56678147156,-1.2927633165009258,17048,1,121876.0,121294.57879984024,-1.2927643593200826,stop,both
17102,17102,1,121767.97,121450.51572215202,-1.5363069641387683,17102,1,121768.0,121450.54569614376,-1.5363070524455724,stop,both
17108,17111,1,122744.22,123306.43,0.8549429365265271,17111,1,122744.2,123306.4,0.8549197912097888,session,both
17125,17135,-1,118866.37,118295.09,0.5968881271647838,17135,-1,118866.4,118295.09999999999,0.596919720109081,session,both
17152,17153,-1,117275.23,117556.2817672584,-1.5848817811771123,17153,-1,117275.2,117556.24994948454,-1.5848854101063745,stop,both
17211,17223,-1,115452.0,115928.96260576653,-1.339579396510013,17223,-1,115452.0,115928.96592137271,-1.339577040805786,stop,both
17247,17255,-1,113882.66,112872.94,2.4276414561681023,17255,-1,113882.7,112872.9,2.427859857637552,session,both
17319,17327,1,115808.24,116935.99,1.8446730707802268,17327,1,115808.2,116936.0,1.844766590916218,session,both
17372,17373,-1,112600.0,113107.38552285264,-1.311390772400649,17373,-1,112600.0,113107.38299946612,-1.3113923175704933,stop,both
17384,17390,-1,111511.56,112016.50734555974,-1.3098731947356648,17390,-1,111511.6,112016.54376220342,-1.3098754997006958,stop,both
17397,17397,-1,109561.96,110065.01964427512,-1.3056076699861736,17397,-1,109562.0,110065.06065129592,-1.3056071709442305,stop,both
17480,17484,-1,110019.38,110470.68153286568,-1.341995388522063,17484,-1,110019.4,110470.69711185429,-1.3419987939743856,stop,both
17486,17495,-1,109106.14,108377.4,1.05402095751715,17495,-1,109106.09999999999,108377.40000000001,1.0539452939256162,session,both
17582,17583,1,111149.99,110770.6234693704,-1.409483749583156,17583,1,111150.0,110770.63268733076,-1.4094829409210763,stop,both
17648,17649,1,112954.32,112481.88621357975,-1.3340263733998083,17649,1,112954.3,112481.86639757035,-1.3340264444923555,stop,both
17653,17654,1,113214.78,112613.4476903663,-1.2628825307583185,17654,1,113214.8,112613.46760048301,-1.2628825379229751,stop,both
17752,17753,-1,110880.76,111176.49320247982,-1.5256091502013491,17753,-1,110880.8,111176.5327522374,-1.5256101387166752,stop,both
17773,17783,1,113413.5,113960.0,1.0895553585125621,17783,1,113413.5,113960.0,1.089560895202746,session,both
17947,17947,-1,115226.93,115535.67728830667,-1.5231910731515912,17947,-1,115226.9,115535.65138226481,-1.5231840090323574,stop,both
17956,17956,1,117581.67,117236.53903179194,-1.476261945358544,17956,1,117581.7,117236.56505433569,-1.4762565703732102,stop,both
18138,18138,-1,108833.63,109414.86497296834,-1.2628436924586133,18138,-1,108833.6,109414.836514609,-1.2628429249029576,stop,both
18230,18239,1,113227.29,114311.96,2.2428953625670784,18239,1,113227.3,114312.0,2.2429505995295465,session,both
18273,18287,1,116111.27,118594.99,4.9718785088123125,18287,1,116111.3,118595.0,4.971844320505366,session,both
18302,18302,1,119621.19,119244.19670478153,-1.4435245210301453,18302,1,119621.19999999998,119244.20484036457,-1.4435223612684027,stop,both
18328,18329,1,122258.04,121961.18120573486,-1.5758746520116085,18329,1,122257.99999999999,121961.13681282736,-1.5758659313644392,stop,both
18363,18363,1,124031.44,123693.72887284093,-1.5134791372429783,18363,1,124031.4,123693.69300316148,-1.5134852600792579,stop,both
18365,18368,1,125172.81,124588.93449146049,-1.2994357848325255,18368,1,125172.8,124588.92877759888,-1.299437964120466,stop,both
18423,18431,-1,122725.36,121332.95,3.0982122866452797,18431,-1,122725.40000000001,121333.0,3.0982045902685407,session,both
18471,18471,-1,121315.01,121708.3252235759,-1.4325190698438937,18471,-1,121315.0,121708.3165404832,-1.432517588427261,stop,both
18473,18473,-1,119819.76,120361.18251459481,-1.3105276474991838,18473,-1,119819.8,120361.22236390634,-1.3105278371615743,stop,both
18496,18496,-1,119018.99,119426.72291995448,-1.409366011119727,18496,-1,119019.0,119426.72879498902,-1.4093701799035039,stop,both
18498,18503,-1,117623.8,112774.5,7.202266212786811,18503,-1,117623.8,112774.5,7.202282027831121,session,both
18544,18551,1,113198.2,114958.8,3.428154429998333,18551,1,113198.20000000001,114958.8,3.4281691376325814,session,both
18582,18591,-1,112493.1,112886.4470137229,-1.4010852438319532,18591,-1,112493.1,112886.44488745398,-1.401087408158249,stop,both
18614,18614,-1,111389.01,111647.3204994332,-1.6044099318153346,18614,-1,111389.0,111647.3107253456,-1.6044093496266962,stop,both
18616,18616,-1,110798.01,111121.05273462227,-1.4808755228495334,18616,-1,110798.0,111121.04219432904,-1.480876282612806,stop,both
18639,18639,-1,110529.35,110672.69619216719,-2.0801921557423273,18639,-1,110529.40000000001,110672.74795338881,-2.0801793810575364,stop,both
18644,18647,-1,108197.67,108194.28,-0.25544235712461966,18647,-1,108197.7,108194.3,-0.2554254862728468,session,both
18655,18664,-1,106741.28,107384.37527123289,-1.2330727116100733,18664,-1,106741.3,107384.3934609312,-1.2330734092765039,stop,both
18749,18754,-1,107779.71,108236.6466780862,-1.3309242985439316,18754,-1,107779.7,108236.64159847649,-1.3309207120189637,stop,both
18759,18762,1,112170.52,111513.23535161138,-1.2382204257013905,18762,1,112170.5,111513.21519598895,-1.2382203265337604,stop,both
18895,18895,1,116053.5,115519.37312193,-1.3034878375173298,18895,1,116053.5,115519.37011502753,-1.3034861250814807,stop,both
18952,18954,-1,111509.74,111939.42189889538,-1.3640237434514488,18954,-1,111509.7,111939.38355419275,-1.364022213467756,stop,both
18965,18965,-1,108575.26,109225.9986300753,-1.234288966406387,18965,-1,108575.3,109226.03472704205,-1.234290453503147,stop,both
18974,18974,-1,107627.15,108222.36061099703,-1.253850745662279,18974,-1,107627.2,108222.40757174854,-1.2538521559064713,stop,both
18999,18999,1,110790.14,110178.00690622797,-1.2526863919106397,18999,1,110790.09999999999,110177.96855569919,-1.25268698321106,stop,both
19072,19072,-1,105745.71,106350.26654394616,-1.2455803101752385,19072,-1,105745.7,106350.25605910826,-1.2455804834052504,stop,both
19086,19086,-1,104215.76,104586.7561245905,-1.393971126918202,19086,-1,104215.8,104586.79323153684,-1.3939743446439674,stop,both
19096,19103,-1,103197.02,101497.22,2.475152308485578,19103,-1,103197.0,101497.2,2.4751609482177814,session,both
19144,19144,-1,102014.49,102310.09710225032,-1.4838422686152222,19144,-1,102014.5,102310.11051940132,-1.4838367310244838,stop,both
19164,19166,-1,100411.89,100762.12305942715,-1.4020802872576732,19166,-1,100411.90000000001,100762.13018906675,-1.4020836167995414,stop,both
19170,19175,1,102397.13,103339.08,2.343520557923303,19175,1,102397.1,103339.1,2.343701811603205,session,both
19261,19271,-1,104530.83,103058.99,4.503389704601278,19271,-1,104530.8,103059.0,4.50328510248331,session,both
19288,19295,-1,102173.51,101654.37,1.0251178614122691,19295,-1,102173.5,101654.4,1.0250123660568327,session,both
19313,19319,-1,100633.13,99692.02,1.9896488220408102,19319,-1,100633.1,99692.0,1.9896180413932139,session,both
19333,19334,-1,95350.76,96316.46843725015,-1.1389312288583853,19334,-1,95350.8,96316.50278302778,-1.138932096195756,stop,both
19385,19386,-1,94224.47,94542.80329929473,-1.4150903835767439,19386,-1,94224.5,94542.8326223894,-1.4150913966776728,stop,both
19410,19410,-1,92767.48,93105.62008036986,-1.384784820284935,19410,-1,92767.5,93105.6402170942,-1.38478474778918,stop,both
19412,19412,-1,91678.93,92221.03509791926,-1.2374631341093127,19412,-1,91678.9,92221.00499629742,-1.237463101016646,stop,both
19419,19428,-1,90866.01,91619.52575683466,-1.1695251544126837,19428,-1,90866.0,91619.5171850285,-1.1695248158470106,stop,both
19433,19433,1,93499.15,93013.15518641644,-1.2686419895467536,19433,1,93499.2,93013.20566045574,-1.2686423962977864,stop,both
19456,19461,-1,89951.7,90435.35404682209,-1.2610769798422299,19461,-1,89951.7,90435.35489934584,-1.2610765208836263,stop,both
19481,19487,-1,87878.1,86637.23,1.5294567250375237,19487,-1,87878.09999999999,86637.2,1.529500768889842,session,both
19498,19500,-1,82207.83,83440.0107015667,-1.094104288716466,19500,-1,82207.8,83439.97918219763,-1.0941043698049975,stop,both
19626,19631,1,89830.8,90484.02,1.4605451578500273,19631,1,89830.8,90484.0,1.460485144973959,session,both
19767,19775,1,89271.99,91277.88,3.0239738581869293,19775,1,89272.0,91277.90000000001,3.02401103355983,session,both
19841,19841,-1,88810.88,89374.02582172898,-1.2214869209049073,19841,-1,88810.9,89374.04566596486,-1.2214870316944837,stop,both
19936,19941,1,92707.5,92348.28898160013,-1.3606210434862203,19941,1,92707.5,92348.2924953165,-1.3606245778769421,stop,both
19990,19990,1,92858.4,92363.60527055533,-1.2620387727955449,19990,1,92858.4,92363.60166551682,-1.2620368585138744,stop,both
20008,20008,-1,89935.13,90405.44002324514,-1.2684152851883357,20008,-1,89935.1,90405.41423150768,-1.2684128004321158,stop,both
20080,20087,-1,87033.21,86432.08,1.1108916958757191,20087,-1,87033.2,86432.09999999999,1.1108210963245266,session,both
20127,20127,1,89675.85,89338.17055832218,-1.3710910376071406,20127,1,89675.90000000001,89338.21738219648,-1.371087747964721,stop,both
20156,20156,-1,84483.8,85115.0619796619,-1.1880664561001255,20156,-1,84483.8,85115.06138507377,-1.1880666325814848,stop,both
20331,20331,1,89200.0,88935.57991826815,-1.4715788041743267,20331,1,89200.0,88935.58281981843,-1.4715839866692892,stop,both
20513,20514,1,90376.05,90106.78126998272,-1.469189206934203,20514,1,90376.09999999999,90106.83087361766,-1.4691887752186992,stop,both
20609,20613,-1,92692.32,92904.4801106453,-1.6123571470730844,20613,-1,92692.3,92904.45991289138,-1.6123575852217806,stop,both
20783,20783,1,95757.19,95110.788357848,-1.2066943772074572,20783,1,95757.2,95110.8014098225,-1.2066953780796261,stop,both
20799,20807,1,96493.14,96951.78,0.7008505777030403,20807,1,96493.1,96951.8,0.7009776578959728,session,both
20827,20831,-1,95835.01,95604.8,0.4699655294414834,20831,-1,95835.0,95604.8,0.46991484924158544,session,both
20951,20951,-1,88509.18,88427.66,-0.0810340078745082,20951,-1,88509.2,88427.7,-0.08107273148659815,session,both
20969,20969,-1,87602.39,87874.37812862832,-1.451614334454641,20969,-1,87602.4,87874.38829113603,-1.4516141165149017,stop,both
21068,21069,-1,86495.17,86903.02725126484,-1.297601030015955,21069,-1,86495.2,86903.05195653958,-1.2976049873572044,stop,both
21163,21164,-1,83477.02,84344.84376848789,-1.135367696649547,21164,-1,83477.0,84344.82327949538,-1.135367740266146,stop,both
21207,21208,-1,81480.0,81901.83484110534,-1.271118630431526,21208,-1,81480.0,81901.8325396568,-1.2711201057908266,stop,both
21210,21215,-1,78893.92,78741.09,0.04712896138373848,21215,-1,78893.90000000001,78741.1,0.04709545917567602,session,both
21256,21258,1,78850.06,78397.36903510604,-1.2431530754106326,21258,1,78850.09999999999,78397.40793277443,-1.243152605318556,stop,both
21279,21279,-1,77201.21,77379.88201850663,-1.6056167346033,21279,-1,77201.2,77379.87423667131,-1.6056091464643285,stop,both
21281,21285,-1,76488.08,76789.21299198401,-1.356301394900278,21285,-1,76488.09999999999,76789.23542342048,-1.3562986166744375,stop,both
21306,21306,-1,72576.08,73179.65452475977,-1.169041286505485,21306,-1,72576.09999999999,73179.67533267345,-1.1690411075630682,stop,both
21315,21335,-1,71454.44,62909.86,12.046669075957722,21335,-1,71454.4,62909.9,12.046536995599766,session,both
21351,21359,1,68194.9,70580.26,2.5243321417975877,21359,1,68194.9,70580.3,2.5243713589123487,session,both
21447,21447,-1,68460.4,68824.58560675532,-1.2638750355372934,21447,-1,68460.4,68824.58639588437,-1.2638744652823888,stop,both
21497,21497,-1,65863.38,66158.30520982124,-1.3133512381084662,21497,-1,65863.4,66158.32484393392,-1.313351720926775,stop,both
21520,21527,1,68692.12,68853.96,0.14080382806240896,21527,1,68692.09999999999,68854.0,0.14093343222322657,session,both
21557,21564,1,70184.0,70027.21687347519,-1.62601029834614,21564,1,70184.0,70027.21493389766,-1.626002545355083,stop,both
21571,21573,-1,68451.45,68809.65286165416,-1.2682356348563073,21573,-1,68451.5,68809.70397537213,-1.2682349984612429,stop,both
21592,21592,-1,67539.53,67741.46897564549,-1.468937207293756,21592,-1,67539.5,67741.44140921751,-1.4689313566413942,stop,both
21615,21615,-1,66875.06,67110.90382122064,-1.3976791683132623,21615,-1,66875.1,67110.94500095,-1.3976774200125859,stop,both
21773,21782,-1,63378.84,63817.5150363192,-1.2029690343734039,21782,-1,63378.8,63817.477192097045,-1.2029679127123798,stop,both
21807,21815,1,66973.19,67988.04,2.0722675686720717,21815,1,66973.2,67988.0,2.0721526617218853,session,both
21832,21835,-1,67382.0,67646.9119559269,-1.3567986882224188,21835,-1,67382.0,67646.90842767424,-1.3568034310165917,stop,both
21871,21871,-1,63216.01,63742.71315856648,-1.16873091563163,21871,-1,63216.0,63742.70364403056,-1.1687307341766995,stop,both
21927,21935,1,67177.05,68830.06,7.497873386347467,21935,1,67177.1,68830.09999999999,7.497853610400712,session,both
21969,21983,1,71011.4,72666.77,2.7257405212314745,21983,1,71011.4,72666.8,2.7257983283570235,session,both
22000,22007,-1,71652.77,70890.72,2.6333490568231936,22007,-1,71652.8,70890.7,2.633573170123808,session,both
22023,22023,-1,68409.89,68874.18080608599,-1.2069798675842538,22023,-1,68409.90000000001,68874.19007527205,-1.2069802224318305,stop,both
22079,22079,-1,66236.8,66432.93257123898,-1.4735002055661366,22079,-1,66236.8,66432.93180792574,-1.4735020456279604,stop,both
22094,22097,1,68975.8,68597.9474526325,-1.2548656185799802,22097,1,68975.8,68597.9489548801,-1.254866634649246,stop,both
22119,22119,1,71467.81,71050.51642737364,-1.2390710881820706,22119,1,71467.8,71050.50973784404,-1.2390729567976317,stop,both
22190,22190,1,73379.18,72866.19021501164,-1.1995590597439096,22190,1,73379.2,72866.20837703251,-1.1995583968247616,stop,both
22252,22256,1,73573.31,73202.94809657198,-1.2774134696809274,22256,1,73573.3,73202.94402338829,-1.2774178825365448,stop,both
22311,22313,-1,71193.23,71703.90594651195,-1.1958737157012755,22313,-1,71193.2,71703.87595830692,-1.1958736289494547,stop,both
22523,22535,-1,66502.41,66407.28,0.005529805848115049,22535,-1,66502.4,66407.3,0.005450550916943233,session,both
22799,22799,1,71514.1,71924.22,0.6824313305021038,22799,1,71514.09999999999,71924.2,0.6823839400913658,session,both
22940,22943,1,73322.0,74417.99,2.6780396250517366,22943,1,73322.0,74418.0,2.6780759063839903,session,both
22958,22959,1,75525.94,74988.39150883086,-1.1960009818407906,22959,1,75525.90000000001,74988.35833446158,-1.1960033753450228,stop,both
23030,23039,1,77340.11,77072.0,-0.7847065668117497,23039,1,77340.09999999999,77072.0,-0.7846818478518056,session,both
23366,23366,1,78737.26,78365.16482611658,-1.2955472284968224,23366,1,78737.3,78365.20320145265,-1.2955460855087964,stop,both
23427,23430,1,80173.3,79878.7431693677,-1.3803559061185893,23430,1,80173.3,79878.74251764445,-1.3803550630131598,stop,both
23680,23687,1,81301.22,81089.99,-0.9976187339626849,23687,1,81301.2,81090.0,-0.9975336781073042,session,both
23702,23702,-1,78758.59,79135.84584026042,-1.292973874206671,23702,-1,78758.59999999999,79135.85530199252,-1.2929743283331976,stop,both
23775,23776,-1,76393.66,76632.07355206329,-1.4492949857901187,23776,-1,76393.7,76632.11400281936,-1.4492943725421044,stop,both
23888,23893,-1,74609.37,75042.9556674439,-1.2416053754377416,23893,-1,74609.40000000001,75042.98615772427,-1.2416051998990139,stop,both
23968,23968,-1,76518.1,76672.46375829485,-1.6946798640779202,23968,-1,76518.09999999999,76672.46474717026,-1.6946754183759798,stop,both
23990,23991,-1,75073.4,75351.84593906693,-1.3781619962216016,23991,-1,75073.40000000001,75351.84300041547,-1.3781659799067645,stop,both
24004,24017,-1,73258.0,73634.53830682304,-1.2730791926121308,24017,-1,73258.0,73634.53875168526,-1.2730788708093497,stop,both
24109,24119,-1,72221.74,71408.9,2.619375493705387,24119,-1,72221.7,71408.9,2.6192135175613416,session,both
24134,24143,-1,68809.93,66760.83,4.4243647492656235,24143,-1,68809.90000000001,66760.8,4.424360713591193,session,both
24148,24148,-1,65849.9,66511.78985040284,-1.139982782390286,24148,-1,65849.90000000001,66511.79102207205,-1.1399825358340847,stop,both
24165,24165,-1,65007.27,65312.50177126576,-1.2988674470602735,24165,-1,65007.299999999996,65312.533037074645,-1.2988663481523421,stop,both
