symbol,signal,look,win,q,band,hold,contrarian,trades,tpd,avg_bps,win_rate,pf_0x,tot_0x,pf_1x,tot_1x,pf_2x,tot_2x,pf_3x,tot_3x
SOLUSDT,dcrowd,144,288,0.02,2016,864,True,340,0.196,-14.84,0.4676,0.9563,-5046.2,0.9169,-9806.2,0.8793,-14566.2,0.8434,-19326.2
SOLUSDT,dcrowd,144,288,0.02,2016,864,False,340,0.196,14.84,0.5324,1.0457,5046.2,1.0025,286.2,0.9611,-4473.8,0.9213,-9233.8
SOLUSDT,dcrowd,144,288,0.02,8640,96,True,562,0.324,-3.06,0.5214,0.9735,-1722.2,0.8605,-9590.2,0.7602,-17458.2,0.6714,-25326.2
SOLUSDT,dcrowd,144,288,0.02,8640,96,False,562,0.324,3.06,0.4786,1.0272,1722.2,0.9088,-6145.8,0.8048,-14013.8,0.7136,-21881.8
SOLUSDT,dcrowd,144,288,0.02,8640,144,True,457,0.264,9.82,0.5208,1.0702,4488.9,0.9715,-1909.1,0.8817,-8307.1,0.8002,-14705.1
SOLUSDT,dcrowd,144,288,0.02,8640,144,False,457,0.264,-9.82,0.477,0.9344,-4488.9,0.8484,-10886.9,0.7708,-17284.9,0.7009,-23682.9
SOLUSDT,dcrowd,144,288,0.02,8640,288,True,368,0.212,58.53,0.587,1.3507,21537.5,1.2575,16385.5,1.1704,11233.5,1.0891,6081.5
SOLUSDT,dcrowd,144,288,0.02,8640,288,False,368,0.212,-58.53,0.413,0.7404,-21537.5,0.6898,-26689.5,0.6428,-31841.5,0.5994,-36993.5
SOLUSDT,dcrowd,144,288,0.02,8640,576,True,287,0.166,25.03,0.5505,1.0959,7182.6,1.0412,3164.6,0.9892,-853.4,0.9396,-4871.4
SOLUSDT,dcrowd,144,288,0.02,8640,576,False,287,0.166,-25.03,0.4495,0.9125,-7182.6,0.8671,-11200.6,0.8242,-15218.6,0.7834,-19236.6
SOLUSDT,dcrowd,144,288,0.02,8640,864,True,239,0.138,-22.99,0.5105,0.9333,-5495.7,0.8947,-8841.7,0.8577,-12187.7,0.8222,-15533.7
SOLUSDT,dcrowd,144,288,0.02,8640,864,False,239,0.138,22.99,0.4854,1.0715,5495.7,1.0274,2149.7,0.9851,-1196.3,0.9447,-4542.3
SOLUSDT,dcrowd,144,288,0.05,2016,96,True,1437,0.829,2.6,0.5143,1.0254,3733.2,0.8957,-16384.8,0.7823,-36502.8,0.6835,-56620.8
SOLUSDT,dcrowd,144,288,0.05,2016,96,False,1437,0.829,-2.6,0.485,0.9752,-3733.2,0.8522,-23851.2,0.7453,-43969.2,0.6527,-64087.2
SOLUSDT,dcrowd,144,288,0.05,2016,144,True,1103,0.636,9.75,0.5122,1.0776,10757.3,0.968,-4684.7,0.8695,-20126.7,0.781,-35568.7
SOLUSDT,dcrowd,144,288,0.05,2016,144,False,1103,0.636,-9.75,0.4859,0.928,-10757.3,0.8336,-26199.3,0.7491,-41641.3,0.6737,-57083.3
SOLUSDT,dcrowd,144,288,0.05,2016,288,True,817,0.471,16.16,0.5263,1.0912,13204.3,1.0118,1766.3,0.938,-9671.7,0.8694,-21109.7
SOLUSDT,dcrowd,144,288,0.05,2016,288,False,817,0.471,-16.16,0.4725,0.9164,-13204.3,0.8499,-24642.3,0.7882,-36080.3,0.7312,-47518.3
SOLUSDT,dcrowd,144,288,0.05,2016,576,True,533,0.307,48.86,0.5272,1.2259,26044.5,1.1563,18582.5,1.0908,11120.5,1.029,3658.5
SOLUSDT,dcrowd,144,288,0.05,2016,576,False,533,0.307,-48.86,0.4709,0.8157,-26044.5,0.7694,-33506.5,0.7258,-40968.5,0.6846,-48430.5
SOLUSDT,dcrowd,144,288,0.05,2016,864,True,404,0.233,3.02,0.4975,1.0096,1218.2,0.9659,-4437.8,0.9242,-10093.8,0.8843,-15749.8
SOLUSDT,dcrowd,144,288,0.05,2016,864,False,404,0.233,-3.02,0.5025,0.9905,-1218.2,0.9477,-6874.2,0.9067,-12530.2,0.8674,-18186.2
SOLUSDT,dcrowd,144,288,0.05,8640,96,True,1117,0.644,13.26,0.5166,1.1231,14806.4,0.9935,-831.6,0.8792,-16469.6,0.7785,-32107.6
SOLUSDT,dcrowd,144,288,0.05,8640,96,False,1117,0.644,-13.26,0.4816,0.8904,-14806.4,0.7878,-30444.4,0.6978,-46082.4,0.6186,-61720.4
SOLUSDT,dcrowd,144,288,0.05,8640,144,True,872,0.503,20.15,0.5333,1.1547,17570.2,1.0449,5362.2,0.9454,-6845.8,0.8553,-19053.8
SOLUSDT,dcrowd,144,288,0.05,8640,144,False,872,0.503,-20.15,0.4633,0.866,-17570.2,0.784,-29778.2,0.7103,-41986.2,0.6444,-54194.2
SOLUSDT,dcrowd,144,288,0.05,8640,288,True,639,0.369,26.21,0.5462,1.1389,16750.4,1.0626,7804.4,0.9911,-1141.6,0.9244,-10087.6
SOLUSDT,dcrowd,144,288,0.05,8640,288,False,639,0.369,-26.21,0.4507,0.878,-16750.4,0.8194,-25696.4,0.7648,-34642.4,0.7139,-43588.4
SOLUSDT,dcrowd,144,288,0.05,8640,576,True,433,0.25,68.16,0.545,1.2878,29515.1,1.2226,23453.1,1.1607,17391.1,1.102,11329.1
SOLUSDT,dcrowd,144,288,0.05,8640,576,False,433,0.25,-68.16,0.4527,0.7765,-29515.1,0.7373,-35577.1,0.7001,-41639.1,0.6648,-47701.1
SOLUSDT,dcrowd,144,288,0.05,8640,864,True,343,0.198,56.69,0.4985,1.1907,19446.1,1.1403,14644.1,1.0921,9842.1,1.0461,5040.1
SOLUSDT,dcrowd,144,288,0.05,8640,864,False,343,0.198,-56.69,0.5015,0.8398,-19446.1,0.8042,-24248.1,0.7699,-29050.1,0.7372,-33852.1
SOLUSDT,dcrowd,144,288,0.1,2016,96,True,2214,1.277,9.26,0.5126,1.0952,20494.9,0.9545,-10501.1,0.8322,-41497.1,0.7262,-72493.1
SOLUSDT,dcrowd,144,288,0.1,2016,96,False,2214,1.277,-9.26,0.4874,0.9131,-20494.9,0.7959,-51490.9,0.694,-82486.9,0.6057,-113482.9
SOLUSDT,dcrowd,144,288,0.1,2016,144,True,1665,0.96,11.7,0.5219,1.0965,19474.5,0.982,-3835.5,0.8794,-27145.5,0.7876,-50455.5
SOLUSDT,dcrowd,144,288,0.1,2016,144,False,1665,0.96,-11.7,0.4769,0.912,-19474.5,0.8169,-42784.5,0.7319,-66094.5,0.6559,-89404.5
SOLUSDT,dcrowd,144,288,0.1,2016,288,True,1076,0.621,21.22,0.513,1.1221,22832.1,1.0399,7768.1,0.9639,-7295.9,0.8935,-22359.9
SOLUSDT,dcrowd,144,288,0.1,2016,288,False,1076,0.621,-21.22,0.4851,0.8912,-22832.1,0.826,-37896.1,0.7655,-52960.1,0.7096,-68024.1
SOLUSDT,dcrowd,144,288,0.1,2016,576,True,654,0.377,50.32,0.5443,1.2186,32908.5,1.1535,23752.5,1.0917,14596.5,1.0333,5440.5
SOLUSDT,dcrowd,144,288,0.1,2016,576,False,654,0.377,-50.32,0.4557,0.8206,-32908.5,0.7768,-42064.5,0.7354,-51220.5,0.6962,-60376.5
SOLUSDT,dcrowd,144,288,0.1,2016,864,True,464,0.268,37.83,0.5496,1.1291,17554.1,1.0796,11058.1,1.0321,4562.1,0.9867,-1933.9
SOLUSDT,dcrowd,144,288,0.1,2016,864,False,464,0.268,-37.83,0.4483,0.8857,-17554.1,0.847,-24050.1,0.8101,-30546.1,0.7749,-37042.1
SOLUSDT,dcrowd,144,288,0.1,8640,96,True,1953,1.126,16.14,0.5238,1.1644,31524.6,1.0204,4182.6,0.8945,-23159.4,0.7846,-50501.4
SOLUSDT,dcrowd,144,288,0.1,8640,96,False,1953,1.126,-16.14,0.4757,0.8588,-31524.6,0.7527,-58866.6,0.6601,-86208.6,0.5793,-113550.6
SOLUSDT,dcrowd,144,288,0.1,8640,144,True,1465,0.845,23.32,0.5222,1.1943,34164.0,1.0735,13654.0,0.9651,-6856.0,0.868,-27366.0
SOLUSDT,dcrowd,144,288,0.1,8640,144,False,1465,0.845,-23.32,0.4765,0.8373,-34164.0,0.7525,-54674.0,0.6763,-75184.0,0.6078,-95694.0
SOLUSDT,dcrowd,144,288,0.1,8640,288,True,967,0.558,23.33,0.5419,1.1354,22564.9,1.0522,9026.9,0.9749,-4511.1,0.9033,-18049.1
SOLUSDT,dcrowd,144,288,0.1,8640,288,False,967,0.558,-23.33,0.4571,0.8807,-22564.9,0.8164,-36102.9,0.757,-49640.9,0.702,-63178.9
SOLUSDT,dcrowd,144,288,0.1,8640,576,True,592,0.341,48.41,0.549,1.2017,28656.8,1.1397,20368.8,1.0807,12080.8,1.0247,3792.8
SOLUSDT,dcrowd,144,288,0.1,8640,576,False,592,0.341,-48.41,0.451,0.8321,-28656.8,0.7893,-36944.8,0.7487,-45232.8,0.7103,-53520.8
SOLUSDT,dcrowd,144,288,0.1,8640,864,True,437,0.252,62.97,0.5469,1.2245,27518.2,1.1707,21400.2,1.1192,15282.2,1.0699,9164.2
SOLUSDT,dcrowd,144,288,0.1,8640,864,False,437,0.252,-62.97,0.4531,0.8167,-27518.2,0.7809,-33636.2,0.7467,-39754.2,0.7141,-45872.2
SOLUSDT,dcrowd,144,288,0.2,2016,96,True,3496,2.016,13.61,0.5226,1.1491,47578.8,0.996,-1365.2,0.8635,-50309.2,0.749,-99253.2
SOLUSDT,dcrowd,144,288,0.2,2016,96,False,3496,2.016,-13.61,0.4757,0.8702,-47578.8,0.7543,-96522.8,0.6542,-145466.8,0.5679,-194410.8
SOLUSDT,dcrowd,144,288,0.2,2016,144,True,2519,1.453,10.6,0.5129,1.0913,26691.5,0.9723,-8574.5,0.8666,-43840.5,0.7727,-79106.5
SOLUSDT,dcrowd,144,288,0.2,2016,144,False,2519,1.453,-10.6,0.4867,0.9164,-26691.5,0.8165,-61957.5,0.7278,-97223.5,0.6488,-132489.5
SOLUSDT,dcrowd,144,288,0.2,2016,288,True,1437,0.829,30.68,0.5303,1.1864,44082.5,1.0974,23964.5,1.015,3846.5,0.9388,-16271.5
SOLUSDT,dcrowd,144,288,0.2,2016,288,False,1437,0.829,-30.68,0.469,0.8429,-44082.5,0.7796,-64200.5,0.7212,-84318.5,0.6674,-104436.5
SOLUSDT,dcrowd,144,288,0.2,2016,576,True,775,0.447,38.23,0.5471,1.1663,29628.6,1.1025,18778.6,1.0421,7928.6,0.9849,-2921.4
SOLUSDT,dcrowd,144,288,0.2,2016,576,False,775,0.447,-38.23,0.4516,0.8574,-29628.6,0.8107,-40478.6,0.7665,-51328.6,0.725,-62178.6
SOLUSDT,dcrowd,144,288,0.2,2016,864,True,531,0.306,39.24,0.5141,1.1349,20837.0,1.0847,13403.0,1.0369,5969.0,0.9912,-1465.0
SOLUSDT,dcrowd,144,288,0.2,2016,864,False,531,0.306,-39.24,0.4859,0.8812,-20837.0,0.8422,-28271.0,0.805,-35705.0,0.7694,-43139.0
SOLUSDT,dcrowd,144,288,0.2,8640,96,True,3276,1.889,5.75,0.5153,1.0589,18827.4,0.9211,-27036.6,0.8013,-72900.6,0.6977,-118764.6
SOLUSDT,dcrowd,144,288,0.2,8640,96,False,3276,1.889,-5.75,0.4832,0.9444,-18827.4,0.8217,-64691.4,0.7155,-110555.4,0.6239,-156419.4
SOLUSDT,dcrowd,144,288,0.2,8640,144,True,2373,1.369,10.08,0.5116,1.0833,23924.4,0.9694,-9297.6,0.8676,-42519.6,0.7767,-75741.6
SOLUSDT,dcrowd,144,288,0.2,8640,144,False,2373,1.369,-10.08,0.4863,0.9231,-23924.4,0.8261,-57146.4,0.7394,-90368.4,0.662,-123590.4
SOLUSDT,dcrowd,144,288,0.2,8640,288,True,1355,0.781,15.2,0.5137,1.0854,20598.9,1.0065,1628.9,0.9333,-17341.1,0.8656,-36311.1
SOLUSDT,dcrowd,144,288,0.2,8640,288,False,1355,0.781,-15.2,0.4841,0.9213,-20598.9,0.8544,-39568.9,0.7923,-58538.9,0.7349,-77508.9
SOLUSDT,dcrowd,144,288,0.2,8640,576,True,741,0.427,57.51,0.552,1.2535,42618.0,1.1866,32244.0,1.1231,21870.0,1.063,11496.0
SOLUSDT,dcrowd,144,288,0.2,8640,576,False,741,0.427,-57.51,0.4467,0.7978,-42618.0,0.7552,-52992.0,0.715,-63366.0,0.6769,-73740.0
SOLUSDT,dcrowd,144,288,0.2,8640,864,True,512,0.295,27.17,0.5195,1.0921,13910.8,1.0436,6742.8,0.9973,-425.2,0.953,-7593.2
SOLUSDT,dcrowd,144,288,0.2,8640,864,False,512,0.295,-27.17,0.4805,0.9157,-13910.8,0.8751,-21078.8,0.8362,-28246.8,0.7992,-35414.8
SOLUSDT,dcrowd,144,288,0.3,2016,96,True,4361,2.515,4.16,0.5116,1.0436,18123.2,0.9038,-42930.8,0.7829,-103984.8,0.6786,-165038.8
SOLUSDT,dcrowd,144,288,0.3,2016,96,False,4361,2.515,-4.16,0.488,0.9582,-18123.2,0.8299,-79177.2,0.7192,-140231.2,0.6239,-201285.2
SOLUSDT,dcrowd,144,288,0.3,2016,144,True,3034,1.75,5.75,0.5122,1.0482,17452.2,0.9347,-25023.8,0.8334,-67499.8,0.7432,-109975.8
SOLUSDT,dcrowd,144,288,0.3,2016,144,False,3034,1.75,-5.75,0.4862,0.954,-17452.2,0.8507,-59928.2,0.7589,-102404.2,0.6774,-144880.2
SOLUSDT,dcrowd,144,288,0.3,2016,288,True,1600,0.923,21.96,0.51,1.1331,35141.9,1.0463,12741.9,0.9663,-9658.1,0.8925,-32058.1
SOLUSDT,dcrowd,144,288,0.3,2016,288,False,1600,0.923,-21.96,0.4888,0.8825,-35141.9,0.8148,-57541.9,0.7522,-79941.9,0.6944,-102341.9
SOLUSDT,dcrowd,144,288,0.3,2016,576,True,825,0.476,59.02,0.5406,1.265,48694.2,1.1964,37144.2,1.1316,25594.2,1.0702,14044.2
SOLUSDT,dcrowd,144,288,0.3,2016,576,False,825,0.476,-59.02,0.4594,0.7905,-48694.2,0.7477,-60244.2,0.7072,-71794.2,0.669,-83344.2
SOLUSDT,dcrowd,144,288,0.3,2016,864,True,555,0.32,-15.36,0.4937,0.9522,-8525.7,0.9106,-16295.7,0.8709,-24065.7,0.8329,-31835.7
SOLUSDT,dcrowd,144,288,0.3,2016,864,False,555,0.32,15.36,0.5063,1.0502,8525.7,1.0043,755.7,0.9605,-7014.3,0.9187,-14784.3
SOLUSDT,dcrowd,144,288,0.3,8640,96,True,4215,2.431,4.91,0.5082,1.052,20699.7,0.9105,-38310.3,0.7885,-97320.3,0.6834,-156330.3
SOLUSDT,dcrowd,144,288,0.3,8640,96,False,4215,2.431,-4.91,0.4899,0.9506,-20699.7,0.8229,-79709.7,0.7127,-138719.7,0.6178,-197729.7
SOLUSDT,dcrowd,144,288,0.3,8640,144,True,2936,1.693,5.98,0.5,1.0493,17556.1,0.9375,-23547.9,0.8379,-64651.9,0.7492,-105755.9
SOLUSDT,dcrowd,144,288,0.3,8640,144,False,2936,1.693,-5.98,0.4976,0.953,-17556.1,0.8513,-58660.1,0.7605,-99764.1,0.6796,-140868.1
SOLUSDT,dcrowd,144,288,0.3,8640,288,True,1550,0.894,7.55,0.5123,1.0439,11705.5,0.964,-9994.5,0.8903,-31694.5,0.8223,-53394.5
SOLUSDT,dcrowd,144,288,0.3,8640,288,False,1550,0.894,-7.55,0.4871,0.958,-11705.5,0.8848,-33405.5,0.8173,-55105.5,0.7551,-76805.5
SOLUSDT,dcrowd,144,288,0.3,8640,576,True,802,0.463,18.59,0.5212,1.0775,14909.1,1.0186,3681.1,0.9629,-7546.9,0.9101,-18774.9
SOLUSDT,dcrowd,144,288,0.3,8640,576,False,802,0.463,-18.59,0.4776,0.9281,-14909.1,0.8774,-26137.1,0.8296,-37365.1,0.7844,-48593.1
SOLUSDT,dcrowd,144,288,0.3,8640,864,True,541,0.312,18.36,0.4972,1.0602,9932.2,1.014,2358.2,0.9698,-5215.8,0.9275,-12789.8
SOLUSDT,dcrowd,144,288,0.3,8640,864,False,541,0.312,-18.36,0.5028,0.9432,-9932.2,0.902,-17506.2,0.8625,-25080.2,0.8248,-32654.2
SOLUSDT,crowd_z,0,288,0.02,2016,96,True,1125,0.649,11.75,0.5022,1.1122,13222.5,0.9799,-2527.5,0.8638,-18277.5,0.7618,-34027.5
SOLUSDT,crowd_z,0,288,0.02,2016,96,False,1125,0.649,-11.75,0.4951,0.8991,-13222.5,0.7919,-28972.5,0.6974,-44722.5,0.6143,-60472.5
SOLUSDT,crowd_z,0,288,0.02,2016,144,True,1049,0.605,18.64,0.4909,1.1482,19548.4,1.0348,4862.4,0.9334,-9823.6,0.8425,-24509.6
SOLUSDT,crowd_z,0,288,0.02,2016,144,False,1049,0.605,-18.64,0.5071,0.871,-19548.4,0.7845,-34234.4,0.7064,-48920.4,0.6359,-63606.4
SOLUSDT,crowd_z,0,288,0.02,2016,288,True,884,0.51,18.25,0.5057,1.1048,16135.7,1.0235,3759.7,0.9482,-8616.3,0.8787,-20992.3
SOLUSDT,crowd_z,0,288,0.02,2016,288,False,884,0.51,-18.25,0.4932,0.9051,-16135.7,0.8384,-28511.7,0.7764,-40887.7,0.7191,-53263.7
SOLUSDT,crowd_z,0,288,0.02,2016,576,True,585,0.337,54.33,0.5282,1.2482,31784.7,1.1788,23594.7,1.1133,15404.7,1.0515,7214.7
SOLUSDT,crowd_z,0,288,0.02,2016,576,False,585,0.337,-54.33,0.4701,0.8012,-31784.7,0.7566,-39974.7,0.7146,-48164.7,0.6749,-56354.7
SOLUSDT,crowd_z,0,288,0.02,2016,864,True,426,0.246,24.25,0.5258,1.078,10329.8,1.0323,4365.8,0.9884,-1598.2,0.9464,-7562.2
SOLUSDT,crowd_z,0,288,0.02,2016,864,False,426,0.246,-24.25,0.4742,0.9276,-10329.8,0.8883,-16293.8,0.8507,-22257.8,0.8147,-28221.8
SOLUSDT,crowd_z,0,288,0.02,8640,96,True,978,0.564,16.06,0.501,1.1568,15705.5,1.0188,2013.5,0.898,-11678.5,0.7923,-25370.5
SOLUSDT,crowd_z,0,288,0.02,8640,96,False,978,0.564,-16.06,0.498,0.8645,-15705.5,0.7609,-29397.5,0.6698,-43089.5,0.5895,-56781.5
SOLUSDT,crowd_z,0,288,0.02,8640,144,True,915,0.528,22.11,0.5093,1.179,20229.7,1.0621,7419.7,0.9573,-5390.3,0.8632,-18200.3
SOLUSDT,crowd_z,0,288,0.02,8640,144,False,915,0.528,-22.11,0.4896,0.8482,-20229.7,0.7639,-33039.7,0.6879,-45849.7,0.6195,-58659.7
SOLUSDT,crowd_z,0,288,0.02,8640,288,True,800,0.461,23.53,0.515,1.1412,18824.7,1.0549,7624.7,0.9753,-3575.3,0.9018,-14775.3
SOLUSDT,crowd_z,0,288,0.02,8640,288,False,800,0.461,-23.53,0.4838,0.8763,-18824.7,0.81,-30024.7,0.7487,-41224.7,0.692,-52424.7
SOLUSDT,crowd_z,0,288,0.02,8640,576,True,545,0.314,19.28,0.5303,1.0823,10509.1,1.0219,2879.1,0.9648,-4750.9,0.9108,-12380.9
SOLUSDT,crowd_z,0,288,0.02,8640,576,False,545,0.314,-19.28,0.4697,0.9239,-10509.1,0.8725,-18139.1,0.824,-25769.1,0.7783,-33399.1
SOLUSDT,crowd_z,0,288,0.02,8640,864,True,406,0.234,52.28,0.5517,1.1871,21225.0,1.134,15541.0,1.0831,9857.0,1.0344,4173.0
SOLUSDT,crowd_z,0,288,0.02,8640,864,False,406,0.234,-52.28,0.4483,0.8424,-21225.0,0.8048,-26909.0,0.7689,-32593.0,0.7347,-38277.0
SOLUSDT,crowd_z,0,288,0.05,2016,96,True,1701,0.981,17.18,0.5244,1.181,29216.7,1.0312,5402.7,0.9007,-18411.3,0.7874,-42225.3
SOLUSDT,crowd_z,0,288,0.05,2016,96,False,1701,0.981,-17.18,0.4727,0.8468,-29216.7,0.7395,-53030.7,0.6461,-76844.7,0.5648,-100658.7
SOLUSDT,crowd_z,0,288,0.05,2016,144,True,1498,0.864,14.79,0.5134,1.1195,22152.4,1.006,1180.4,0.9043,-19791.6,0.8133,-40763.6
SOLUSDT,crowd_z,0,288,0.05,2016,144,False,1498,0.864,-14.79,0.4853,0.8933,-22152.4,0.8026,-43124.4,0.7212,-64096.4,0.6481,-85068.4
SOLUSDT,crowd_z,0,288,0.05,2016,288,True,1132,0.653,36.75,0.523,1.2269,41598.3,1.1348,25750.3,1.0498,9902.3,0.9713,-5945.7
SOLUSDT,crowd_z,0,288,0.05,2016,288,False,1132,0.653,-36.75,0.477,0.8151,-41598.3,0.7538,-57446.3,0.6971,-73294.3,0.6446,-89142.3
SOLUSDT,crowd_z,0,288,0.05,2016,576,True,674,0.389,51.29,0.5193,1.2426,34568.4,1.1709,25132.4,1.1034,15696.4,1.04,6260.4
SOLUSDT,crowd_z,0,288,0.05,2016,576,False,674,0.389,-51.29,0.4792,0.8047,-34568.4,0.7582,-44004.4,0.7144,-53440.4,0.673,-62876.4
SOLUSDT,crowd_z,0,288,0.05,2016,864,True,481,0.277,15.99,0.5114,1.0544,7692.0,1.0066,958.0,0.961,-5776.0,0.9175,-12510.0
SOLUSDT,crowd_z,0,288,0.05,2016,864,False,481,0.277,-15.99,0.4844,0.9484,-7692.0,0.9055,-14426.0,0.8645,-21160.0,0.8255,-27894.0
SOLUSDT,crowd_z,0,288,0.05,8640,96,True,1587,0.915,8.69,0.506,1.0877,13786.4,0.95,-8431.6,0.8301,-30649.6,0.726,-52867.6
SOLUSDT,crowd_z,0,288,0.05,8640,96,False,1587,0.915,-8.69,0.4928,0.9194,-13786.4,0.8029,-36004.4,0.7013,-58222.4,0.6128,-80440.4
SOLUSDT,crowd_z,0,288,0.05,8640,144,True,1383,0.798,4.57,0.496,1.0356,6322.6,0.9306,-13039.4,0.8365,-32401.4,0.7524,-51763.4
SOLUSDT,crowd_z,0,288,0.05,8640,144,False,1383,0.798,-4.57,0.5025,0.9657,-6322.6,0.8676,-25684.6,0.7794,-45046.6,0.7002,-64408.6
SOLUSDT,crowd_z,0,288,0.05,8640,288,True,1079,0.622,28.53,0.5134,1.173,30787.4,1.0846,15681.4,1.003,575.4,0.9276,-14530.6
SOLUSDT,crowd_z,0,288,0.05,8640,288,False,1079,0.622,-28.53,0.4856,0.8525,-30787.4,0.7881,-45893.4,0.7284,-60999.4,0.6731,-76105.4
SOLUSDT,crowd_z,0,288,0.05,8640,576,True,654,0.377,57.17,0.5413,1.2671,37386.4,1.1957,28230.4,1.1284,19074.4,1.0648,9918.4
SOLUSDT,crowd_z,0,288,0.05,8640,576,False,654,0.377,-57.17,0.4587,0.7892,-37386.4,0.7448,-46542.4,0.7031,-55698.4,0.6637,-64854.4
SOLUSDT,crowd_z,0,288,0.05,8640,864,True,468,0.27,19.05,0.5214,1.0632,8915.7,1.0164,2363.7,0.9716,-4188.3,0.9288,-10740.3
SOLUSDT,crowd_z,0,288,0.05,8640,864,False,468,0.27,-19.05,0.4786,0.9406,-8915.7,0.8992,-15467.7,0.8597,-22019.7,0.822,-28571.7
SOLUSDT,crowd_z,0,288,0.1,2016,96,True,2429,1.401,3.19,0.5076,1.0316,7736.5,0.8997,-26269.5,0.7847,-60275.5,0.6849,-94281.5
SOLUSDT,crowd_z,0,288,0.1,2016,96,False,2429,1.401,-3.19,0.4907,0.9693,-7736.5,0.8455,-41742.5,0.7377,-75748.5,0.6443,-109754.5
SOLUSDT,crowd_z,0,288,0.1,2016,144,True,1926,1.111,-2.78,0.5062,0.9782,-5361.4,0.8754,-32325.4,0.7834,-59289.4,0.7013,-86253.4
SOLUSDT,crowd_z,0,288,0.1,2016,144,False,1926,1.111,2.78,0.4922,1.0223,5361.4,0.9151,-21602.6,0.8194,-48566.6,0.7342,-75530.6
SOLUSDT,crowd_z,0,288,0.1,2016,288,True,1301,0.75,20.28,0.5111,1.1197,26389.6,1.0356,8175.6,0.958,-10038.4,0.8862,-28252.4
SOLUSDT,crowd_z,0,288,0.1,2016,288,False,1301,0.75,-20.28,0.4881,0.8931,-26389.6,0.8259,-44603.6,0.7638,-62817.6,0.7064,-81031.6
SOLUSDT,crowd_z,0,288,0.1,2016,576,True,732,0.422,23.68,0.5123,1.1029,17336.6,1.0409,7088.6,0.9823,-3159.4,0.9271,-13407.4
SOLUSDT,crowd_z,0,288,0.1,2016,576,False,732,0.422,-23.68,0.4863,0.9067,-17336.6,0.8556,-27584.6,0.8075,-37832.6,0.7623,-48080.6
SOLUSDT,crowd_z,0,288,0.1,2016,864,True,512,0.295,54.59,0.5449,1.1951,27948.5,1.1418,20780.5,1.0908,13612.5,1.042,6444.5
SOLUSDT,crowd_z,0,288,0.1,2016,864,False,512,0.295,-54.59,0.4551,0.8367,-27948.5,0.7994,-35116.5,0.7639,-42284.5,0.73,-49452.5
SOLUSDT,crowd_z,0,288,0.1,8640,96,True,2298,1.325,5.85,0.5096,1.0594,13446.5,0.9228,-18725.5,0.804,-50897.5,0.7008,-83069.5
SOLUSDT,crowd_z,0,288,0.1,8640,96,False,2298,1.325,-5.85,0.4883,0.9439,-13446.5,0.8223,-45618.5,0.7165,-77790.5,0.6247,-109962.5
SOLUSDT,crowd_z,0,288,0.1,8640,144,True,1849,1.066,2.61,0.4938,1.0208,4817.1,0.9139,-21068.9,0.8186,-46954.9,0.7336,-72840.9
SOLUSDT,crowd_z,0,288,0.1,8640,144,False,1849,1.066,-2.61,0.5035,0.9796,-4817.1,0.877,-30703.1,0.7852,-56589.1,0.7034,-82475.1
SOLUSDT,crowd_z,0,288,0.1,8640,288,True,1269,0.732,38.88,0.5272,1.2467,49337.0,1.1514,31571.0,1.0635,13805.0,0.9825,-3961.0
SOLUSDT,crowd_z,0,288,0.1,8640,288,False,1269,0.732,-38.88,0.4728,0.8021,-49337.0,0.7407,-67103.0,0.6839,-84869.0,0.6316,-102635.0
SOLUSDT,crowd_z,0,288,0.1,8640,576,True,708,0.408,15.59,0.5127,1.0676,11035.6,1.0067,1123.6,0.9492,-8788.4,0.8951,-18700.4
SOLUSDT,crowd_z,0,288,0.1,8640,576,False,708,0.408,-15.59,0.4859,0.9367,-11035.6,0.8833,-20947.6,0.833,-30859.6,0.7855,-40771.6
SOLUSDT,crowd_z,0,288,0.1,8640,864,True,499,0.288,71.51,0.5391,1.2653,35685.5,1.2084,28699.5,1.154,21713.5,1.102,14727.5
SOLUSDT,crowd_z,0,288,0.1,8640,864,False,499,0.288,-71.51,0.4609,0.7903,-35685.5,0.7548,-42671.5,0.7208,-49657.5,0.6885,-56643.5
SOLUSDT,crowd_z,0,288,0.2,2016,96,True,3575,2.062,6.75,0.5116,1.0711,24121.0,0.9289,-25929.0,0.8057,-75979.0,0.6994,-126029.0
SOLUSDT,crowd_z,0,288,0.2,2016,96,False,3575,2.062,-6.75,0.487,0.9336,-24121.0,0.8096,-74171.0,0.7024,-124221.0,0.6099,-174271.0
SOLUSDT,crowd_z,0,288,0.2,2016,144,True,2592,1.495,7.14,0.5042,1.0589,18494.0,0.9465,-17794.0,0.8462,-54082.0,0.7569,-90370.0
SOLUSDT,crowd_z,0,288,0.2,2016,144,False,2592,1.495,-7.14,0.4931,0.9444,-18494.0,0.8441,-54782.0,0.7545,-91070.0,0.6747,-127358.0
SOLUSDT,crowd_z,0,288,0.2,2016,288,True,1499,0.864,20.89,0.527,1.128,31307.6,1.0405,10321.6,0.9597,-10664.4,0.8852,-31650.4
SOLUSDT,crowd_z,0,288,0.2,2016,288,False,1499,0.864,-20.89,0.471,0.8865,-31307.6,0.8179,-52293.6,0.7547,-73279.6,0.6965,-94265.6
SOLUSDT,crowd_z,0,288,0.2,2016,576,True,794,0.458,30.36,0.5466,1.1313,24108.9,1.0689,12992.9,1.0097,1876.9,0.9536,-9239.1
