symbol,seed,signal,look,win,q,band,hold,contrarian,trades,tpd,avg_bps,win_rate,pf_0x,tot_0x,pf_1x,tot_1x,pf_2x,tot_2x,pf_3x,tot_3x
ETHUSDT,0,dcrowd,48,288,0.3,8640,96,True,4573,2.637,1.62,0.5091,1.0246,7395.1,0.8304,-56626.9,0.6746,-120648.9,0.5504,-184670.9
ETHUSDT,0,dcrowd,48,288,0.3,8640,96,False,4573,2.637,-1.62,0.4903,0.976,-7395.1,0.7913,-71417.1,0.6435,-135439.1,0.5257,-199461.1
ETHUSDT,0,dcrowd,48,288,0.3,8640,144,True,3143,1.813,-3.06,0.5027,0.964,-9623.8,0.8153,-53625.8,0.69,-97627.8,0.5849,-141629.8
ETHUSDT,0,dcrowd,48,288,0.3,8640,144,False,3143,1.813,3.06,0.4973,1.0373,9623.8,0.8776,-34378.2,0.7437,-78380.2,0.6318,-122382.2
ETHUSDT,0,dcrowd,48,288,0.3,8640,288,True,1629,0.939,-5.97,0.5169,0.9528,-9725.4,0.8504,-32531.4,0.759,-55337.4,0.6775,-78143.4
ETHUSDT,0,dcrowd,48,288,0.3,8640,288,False,1629,0.939,5.97,0.4831,1.0495,9725.4,0.9373,-13080.6,0.8378,-35886.6,0.7497,-58692.6
ETHUSDT,0,dcrowd,48,288,0.3,8640,576,True,831,0.479,0.4,0.4886,1.0021,329.3,0.9294,-11304.7,0.862,-22938.7,0.7995,-34572.7
ETHUSDT,0,dcrowd,48,288,0.3,8640,576,False,831,0.479,-0.4,0.5114,0.9979,-329.3,0.9253,-11963.3,0.858,-23597.3,0.7957,-35231.3
ETHUSDT,0,dcrowd,48,288,0.3,8640,864,True,559,0.322,-15.63,0.5081,0.9317,-8735.9,0.8743,-16561.9,0.8204,-24387.9,0.7698,-32213.9
ETHUSDT,0,dcrowd,48,288,0.3,8640,864,False,559,0.322,15.63,0.4919,1.0734,8735.9,1.0074,909.9,0.9457,-6916.1,0.8879,-14742.1
ETHUSDT,1,dcrowd,48,288,0.3,8640,96,True,4547,2.622,1.12,0.4959,1.0168,5080.0,0.8261,-58578.0,0.6734,-122236.0,0.5518,-185894.0
ETHUSDT,1,dcrowd,48,288,0.3,8640,96,False,4547,2.622,-1.12,0.5036,0.9835,-5080.0,0.7986,-68738.0,0.6496,-132396.0,0.53,-196054.0
ETHUSDT,1,dcrowd,48,288,0.3,8640,144,True,3134,1.807,10.75,0.5083,1.137,33700.5,0.9621,-10175.5,0.8155,-54051.5,0.6928,-97927.5
ETHUSDT,1,dcrowd,48,288,0.3,8640,144,False,3134,1.807,-10.75,0.4917,0.8795,-33700.5,0.7439,-77576.5,0.6297,-121452.5,0.534,-165328.5
ETHUSDT,1,dcrowd,48,288,0.3,8640,288,True,1633,0.942,-20.41,0.4783,0.8488,-33325.5,0.7585,-56187.5,0.6782,-79049.5,0.6068,-101911.5
ETHUSDT,1,dcrowd,48,288,0.3,8640,288,False,1633,0.942,20.41,0.5211,1.1782,33325.5,1.0528,10463.5,0.941,-12398.5,0.8415,-35260.5
ETHUSDT,1,dcrowd,48,288,0.3,8640,576,True,834,0.481,-29.22,0.4736,0.8482,-24371.5,0.7839,-36047.5,0.7246,-47723.5,0.6698,-59399.5
ETHUSDT,1,dcrowd,48,288,0.3,8640,576,False,834,0.481,29.22,0.5264,1.179,24371.5,1.0895,12695.5,1.0069,1019.5,0.9306,-10656.5
ETHUSDT,1,dcrowd,48,288,0.3,8640,864,True,561,0.324,-38.12,0.4795,0.8405,-21385.3,0.7884,-29239.3,0.7398,-37093.3,0.6941,-44947.3
ETHUSDT,1,dcrowd,48,288,0.3,8640,864,False,561,0.324,38.12,0.5205,1.1898,21385.3,1.1162,13531.3,1.0471,5677.3,0.9825,-2176.7
ETHUSDT,2,dcrowd,48,288,0.3,8640,96,True,4573,2.637,-4.48,0.494,0.9357,-20492.0,0.7605,-84514.0,0.6194,-148536.0,0.5064,-212558.0
ETHUSDT,2,dcrowd,48,288,0.3,8640,96,False,4573,2.637,4.48,0.506,1.0687,20492.0,0.8685,-43530.0,0.7072,-107552.0,0.578,-171574.0
ETHUSDT,2,dcrowd,48,288,0.3,8640,144,True,3144,1.813,-3.33,0.4901,0.9611,-10474.3,0.8135,-54490.3,0.6893,-98506.3,0.5854,-142522.3
ETHUSDT,2,dcrowd,48,288,0.3,8640,144,False,3144,1.813,3.33,0.5095,1.0405,10474.3,0.8807,-33541.7,0.7463,-77557.7,0.6338,-121573.7
ETHUSDT,2,dcrowd,48,288,0.3,8640,288,True,1627,0.938,-6.12,0.4806,0.9514,-9960.2,0.8491,-32738.2,0.7582,-55516.2,0.6775,-78294.2
ETHUSDT,2,dcrowd,48,288,0.3,8640,288,False,1627,0.938,6.12,0.5194,1.0511,9960.2,0.9378,-12817.8,0.8368,-35595.8,0.747,-58373.8
ETHUSDT,2,dcrowd,48,288,0.3,8640,576,True,834,0.481,-62.28,0.4424,0.6882,-51944.4,0.6327,-63620.4,0.5817,-75296.4,0.5352,-86972.4
ETHUSDT,2,dcrowd,48,288,0.3,8640,576,False,834,0.481,62.28,0.5576,1.453,51944.4,1.3356,40268.4,1.2278,28592.4,1.1289,16916.4
ETHUSDT,2,dcrowd,48,288,0.3,8640,864,True,560,0.323,10.04,0.4964,1.047,5624.6,0.9821,-2215.4,0.9213,-10055.4,0.8644,-17895.4
ETHUSDT,2,dcrowd,48,288,0.3,8640,864,False,560,0.323,-10.04,0.5036,0.9551,-5624.6,0.8958,-13464.6,0.8401,-21304.6,0.788,-29144.6
ETHUSDT,0,dcrowd,144,288,0.02,2016,96,True,885,0.51,-3.43,0.4701,0.9536,-3037.5,0.7864,-15427.5,0.6502,-27817.5,0.5394,-40207.5
ETHUSDT,0,dcrowd,144,288,0.02,2016,96,False,885,0.51,3.43,0.5299,1.0487,3037.5,0.8636,-9352.5,0.7115,-21742.5,0.5876,-34132.5
ETHUSDT,0,dcrowd,144,288,0.02,2016,144,True,752,0.434,2.13,0.488,1.024,1603.3,0.8767,-8924.7,0.7518,-19452.7,0.6458,-29980.7
ETHUSDT,0,dcrowd,144,288,0.02,2016,144,False,752,0.434,-2.13,0.512,0.9766,-1603.3,0.8356,-12131.3,0.7152,-22659.3,0.6129,-33187.3
ETHUSDT,0,dcrowd,144,288,0.02,2016,288,True,593,0.342,-6.93,0.4755,0.9494,-4110.6,0.8552,-12412.6,0.7708,-20714.6,0.6955,-29016.6
ETHUSDT,0,dcrowd,144,288,0.02,2016,288,False,593,0.342,6.93,0.5245,1.0533,4110.6,0.9484,-4191.4,0.8539,-12493.4,0.7691,-20795.4
ETHUSDT,0,dcrowd,144,288,0.02,2016,576,True,435,0.251,41.12,0.5195,1.2598,17885.2,1.1643,11795.2,1.0762,5705.2,0.9951,-384.8
ETHUSDT,0,dcrowd,144,288,0.02,2016,576,False,435,0.251,-41.12,0.4805,0.7938,-17885.2,0.7335,-23975.2,0.6777,-30065.2,0.6263,-36155.2
ETHUSDT,0,dcrowd,144,288,0.02,2016,864,True,350,0.202,30.6,0.5229,1.1412,10710.9,1.0743,5810.9,1.0113,910.9,0.952,-3989.1
ETHUSDT,0,dcrowd,144,288,0.02,2016,864,False,350,0.202,-30.6,0.4771,0.8763,-10710.9,0.8249,-15610.9,0.7767,-20510.9,0.7313,-25410.9
ETHUSDT,1,dcrowd,144,288,0.02,2016,96,True,842,0.486,-15.6,0.4739,0.8059,-13133.1,0.6642,-24921.1,0.5491,-36709.1,0.4557,-48497.1
ETHUSDT,1,dcrowd,144,288,0.02,2016,96,False,842,0.486,15.6,0.5238,1.2408,13133.1,1.0222,1345.1,0.8442,-10442.9,0.7002,-22230.9
ETHUSDT,1,dcrowd,144,288,0.02,2016,144,True,727,0.419,-20.57,0.4691,0.798,-14956.6,0.6844,-25134.6,0.5881,-35312.6,0.5064,-45490.6
ETHUSDT,1,dcrowd,144,288,0.02,2016,144,False,727,0.419,20.57,0.5296,1.2532,14956.6,1.0745,4778.6,0.9223,-5399.4,0.793,-15577.4
ETHUSDT,1,dcrowd,144,288,0.02,2016,288,True,574,0.331,-33.28,0.4547,0.7612,-19100.3,0.6788,-27136.3,0.6057,-35172.3,0.5407,-43208.3
ETHUSDT,1,dcrowd,144,288,0.02,2016,288,False,574,0.331,33.28,0.5453,1.3137,19100.3,1.1712,11064.3,1.0441,3028.3,0.9313,-5007.7
ETHUSDT,1,dcrowd,144,288,0.02,2016,576,True,433,0.25,-30.09,0.515,0.8502,-13027.0,0.7877,-19089.0,0.7297,-25151.0,0.6756,-31213.0
ETHUSDT,1,dcrowd,144,288,0.02,2016,576,False,433,0.25,30.09,0.485,1.1763,13027.0,1.0903,6965.0,1.0112,903.0,0.9383,-5159.0
ETHUSDT,1,dcrowd,144,288,0.02,2016,864,True,350,0.202,-12.43,0.4629,0.9494,-4349.7,0.8956,-9249.7,0.845,-14149.7,0.7975,-19049.7
ETHUSDT,1,dcrowd,144,288,0.02,2016,864,False,350,0.202,12.43,0.5371,1.0533,4349.7,0.9934,-550.3,0.9369,-5450.3,0.8834,-10350.3
ETHUSDT,2,dcrowd,144,288,0.02,2016,96,True,879,0.507,-3.42,0.5028,0.9524,-3006.6,0.78,-15312.6,0.64,-27618.6,0.5268,-39924.6
ETHUSDT,2,dcrowd,144,288,0.02,2016,96,False,879,0.507,3.42,0.4972,1.05,3006.6,0.8604,-9299.4,0.706,-21605.4,0.5811,-33911.4
ETHUSDT,2,dcrowd,144,288,0.02,2016,144,True,765,0.441,-2.3,0.4771,0.9741,-1760.6,0.8308,-12470.6,0.7099,-23180.6,0.6085,-33890.6
ETHUSDT,2,dcrowd,144,288,0.02,2016,144,False,765,0.441,2.3,0.5229,1.0266,1760.6,0.8748,-8949.4,0.7457,-19659.4,0.6366,-30369.4
ETHUSDT,2,dcrowd,144,288,0.02,2016,288,True,606,0.349,-14.74,0.4851,0.89,-8930.3,0.7968,-17414.3,0.7136,-25898.3,0.6392,-34382.3
ETHUSDT,2,dcrowd,144,288,0.02,2016,288,False,606,0.349,14.74,0.5132,1.1236,8930.3,1.0058,446.3,0.9006,-8037.7,0.8068,-16521.7
ETHUSDT,2,dcrowd,144,288,0.02,2016,576,True,450,0.26,-26.67,0.4622,0.8647,-11999.9,0.8014,-18299.9,0.7429,-24599.9,0.689,-30899.9
ETHUSDT,2,dcrowd,144,288,0.02,2016,576,False,450,0.26,26.67,0.5378,1.1564,11999.9,1.0715,5699.9,0.9928,-600.1,0.9199,-6900.1
ETHUSDT,2,dcrowd,144,288,0.02,2016,864,True,362,0.209,25.53,0.5304,1.1208,9242.2,1.0529,4174.2,0.989,-893.8,0.9289,-5961.8
ETHUSDT,2,dcrowd,144,288,0.02,2016,864,False,362,0.209,-25.53,0.4696,0.8922,-9242.2,0.8382,-14310.2,0.7876,-19378.2,0.7401,-24446.2
ETHUSDT,0,dcrowd,144,288,0.02,8640,96,True,564,0.325,-16.96,0.4699,0.7954,-9566.7,0.6582,-17462.7,0.5452,-25358.7,0.4521,-33254.7
ETHUSDT,0,dcrowd,144,288,0.02,8640,96,False,564,0.325,16.96,0.5301,1.2572,9566.7,1.0407,1670.7,0.8629,-6225.3,0.7178,-14121.3
ETHUSDT,0,dcrowd,144,288,0.02,8640,144,True,475,0.274,-18.52,0.4737,0.8177,-8796.7,0.7022,-15446.7,0.6038,-22096.7,0.5201,-28746.7
ETHUSDT,0,dcrowd,144,288,0.02,8640,144,False,475,0.274,18.52,0.5263,1.2229,8796.7,1.0502,2146.7,0.9028,-4503.3,0.7774,-11153.3
ETHUSDT,0,dcrowd,144,288,0.02,8640,288,True,396,0.228,-5.95,0.4672,0.9557,-2357.4,0.8596,-7901.4,0.7736,-13445.4,0.6969,-18989.4
ETHUSDT,0,dcrowd,144,288,0.02,8640,288,False,396,0.228,5.95,0.5328,1.0463,2357.4,0.9405,-3186.6,0.845,-8730.6,0.7593,-14274.6
ETHUSDT,0,dcrowd,144,288,0.02,8640,576,True,321,0.185,13.9,0.4984,1.0766,4462.2,0.9995,-31.8,0.9281,-4525.8,0.8622,-9019.8
ETHUSDT,0,dcrowd,144,288,0.02,8640,576,False,321,0.185,-13.9,0.5016,0.9289,-4462.2,0.8622,-8956.2,0.8003,-13450.2,0.7427,-17944.2
ETHUSDT,0,dcrowd,144,288,0.02,8640,864,True,265,0.153,45.16,0.5094,1.1992,11968.1,1.1333,8258.1,1.0713,4548.1,1.0128,838.1
ETHUSDT,0,dcrowd,144,288,0.02,8640,864,False,265,0.153,-45.16,0.4906,0.8339,-11968.1,0.788,-15678.1,0.7446,-19388.1,0.7035,-23098.1
ETHUSDT,1,dcrowd,144,288,0.02,8640,96,True,552,0.318,-18.41,0.4801,0.7808,-10162.7,0.6461,-17890.7,0.536,-25618.7,0.4463,-33346.7
ETHUSDT,1,dcrowd,144,288,0.02,8640,96,False,552,0.318,18.41,0.5181,1.2808,10162.7,1.0607,2434.7,0.8809,-5293.3,0.735,-13021.3
ETHUSDT,1,dcrowd,144,288,0.02,8640,144,True,474,0.273,-26.74,0.481,0.7384,-12673.8,0.6292,-19309.8,0.537,-25945.8,0.4598,-32581.8
ETHUSDT,1,dcrowd,144,288,0.02,8640,144,False,474,0.273,26.74,0.519,1.3542,12673.8,1.1544,6037.8,0.986,-598.2,0.8439,-7234.2
ETHUSDT,1,dcrowd,144,288,0.02,8640,288,True,401,0.231,-21.42,0.4763,0.8483,-8589.7,0.762,-14203.7,0.6848,-19817.7,0.6158,-25431.7
ETHUSDT,1,dcrowd,144,288,0.02,8640,288,False,401,0.231,21.42,0.5237,1.1788,8589.7,1.0586,2975.7,0.9509,-2638.3,0.8544,-8252.3
ETHUSDT,1,dcrowd,144,288,0.02,8640,576,True,327,0.189,-30.75,0.4893,0.851,-10056.3,0.7905,-14634.3,0.7344,-19212.3,0.6827,-23790.3
ETHUSDT,1,dcrowd,144,288,0.02,8640,576,False,327,0.189,30.75,0.5107,1.1751,10056.3,1.0917,5478.3,1.0145,900.3,0.943,-3677.7
ETHUSDT,1,dcrowd,144,288,0.02,8640,864,True,275,0.159,-4.24,0.4945,0.9819,-1164.8,0.9242,-5014.8,0.87,-8864.8,0.8189,-12714.8
ETHUSDT,1,dcrowd,144,288,0.02,8640,864,False,275,0.159,4.24,0.5055,1.0185,1164.8,0.9587,-2685.2,0.9024,-6535.2,0.8494,-10385.2
ETHUSDT,2,dcrowd,144,288,0.02,8640,96,True,577,0.333,-6.1,0.4783,0.9141,-3521.1,0.7449,-11599.1,0.6087,-19677.1,0.4994,-27755.1
ETHUSDT,2,dcrowd,144,288,0.02,8640,96,False,577,0.333,6.1,0.5217,1.094,3521.1,0.8902,-4556.9,0.7253,-12634.9,0.5926,-20712.9
ETHUSDT,2,dcrowd,144,288,0.02,8640,144,True,498,0.287,-2.36,0.4839,0.9734,-1173.0,0.8298,-8145.0,0.7087,-15117.0,0.6073,-22089.0
ETHUSDT,2,dcrowd,144,288,0.02,8640,144,False,498,0.287,2.36,0.5161,1.0273,1173.0,0.875,-5799.0,0.745,-12771.0,0.6348,-19743.0
ETHUSDT,2,dcrowd,144,288,0.02,8640,288,True,418,0.241,-5.44,0.4928,0.96,-2273.0,0.8643,-8125.0,0.7786,-13977.0,0.7021,-19829.0
ETHUSDT,2,dcrowd,144,288,0.02,8640,288,False,418,0.241,5.44,0.5072,1.0417,2273.0,0.9378,-3579.0,0.8445,-9431.0,0.7609,-15283.0
ETHUSDT,2,dcrowd,144,288,0.02,8640,576,True,340,0.196,1.75,0.4647,1.0094,593.4,0.9364,-4166.6,0.8691,-8926.6,0.8069,-13686.6
ETHUSDT,2,dcrowd,144,288,0.02,8640,576,False,340,0.196,-1.75,0.5353,0.9907,-593.4,0.9187,-5353.4,0.8519,-10113.4,0.7901,-14873.4
ETHUSDT,2,dcrowd,144,288,0.02,8640,864,True,283,0.163,-5.85,0.5088,0.9744,-1655.3,0.9158,-5617.3,0.8606,-9579.3,0.8086,-13541.3
ETHUSDT,2,dcrowd,144,288,0.02,8640,864,False,283,0.163,5.85,0.4912,1.0262,1655.3,0.9646,-2306.7,0.9068,-6268.7,0.8525,-10230.7
ETHUSDT,0,dcrowd,144,288,0.05,2016,96,True,1403,0.809,-4.04,0.4854,0.9429,-5668.8,0.7696,-25310.8,0.6301,-44952.8,0.5179,-64594.8
ETHUSDT,0,dcrowd,144,288,0.05,2016,96,False,1403,0.809,4.04,0.5139,1.0606,5668.8,0.8652,-13973.2,0.7072,-33615.2,0.5804,-53257.2
ETHUSDT,0,dcrowd,144,288,0.05,2016,144,True,1120,0.646,-5.12,0.4768,0.9426,-5736.0,0.8025,-21416.0,0.6844,-37096.0,0.5849,-52776.0
ETHUSDT,0,dcrowd,144,288,0.05,2016,144,False,1120,0.646,5.12,0.5232,1.0609,5736.0,0.9025,-9944.0,0.7678,-25624.0,0.654,-41304.0
ETHUSDT,0,dcrowd,144,288,0.05,2016,288,True,820,0.473,0.93,0.478,1.0073,760.9,0.9034,-10719.1,0.8111,-22199.1,0.729,-33679.1
ETHUSDT,0,dcrowd,144,288,0.05,2016,288,False,820,0.473,-0.93,0.522,0.9928,-760.9,0.8899,-12240.9,0.7976,-23720.9,0.7149,-35200.9
ETHUSDT,0,dcrowd,144,288,0.05,2016,576,True,545,0.314,6.26,0.5193,1.0358,3412.2,0.9574,-4217.8,0.885,-11847.8,0.8181,-19477.8
ETHUSDT,0,dcrowd,144,288,0.05,2016,576,False,545,0.314,-6.26,0.4807,0.9654,-3412.2,0.8926,-11042.2,0.8255,-18672.2,0.7637,-26302.2
ETHUSDT,0,dcrowd,144,288,0.05,2016,864,True,423,0.244,-13.82,0.5201,0.941,-5847.0,0.8846,-11769.0,0.8314,-17691.0,0.7813,-23613.0
ETHUSDT,0,dcrowd,144,288,0.05,2016,864,False,423,0.244,13.82,0.4799,1.0627,5847.0,0.9992,-75.0,0.9397,-5997.0,0.8841,-11919.0
ETHUSDT,1,dcrowd,144,288,0.05,2016,96,True,1369,0.79,-12.76,0.4879,0.8346,-17474.4,0.6842,-36640.4,0.5623,-55806.4,0.4643,-74972.4
ETHUSDT,1,dcrowd,144,288,0.05,2016,96,False,1369,0.79,12.76,0.5121,1.1981,17474.4,0.9828,-1691.6,0.8088,-20857.6,0.669,-40023.6
ETHUSDT,1,dcrowd,144,288,0.05,2016,144,True,1095,0.631,-10.22,0.4977,0.892,-11196.0,0.7627,-26526.0,0.6527,-41856.0,0.5599,-57186.0
ETHUSDT,1,dcrowd,144,288,0.05,2016,144,False,1095,0.631,10.22,0.5023,1.1211,11196.0,0.9588,-4134.0,0.8213,-19464.0,0.7047,-34794.0
ETHUSDT,1,dcrowd,144,288,0.05,2016,288,True,782,0.451,-19.17,0.4744,0.8564,-14993.2,0.7649,-25941.2,0.6837,-36889.2,0.6116,-47837.2
ETHUSDT,1,dcrowd,144,288,0.05,2016,288,False,782,0.451,19.17,0.5256,1.1677,14993.2,1.0427,4045.2,0.9311,-6902.8,0.8319,-17850.8
ETHUSDT,1,dcrowd,144,288,0.05,2016,576,True,537,0.31,-21.29,0.4842,0.8903,-11430.2,0.8247,-18948.2,0.7639,-26466.2,0.7078,-33984.2
ETHUSDT,1,dcrowd,144,288,0.05,2016,576,False,537,0.31,21.29,0.5158,1.1233,11430.2,1.0406,3912.2,0.9641,-3605.8,0.8934,-11123.8
ETHUSDT,1,dcrowd,144,288,0.05,2016,864,True,410,0.236,-9.34,0.4756,0.9592,-3828.0,0.9013,-9568.0,0.847,-15308.0,0.7962,-21048.0
ETHUSDT,1,dcrowd,144,288,0.05,2016,864,False,410,0.236,9.34,0.5244,1.0425,3828.0,0.9794,-1912.0,0.9201,-7652.0,0.8643,-13392.0
ETHUSDT,2,dcrowd,144,288,0.05,2016,96,True,1400,0.807,-6.89,0.4857,0.9033,-9640.2,0.7348,-29240.2,0.5994,-48840.2,0.4911,-68440.2
ETHUSDT,2,dcrowd,144,288,0.05,2016,96,False,1400,0.807,6.89,0.5143,1.107,9640.2,0.9005,-9959.8,0.7338,-29559.8,0.6005,-49159.8
ETHUSDT,2,dcrowd,144,288,0.05,2016,144,True,1121,0.646,-3.5,0.4933,0.9598,-3925.3,0.8149,-19619.3,0.6927,-35313.3,0.5902,-51007.3
ETHUSDT,2,dcrowd,144,288,0.05,2016,144,False,1121,0.646,3.5,0.5067,1.0419,3925.3,0.8844,-11768.7,0.7513,-27462.7,0.6392,-43156.7
ETHUSDT,2,dcrowd,144,288,0.05,2016,288,True,813,0.469,1.01,0.5006,1.008,820.8,0.9031,-10561.2,0.8095,-21943.2,0.726,-33325.2
ETHUSDT,2,dcrowd,144,288,0.05,2016,288,False,813,0.469,-1.01,0.4994,0.9921,-820.8,0.8889,-12202.8,0.7967,-23584.8,0.7142,-34966.8
ETHUSDT,2,dcrowd,144,288,0.05,2016,576,True,555,0.32,-11.05,0.5045,0.9405,-6132.0,0.8701,-13902.0,0.8049,-21672.0,0.7446,-29442.0
ETHUSDT,2,dcrowd,144,288,0.05,2016,576,False,555,0.32,11.05,0.4955,1.0632,6132.0,0.9838,-1638.0,0.9105,-9408.0,0.843,-17178.0
ETHUSDT,2,dcrowd,144,288,0.05,2016,864,True,427,0.246,51.65,0.5691,1.269,22052.9,1.19,16074.9,1.1157,10096.9,1.0458,4118.9
ETHUSDT,2,dcrowd,144,288,0.05,2016,864,False,427,0.246,-51.65,0.4309,0.788,-22052.9,0.7392,-28030.9,0.6935,-34008.9,0.6508,-39986.9
ETHUSDT,0,dcrowd,144,288,0.05,8640,96,True,1147,0.661,-4.59,0.4874,0.9396,-5262.8,0.7772,-21320.8,0.6442,-37378.8,0.5353,-53436.8
ETHUSDT,0,dcrowd,144,288,0.05,8640,96,False,1147,0.661,4.59,0.5126,1.0643,5262.8,0.8801,-10795.2,0.7289,-26853.2,0.6053,-42911.2
ETHUSDT,0,dcrowd,144,288,0.05,8640,144,True,927,0.535,-6.12,0.4811,0.934,-5677.7,0.7993,-18655.7,0.685,-31633.7,0.5882,-44611.7
ETHUSDT,0,dcrowd,144,288,0.05,8640,144,False,927,0.535,6.12,0.5189,1.0707,5677.7,0.9159,-7300.3,0.7838,-20278.3,0.6715,-33256.3
ETHUSDT,0,dcrowd,144,288,0.05,8640,288,True,682,0.393,7.01,0.4971,1.0546,4781.7,0.9485,-4766.3,0.8534,-14314.3,0.7684,-23862.3
ETHUSDT,0,dcrowd,144,288,0.05,8640,288,False,682,0.393,-7.01,0.5015,0.9482,-4781.7,0.8527,-14329.7,0.7671,-23877.7,0.6906,-33425.7
ETHUSDT,0,dcrowd,144,288,0.05,8640,576,True,491,0.283,22.65,0.5092,1.1315,11121.8,1.0483,4247.8,0.9713,-2626.2,0.9001,-9500.2
ETHUSDT,0,dcrowd,144,288,0.05,8640,576,False,491,0.283,-22.65,0.4908,0.8838,-11121.8,0.8187,-17995.8,0.7582,-24869.8,0.7023,-31743.8
ETHUSDT,0,dcrowd,144,288,0.05,8640,864,True,379,0.219,9.83,0.4855,1.0418,3726.2,0.9828,-1579.8,0.9272,-6885.8,0.8749,-12191.8
ETHUSDT,0,dcrowd,144,288,0.05,8640,864,False,379,0.219,-9.83,0.5145,0.9598,-3726.2,0.9053,-9032.2,0.8538,-14338.2,0.8052,-19644.2
ETHUSDT,1,dcrowd,144,288,0.05,8640,96,True,1130,0.652,-12.54,0.4858,0.8377,-14167.2,0.6874,-29987.2,0.5659,-45807.2,0.4683,-61627.2
ETHUSDT,1,dcrowd,144,288,0.05,8640,96,False,1130,0.652,12.54,0.5124,1.1937,14167.2,0.9797,-1652.8,0.8066,-17472.8,0.6671,-33292.8
ETHUSDT,1,dcrowd,144,288,0.05,8640,144,True,921,0.531,-12.6,0.4821,0.8708,-11606.1,0.747,-24500.1,0.6416,-37394.1,0.5517,-50288.1
ETHUSDT,1,dcrowd,144,288,0.05,8640,144,False,921,0.531,12.6,0.5179,1.1484,11606.1,0.9848,-1287.9,0.8454,-14181.9,0.727,-27075.9
ETHUSDT,1,dcrowd,144,288,0.05,8640,288,True,689,0.397,-11.87,0.492,0.9116,-8177.8,0.8175,-17823.8,0.7334,-27469.8,0.6586,-37115.8
ETHUSDT,1,dcrowd,144,288,0.05,8640,288,False,689,0.397,11.87,0.508,1.0969,8177.8,0.9835,-1468.2,0.8821,-11114.2,0.7914,-20760.2
ETHUSDT,1,dcrowd,144,288,0.05,8640,576,True,490,0.283,-27.54,0.5122,0.8528,-13496.3,0.7859,-20356.3,0.7241,-27216.3,0.667,-34076.3
ETHUSDT,1,dcrowd,144,288,0.05,8640,576,False,490,0.283,27.54,0.4878,1.1726,13496.3,1.0811,6636.3,0.9974,-223.7,0.9208,-7083.7
ETHUSDT,1,dcrowd,144,288,0.05,8640,864,True,373,0.215,-27.89,0.4799,0.8856,-10402.2,0.8333,-15624.2,0.784,-20846.2,0.7377,-26068.2
ETHUSDT,1,dcrowd,144,288,0.05,8640,864,False,373,0.215,27.89,0.5201,1.1291,10402.2,1.0623,5180.2,0.9995,-41.8,0.9404,-5263.8
ETHUSDT,2,dcrowd,144,288,0.05,8640,96,True,1147,0.661,-3.38,0.5057,0.9522,-3878.4,0.7773,-19936.4,0.6358,-35994.4,0.5224,-52052.4
ETHUSDT,2,dcrowd,144,288,0.05,8640,96,False,1147,0.661,3.38,0.4943,1.0502,3878.4,0.858,-12179.6,0.7026,-28237.6,0.5774,-44295.6
ETHUSDT,2,dcrowd,144,288,0.05,8640,144,True,930,0.536,-8.41,0.4849,0.908,-7818.0,0.7736,-20838.0,0.6602,-33858.0,0.5646,-46878.0
ETHUSDT,2,dcrowd,144,288,0.05,8640,144,False,930,0.536,8.41,0.5151,1.1013,7818.0,0.9379,-5202.0,0.7994,-18222.0,0.6828,-31242.0
ETHUSDT,2,dcrowd,144,288,0.05,8640,288,True,690,0.398,-6.55,0.4986,0.9482,-4519.9,0.8462,-14179.9,0.7553,-23839.9,0.6747,-33499.9
ETHUSDT,2,dcrowd,144,288,0.05,8640,288,False,690,0.398,6.55,0.5014,1.0547,4519.9,0.9414,-5140.1,0.8411,-14800.1,0.7522,-24460.1
ETHUSDT,2,dcrowd,144,288,0.05,8640,576,True,494,0.285,11.91,0.504,1.0702,5883.5,0.9882,-1032.5,0.9126,-7948.5,0.8429,-14864.5
ETHUSDT,2,dcrowd,144,288,0.05,8640,576,False,494,0.285,-11.91,0.496,0.9344,-5883.5,0.8627,-12799.5,0.7965,-19715.5,0.7355,-26631.5
ETHUSDT,2,dcrowd,144,288,0.05,8640,864,True,384,0.221,-7.36,0.5391,0.9675,-2828.1,0.9084,-8204.1,0.8527,-13580.1,0.8002,-18956.1
ETHUSDT,2,dcrowd,144,288,0.05,8640,864,False,384,0.221,7.36,0.4609,1.0336,2828.1,0.9708,-2547.9,0.9121,-7923.9,0.8574,-13299.9
ETHUSDT,0,dcrowd,144,288,0.1,2016,96,True,2212,1.276,-7.08,0.4815,0.9034,-15671.4,0.7394,-46639.4,0.6061,-77607.4,0.4983,-108575.4
ETHUSDT,0,dcrowd,144,288,0.1,2016,96,False,2212,1.276,7.08,0.5185,1.107,15671.4,0.9058,-15296.6,0.7426,-46264.6,0.6108,-77232.6
ETHUSDT,0,dcrowd,144,288,0.1,2016,144,True,1690,0.975,-5.36,0.4923,0.9388,-9057.1,0.7961,-32717.1,0.6759,-56377.1,0.5749,-80037.1
ETHUSDT,0,dcrowd,144,288,0.1,2016,144,False,1690,0.975,5.36,0.5077,1.0652,9057.1,0.9032,-14602.9,0.7667,-38262.9,0.6522,-61922.9
ETHUSDT,0,dcrowd,144,288,0.1,2016,288,True,1099,0.634,14.58,0.5032,1.1268,16020.9,1.0047,634.9,0.8964,-14751.1,0.8005,-30137.1
