symbol,tf,level,min_pen,max_pen,close_frac,conf,stop_buf,target_mode,rr,min_risk_bps,revert,trades,tpd,win_rate,pf_0x,pf_1x,pf_2x,maxdd_r_2x,total_r_2x,pf_3x
ETHUSDT,4h,week,0.25,0.0,0.5,flow,0.35,1,2.0,25.0,1,196,0.081,0.3163,0.9021,0.8347,0.774,-33.88,-33.4,0.7191
ETHUSDT,4h,week,0.25,0.0,0.5,flow,0.35,2,0.0,100.0,1,159,0.065,0.2138,1.2526,1.1768,1.1085,-27.31,14.8,1.0465
ETHUSDT,4h,week,0.25,0.0,0.5,crowd,0.1,1,1.0,25.0,1,95,0.039,0.6211,1.673,1.4561,1.265,-8.33,10.5,1.0954
ETHUSDT,4h,week,0.25,0.0,0.5,crowd,0.1,1,2.0,100.0,1,85,0.035,0.4118,1.3991,1.2694,1.1549,-9.99,8.6,1.0531
ETHUSDT,4h,week,0.25,0.0,0.5,crowd,0.35,0,0.0,25.0,1,89,0.037,0.6742,0.9626,0.7907,0.6427,-11.72,-10.6,0.5196
ETHUSDT,4h,week,0.25,0.0,0.5,crowd,0.35,1,1.0,100.0,1,92,0.038,0.6304,1.7426,1.5627,1.4012,-7.52,14.8,1.2556
ETHUSDT,4h,week,0.25,0.0,0.5,crowd,0.35,2,0.0,25.0,1,69,0.028,0.2754,1.8325,1.7079,1.5967,-9.3,32.2,1.4971
ETHUSDT,4h,week,0.25,0.0,0.5,crowd+oi,0.1,0,0.0,100.0,1,52,0.021,0.5385,0.7632,0.6334,0.5228,-12.68,-12.7,0.4309
ETHUSDT,4h,week,0.25,0.0,0.5,crowd+oi,0.1,1,2.0,25.0,1,55,0.023,0.4364,1.5484,1.3853,1.2441,-8.45,8.7,1.1207
ETHUSDT,4h,week,0.25,0.0,0.5,crowd+oi,0.1,2,0.0,100.0,1,48,0.02,0.25,2.2216,2.0484,1.8976,-10.19,37.1,1.7651
ETHUSDT,4h,week,0.25,0.0,0.5,crowd+oi,0.35,1,1.0,25.0,1,54,0.022,0.6296,1.7,1.5098,1.3423,-6.92,7.8,1.1937
ETHUSDT,4h,week,0.25,0.0,0.5,crowd+oi,0.35,1,2.0,100.0,1,53,0.022,0.4906,1.8841,1.7272,1.5879,-6.92,17.9,1.4634
ETHUSDT,4h,week,0.25,1.5,1.0,none,0.1,0,0.0,25.0,1,339,0.139,0.5015,0.7139,0.5889,0.484,-98.92,-96.2,0.3972
ETHUSDT,4h,week,0.25,1.5,1.0,none,0.1,1,1.0,100.0,1,315,0.129,0.5206,1.0904,0.9552,0.8361,-37.66,-27.9,0.7303
ETHUSDT,4h,week,0.25,1.5,1.0,none,0.1,2,0.0,25.0,1,239,0.098,0.1381,0.9424,0.8659,0.7996,-63.26,-47.3,0.7417
ETHUSDT,4h,week,0.25,1.5,1.0,none,0.35,0,0.0,100.0,1,321,0.132,0.5794,0.8217,0.6935,0.5816,-60.31,-58.1,0.4856
ETHUSDT,4h,week,0.25,1.5,1.0,none,0.35,1,2.0,25.0,1,286,0.118,0.3392,1.018,0.9353,0.8612,-34.44,-29.1,0.7945
ETHUSDT,4h,week,0.25,1.5,1.0,none,0.35,2,0.0,100.0,1,208,0.085,0.1827,1.1278,1.0577,0.9946,-39.62,-1.0,0.9375
ETHUSDT,4h,week,0.25,1.5,1.0,oi,0.1,1,1.0,25.0,1,132,0.054,0.5682,1.3158,1.1079,0.9332,-14.23,-4.5,0.7842
ETHUSDT,4h,week,0.25,1.5,1.0,oi,0.1,1,2.0,100.0,1,118,0.048,0.3898,1.2778,1.1449,1.0296,-15.38,2.5,0.9286
ETHUSDT,4h,week,0.25,1.5,1.0,oi,0.35,0,0.0,25.0,1,126,0.052,0.5714,1.0308,0.861,0.7168,-17.59,-14.9,0.5954
ETHUSDT,4h,week,0.25,1.5,1.0,oi,0.35,1,1.0,100.0,1,122,0.05,0.5984,1.4898,1.3139,1.1585,-7.38,8.8,1.0202
ETHUSDT,4h,week,0.25,1.5,1.0,oi,0.35,2,0.0,25.0,1,93,0.038,0.2581,1.8936,1.7535,1.6303,-15.83,49.5,1.5212
ETHUSDT,4h,week,0.25,1.5,1.0,flow,0.1,0,0.0,100.0,1,221,0.091,0.5113,0.6932,0.5823,0.4873,-59.35,-58.6,0.4077
ETHUSDT,4h,week,0.25,1.5,1.0,flow,0.1,1,2.0,25.0,1,225,0.092,0.3333,0.988,0.8906,0.8055,-39.7,-33.2,0.7305
ETHUSDT,4h,week,0.25,1.5,1.0,flow,0.1,2,0.0,100.0,1,174,0.071,0.1724,1.1499,1.0668,0.9934,-39.61,-1.1,0.9283
ETHUSDT,4h,week,0.25,1.5,1.0,flow,0.35,1,1.0,25.0,1,227,0.093,0.5374,1.1683,1.046,0.9363,-21.49,-7.4,0.8375
ETHUSDT,4h,week,0.25,1.5,1.0,flow,0.35,1,2.0,100.0,1,204,0.084,0.3284,0.9557,0.884,0.8193,-27.73,-27.2,0.7607
ETHUSDT,4h,week,0.25,1.5,1.0,crowd,0.1,0,0.0,25.0,1,104,0.043,0.5673,0.7696,0.6196,0.4952,-25.81,-25.5,0.3946
ETHUSDT,4h,week,0.25,1.5,1.0,crowd,0.1,1,1.0,100.0,1,99,0.041,0.5758,1.3794,1.2066,1.0548,-10.42,2.6,0.9204
ETHUSDT,4h,week,0.25,1.5,1.0,crowd,0.1,2,0.0,25.0,1,89,0.037,0.1798,1.1226,1.0231,0.9381,-24.95,-5.1,0.8645
ETHUSDT,4h,week,0.25,1.5,1.0,crowd,0.35,0,0.0,100.0,1,99,0.041,0.6364,0.8802,0.7231,0.5884,-16.15,-15.0,0.476
ETHUSDT,4h,week,0.25,1.5,1.0,crowd,0.35,1,2.0,25.0,1,95,0.039,0.4421,1.5649,1.4336,1.3163,-8.52,18.4,1.2112
ETHUSDT,4h,week,0.25,1.5,1.0,crowd,0.35,2,0.0,100.0,1,77,0.032,0.2597,2.2046,2.0516,1.916,-9.3,57.0,1.7951
ETHUSDT,4h,week,0.25,1.5,1.0,crowd+oi,0.1,1,1.0,25.0,1,64,0.026,0.5781,1.3704,1.1607,0.9828,-7.74,-0.5,0.83
ETHUSDT,4h,week,0.25,1.5,1.0,crowd+oi,0.1,1,2.0,100.0,1,58,0.024,0.4138,1.4118,1.2697,1.1465,-7.11,5.7,1.0384
ETHUSDT,4h,week,0.25,1.5,1.0,crowd+oi,0.35,0,0.0,25.0,1,62,0.025,0.5806,0.8075,0.6675,0.5499,-14.23,-12.0,0.4523
ETHUSDT,4h,week,0.25,1.5,1.0,crowd+oi,0.35,1,1.0,100.0,1,60,0.025,0.6,1.5,1.3271,1.1749,-6.92,4.8,1.04
ETHUSDT,4h,week,0.25,1.5,1.0,crowd+oi,0.35,2,0.0,25.0,1,54,0.022,0.3148,2.9597,2.747,2.5596,-8.0,65.5,2.3932
ETHUSDT,4h,week,0.25,1.5,0.5,none,0.1,0,0.0,100.0,1,284,0.117,0.5211,0.6865,0.5706,0.4714,-78.4,-75.6,0.3881
ETHUSDT,4h,week,0.25,1.5,0.5,none,0.1,1,2.0,25.0,1,275,0.113,0.3273,0.9704,0.8753,0.7922,-54.94,-43.7,0.7189
ETHUSDT,4h,week,0.25,1.5,0.5,none,0.1,2,0.0,100.0,1,198,0.081,0.1667,1.2342,1.1456,1.0676,-46.79,12.5,0.9984
ETHUSDT,4h,week,0.25,1.5,0.5,none,0.35,1,1.0,25.0,1,280,0.115,0.5321,1.1424,1.0237,0.9172,-20.2,-12.0,0.821
ETHUSDT,4h,week,0.25,1.5,0.5,none,0.35,1,2.0,100.0,1,249,0.102,0.3293,0.9722,0.8985,0.8319,-39.4,-30.9,0.7714
ETHUSDT,4h,week,0.25,1.5,0.5,oi,0.1,0,0.0,25.0,1,111,0.046,0.5405,0.8711,0.7037,0.5649,-25.51,-23.8,0.4512
ETHUSDT,4h,week,0.25,1.5,0.5,oi,0.1,1,1.0,100.0,1,103,0.042,0.5631,1.2889,1.1163,0.9665,-9.77,-1.7,0.8353
ETHUSDT,4h,week,0.25,1.5,0.5,oi,0.1,2,0.0,25.0,1,89,0.037,0.2697,2.2985,2.0894,1.9118,-17.2,69.8,1.7592
ETHUSDT,4h,week,0.25,1.5,0.5,oi,0.35,0,0.0,100.0,1,103,0.042,0.6019,0.9442,0.7789,0.6372,-16.38,-14.1,0.5176
ETHUSDT,4h,week,0.25,1.5,0.5,oi,0.35,1,2.0,25.0,1,99,0.041,0.404,1.3368,1.2198,1.1162,-10.18,7.7,1.0239
ETHUSDT,4h,week,0.25,1.5,0.5,oi,0.35,2,0.0,100.0,1,80,0.033,0.2875,2.0992,1.954,1.8251,-12.13,53.0,1.7099
ETHUSDT,4h,week,0.25,1.5,0.5,flow,0.1,1,1.0,25.0,1,223,0.092,0.5202,1.0901,0.9477,0.8236,-26.79,-21.4,0.7143
ETHUSDT,4h,week,0.25,1.5,0.5,flow,0.1,1,2.0,100.0,1,199,0.082,0.3417,1.0247,0.9345,0.8545,-27.3,-21.3,0.7829
ETHUSDT,4h,week,0.25,1.5,0.5,flow,0.35,0,0.0,25.0,1,209,0.086,0.5598,0.7042,0.5896,0.4916,-47.33,-46.8,0.4099
ETHUSDT,4h,week,0.25,1.5,0.5,flow,0.35,1,1.0,100.0,1,208,0.085,0.5481,1.2205,1.0981,0.9877,-18.49,-1.3,0.8876
ETHUSDT,4h,week,0.25,1.5,0.5,flow,0.35,2,0.0,25.0,1,159,0.065,0.195,1.0889,1.0189,0.9562,-31.46,-6.2,0.8997
ETHUSDT,4h,week,0.25,1.5,0.5,crowd,0.1,0,0.0,100.0,1,86,0.035,0.593,0.7864,0.6472,0.5285,-18.72,-18.4,0.4312
ETHUSDT,4h,week,0.25,1.5,0.5,crowd,0.1,1,2.0,25.0,1,87,0.036,0.4253,1.4807,1.3337,1.2045,-11.33,11.4,1.0902
ETHUSDT,4h,week,0.25,1.5,0.5,crowd,0.1,2,0.0,100.0,1,71,0.029,0.2254,1.864,1.7222,1.5982,-12.55,36.3,1.4888
ETHUSDT,4h,week,0.25,1.5,0.5,crowd,0.35,1,1.0,25.0,1,90,0.037,0.6222,1.682,1.5072,1.3502,-7.52,12.9,1.2087
ETHUSDT,4h,week,0.25,1.5,0.5,crowd,0.35,1,2.0,100.0,1,83,0.034,0.4458,1.5862,1.4591,1.3452,-8.52,17.4,1.2428
ETHUSDT,4h,week,0.25,1.5,0.5,crowd+oi,0.1,0,0.0,25.0,1,55,0.023,0.5455,0.8272,0.6761,0.5497,-12.63,-12.6,0.4463
ETHUSDT,4h,week,0.25,1.5,0.5,crowd+oi,0.1,1,1.0,100.0,1,51,0.021,0.5686,1.3182,1.1446,0.9943,-5.11,-0.1,0.8627
ETHUSDT,4h,week,0.25,1.5,0.5,crowd+oi,0.1,2,0.0,25.0,1,51,0.021,0.2353,2.0507,1.873,1.721,-10.4,32.9,1.5895
ETHUSDT,4h,week,0.25,1.5,0.5,crowd+oi,0.35,0,0.0,100.0,1,53,0.022,0.6226,0.8737,0.7221,0.5935,-9.52,-8.4,0.4867
ETHUSDT,4h,week,0.25,1.5,0.5,crowd+oi,0.35,1,2.0,25.0,1,52,0.021,0.5,1.9566,1.792,1.6462,-6.92,19.0,1.5161
ETHUSDT,4h,week,0.25,1.5,0.5,crowd+oi,0.35,2,0.0,100.0,1,47,0.019,0.3191,2.3079,2.146,2.0023,-6.92,36.1,1.8739
ETHUSDT,4h,week,0.5,0.0,1.0,none,0.1,1,1.0,25.0,1,194,0.08,0.4691,0.8944,0.7944,0.7057,-33.99,-33.3,0.6265
ETHUSDT,4h,week,0.5,0.0,1.0,none,0.1,1,2.0,100.0,1,181,0.074,0.3204,0.9369,0.8632,0.797,-28.91,-27.2,0.7373
ETHUSDT,4h,week,0.5,0.0,1.0,none,0.35,0,0.0,25.0,1,190,0.078,0.5474,0.5871,0.4995,0.4231,-51.84,-50.3,0.3569
ETHUSDT,4h,week,0.5,0.0,1.0,none,0.35,1,1.0,100.0,1,185,0.076,0.5135,1.073,0.9757,0.8871,-12.72,-10.8,0.8061
ETHUSDT,4h,week,0.5,0.0,1.0,none,0.35,2,0.0,25.0,1,142,0.058,0.1972,1.0938,1.0306,0.9734,-21.2,-3.2,0.9212
ETHUSDT,4h,week,0.5,0.0,1.0,oi,0.1,0,0.0,100.0,1,67,0.028,0.4627,0.5434,0.4471,0.3672,-25.31,-22.8,0.3004
ETHUSDT,4h,week,0.5,0.0,1.0,oi,0.1,1,2.0,25.0,1,67,0.028,0.3284,0.9949,0.9008,0.8187,-21.47,-9.2,0.7465
ETHUSDT,4h,week,0.5,0.0,1.0,oi,0.1,2,0.0,100.0,1,61,0.025,0.2131,1.243,1.1496,1.0673,-22.19,3.6,0.9943
ETHUSDT,4h,week,0.5,0.0,1.0,oi,0.35,1,1.0,25.0,1,65,0.027,0.5385,1.1983,1.0753,0.9659,-10.01,-1.1,0.8681
ETHUSDT,4h,week,0.5,0.0,1.0,oi,0.35,1,2.0,100.0,1,63,0.026,0.381,1.2267,1.1341,1.0507,-10.41,2.2,0.9753
ETHUSDT,4h,week,0.5,0.0,1.0,flow,0.1,0,0.0,25.0,1,145,0.06,0.4897,0.5459,0.4631,0.3921,-47.73,-47.7,0.3321
ETHUSDT,4h,week,0.5,0.0,1.0,flow,0.1,1,1.0,100.0,1,141,0.058,0.4823,0.9259,0.8312,0.7462,-20.53,-20.3,0.6694
ETHUSDT,4h,week,0.5,0.0,1.0,flow,0.1,2,0.0,25.0,1,119,0.049,0.1681,1.0178,0.9516,0.8926,-29.31,-11.7,0.8396
ETHUSDT,4h,week,0.5,0.0,1.0,flow,0.35,0,0.0,100.0,1,139,0.057,0.5612,0.6427,0.5535,0.4754,-31.99,-32.0,0.4074
ETHUSDT,4h,week,0.5,0.0,1.0,flow,0.35,1,2.0,25.0,1,136,0.056,0.3529,1.0515,0.9823,0.9191,-15.43,-7.7,0.861
ETHUSDT,4h,week,0.5,0.0,1.0,flow,0.35,2,0.0,100.0,1,111,0.046,0.2072,1.1213,1.0613,1.0065,-25.51,0.6,0.9562
ETHUSDT,4h,week,0.5,0.0,1.0,crowd,0.1,1,1.0,25.0,1,58,0.024,0.5345,1.1752,1.0561,0.9495,-12.57,-1.5,0.8535
ETHUSDT,4h,week,0.5,0.0,1.0,crowd,0.1,1,2.0,100.0,1,57,0.023,0.3684,1.1587,1.0698,0.99,-14.73,-0.4,0.9181
ETHUSDT,4h,week,0.5,0.0,1.0,crowd,0.35,0,0.0,25.0,1,55,0.023,0.6182,0.5834,0.488,0.4068,-13.28,-12.6,0.3373
ETHUSDT,4h,week,0.5,0.0,1.0,crowd,0.35,1,1.0,100.0,1,56,0.023,0.5714,1.3698,1.2555,1.1511,-7.84,3.8,1.0555
ETHUSDT,4h,week,0.5,0.0,1.0,crowd,0.35,2,0.0,25.0,1,44,0.018,0.25,0.8653,0.8147,0.7686,-15.14,-7.9,0.7265
ETHUSDT,4h,week,0.5,0.0,0.5,none,0.1,0,0.0,25.0,1,181,0.074,0.4862,0.5213,0.4388,0.3684,-63.96,-62.1,0.3087
ETHUSDT,4h,week,0.5,0.0,0.5,none,0.1,1,1.0,100.0,1,174,0.071,0.4828,0.9474,0.8485,0.7599,-24.09,-23.4,0.6799
ETHUSDT,4h,week,0.5,0.0,0.5,none,0.1,2,0.0,25.0,1,146,0.06,0.1644,0.8952,0.8341,0.7798,-38.85,-29.3,0.7314
ETHUSDT,4h,week,0.5,0.0,0.5,none,0.35,0,0.0,100.0,1,175,0.072,0.5486,0.5996,0.5123,0.4361,-46.14,-44.6,0.3699
ETHUSDT,4h,week,0.5,0.0,0.5,none,0.35,1,2.0,25.0,1,164,0.067,0.3293,0.965,0.8992,0.8393,-20.71,-18.9,0.7846
ETHUSDT,4h,week,0.5,0.0,0.5,none,0.35,2,0.0,100.0,1,136,0.056,0.1985,0.9816,0.9261,0.8756,-28.15,-14.4,0.8293
ETHUSDT,4h,week,0.5,0.0,0.5,oi,0.1,1,1.0,25.0,1,64,0.026,0.5,1.0248,0.8974,0.7873,-12.36,-7.7,0.6913
ETHUSDT,4h,week,0.5,0.0,0.5,oi,0.1,1,2.0,100.0,1,62,0.025,0.3387,1.0441,0.9493,0.8662,-18.42,-6.1,0.7927
ETHUSDT,4h,week,0.5,0.0,0.5,oi,0.35,0,0.0,25.0,1,62,0.025,0.5645,0.6782,0.562,0.4644,-15.62,-13.6,0.3821
ETHUSDT,4h,week,0.5,0.0,0.5,oi,0.35,1,1.0,100.0,1,60,0.025,0.55,1.2591,1.1351,1.024,-10.03,0.7,0.9239
ETHUSDT,4h,week,0.5,0.0,0.5,oi,0.35,2,0.0,25.0,1,54,0.022,0.2407,1.1439,1.0677,0.9994,-15.48,-0.0,0.9377
ETHUSDT,4h,week,0.5,0.0,0.5,flow,0.1,0,0.0,100.0,1,135,0.055,0.4963,0.5721,0.4887,0.4168,-41.45,-41.4,0.3546
ETHUSDT,4h,week,0.5,0.0,0.5,flow,0.1,1,2.0,25.0,1,137,0.056,0.3431,1.0187,0.9365,0.8629,-15.9,-13.6,0.7968
ETHUSDT,4h,week,0.5,0.0,0.5,flow,0.1,2,0.0,100.0,1,113,0.046,0.1858,1.1204,1.0499,0.9867,-20.62,-1.3,0.9298
ETHUSDT,4h,week,0.5,0.0,0.5,flow,0.35,1,1.0,25.0,1,135,0.055,0.5407,1.1739,1.068,0.9718,-10.76,-1.9,0.884
ETHUSDT,4h,week,0.5,0.0,0.5,flow,0.35,1,2.0,100.0,1,129,0.053,0.3643,1.1047,1.0332,0.9676,-15.29,-2.9,0.9073
ETHUSDT,4h,week,0.5,0.0,0.5,crowd,0.1,0,0.0,25.0,1,53,0.022,0.566,0.5337,0.4459,0.3708,-16.13,-15.7,0.3073
ETHUSDT,4h,week,0.5,0.0,0.5,crowd,0.1,1,1.0,100.0,1,53,0.022,0.5472,1.2415,1.1165,1.0046,-11.52,0.1,0.904
ETHUSDT,4h,week,0.5,0.0,0.5,crowd,0.1,2,0.0,25.0,1,46,0.019,0.1957,0.7049,0.6576,0.6153,-24.04,-15.1,0.5772
ETHUSDT,4h,week,0.5,0.0,0.5,crowd,0.35,0,0.0,100.0,1,50,0.021,0.64,0.6293,0.5244,0.4356,-10.46,-10.1,0.3603
ETHUSDT,4h,week,0.5,0.0,0.5,crowd,0.35,1,2.0,25.0,1,49,0.02,0.4694,1.7351,1.6226,1.5198,-7.18,14.3,1.4259
ETHUSDT,4h,week,0.5,0.0,0.5,crowd,0.35,2,0.0,100.0,1,40,0.016,0.275,0.9931,0.9342,0.8806,-13.21,-3.6,0.8318
ETHUSDT,4h,week,0.5,1.5,1.0,none,0.1,0,0.0,100.0,1,180,0.074,0.4778,0.5574,0.4736,0.4013,-60.87,-59.0,0.3383
ETHUSDT,4h,week,0.5,1.5,1.0,none,0.1,1,2.0,25.0,1,177,0.073,0.3164,0.9055,0.8273,0.7577,-34.45,-32.7,0.6955
ETHUSDT,4h,week,0.5,1.5,1.0,none,0.1,2,0.0,100.0,1,139,0.057,0.1583,0.9464,0.8846,0.8294,-32.94,-22.0,0.7798
ETHUSDT,4h,week,0.5,1.5,1.0,none,0.35,1,1.0,25.0,1,176,0.072,0.5057,1.0187,0.9226,0.8357,-16.4,-15.6,0.7568
ETHUSDT,4h,week,0.5,1.5,1.0,none,0.35,1,2.0,100.0,1,165,0.068,0.3455,1.0232,0.952,0.8871,-18.55,-13.3,0.8279
ETHUSDT,4h,week,0.5,1.5,1.0,oi,0.1,0,0.0,25.0,1,66,0.027,0.4394,0.5484,0.453,0.3742,-25.94,-23.4,0.3079
ETHUSDT,4h,week,0.5,1.5,1.0,oi,0.1,1,1.0,100.0,1,65,0.027,0.5077,1.0312,0.9036,0.7927,-12.7,-7.6,0.6955
ETHUSDT,4h,week,0.5,1.5,1.0,oi,0.1,2,0.0,25.0,1,60,0.025,0.2167,1.2489,1.1509,1.0652,-22.19,3.5,0.9897
ETHUSDT,4h,week,0.5,1.5,1.0,oi,0.35,0,0.0,100.0,1,63,0.026,0.5397,0.6615,0.5533,0.4614,-16.77,-14.7,0.3822
ETHUSDT,4h,week,0.5,1.5,1.0,oi,0.35,1,2.0,25.0,1,62,0.025,0.4032,1.3208,1.2171,1.1243,-9.53,5.1,1.0408
ETHUSDT,4h,week,0.5,1.5,1.0,oi,0.35,2,0.0,100.0,1,54,0.022,0.2593,1.2911,1.2082,1.1334,-17.67,5.9,1.0656
ETHUSDT,4h,week,0.5,1.5,1.0,flow,0.1,1,1.0,25.0,1,138,0.057,0.4638,0.8584,0.7643,0.6807,-26.43,-26.2,0.6059
ETHUSDT,4h,week,0.5,1.5,1.0,flow,0.1,1,2.0,100.0,1,133,0.055,0.3308,0.9621,0.8873,0.8201,-19.7,-17.6,0.7595
ETHUSDT,4h,week,0.5,1.5,1.0,flow,0.35,0,0.0,25.0,1,134,0.055,0.5373,0.602,0.5174,0.4441,-34.76,-34.8,0.3807
ETHUSDT,4h,week,0.5,1.5,1.0,flow,0.35,1,1.0,100.0,1,132,0.054,0.5227,1.0904,0.9949,0.9077,-12.6,-6.3,0.8276
ETHUSDT,4h,week,0.5,1.5,1.0,flow,0.35,2,0.0,25.0,1,108,0.044,0.1944,0.9585,0.903,0.8527,-24.45,-13.8,0.8069
ETHUSDT,4h,week,0.5,1.5,1.0,crowd,0.1,0,0.0,100.0,1,56,0.023,0.5357,0.5045,0.4234,0.3537,-19.12,-18.3,0.2946
ETHUSDT,4h,week,0.5,1.5,1.0,crowd,0.1,1,2.0,25.0,1,55,0.023,0.3636,1.134,1.0459,0.967,-15.59,-1.3,0.8959
ETHUSDT,4h,week,0.5,1.5,1.0,crowd,0.1,2,0.0,100.0,1,48,0.02,0.1667,0.5832,0.544,0.5089,-27.17,-20.9,0.4773
ETHUSDT,4h,week,0.5,1.5,1.0,crowd,0.35,1,1.0,25.0,1,54,0.022,0.5556,1.2829,1.1751,1.0767,-8.79,1.9,0.9866
ETHUSDT,4h,week,0.5,1.5,1.0,crowd,0.35,1,2.0,100.0,1,52,0.021,0.4615,1.6806,1.5704,1.4698,-7.18,13.9,1.3777
ETHUSDT,4h,week,0.5,1.5,0.5,none,0.1,1,1.0,25.0,1,169,0.069,0.4615,0.8518,0.7562,0.6715,-34.13,-33.4,0.5961
ETHUSDT,4h,week,0.5,1.5,0.5,none,0.1,1,2.0,100.0,1,158,0.065,0.3165,0.9034,0.8313,0.7667,-29.58,-27.9,0.7085
ETHUSDT,4h,week,0.5,1.5,0.5,none,0.35,0,0.0,25.0,1,166,0.068,0.5181,0.5532,0.4718,0.4016,-49.83,-48.3,0.3406
ETHUSDT,4h,week,0.5,1.5,0.5,none,0.35,1,1.0,100.0,1,162,0.067,0.5062,1.0203,0.9271,0.8424,-14.88,-13.7,0.765
ETHUSDT,4h,week,0.5,1.5,0.5,none,0.35,2,0.0,25.0,1,128,0.053,0.1875,0.9688,0.9105,0.8578,-28.09,-16.1,0.8101
ETHUSDT,4h,week,0.5,1.5,0.5,oi,0.1,0,0.0,100.0,1,60,0.025,0.4667,0.5906,0.4885,0.4042,-21.32,-18.8,0.3334
ETHUSDT,4h,week,0.5,1.5,0.5,oi,0.1,1,2.0,25.0,1,60,0.025,0.35,1.0769,0.9752,0.8867,-17.36,-5.1,0.809
ETHUSDT,4h,week,0.5,1.5,0.5,oi,0.1,2,0.0,100.0,1,55,0.023,0.2182,1.1973,1.1057,1.0253,-19.94,1.2,0.9542
ETHUSDT,4h,week,0.5,1.5,0.5,oi,0.35,1,1.0,25.0,1,58,0.024,0.5345,1.1481,1.0317,0.928,-10.94,-2.2,0.835
ETHUSDT,4h,week,0.5,1.5,0.5,oi,0.35,1,2.0,100.0,1,56,0.023,0.3929,1.2609,1.1667,1.0818,-11.88,3.1,1.005
ETHUSDT,4h,week,0.5,1.5,0.5,flow,0.1,0,0.0,25.0,1,133,0.055,0.4737,0.5346,0.4531,0.3837,-45.7,-45.7,0.325
ETHUSDT,4h,week,0.5,1.5,0.5,flow,0.1,1,1.0,100.0,1,129,0.053,0.4806,0.9192,0.823,0.7369,-19.58,-19.4,0.6593
ETHUSDT,4h,week,0.5,1.5,0.5,flow,0.1,2,0.0,25.0,1,111,0.046,0.1622,0.9058,0.8436,0.7886,-24.29,-21.7,0.7395
ETHUSDT,4h,week,0.5,1.5,0.5,flow,0.35,0,0.0,100.0,1,127,0.052,0.5512,0.6427,0.5531,0.475,-29.76,-29.8,0.4071
ETHUSDT,4h,week,0.5,1.5,0.5,flow,0.35,1,2.0,25.0,1,126,0.052,0.3492,1.0306,0.9597,0.8952,-17.25,-9.3,0.8363
ETHUSDT,4h,week,0.5,1.5,0.5,flow,0.35,2,0.0,100.0,1,103,0.042,0.2039,1.0184,0.9607,0.9083,-22.36,-8.1,0.8605
ETHUSDT,4h,week,0.5,1.5,0.5,crowd,0.1,1,1.0,25.0,1,51,0.021,0.5294,1.1546,1.0372,0.9321,-12.47,-1.7,0.8377
ETHUSDT,4h,week,0.5,1.5,0.5,crowd,0.1,1,2.0,100.0,1,50,0.021,0.36,1.1147,1.0288,0.9518,-14.54,-1.7,0.8825
ETHUSDT,4h,week,0.5,1.5,0.5,crowd,0.35,0,0.0,25.0,1,48,0.02,0.625,0.6068,0.5068,0.4225,-10.7,-10.4,0.3512
ETHUSDT,4h,week,0.5,1.5,0.5,crowd,0.35,1,1.0,100.0,1,49,0.02,0.5714,1.3753,1.2601,1.155,-7.75,3.4,1.059
ETHUSDT,4h,day,0.0,0.0,1.0,none,0.1,0,0.0,25.0,0,1538,0.632,0.4025,0.6061,0.4886,0.3963,-667.81,-647.1,0.3241
ETHUSDT,4h,day,0.0,0.0,1.0,none,0.1,1,1.0,100.0,0,1270,0.522,0.4764,0.9095,0.7884,0.6829,-247.62,-241.6,0.59
ETHUSDT,4h,day,0.0,0.0,1.0,none,0.1,2,0.0,25.0,0,498,0.205,0.1285,1.6667,1.4969,1.3569,-74.97,187.0,1.2394
ETHUSDT,4h,day,0.0,0.0,1.0,none,0.35,0,0.0,100.0,0,1298,0.533,0.4684,0.5651,0.4737,0.3969,-441.5,-439.5,0.3331
ETHUSDT,4h,day,0.0,0.0,1.0,none,0.35,1,2.0,25.0,0,822,0.338,0.3431,1.026,0.9288,0.843,-101.1,-95.4,0.7666
ETHUSDT,4h,day,0.0,0.0,1.0,none,0.35,2,0.0,100.0,0,426,0.175,0.1549,1.5655,1.4575,1.3623,-48.34,147.4,1.2778
ETHUSDT,4h,day,0.0,0.0,1.0,oi,0.1,1,1.0,25.0,0,649,0.267,0.4746,0.9032,0.7108,0.5549,-188.77,-187.4,0.4278
ETHUSDT,4h,day,0.0,0.0,1.0,oi,0.1,1,2.0,100.0,0,395,0.162,0.3139,0.9153,0.8136,0.7262,-89.45,-85.8,0.6502
ETHUSDT,4h,day,0.0,0.0,1.0,oi,0.35,0,0.0,25.0,0,583,0.24,0.4288,0.6035,0.4895,0.3981,-235.78,-218.4,0.3252
ETHUSDT,4h,day,0.0,0.0,1.0,oi,0.35,1,1.0,100.0,0,515,0.212,0.4816,0.9288,0.8072,0.7005,-96.0,-91.1,0.6061
ETHUSDT,4h,day,0.0,0.0,1.0,oi,0.35,2,0.0,25.0,0,268,0.11,0.1343,1.391,1.2683,1.164,-58.23,44.6,1.0741
ETHUSDT,4h,day,0.0,0.0,1.0,flow,0.1,0,0.0,100.0,0,840,0.345,0.4952,0.638,0.5312,0.4417,-255.95,-253.4,0.3679
ETHUSDT,4h,day,0.0,0.0,1.0,flow,0.1,1,2.0,25.0,0,727,0.299,0.3453,1.0445,0.9151,0.8052,-115.3,-108.6,0.7106
ETHUSDT,4h,day,0.0,0.0,1.0,flow,0.1,2,0.0,100.0,0,362,0.149,0.1326,1.5647,1.4524,1.3541,-75.08,125.3,1.2672
