ts,hour,year,ticks,median_bps,mean_bps,p90_bps,sym
2025-02-25 13:00:00+00:00,13,2025,23567,1.7989531594585721,1.7816858989995876,2.0733864733090592,XAUUSD
2025-02-25 17:00:00+00:00,17,2025,16954,1.6225191854449712,1.6147553133265367,1.8262196907822261,XAUUSD
2025-02-25 21:00:00+00:00,21,2025,6460,1.9441834198186603,1.9046066598743956,2.5272472056778663,XAUUSD
2025-03-05 05:00:00+00:00,5,2025,4810,2.1974814802093534,2.1899109265041052,2.1990066674564974,XAUUSD
2025-03-05 09:00:00+00:00,9,2025,15739,1.7141221380588252,1.6894829835259304,1.9797655607607911,XAUUSD
2025-03-05 13:00:00+00:00,13,2025,27155,1.887601887602512,1.9365416416357757,2.447597289899851,XAUUSD
2025-03-05 17:00:00+00:00,17,2025,16295,2.0429697799589888,2.0046138408118757,2.193519862494846,XAUUSD
2025-03-05 21:00:00+00:00,21,2025,3462,1.9187807519384417,1.9417221553076407,2.1927532929839524,XAUUSD
2025-03-14 05:00:00+00:00,5,2025,8136,1.8962382452546944,1.867732829742959,2.0434449802500665,XAUUSD
2025-03-14 09:00:00+00:00,9,2025,13825,1.6677423604891821,1.6633266809427338,1.923929430807256,XAUUSD
2025-03-14 13:00:00+00:00,13,2025,25033,1.8379035869200808,1.8500417742681332,2.1397404294292452,XAUUSD
2025-03-24 01:00:00+00:00,1,2025,12074,1.976982558345267,1.963751769487395,2.1181336065770195,XAUUSD
2025-03-24 05:00:00+00:00,5,2025,5742,1.9524431185966333,1.9182366229994015,2.141672460831266,XAUUSD
2025-03-24 09:00:00+00:00,9,2025,14979,1.8380572559793167,1.817383063068158,2.0688982720738256,XAUUSD
2025-04-02 01:00:00+00:00,1,2025,13121,2.0250188847384627,2.004139575761002,2.3510898034960417,XAUUSD
2025-04-02 09:00:00+00:00,9,2025,8711,1.7793972315845363,1.7755764050721468,1.949529556145405,XAUUSD
2025-04-02 17:00:00+00:00,17,2025,12056,1.748425817441092,1.7094636542882589,2.0444443024701915,XAUUSD
2025-04-11 13:00:00+00:00,13,2025,26120,2.3144505031615394,2.1831758457681567,2.355950666395619,XAUUSD
2025-04-21 05:00:00+00:00,5,2025,8779,1.9799288407666544,2.150036790853276,2.841041087672994,XAUUSD
2025-04-21 13:00:00+00:00,13,2025,20712,1.788116941425813,1.9021057216065016,2.406841299634744,XAUUSD
2025-04-30 09:00:00+00:00,9,2025,10282,1.9484542516637904,1.9059779651508493,2.070833468336389,XAUUSD
2025-04-30 13:00:00+00:00,13,2025,20625,2.8113578858583748,2.8205033622503577,3.5568684486170756,XAUUSD
2025-04-30 17:00:00+00:00,17,2025,8531,2.6889923529901516,2.6520863873062925,3.111509867714748,XAUUSD
2025-05-08 01:00:00+00:00,1,2025,16184,2.2298142206281346,2.1845772546967557,2.711225860460444,XAUUSD
2025-05-08 05:00:00+00:00,5,2025,14776,2.490936992660727,2.420309635286625,2.6370175036264323,XAUUSD
2025-05-08 13:00:00+00:00,13,2025,17399,2.5867143969978974,2.561473403161162,3.0074829749670764,XAUUSD
2025-05-08 17:00:00+00:00,17,2025,13296,3.0573541475574877,2.9778410903775505,3.0886581143136045,XAUUSD
2025-05-19 01:00:00+00:00,1,2025,17816,2.3451614845140956,2.2683214453474703,2.7638421139967924,XAUUSD
2025-05-19 09:00:00+00:00,9,2025,9351,1.976922518538521,1.9568569718001803,2.15606524253508,XAUUSD
2025-05-19 13:00:00+00:00,13,2025,15885,2.1367389028931276,2.173567139521522,2.447950074213057,XAUUSD
2025-05-19 17:00:00+00:00,17,2025,6904,1.8897852460442375,1.9098318403066232,2.0450563087658686,XAUUSD
2025-05-27 01:00:00+00:00,1,2025,10470,2.031126945458672,1.9915204894392593,2.2801390885300035,XAUUSD
2025-05-27 09:00:00+00:00,9,2025,11340,1.9985979532535645,1.9992244918808635,2.259582262335884,XAUUSD
2025-06-05 01:00:00+00:00,1,2025,13446,1.9265652601754981,1.9220279091544263,2.1239765402781448,XAUUSD
2025-06-05 05:00:00+00:00,5,2025,9134,1.8710768656237258,1.8541535724352023,2.1306498440652426,XAUUSD
2025-06-05 09:00:00+00:00,9,2025,15769,1.7357201900775914,1.736280498318449,1.961160747522528,XAUUSD
2025-06-05 17:00:00+00:00,17,2025,10440,2.0188847734193525,1.9805804140106273,2.138834204105632,XAUUSD
2025-06-13 05:00:00+00:00,5,2025,10504,1.8112713664325075,1.814728880565039,2.0052782308961214,XAUUSD
2025-06-13 13:00:00+00:00,13,2025,21125,1.7159892387119773,1.7255607141164657,1.9668206936267654,XAUUSD
2025-06-24 01:00:00+00:00,1,2025,12354,1.9331341738122503,1.9471108046945331,2.250662288720288,XAUUSD
2025-06-24 09:00:00+00:00,9,2025,7475,1.7070505553408999,1.6741307113218704,1.8368625183690086,XAUUSD
2025-07-03 13:00:00+00:00,13,2025,19958,1.7693117377981034,1.7878141004395582,2.133154513028671,XAUUSD
2025-07-03 17:00:00+00:00,17,2025,4329,1.550716141411155,1.5124495660268944,1.6813539945267095,XAUUSD
2025-07-11 05:00:00+00:00,5,2025,9372,1.7398451537856912,1.774671882601976,2.360915809742583,XAUUSD
2025-07-11 09:00:00+00:00,9,2025,8026,2.1106597386593573,2.096027511483144,2.38989001563069,XAUUSD
2025-07-11 13:00:00+00:00,13,2025,19965,1.9877329756404853,1.9725652764250368,2.3457696767652525,XAUUSD
2025-07-11 17:00:00+00:00,17,2025,10400,1.9275078040373135,1.91763955912579,2.319179028532748,XAUUSD
2025-07-22 01:00:00+00:00,1,2025,8153,1.769919335925997,1.7927010345268852,2.0345244079394047,XAUUSD
2025-07-22 05:00:00+00:00,5,2025,6324,1.71184864897191,1.7007094476178561,1.9185303467229757,XAUUSD
2025-07-22 09:00:00+00:00,9,2025,6701,1.4753201075803424,1.4531761137429913,1.6743041413337334,XAUUSD
2025-07-22 13:00:00+00:00,13,2025,21472,1.6099547895456348,1.6229518025321383,1.9534423520329365,XAUUSD
2025-07-22 17:00:00+00:00,17,2025,11890,1.5454035180093793,1.5469441712119814,1.7207933966935929,XAUUSD
2025-07-30 01:00:00+00:00,1,2025,8001,1.6432982347462806,1.6311454622538861,1.8347464891664913,XAUUSD
2025-07-30 17:00:00+00:00,17,2025,7971,1.4644748864530763,1.4690856488145856,1.6575614422724696,XAUUSD
2025-08-27 05:00:00+00:00,5,2025,6983,1.5701377573685242,1.5727764984964983,1.7479761990849318,XAUUSD
2025-08-27 13:00:00+00:00,13,2025,13623,1.5673981191215038,1.5941666713094553,1.8654760791350424,XAUUSD
2025-09-24 13:00:00+00:00,13,2025,21193,1.409053567963439,1.4006940155866625,1.565921305819509,XAUUSD
2025-10-02 01:00:00+00:00,1,2025,8647,1.6560596906011436,1.5990131956721176,1.7337767661521994,XAUUSD
2025-10-02 05:00:00+00:00,5,2025,5722,1.9316351150941855,1.887996917021049,2.0431434304803355,XAUUSD
2025-10-02 13:00:00+00:00,13,2025,23991,1.6192042767545347,1.536445902193379,1.6507332221676123,XAUUSD
2025-10-13 01:00:00+00:00,1,2025,23571,2.252096181831546,2.1551660677057485,2.589551296550308,XAUUSD
2025-11-18 09:00:00+00:00,9,2025,12406,1.3142461806263879,1.3488411655320887,1.4881727476072246,XAUUSD
2025-11-18 17:00:00+00:00,17,2025,17045,1.3521087980483593,1.3829741286403427,1.5965400765971591,XAUUSD
2025-11-18 21:00:00+00:00,21,2025,4307,1.252941956850198,1.2728337549827955,1.3768750394948195,XAUUSD
2025-11-27 01:00:00+00:00,1,2025,15272,1.4689945815787646,1.456042314556348,1.538986865729559,XAUUSD
2025-11-27 17:00:00+00:00,17,2025,4196,1.4439286410495256,1.412987658835009,1.4920578003958773,XAUUSD
2025-12-05 01:00:00+00:00,1,2025,15652,1.5395854303404968,1.541694987131884,1.6893700553188433,XAUUSD
2025-12-05 05:00:00+00:00,5,2025,12293,1.44727070842853,1.4547367917757288,1.5652774039159314,XAUUSD
2025-12-05 09:00:00+00:00,9,2025,8043,1.2804750088031795,1.2987634294801933,1.374991791537136,XAUUSD
2025-12-05 13:00:00+00:00,13,2025,19889,1.3227247657782764,1.3127638993885768,1.4119205194474322,XAUUSD
2025-12-05 17:00:00+00:00,17,2025,18520,1.2567252585172668,1.272380530074367,1.3986975518054945,XAUUSD
2025-12-05 21:00:00+00:00,21,2025,8465,1.2632492200025867,1.4611848294351941,2.214971300641368,XAUUSD
2025-12-16 01:00:00+00:00,1,2025,19851,1.4627656486903817,1.4701302118838264,1.5556577181521407,XAUUSD
2025-12-16 05:00:00+00:00,5,2025,15036,1.4473317155897252,1.4642930189930903,1.5900407331051638,XAUUSD
2025-12-16 09:00:00+00:00,9,2025,11002,1.2610796943982692,1.265925903700569,1.377121116635496,XAUUSD
2025-12-16 13:00:00+00:00,13,2025,22328,1.3483793874654442,1.4099783963422512,1.6041076314404454,XAUUSD
2025-12-16 17:00:00+00:00,17,2025,21594,1.1622919933254263,1.0991572208406974,1.276677926198432,XAUUSD
2025-12-16 21:00:00+00:00,21,2025,4634,1.2782374267922794,1.2875182257872997,1.5108373525472398,XAUUSD
2025-12-24 01:00:00+00:00,1,2025,25209,1.6512197308144654,1.6316806411386335,1.8366098748594402,XAUUSD
2025-12-24 05:00:00+00:00,5,2025,16437,1.846750831037712,1.8205755981666432,1.8696518774960373,XAUUSD
2025-12-24 09:00:00+00:00,9,2025,12272,1.8473139387624937,1.7869739727676401,1.8710970085839815,XAUUSD
2025-12-24 13:00:00+00:00,13,2025,21091,1.8509804621205264,1.8396656315114686,1.8952823078729009,XAUUSD
2025-12-24 17:00:00+00:00,17,2025,23303,1.8726069921810753,1.9619415522379609,2.3357389362225707,XAUUSD
2026-01-02 01:00:00+00:00,1,2026,15968,1.854808487579068,1.7883771027294704,1.909517842145566,XAUUSD
2026-01-02 05:00:00+00:00,5,2026,9823,1.8952194801160132,1.9133567238060538,2.325843864522969,XAUUSD
2026-01-02 09:00:00+00:00,9,2026,12660,2.181692092575179,2.2059339602022625,2.592644573853068,XAUUSD
2026-01-02 13:00:00+00:00,13,2026,21415,1.9028277907895264,1.9295830688929263,2.534834058564113,XAUUSD
2026-01-02 17:00:00+00:00,17,2026,19797,1.548542174661858,1.552273258911843,1.57179097491348,XAUUSD
2026-01-02 21:00:00+00:00,21,2026,6661,1.569335190380647,1.6364851409641725,1.7555632297286574,XAUUSD
2026-01-12 01:00:00+00:00,1,2026,31188,2.1591677389821182,2.0636271452971493,2.184243088781837,XAUUSD
2026-01-12 05:00:00+00:00,5,2026,14777,1.4406941526368622,1.4435806220464145,1.5939212646574663,XAUUSD
2026-01-12 09:00:00+00:00,9,2026,13993,1.3049534947206232,1.3108264347442242,1.5010696753036672,XAUUSD
2026-01-12 13:00:00+00:00,13,2026,22642,1.262765085440045,1.3058012642377204,1.5416949220267984,XAUUSD
2026-01-12 17:00:00+00:00,17,2026,16874,1.2778168823437015,1.3076693139071451,1.5507831671959684,XAUUSD
2026-01-12 21:00:00+00:00,21,2026,7545,1.1965495861030164,1.2650761484155602,1.5460487358709702,XAUUSD
2026-01-21 01:00:00+00:00,1,2026,24807,1.4520306129554894,1.4321649735267166,1.5971823214742957,XAUUSD
2026-01-21 05:00:00+00:00,5,2026,15104,1.3549453967323974,1.4011720636911862,1.6139040503287665,XAUUSD
2026-01-21 09:00:00+00:00,9,2026,12110,1.2124549953148798,1.2205498018882168,1.3156204270038394,XAUUSD
2026-01-21 13:00:00+00:00,13,2026,18236,1.007571177706319,1.0194942870926766,1.0495706021452775,XAUUSD
2026-01-21 17:00:00+00:00,17,2026,27072,1.2449617952356635,1.239967463642162,1.2666636349797455,XAUUSD
2026-01-21 21:00:00+00:00,21,2026,11941,1.2453416439139922,1.2573850443981278,1.3044855667992048,XAUUSD
2026-01-30 01:00:00+00:00,1,2026,38950,2.921309520694239,3.0251569883027605,3.8610999752121193,XAUUSD
2026-01-30 05:00:00+00:00,5,2026,27690,2.8109412543224908,2.805180289579395,3.4966431271542495,XAUUSD
2026-01-30 09:00:00+00:00,9,2026,42910,4.493224872982335,4.660485122528136,6.64307117336746,XAUUSD
2026-01-30 13:00:00+00:00,13,2026,39041,4.027510689353189,4.10819562740381,5.365085942331227,XAUUSD
2026-01-30 17:00:00+00:00,17,2026,49967,4.1371465083006695,4.198845518013347,5.45517688158235,XAUUSD
2026-01-30 21:00:00+00:00,21,2026,24458,3.9478697010919213,4.276714881995863,6.051720828491108,XAUUSD
2026-02-09 01:00:00+00:00,1,2026,27786,3.0371605262403603,2.9863224276520954,3.650864500732112,XAUUSD
2026-02-09 05:00:00+00:00,5,2026,14296,2.0354401658125827,2.0334355177467938,2.632347765089209,XAUUSD
2026-02-09 09:00:00+00:00,9,2026,10752,1.4357444535561208,1.5438893000815566,1.9119830550502472,XAUUSD
2026-02-09 13:00:00+00:00,13,2026,19972,1.4807196297420089,1.5460999780721372,1.8321744166308516,XAUUSD
2026-02-09 17:00:00+00:00,17,2026,13684,1.343521706277488,1.361079221136686,1.4609786424678464,XAUUSD
2026-02-09 21:00:00+00:00,21,2026,6583,1.3626991713201195,1.4299147554013905,1.5413725132032519,XAUUSD
2026-02-18 01:00:00+00:00,1,2026,9497,1.7793157610560766,1.797817784367514,2.0488205293158095,XAUUSD
2026-02-18 05:00:00+00:00,5,2026,4459,1.7032787101316604,1.7082841502531252,1.782143850196145,XAUUSD
2026-02-18 09:00:00+00:00,9,2026,5778,1.3973075084327062,1.4047722161158498,1.4642941034693504,XAUUSD
2026-02-18 13:00:00+00:00,13,2026,12362,1.4528519281693786,1.4608344098434418,1.5945354664051627,XAUUSD
2026-02-18 17:00:00+00:00,17,2026,11457,1.3603550526693287,1.3555116919598995,1.4399749444420056,XAUUSD
2026-02-18 21:00:00+00:00,21,2026,2749,1.384947030793193,1.4058990817801764,1.4641670193615424,XAUUSD
2026-02-26 01:00:00+00:00,1,2026,16631,1.6769241741146341,1.6679335158844402,1.7728600182472838,XAUUSD
2026-02-26 09:00:00+00:00,9,2026,7399,1.3507372613412594,1.3633041595021314,1.4281675163294199,XAUUSD
2026-02-26 13:00:00+00:00,13,2026,15687,1.3924977251040354,1.4046047651583318,1.4878243795340496,XAUUSD
2026-02-26 17:00:00+00:00,17,2026,16430,1.3537491599558886,1.3581483346659646,1.445262141647252,XAUUSD
2026-02-26 21:00:00+00:00,21,2026,4298,1.365556622999037,1.3727852427706073,1.4435280286995196,XAUUSD
2026-03-09 01:00:00+00:00,1,2026,30667,1.7327865866567738,1.915549701641637,2.585656279386417,XAUUSD
2026-03-09 05:00:00+00:00,5,2026,20562,1.4813010110858196,1.4621124877355083,1.5832213921488985,XAUUSD
2026-03-09 09:00:00+00:00,9,2026,17285,1.6270681408294663,1.5398656454194806,1.6461876352121099,XAUUSD
2026-03-09 13:00:00+00:00,13,2026,28806,1.6465986027500348,1.5928908098839587,1.6546132686198567,XAUUSD
2026-03-09 17:00:00+00:00,17,2026,20026,1.461238871874753,1.4111235496608132,1.648164062961739,XAUUSD
2026-03-17 01:00:00+00:00,1,2026,14264,1.4168263090677609,1.4309309030210244,1.5788982500610829,XAUUSD
2026-03-17 09:00:00+00:00,9,2026,8489,1.2563014485357293,1.256072356436991,1.2761040543228075,XAUUSD
2026-03-17 13:00:00+00:00,13,2026,19224,1.2561060711777483,1.261447444044049,1.2962098823034172,XAUUSD
2026-03-17 17:00:00+00:00,17,2026,13236,1.218751997955258,1.2143263828378996,1.2786535777832493,XAUUSD
2026-03-26 05:00:00+00:00,5,2026,16817,1.5873512696575263,1.623300959946931,1.7205865728897876,XAUUSD
2026-03-26 09:00:00+00:00,9,2026,22254,2.1371965059769615,2.057231858287332,2.2584487438306433,XAUUSD
2026-03-26 13:00:00+00:00,13,2026,32013,2.223400050306743,2.1480543653833677,2.250323765331737,XAUUSD
2026-03-26 17:00:00+00:00,17,2026,24388,1.7997125016230755,1.8052100597937009,1.8038135815745318,XAUUSD
2026-04-14 01:00:00+00:00,1,2026,15155,1.4881513806272795,1.4780561794919944,1.5308797315708575,XAUUSD
2026-04-14 13:00:00+00:00,13,2026,27020,1.6535222116172779,1.7345181167503843,2.0649693591915783,XAUUSD
2026-04-14 17:00:00+00:00,17,2026,16839,1.5683062096131715,1.528380373933405,1.64091537322131,XAUUSD
2026-04-23 01:00:00+00:00,1,2026,16834,1.4998743063082105,1.4929333779567084,1.5436843643444904,XAUUSD
2026-04-23 05:00:00+00:00,5,2026,13602,1.5069382834555893,1.445137678337091,1.5114840857757346,XAUUSD
2026-04-23 09:00:00+00:00,9,2026,16719,1.170098245702064,1.1572572151247205,1.2771057718173806,XAUUSD
2026-04-23 13:00:00+00:00,13,2026,26857,1.184389325690125,1.2034687366132901,1.414666075463087,XAUUSD
2026-04-23 17:00:00+00:00,17,2026,40551,1.2974775759708697,1.3563759924298984,1.6804148710333993,XAUUSD
2026-05-01 01:00:00+00:00,1,2026,7862,1.61841097391792,1.6511016241422027,1.8628988742969246,XAUUSD
2026-05-01 09:00:00+00:00,9,2026,9324,1.466296517985385,1.4641650970545874,1.6859086500240341,XAUUSD
2026-05-01 13:00:00+00:00,13,2026,26399,1.241291901767445,1.301444155223222,1.6500879865980476,XAUUSD
2026-05-01 17:00:00+00:00,17,2026,15841,1.2101475191424607,1.2311776506283616,1.3609468733868118,XAUUSD
2026-05-12 01:00:00+00:00,1,2026,22159,1.453500619318728,1.4455281139398193,1.5446433672369788,XAUUSD
2026-05-12 05:00:00+00:00,5,2026,15360,1.4424581183352145,1.4145968370024273,1.526965575834722,XAUUSD
2026-05-12 13:00:00+00:00,13,2026,36127,1.1709925971980955,1.1404515463230331,1.2779114496840833,XAUUSD
2026-05-12 17:00:00+00:00,17,2026,19417,1.1329506952677835,1.1102394891388083,1.2196932963535474,XAUUSD
2026-05-20 01:00:00+00:00,1,2026,31171,1.4534981227504573,1.4451699691598316,1.7040033990388486,XAUUSD
2026-05-20 05:00:00+00:00,5,2026,20163,1.8316266072816503,1.7828554813908988,1.9679998747638885,XAUUSD
2026-05-20 09:00:00+00:00,9,2026,17179,1.2936221084477477,1.2961221667292933,1.4504395947979751,XAUUSD
2026-05-20 13:00:00+00:00,13,2026,32305,1.292541035392063,1.3384670460463859,1.576629911500004,XAUUSD
2026-05-20 17:00:00+00:00,17,2026,15131,1.2347271418370551,1.231587392988713,1.3012907039324244,XAUUSD
2026-05-29 01:00:00+00:00,1,2026,19471,1.6213647004463492,1.6044869008404443,1.689555324598722,XAUUSD
2026-05-29 05:00:00+00:00,5,2026,11225,1.5736722417516003,1.4928125246977046,1.6620726977379767,XAUUSD
2026-05-29 09:00:00+00:00,9,2026,12572,1.3018118352366566,1.2675568440598994,1.417293191472743,XAUUSD
2026-05-29 13:00:00+00:00,13,2026,20864,1.3250795599866625,1.3086223204389458,1.5252309675320328,XAUUSD
2026-05-29 17:00:00+00:00,17,2026,8421,2.0422504282144383,2.0951387965220154,2.2353886124492224,XAUUSD
2026-06-08 01:00:00+00:00,1,2026,30216,1.618253904039285,1.6065592976706173,1.7146398966597918,XAUUSD
2026-06-08 05:00:00+00:00,5,2026,23573,1.6272817402510633,1.6875358438687023,2.1621268106935028,XAUUSD
2026-06-08 09:00:00+00:00,9,2026,15991,1.3052745913138422,1.271294155136013,1.4212355896044355,XAUUSD
2026-06-08 13:00:00+00:00,13,2026,30045,1.3354377991083344,1.3012475898515432,1.4332314120882113,XAUUSD
2026-06-08 17:00:00+00:00,17,2026,20083,1.267687116381011,1.2388280299624725,1.3372537925564778,XAUUSD
2026-06-17 09:00:00+00:00,9,2026,9495,1.2473969251664956,1.2191249540320783,1.3396995238769562,XAUUSD
2026-06-17 13:00:00+00:00,13,2026,20053,1.2211053076624467,1.1559939810191846,1.3370965685731597,XAUUSD
2026-06-17 17:00:00+00:00,17,2026,17838,1.422227115908543,1.4217600355221154,1.7581992021612247,XAUUSD
2026-06-26 01:00:00+00:00,1,2026,20786,1.7396253095596588,1.7374458470389504,1.8403244939758054,XAUUSD
2026-06-26 05:00:00+00:00,5,2026,16640,1.8435039529463961,1.8219844344511946,1.9441704050420718,XAUUSD
2026-06-26 09:00:00+00:00,9,2026,15315,1.3105706175006808,1.2828243699824422,1.4312742807748027,XAUUSD
2026-06-26 13:00:00+00:00,13,2026,32124,1.8608286956024025,1.7846275157565117,1.9003430489399589,XAUUSD
2026-06-26 17:00:00+00:00,17,2026,14959,1.8368531521624658,1.7826746421670336,1.8886954951932038,XAUUSD
2026-07-06 01:00:00+00:00,1,2026,24330,1.6462633401003504,1.6225963239421435,1.7665372957334424,XAUUSD
2026-07-06 05:00:00+00:00,5,2026,15988,1.6600465294191518,1.6272301854062352,1.78242600222488,XAUUSD
2026-07-06 13:00:00+00:00,13,2026,21742,1.3286709063371185,1.3206058073496787,1.471016986389742,XAUUSD
2026-07-06 17:00:00+00:00,17,2026,12442,1.4680082497264502,1.4626033461336707,1.4927543629362916,XAUUSD
2026-07-15 01:00:00+00:00,1,2026,19239,1.9765409298394232,1.9903374921620887,2.0312107924660183,XAUUSD
2026-07-15 05:00:00+00:00,5,2026,15136,1.937101326542386,1.9111274093289257,2.033344367996479,XAUUSD
2026-07-15 09:00:00+00:00,9,2026,11447,1.5641759027532205,1.5330773579530863,1.6614426281544417,XAUUSD
2026-07-15 13:00:00+00:00,13,2026,26279,1.5761625122057106,1.543855612914005,1.676865543742865,XAUUSD
2026-07-15 17:00:00+00:00,17,2026,21925,1.600527927981392,1.5500762400380854,1.7226872247263143,XAUUSD
2026-07-23 01:00:00+00:00,1,2026,24588,1.8613600982421907,1.827808105725986,1.9871923032642274,XAUUSD
2026-07-23 05:00:00+00:00,5,2026,16188,1.8194653682961797,1.8033237468284065,1.913594197403318,XAUUSD
2026-07-23 09:00:00+00:00,9,2026,13335,1.3202724162084554,1.3004114692946178,1.4422522210701776,XAUUSD
2026-07-23 13:00:00+00:00,13,2026,32227,1.4059251110550333,1.4077838891692183,1.6303530234573136,XAUUSD
2026-07-23 17:00:00+00:00,17,2026,18287,1.383154902234278,1.347169314280019,1.4099069461419595,XAUUSD
2026-08-03 01:00:00+00:00,1,2026,13117,1.8223705839830415,1.790726234858235,1.9492455926075813,XAUUSD
2026-08-03 05:00:00+00:00,5,2026,8627,1.8240955628881261,1.752889673846775,1.9455415821368585,XAUUSD
2026-08-03 09:00:00+00:00,9,2026,8222,1.3580213382182442,1.333307220921437,1.4572107356431263,XAUUSD
2026-08-03 13:00:00+00:00,13,2026,20758,1.3895488556691618,1.3844444954767576,1.6113810105464386,XAUUSD
2026-08-03 17:00:00+00:00,17,2026,9006,1.3384508422944608,1.2947924448135513,1.4127094279770092,XAUUSD
2026-08-11 01:00:00+00:00,1,2026,16115,1.6978005559730889,1.6369281493102104,1.8632954653185334,XAUUSD
2026-08-11 05:00:00+00:00,5,2026,12982,1.7492128542145289,1.7312109586437854,1.921648884552691,XAUUSD
2026-08-11 09:00:00+00:00,9,2026,8185,1.2578414982497295,1.2248325981553947,1.3716740619104477,XAUUSD
2026-08-11 13:00:00+00:00,13,2026,20311,1.2729862096958364,1.2407890171840177,1.4306151645209915,XAUUSD
2026-08-11 17:00:00+00:00,17,2026,11298,1.2552019562913528,1.2187413810936656,1.3694934380730672,XAUUSD
2026-08-20 01:00:00+00:00,1,2026,15604,1.712545843961557,1.7705259341425132,1.8680012497821123,XAUUSD
2026-08-20 05:00:00+00:00,5,2026,7611,1.696672846870384,1.7017164268665175,1.784975194423251,XAUUSD
2026-08-20 09:00:00+00:00,9,2026,10186,1.2042174371058367,1.1797110009299911,1.3142331449582143,XAUUSD
2026-08-20 13:00:00+00:00,13,2026,24800,1.2293593361479007,1.2032388663729947,1.4084554274320036,XAUUSD
2026-08-20 17:00:00+00:00,17,2026,12442,1.2415819083767772,1.2023873441122122,1.2863402201331404,XAUUSD
2026-08-31 01:00:00+00:00,1,2026,22721,1.7102037280195914,1.684075757211676,1.8474356129255358,XAUUSD
2026-08-31 05:00:00+00:00,5,2026,11784,1.6229539791200502,1.5749323200659342,1.7566269879181198,XAUUSD
2026-08-31 09:00:00+00:00,9,2026,7625,1.1712621814071746,1.131313993392599,1.3060724487393074,XAUUSD
2026-08-31 13:00:00+00:00,13,2026,23183,1.2602947514358924,1.22997222644276,1.4430648894407514,XAUUSD
2026-08-31 17:00:00+00:00,17,2026,13980,1.1950044305367709,1.1539250050124408,1.3077746073010514,XAUUSD
2023-09-01 13:00:00+00:00,13,2023,14789,0.27603593987913755,0.2535279218626631,0.36854810474173993,EURUSD
2023-09-01 17:00:00+00:00,17,2023,2027,0.2780932075731686,0.26142740347669796,0.3708511032803445,EURUSD
2023-09-11 09:00:00+00:00,9,2023,3499,0.2795156924765975,0.23817655576765392,0.37284565122190844,EURUSD
2023-09-11 13:00:00+00:00,13,2023,6284,0.18645063253499236,0.22404613228523548,0.27974245045038065,EURUSD
2023-09-11 21:00:00+00:00,21,2023,1257,1.3022286713549593,1.5314756215200154,2.9769214167784064,EURUSD
2023-09-20 01:00:00+00:00,1,2023,2148,0.28075560692319457,0.2569011471398481,0.3743811012403055,EURUSD
2023-09-20 17:00:00+00:00,17,2023,2348,0.18645584725659142,0.22761476668270522,0.37283175035016325,EURUSD
2023-09-20 21:00:00+00:00,21,2023,659,1.1254501800731544,1.2787507834810645,1.7819711470892103,EURUSD
2023-09-28 01:00:00+00:00,1,2023,2786,0.2853460534260501,0.2635835003377111,0.38049216661790025,EURUSD
2023-09-28 09:00:00+00:00,9,2023,6491,0.28469615802721254,0.252434436936386,0.3799608640292756,EURUSD
2023-09-28 13:00:00+00:00,13,2023,14060,0.28458543017435123,0.2677788314428028,0.37959307622266936,EURUSD
2023-09-28 21:00:00+00:00,21,2023,1088,1.3249921920105714,1.3985631521414523,1.987785531230901,EURUSD
2023-11-14 21:00:00+00:00,21,2023,1459,0.27576444201543854,0.2836422831372377,0.45958628043132654,EURUSD
2023-11-23 01:00:00+00:00,1,2023,2056,0.2754100166620719,0.262836036610793,0.367268987807037,EURUSD
2023-11-23 05:00:00+00:00,5,2023,1156,0.27504641408214253,0.2516948878793765,0.3668092643919397,EURUSD
2023-11-23 09:00:00+00:00,9,2023,6643,0.274892677316997,0.266654087861177,0.36663947423936055,EURUSD
2023-11-23 13:00:00+00:00,13,2023,3007,0.18350644107728395,0.22436087833263288,0.27527961527453837,EURUSD
2023-11-23 17:00:00+00:00,17,2023,849,0.2750842445496596,0.270344806790861,0.36682776519187804,EURUSD
2023-11-23 21:00:00+00:00,21,2023,324,0.3667470453944824,0.44856648616074585,0.6418102717150957,EURUSD
2023-12-01 01:00:00+00:00,1,2023,3463,0.27502624208703197,0.26108940653194546,0.3667268709950216,EURUSD
2023-12-01 05:00:00+00:00,5,2023,2053,0.2750035521289811,0.26015022527786136,0.36671006069088175,EURUSD
2023-12-01 09:00:00+00:00,9,2023,6130,0.2752205204417702,0.24445986049052418,0.36707013792697135,EURUSD
2023-12-01 13:00:00+00:00,13,2023,7690,0.1840366601038981,0.22672383755175216,0.276058800524277,EURUSD
2023-12-20 01:00:00+00:00,1,2023,2711,0.2733846385169293,0.24381774204520057,0.36452779979967337,EURUSD
2023-12-29 21:00:00+00:00,21,2023,2519,0.36246986969244427,0.4333314422007946,0.5436013590029353,EURUSD
2024-01-08 01:00:00+00:00,1,2024,2004,0.2739413308980664,0.25874581342063485,0.36530347586293815,EURUSD
2024-01-08 09:00:00+00:00,9,2024,5290,0.2742468495890822,0.23517184757614568,0.36568118634419416,EURUSD
2024-01-08 13:00:00+00:00,13,2024,6880,0.2738763083297151,0.23284060490366024,0.36517674554520896,EURUSD
2024-01-08 17:00:00+00:00,17,2024,3379,0.18240519490114573,0.21671564396620427,0.2736315004581001,EURUSD
2024-01-08 21:00:00+00:00,21,2024,2014,0.2739350773921365,0.2742816670533943,0.36528345996327033,EURUSD
