ts,hour,year,ticks,median_bps,mean_bps,p90_bps,sym,window
2025-09-28 22:00:00+00:00,22,2025,859,0.7688397780609303,0.8177677649160803,1.2816207889287523,EURUSD,weekly open 21-03 UTC
2025-09-28 23:00:00+00:00,23,2025,541,0.34163214758542937,0.3242944456963759,0.5124613518726105,EURUSD,weekly open 21-03 UTC
2025-10-12 21:00:00+00:00,21,2025,1076,2.4111429248467218,2.7086268194571828,4.391365370290806,EURUSD,weekly open 21-03 UTC
2025-10-12 22:00:00+00:00,22,2025,3338,0.5174220309778459,0.710017954784277,1.0342135070641145,EURUSD,weekly open 21-03 UTC
2025-10-12 23:00:00+00:00,23,2025,2352,0.34478003034098753,0.3818037444648817,0.6032428612671934,EURUSD,weekly open 21-03 UTC
2025-11-02 22:00:00+00:00,22,2025,2416,1.560813183698629,1.6327316124957996,2.167626925393415,EURUSD,weekly open 21-03 UTC
2025-11-02 23:00:00+00:00,23,2025,3469,0.6935173466033255,0.7201366475825156,1.2137816233445486,EURUSD,weekly open 21-03 UTC
2025-11-16 22:00:00+00:00,22,2025,1012,2.839430221001815,2.917126559691002,3.8714506325506353,EURUSD,weekly open 21-03 UTC
2025-11-16 23:00:00+00:00,23,2025,930,0.43018338717886184,0.7160167509018571,2.495027155586706,EURUSD,weekly open 21-03 UTC
2025-11-30 22:00:00+00:00,22,2025,1682,1.4659911609356773,1.7836523251095442,3.36318519508727,EURUSD,weekly open 21-03 UTC
2025-11-30 23:00:00+00:00,23,2025,1628,0.4310809354446253,0.49767647158553696,0.7758587247462164,EURUSD,weekly open 21-03 UTC
2025-12-14 22:00:00+00:00,22,2025,1121,1.8742864932108996,2.1160319144184196,3.1525985506565624,EURUSD,weekly open 21-03 UTC
2025-12-14 23:00:00+00:00,23,2025,1012,0.425894378201886,0.42872040241376497,0.6815413056634378,EURUSD,weekly open 21-03 UTC
2026-01-04 22:00:00+00:00,22,2026,747,2.132841926552273,2.4614029182170922,4.5209074912231095,EURUSD,weekly open 21-03 UTC
2026-01-04 23:00:00+00:00,23,2026,2377,0.5125576627366221,0.5479724384371853,0.8539417953271363,EURUSD,weekly open 21-03 UTC
2026-01-18 22:00:00+00:00,22,2026,848,1.899130284689095,1.9949021396278488,3.3066989172276955,EURUSD,weekly open 21-03 UTC
2026-01-18 23:00:00+00:00,23,2026,4551,0.4310400565514508,0.5884557632741526,1.0357327809435528,EURUSD,weekly open 21-03 UTC
2026-02-01 22:00:00+00:00,22,2026,1033,2.1942965169756428,2.3605415951632516,3.4598659766458453,EURUSD,weekly open 21-03 UTC
2026-02-01 23:00:00+00:00,23,2026,5152,0.2533666088144089,0.3635559043616535,0.6753089327710989,EURUSD,weekly open 21-03 UTC
2026-02-15 22:00:00+00:00,22,2026,624,3.116616197138453,3.2722871029082605,4.2120018505595604,EURUSD,weekly open 21-03 UTC
2026-02-15 23:00:00+00:00,23,2026,1235,0.5057103122756879,0.6178550438710663,1.0112382275187584,EURUSD,weekly open 21-03 UTC
2026-03-08 21:00:00+00:00,21,2026,1090,2.856141353031547,3.018720024544779,4.674357431153659,EURUSD,weekly open 21-03 UTC
2026-03-08 22:00:00+00:00,22,2026,7097,1.0403301314294136,1.1149558435014906,1.9046431738957021,EURUSD,weekly open 21-03 UTC
2026-03-08 23:00:00+00:00,23,2026,5497,0.4335141087156579,0.43125678913047916,0.6073115100391113,EURUSD,weekly open 21-03 UTC
2026-03-22 21:00:00+00:00,21,2026,289,1.646768217372646,2.0625305631862294,4.590990397901498,EURUSD,weekly open 21-03 UTC
2026-03-22 22:00:00+00:00,22,2026,2641,0.43265507439595313,0.5252635634725863,0.7792916239151223,EURUSD,weekly open 21-03 UTC
2026-03-22 23:00:00+00:00,23,2026,2698,0.43239690576673456,0.4053968980817605,0.6055599050137288,EURUSD,weekly open 21-03 UTC
2026-04-05 21:00:00+00:00,21,2026,269,2.169602138358665,2.182999159819999,3.2976035106743584,EURUSD,weekly open 21-03 UTC
2026-04-05 22:00:00+00:00,22,2026,3967,0.6947520169507159,0.7750097872780161,1.4755266545477657,EURUSD,weekly open 21-03 UTC
2026-04-05 23:00:00+00:00,23,2026,1785,0.34750879631675424,0.3745690196753719,0.5212659116517236,EURUSD,weekly open 21-03 UTC
2026-04-19 21:00:00+00:00,21,2026,896,2.386228055397938,2.6081149778940493,4.258689856652031,EURUSD,weekly open 21-03 UTC
2026-04-19 22:00:00+00:00,22,2026,3256,0.4259869051615425,0.44990182616957064,0.681561628093388,EURUSD,weekly open 21-03 UTC
2026-04-19 23:00:00+00:00,23,2026,2312,0.3406574689153467,0.3492223143586777,0.510977499956984,EURUSD,weekly open 21-03 UTC
2026-05-10 21:00:00+00:00,21,2026,1047,3.233052001089428,3.3993945372977215,5.020486312911282,EURUSD,weekly open 21-03 UTC
2026-05-10 22:00:00+00:00,22,2026,1768,0.4251682603380383,0.9551864763743243,2.7197401635318283,EURUSD,weekly open 21-03 UTC
2026-05-10 23:00:00+00:00,23,2026,893,0.33993371292631946,0.3490718154206348,0.5099135696513978,EURUSD,weekly open 21-03 UTC
2026-05-24 21:00:00+00:00,21,2026,740,3.0074800324814075,3.326081678677913,5.5081269681259,EURUSD,weekly open 21-03 UTC
2026-05-24 22:00:00+00:00,22,2026,2081,0.3437134804430467,0.4383557110166787,0.6015580353115813,EURUSD,weekly open 21-03 UTC
2026-05-24 23:00:00+00:00,23,2026,1241,0.25768214906890413,0.2998421572822937,0.42942229818125455,EURUSD,weekly open 21-03 UTC
2026-06-07 21:00:00+00:00,21,2026,408,4.603791613280805,4.649497666139335,5.818790699058751,EURUSD,weekly open 21-03 UTC
2026-06-07 22:00:00+00:00,22,2026,2101,0.34742126565601833,0.44756640035895034,0.6079792939624573,EURUSD,weekly open 21-03 UTC
2026-06-07 23:00:00+00:00,23,2026,1494,0.34718907048840825,0.3206624951709595,0.434229438149518,EURUSD,weekly open 21-03 UTC
2026-06-21 21:00:00+00:00,21,2026,358,5.14867911514405,5.399889624885353,8.314716206439604,EURUSD,weekly open 21-03 UTC
2026-06-21 22:00:00+00:00,22,2026,1555,1.308312582042926,1.4742816313935048,2.2682581696960376,EURUSD,weekly open 21-03 UTC
2026-06-21 23:00:00+00:00,23,2026,1217,0.4361270176315989,0.441669737246609,0.7850820454931595,EURUSD,weekly open 21-03 UTC
2026-07-12 21:00:00+00:00,21,2026,281,1.9289954317890468,2.114018891724244,3.857212988288063,EURUSD,weekly open 21-03 UTC
2026-07-12 22:00:00+00:00,22,2026,2149,0.3510835315495949,0.3983524288864297,0.5266807700068379,EURUSD,weekly open 21-03 UTC
2026-07-12 23:00:00+00:00,23,2026,1198,0.35081256961472007,0.31899306765690116,0.4388062714201572,EURUSD,weekly open 21-03 UTC
2026-07-26 21:00:00+00:00,21,2026,491,3.1602788068203904,3.3850956296217323,5.880210458875373,EURUSD,weekly open 21-03 UTC
2026-07-26 22:00:00+00:00,22,2026,1933,0.3511513374480077,0.44523047657609366,0.7017900910841519,EURUSD,weekly open 21-03 UTC
2026-07-26 23:00:00+00:00,23,2026,995,0.35111126716091434,0.333773713557017,0.526773250453894,EURUSD,weekly open 21-03 UTC
2026-08-09 21:00:00+00:00,21,2026,293,3.544980178373212,3.6876056455970314,5.689269698008598,EURUSD,weekly open 21-03 UTC
2026-08-09 22:00:00+00:00,22,2026,783,0.5192152926225653,0.6198998068914849,0.9515612091752518,EURUSD,weekly open 21-03 UTC
2026-08-09 23:00:00+00:00,23,2026,875,0.34613753775097145,0.37310869728608353,0.5192224816500488,EURUSD,weekly open 21-03 UTC
2026-08-30 21:00:00+00:00,21,2026,218,2.590695947287688,2.980507063023717,5.526674841539644,EURUSD,weekly open 21-03 UTC
2026-08-30 22:00:00+00:00,22,2026,1085,0.34536945897717075,0.44047102578357267,0.6044106435413599,EURUSD,weekly open 21-03 UTC
2026-08-30 23:00:00+00:00,23,2026,810,0.258952193109062,0.28832954567240776,0.43156836258738634,EURUSD,weekly open 21-03 UTC
2023-09-04 00:00:00+00:00,0,2023,1444,0.27831249855021906,0.24919978719857042,0.37110811957440426,EURUSD,weekly open 21-03 UTC
2023-09-04 01:00:00+00:00,1,2023,2402,0.27829184465725565,0.24573476248104134,0.37112292519126755,EURUSD,weekly open 21-03 UTC
2023-09-04 02:00:00+00:00,2,2023,1989,0.2781679856462954,0.2713354651615419,0.370943959639609,EURUSD,weekly open 21-03 UTC
