legs,n_legs,target,risk,mean_corr,active_days_per_day,cagr,max_dd,sharpe,pass_rate,fail_max,fail_daily,median_days,p25_days,pass_within_7,pass_within_14,pass_within_30
EURUSD 5m + AUDUSD 1h + USDCHF 15m,3,5%,0.03,-0.016,0.373,1.1453,-0.3853,0.92,0.1746,0.1011,0.6958,17.0,13.0,0.0009,0.0625,0.1599
EURUSD 5m + AUDUSD 1h + USDCAD 1h,3,8%,0.005,0.017,0.383,0.3415,-0.1808,0.9,0.2601,0.5221,0.1158,27.0,14.0,0.0046,0.0726,0.1379
EURUSD 5m + AUDUSD 1h + USDCAD 1h,3,5%,0.005,0.017,0.383,0.3415,-0.1808,0.9,0.364,0.42,0.114,29.0,15.0,0.0055,0.0864,0.1893
EURUSD 5m + AUDUSD 1h + USDCAD 1h,3,8%,0.0075,0.017,0.383,0.4619,-0.2382,0.9,0.2895,0.4007,0.2169,23.0,13.0,0.0055,0.0864,0.1756
EURUSD 5m + AUDUSD 1h + USDCAD 1h,3,5%,0.0075,0.017,0.383,0.4619,-0.2382,0.9,0.4449,0.2978,0.1994,26.0,15.0,0.0064,0.1075,0.2555
EURUSD 5m + AUDUSD 1h + USDCAD 1h,3,8%,0.01,0.017,0.383,0.5654,-0.2833,0.9,0.2868,0.2969,0.3318,23.0,14.0,0.0028,0.0772,0.1801
EURUSD 5m + AUDUSD 1h + USDCAD 1h,3,5%,0.01,0.017,0.383,0.5654,-0.2833,0.9,0.4173,0.2647,0.2886,23.0,15.0,0.0028,0.0993,0.261
EURUSD 5m + AUDUSD 1h + USDCAD 1h,3,8%,0.015,0.017,0.383,0.7393,-0.3493,0.9,0.3309,0.25,0.3768,21.5,14.0,0.0018,0.0901,0.2178
EURUSD 5m + AUDUSD 1h + USDCAD 1h,3,5%,0.015,0.017,0.383,0.7393,-0.3493,0.9,0.3869,0.2307,0.3539,18.0,13.0,0.0037,0.1379,0.2987
EURUSD 5m + AUDUSD 1h + USDCAD 1h,3,8%,0.02,0.017,0.383,0.8843,-0.3954,0.9,0.2785,0.1985,0.4945,18.0,13.0,0.0018,0.1002,0.2279
EURUSD 5m + AUDUSD 1h + USDCAD 1h,3,5%,0.02,0.017,0.383,0.8843,-0.3954,0.9,0.3162,0.1875,0.4678,16.0,12.0,0.0046,0.1296,0.2693
EURUSD 5m + AUDUSD 1h + USDCAD 1h,3,8%,0.03,0.017,0.383,1.122,-0.4555,0.9,0.2114,0.0312,0.7289,18.0,13.0,0.0009,0.0689,0.1792
EURUSD 5m + AUDUSD 1h + USDCAD 1h,3,5%,0.03,0.017,0.383,1.122,-0.4555,0.9,0.2261,0.0303,0.7151,17.5,13.0,0.0028,0.0763,0.1893
EURUSD 5m + XAUUSD 1h + USDJPY 15m,3,8%,0.005,0.011,0.434,0.3795,-0.1612,0.96,0.2261,0.5827,0.0983,18.0,12.0,0.0138,0.0827,0.1599
EURUSD 5m + XAUUSD 1h + USDJPY 15m,3,5%,0.005,0.011,0.434,0.3795,-0.1612,0.96,0.3438,0.4789,0.0864,20.0,13.0,0.0193,0.1149,0.2335
EURUSD 5m + XAUUSD 1h + USDJPY 15m,3,8%,0.0075,0.011,0.434,0.5097,-0.2018,0.96,0.2739,0.3336,0.3015,18.0,12.0,0.0156,0.0993,0.1866
EURUSD 5m + XAUUSD 1h + USDJPY 15m,3,5%,0.0075,0.011,0.434,0.5097,-0.2018,0.96,0.3998,0.3116,0.2169,18.0,12.0,0.023,0.1526,0.2858
EURUSD 5m + XAUUSD 1h + USDJPY 15m,3,8%,0.01,0.011,0.434,0.6209,-0.2309,0.96,0.2794,0.364,0.2794,16.0,11.75,0.0156,0.1121,0.2261
EURUSD 5m + XAUUSD 1h + USDJPY 15m,3,5%,0.01,0.011,0.434,0.6209,-0.2309,0.96,0.3594,0.3401,0.2518,17.0,12.0,0.0211,0.1425,0.2748
EURUSD 5m + XAUUSD 1h + USDJPY 15m,3,8%,0.015,0.011,0.434,0.8067,-0.2698,0.96,0.2417,0.2757,0.4449,16.0,12.0,0.0119,0.0938,0.2004
EURUSD 5m + XAUUSD 1h + USDJPY 15m,3,5%,0.015,0.011,0.434,0.8067,-0.2698,0.96,0.2849,0.261,0.4173,16.0,12.0,0.0119,0.1222,0.2445
EURUSD 5m + XAUUSD 1h + USDJPY 15m,3,8%,0.02,0.011,0.434,0.9609,-0.2946,0.96,0.1792,0.204,0.6131,16.0,13.0,0.0046,0.0699,0.1471
EURUSD 5m + XAUUSD 1h + USDJPY 15m,3,5%,0.02,0.011,0.434,0.9609,-0.2946,0.96,0.2004,0.1967,0.5993,15.5,12.0,0.0046,0.0855,0.1691
EURUSD 5m + XAUUSD 1h + USDJPY 15m,3,8%,0.03,0.011,0.434,1.2127,-0.3244,0.96,0.08,0.1066,0.8097,15.0,12.0,0.0028,0.0395,0.0744
EURUSD 5m + XAUUSD 1h + USDJPY 15m,3,5%,0.03,0.011,0.434,1.2127,-0.3244,0.96,0.0818,0.1066,0.8079,15.0,12.0,0.0028,0.0404,0.0763
EURUSD 5m + XAUUSD 1h + NZDUSD 4h,3,8%,0.005,-0.005,0.373,0.3268,-0.2209,0.86,0.1811,0.6333,0.0781,17.0,12.0,0.0037,0.0634,0.1296
EURUSD 5m + XAUUSD 1h + NZDUSD 4h,3,5%,0.005,-0.005,0.373,0.3268,-0.2209,0.86,0.3254,0.5,0.0671,27.0,14.0,0.0083,0.0836,0.1728
EURUSD 5m + XAUUSD 1h + NZDUSD 4h,3,8%,0.0075,-0.005,0.373,0.4432,-0.2915,0.86,0.2803,0.3382,0.2886,26.0,15.0,0.0055,0.0689,0.1526
EURUSD 5m + XAUUSD 1h + NZDUSD 4h,3,5%,0.0075,-0.005,0.373,0.4432,-0.2915,0.86,0.4219,0.2574,0.2279,41.0,18.0,0.0064,0.0735,0.1728
EURUSD 5m + XAUUSD 1h + NZDUSD 4h,3,8%,0.01,-0.005,0.373,0.5436,-0.347,0.86,0.3382,0.3061,0.2693,34.0,16.0,0.0064,0.0689,0.1562
EURUSD 5m + XAUUSD 1h + NZDUSD 4h,3,5%,0.01,-0.005,0.373,0.5436,-0.347,0.86,0.4366,0.239,0.2381,37.0,18.0,0.0064,0.0744,0.1893
EURUSD 5m + XAUUSD 1h + NZDUSD 4h,3,8%,0.015,-0.005,0.373,0.7127,-0.4284,0.86,0.3401,0.1847,0.4191,37.5,17.0,0.0046,0.0625,0.1526
EURUSD 5m + XAUUSD 1h + NZDUSD 4h,3,5%,0.015,-0.005,0.373,0.7127,-0.4284,0.86,0.432,0.1746,0.3373,25.0,16.0,0.0055,0.079,0.2555
EURUSD 5m + XAUUSD 1h + NZDUSD 4h,3,8%,0.02,-0.005,0.373,0.854,-0.4854,0.86,0.3649,0.2086,0.3713,31.0,18.0,0.0009,0.0496,0.1792
EURUSD 5m + XAUUSD 1h + NZDUSD 4h,3,5%,0.02,-0.005,0.373,0.854,-0.4854,0.86,0.4311,0.193,0.3208,24.0,17.0,0.0028,0.0744,0.2721
EURUSD 5m + XAUUSD 1h + NZDUSD 4h,3,8%,0.03,-0.005,0.373,1.086,-0.5599,0.86,0.2675,0.0322,0.6452,26.0,18.0,0.0,0.0276,0.1654
EURUSD 5m + XAUUSD 1h + NZDUSD 4h,3,5%,0.03,-0.005,0.373,1.086,-0.5599,0.86,0.3272,0.0129,0.6048,23.0,17.0,0.0,0.0386,0.2371
EURUSD 5m + XAUUSD 1h + GBPUSD 4h,3,8%,0.005,-0.022,0.382,0.3236,-0.1781,0.85,0.273,0.5285,0.091,28.0,15.0,0.0101,0.068,0.1425
EURUSD 5m + XAUUSD 1h + GBPUSD 4h,3,5%,0.005,-0.022,0.382,0.3236,-0.1781,0.85,0.3888,0.4292,0.08,56.0,15.0,0.0147,0.0901,0.1636
EURUSD 5m + XAUUSD 1h + GBPUSD 4h,3,8%,0.0075,-0.022,0.382,0.4391,-0.2342,0.85,0.3667,0.2472,0.2932,49.0,15.0,0.0147,0.0882,0.1572
EURUSD 5m + XAUUSD 1h + GBPUSD 4h,3,5%,0.0075,-0.022,0.382,0.4391,-0.2342,0.85,0.5092,0.1507,0.2472,56.0,18.0,0.0147,0.0965,0.1949
EURUSD 5m + XAUUSD 1h + GBPUSD 4h,3,8%,0.01,-0.022,0.382,0.5388,-0.2781,0.85,0.3851,0.2399,0.2886,43.0,17.0,0.011,0.0781,0.1654
EURUSD 5m + XAUUSD 1h + GBPUSD 4h,3,5%,0.01,-0.022,0.382,0.5388,-0.2781,0.85,0.511,0.1526,0.25,36.0,18.0,0.011,0.0965,0.2261
EURUSD 5m + XAUUSD 1h + GBPUSD 4h,3,8%,0.015,-0.022,0.382,0.7068,-0.3421,0.85,0.4145,0.171,0.3474,40.0,18.0,0.0092,0.0744,0.1801
EURUSD 5m + XAUUSD 1h + GBPUSD 4h,3,5%,0.015,-0.022,0.382,0.7068,-0.3421,0.85,0.4605,0.1544,0.318,26.0,15.0,0.011,0.1048,0.2601
EURUSD 5m + XAUUSD 1h + GBPUSD 4h,3,8%,0.02,-0.022,0.382,0.8473,-0.3867,0.85,0.4035,0.204,0.3309,28.0,17.0,0.0074,0.0772,0.2151
EURUSD 5m + XAUUSD 1h + GBPUSD 4h,3,5%,0.02,-0.022,0.382,0.8473,-0.3867,0.85,0.4449,0.1847,0.3088,22.0,15.0,0.0074,0.1075,0.3051
EURUSD 5m + XAUUSD 1h + GBPUSD 4h,3,8%,0.03,-0.022,0.382,1.0781,-0.4445,0.85,0.2574,0.057,0.6305,21.0,15.0,0.0018,0.0551,0.2123
EURUSD 5m + XAUUSD 1h + GBPUSD 4h,3,5%,0.03,-0.022,0.382,1.0781,-0.4445,0.85,0.3042,0.0487,0.6066,20.0,15.5,0.0018,0.0625,0.2454
EURUSD 5m + XAUUSD 1h + USDCHF 15m,3,8%,0.005,0.006,0.385,0.3332,-0.1317,0.86,0.3814,0.3575,0.1654,36.0,18.0,0.0119,0.0653,0.1654
EURUSD 5m + XAUUSD 1h + USDCHF 15m,3,5%,0.005,0.006,0.385,0.3332,-0.1317,0.86,0.4283,0.3447,0.1314,30.0,16.25,0.0138,0.0827,0.2178
EURUSD 5m + XAUUSD 1h + USDCHF 15m,3,8%,0.0075,0.006,0.385,0.4514,-0.1736,0.86,0.3732,0.3153,0.2188,27.0,16.0,0.0138,0.0818,0.2059
EURUSD 5m + XAUUSD 1h + USDCHF 15m,3,5%,0.0075,0.006,0.385,0.4514,-0.1736,0.86,0.4108,0.2969,0.2022,23.0,15.0,0.0138,0.1002,0.2528
EURUSD 5m + XAUUSD 1h + USDCHF 15m,3,8%,0.01,0.006,0.385,0.5531,-0.2063,0.86,0.364,0.2132,0.3419,26.0,15.0,0.0101,0.0809,0.2096
EURUSD 5m + XAUUSD 1h + USDCHF 15m,3,5%,0.01,0.006,0.385,0.5531,-0.2063,0.86,0.4127,0.2077,0.3051,24.0,16.0,0.0101,0.0873,0.2574
EURUSD 5m + XAUUSD 1h + USDCHF 15m,3,8%,0.015,0.006,0.385,0.7243,-0.2544,0.86,0.2013,0.2086,0.5469,18.0,14.0,0.0018,0.0597,0.1572
EURUSD 5m + XAUUSD 1h + USDCHF 15m,3,5%,0.015,0.006,0.385,0.7243,-0.2544,0.86,0.2868,0.1912,0.4789,19.0,15.0,0.0018,0.0699,0.2298
EURUSD 5m + XAUUSD 1h + USDCHF 15m,3,8%,0.02,0.006,0.385,0.8672,-0.3113,0.86,0.2142,0.2426,0.5129,18.0,14.0,0.0018,0.0597,0.2004
EURUSD 5m + XAUUSD 1h + USDCHF 15m,3,5%,0.02,0.006,0.385,0.8672,-0.3113,0.86,0.2739,0.239,0.4568,18.0,14.0,0.0018,0.0781,0.239
EURUSD 5m + XAUUSD 1h + USDCHF 15m,3,8%,0.03,0.006,0.385,1.1017,-0.4725,0.86,0.1645,0.1085,0.7059,20.0,15.0,0.0,0.0331,0.1388
EURUSD 5m + XAUUSD 1h + USDCHF 15m,3,5%,0.03,0.006,0.385,1.1017,-0.4725,0.86,0.1903,0.1085,0.6801,18.0,15.0,0.0,0.045,0.1765
EURUSD 5m + XAUUSD 1h + USDCAD 1h,3,8%,0.005,0.006,0.396,0.3233,-0.1985,0.85,0.2298,0.546,0.1149,20.5,13.25,0.0119,0.0653,0.1406
EURUSD 5m + XAUUSD 1h + USDCAD 1h,3,5%,0.005,0.006,0.396,0.3233,-0.1985,0.85,0.3667,0.4283,0.1029,35.0,15.0,0.0165,0.0827,0.17
EURUSD 5m + XAUUSD 1h + USDCAD 1h,3,8%,0.0075,0.006,0.396,0.4388,-0.2619,0.85,0.3006,0.4329,0.1737,25.0,14.0,0.0165,0.0818,0.1654
EURUSD 5m + XAUUSD 1h + USDCAD 1h,3,5%,0.0075,0.006,0.396,0.4388,-0.2619,0.85,0.443,0.2996,0.1645,34.0,17.0,0.0165,0.0827,0.2077
EURUSD 5m + XAUUSD 1h + USDCAD 1h,3,8%,0.01,0.006,0.396,0.5384,-0.3116,0.85,0.3088,0.3051,0.2932,36.0,16.0,0.0129,0.0653,0.1342
EURUSD 5m + XAUUSD 1h + USDCAD 1h,3,5%,0.01,0.006,0.396,0.5384,-0.3116,0.85,0.4035,0.239,0.2647,26.0,16.0,0.0129,0.0855,0.2188
EURUSD 5m + XAUUSD 1h + USDCAD 1h,3,8%,0.015,0.006,0.396,0.7063,-0.3848,0.85,0.3612,0.1893,0.3879,29.0,17.0,0.011,0.0662,0.1829
EURUSD 5m + XAUUSD 1h + USDCAD 1h,3,5%,0.015,0.006,0.396,0.7063,-0.3848,0.85,0.4173,0.159,0.3621,20.0,15.0,0.0147,0.1029,0.2831
EURUSD 5m + XAUUSD 1h + USDCAD 1h,3,8%,0.02,0.006,0.396,0.8468,-0.4359,0.85,0.3456,0.1517,0.4467,20.5,15.0,0.011,0.0855,0.2344
EURUSD 5m + XAUUSD 1h + USDCAD 1h,3,5%,0.02,0.006,0.396,0.8468,-0.4359,0.85,0.3805,0.1406,0.4228,18.0,14.0,0.011,0.1094,0.2978
EURUSD 5m + XAUUSD 1h + USDCAD 1h,3,8%,0.03,0.006,0.396,1.0774,-0.5027,0.85,0.2675,0.0257,0.6517,19.0,14.0,0.0083,0.0744,0.204
EURUSD 5m + XAUUSD 1h + USDCAD 1h,3,5%,0.03,0.006,0.396,1.0774,-0.5027,0.85,0.3033,0.0239,0.6507,19.0,14.0,0.0083,0.08,0.2353
EURUSD 5m + USDJPY 15m + NZDUSD 4h,3,8%,0.005,0.064,0.42,0.3685,-0.2158,0.92,0.2086,0.6075,0.0901,19.0,11.5,0.0074,0.0836,0.148
EURUSD 5m + USDJPY 15m + NZDUSD 4h,3,5%,0.005,0.064,0.42,0.3685,-0.2158,0.92,0.2923,0.5267,0.0892,19.0,12.0,0.0101,0.1029,0.2105
EURUSD 5m + USDJPY 15m + NZDUSD 4h,3,8%,0.0075,0.064,0.42,0.496,-0.2698,0.92,0.2528,0.341,0.3143,19.0,12.0,0.0101,0.0956,0.1719
EURUSD 5m + USDJPY 15m + NZDUSD 4h,3,5%,0.0075,0.064,0.42,0.496,-0.2698,0.92,0.3511,0.33,0.2353,20.0,12.0,0.0147,0.1241,0.2417
EURUSD 5m + USDJPY 15m + NZDUSD 4h,3,8%,0.01,0.064,0.42,0.6049,-0.3083,0.92,0.2518,0.3833,0.2849,17.0,12.0,0.0101,0.0965,0.1893
EURUSD 5m + USDJPY 15m + NZDUSD 4h,3,5%,0.01,0.064,0.42,0.6049,-0.3083,0.92,0.3272,0.364,0.2583,18.0,12.0,0.0129,0.1131,0.2537
EURUSD 5m + USDJPY 15m + NZDUSD 4h,3,8%,0.015,0.064,0.42,0.7874,-0.3597,0.92,0.2381,0.2711,0.4651,19.0,13.0,0.0083,0.0717,0.1912
EURUSD 5m + USDJPY 15m + NZDUSD 4h,3,5%,0.015,0.064,0.42,0.7874,-0.3597,0.92,0.2849,0.2537,0.4357,17.0,13.0,0.0083,0.0965,0.2362
EURUSD 5m + USDJPY 15m + NZDUSD 4h,3,8%,0.02,0.064,0.42,0.939,-0.3924,0.92,0.1599,0.1847,0.6517,20.0,15.0,0.0046,0.034,0.136
EURUSD 5m + USDJPY 15m + NZDUSD 4h,3,5%,0.02,0.064,0.42,0.939,-0.3924,0.92,0.17,0.1847,0.6415,19.0,15.0,0.0046,0.0423,0.1461
EURUSD 5m + USDJPY 15m + NZDUSD 4h,3,8%,0.03,0.064,0.42,1.1867,-0.4317,0.92,0.0561,0.1489,0.7914,19.0,14.0,0.0009,0.0156,0.0551
EURUSD 5m + USDJPY 15m + NZDUSD 4h,3,5%,0.03,0.064,0.42,1.1867,-0.4317,0.92,0.0588,0.1489,0.7886,18.0,14.0,0.0009,0.0156,0.0579
EURUSD 5m + USDJPY 15m + GBPUSD 4h,3,8%,0.005,0.02,0.429,0.3655,-0.1686,0.91,0.2123,0.5956,0.0993,21.0,12.0,0.0074,0.08,0.1517
EURUSD 5m + USDJPY 15m + GBPUSD 4h,3,5%,0.005,0.02,0.429,0.3655,-0.1686,0.91,0.295,0.5202,0.0974,17.0,12.0,0.0092,0.125,0.2233
EURUSD 5m + USDJPY 15m + GBPUSD 4h,3,8%,0.0075,0.02,0.429,0.4921,-0.211,0.91,0.2629,0.3447,0.3051,17.0,12.0,0.0083,0.114,0.1921
EURUSD 5m + USDJPY 15m + GBPUSD 4h,3,5%,0.0075,0.02,0.429,0.4921,-0.211,0.91,0.3465,0.3263,0.2583,15.0,11.0,0.0184,0.1673,0.2757
EURUSD 5m + USDJPY 15m + GBPUSD 4h,3,8%,0.01,0.02,0.429,0.6005,-0.2414,0.91,0.2619,0.3869,0.2748,15.0,11.0,0.011,0.1305,0.1976
EURUSD 5m + USDJPY 15m + GBPUSD 4h,3,5%,0.01,0.02,0.429,0.6005,-0.2414,0.91,0.3603,0.3585,0.2353,16.0,12.0,0.011,0.1562,0.2886
EURUSD 5m + USDJPY 15m + GBPUSD 4h,3,8%,0.015,0.02,0.429,0.782,-0.2821,0.91,0.2243,0.2693,0.4779,15.0,12.0,0.0064,0.1029,0.2096
EURUSD 5m + USDJPY 15m + GBPUSD 4h,3,5%,0.015,0.02,0.429,0.782,-0.2821,0.91,0.2711,0.2555,0.4449,15.0,12.0,0.0074,0.1278,0.25
EURUSD 5m + USDJPY 15m + GBPUSD 4h,3,8%,0.02,0.02,0.429,0.9329,-0.308,0.91,0.1811,0.2472,0.568,16.0,12.0,0.0028,0.08,0.1673
EURUSD 5m + USDJPY 15m + GBPUSD 4h,3,5%,0.02,0.02,0.429,0.9329,-0.308,0.91,0.1893,0.2417,0.5653,16.0,12.0,0.0028,0.0827,0.1756
EURUSD 5m + USDJPY 15m + GBPUSD 4h,3,8%,0.03,0.02,0.429,1.1795,-0.3392,0.91,0.0726,0.1645,0.7592,14.0,12.0,0.0009,0.0377,0.0726
EURUSD 5m + USDJPY 15m + GBPUSD 4h,3,5%,0.03,0.02,0.429,1.1795,-0.3392,0.91,0.0781,0.1618,0.7564,15.0,12.0,0.0009,0.0386,0.0781
EURUSD 5m + USDJPY 15m + USDCHF 15m,3,8%,0.005,0.04,0.432,0.3745,-0.1483,0.93,0.2684,0.4504,0.1939,25.0,14.0,0.0101,0.0717,0.1535
EURUSD 5m + USDJPY 15m + USDCHF 15m,3,5%,0.005,0.04,0.432,0.3745,-0.1483,0.93,0.466,0.3272,0.159,23.0,13.0,0.0184,0.1397,0.2831
EURUSD 5m + USDJPY 15m + USDCHF 15m,3,8%,0.0075,0.04,0.432,0.5035,-0.1671,0.93,0.3676,0.3989,0.204,19.0,12.0,0.0184,0.1314,0.2546
EURUSD 5m + USDJPY 15m + USDCHF 15m,3,5%,0.0075,0.04,0.432,0.5035,-0.1671,0.93,0.4265,0.3585,0.1857,17.0,12.0,0.0221,0.1636,0.3162
EURUSD 5m + USDJPY 15m + USDCHF 15m,3,8%,0.01,0.04,0.432,0.6137,-0.1835,0.93,0.2684,0.4301,0.2803,16.0,11.0,0.0129,0.1167,0.2233
EURUSD 5m + USDJPY 15m + USDCHF 15m,3,5%,0.01,0.04,0.432,0.6137,-0.1835,0.93,0.3162,0.3961,0.2665,15.0,11.0,0.0138,0.1406,0.2767
EURUSD 5m + USDJPY 15m + USDCHF 15m,3,8%,0.015,0.04,0.432,0.798,-0.2545,0.93,0.1939,0.2114,0.5818,15.0,12.0,0.0055,0.0873,0.1857
EURUSD 5m + USDJPY 15m + USDCHF 15m,3,5%,0.015,0.04,0.432,0.798,-0.2545,0.93,0.2279,0.2022,0.557,15.0,11.0,0.0119,0.1112,0.2215
EURUSD 5m + USDJPY 15m + USDCHF 15m,3,8%,0.02,0.04,0.432,0.9511,-0.3417,0.93,0.125,0.1406,0.7307,16.0,12.0,0.0083,0.0524,0.1204
EURUSD 5m + USDJPY 15m + USDCHF 15m,3,5%,0.02,0.04,0.432,0.9511,-0.3417,0.93,0.1278,0.1379,0.7307,16.0,11.0,0.0083,0.0533,0.1204
EURUSD 5m + USDJPY 15m + USDCHF 15m,3,8%,0.03,0.04,0.432,1.2011,-0.52,0.93,0.0322,0.0983,0.8658,15.0,11.0,0.0009,0.0138,0.0322
EURUSD 5m + USDJPY 15m + USDCHF 15m,3,5%,0.03,0.04,0.432,1.2011,-0.52,0.93,0.0395,0.091,0.8658,16.0,13.0,0.0009,0.0138,0.0395
EURUSD 5m + USDJPY 15m + USDCAD 1h,3,8%,0.005,0.042,0.443,0.3652,-0.1871,0.91,0.2123,0.557,0.1379,19.0,11.0,0.0119,0.0836,0.1415
EURUSD 5m + USDJPY 15m + USDCAD 1h,3,5%,0.005,0.042,0.443,0.3652,-0.1871,0.91,0.2914,0.4844,0.1369,17.0,12.0,0.0129,0.1232,0.2206
EURUSD 5m + USDJPY 15m + USDCAD 1h,3,8%,0.0075,0.042,0.443,0.4918,-0.2346,0.91,0.2408,0.3566,0.3116,15.5,11.0,0.0129,0.1112,0.1792
EURUSD 5m + USDJPY 15m + USDCAD 1h,3,5%,0.0075,0.042,0.443,0.4918,-0.2346,0.91,0.3428,0.3346,0.2417,15.0,11.0,0.0211,0.1608,0.2555
EURUSD 5m + USDJPY 15m + USDCAD 1h,3,8%,0.01,0.042,0.443,0.6001,-0.2687,0.91,0.2252,0.3833,0.3116,14.0,11.0,0.0147,0.1149,0.1774
EURUSD 5m + USDJPY 15m + USDCAD 1h,3,5%,0.01,0.042,0.443,0.6001,-0.2687,0.91,0.3171,0.3401,0.2812,15.0,11.0,0.0165,0.1461,0.2436
EURUSD 5m + USDJPY 15m + USDCAD 1h,3,8%,0.015,0.042,0.443,0.7815,-0.3144,0.91,0.2307,0.2463,0.4936,15.0,12.0,0.0092,0.1085,0.1783
EURUSD 5m + USDJPY 15m + USDCAD 1h,3,5%,0.015,0.042,0.443,0.7815,-0.3144,0.91,0.2776,0.2243,0.4688,16.0,12.0,0.0092,0.1213,0.2096
EURUSD 5m + USDJPY 15m + USDCAD 1h,3,8%,0.02,0.042,0.443,0.9323,-0.3436,0.91,0.1746,0.1838,0.6379,17.0,12.0,0.0074,0.0744,0.1278
EURUSD 5m + USDJPY 15m + USDCAD 1h,3,5%,0.02,0.042,0.443,0.9323,-0.3436,0.91,0.1857,0.1838,0.6268,16.5,12.0,0.0074,0.079,0.148
EURUSD 5m + USDJPY 15m + USDCAD 1h,3,8%,0.03,0.042,0.443,1.1789,-0.3788,0.91,0.0809,0.1314,0.784,15.5,13.0,0.0018,0.0349,0.0689
EURUSD 5m + USDJPY 15m + USDCAD 1h,3,5%,0.03,0.042,0.443,1.1789,-0.3788,0.91,0.0864,0.1314,0.7785,15.0,13.0,0.0018,0.0386,0.0744
EURUSD 5m + NZDUSD 4h + GBPUSD 4h,3,8%,0.005,0.081,0.367,0.3116,-0.2215,0.81,0.1691,0.6452,0.0781,17.0,12.0,0.0028,0.0625,0.136
EURUSD 5m + NZDUSD 4h + GBPUSD 4h,3,5%,0.005,0.081,0.367,0.3116,-0.2215,0.81,0.204,0.6176,0.0708,15.0,11.0,0.0083,0.0974,0.1618
EURUSD 5m + NZDUSD 4h + GBPUSD 4h,3,8%,0.0075,0.081,0.367,0.4239,-0.2933,0.81,0.193,0.4026,0.3116,16.0,11.0,0.0064,0.0864,0.1498
EURUSD 5m + NZDUSD 4h + GBPUSD 4h,3,5%,0.0075,0.081,0.367,0.4239,-0.2933,0.81,0.3051,0.3355,0.2665,21.0,12.0,0.0083,0.0974,0.1857
EURUSD 5m + NZDUSD 4h + GBPUSD 4h,3,8%,0.01,0.081,0.367,0.521,-0.3501,0.81,0.2399,0.3851,0.3006,18.0,12.0,0.0064,0.0864,0.17
EURUSD 5m + NZDUSD 4h + GBPUSD 4h,3,5%,0.01,0.081,0.367,0.521,-0.3501,0.81,0.4154,0.25,0.2601,28.0,15.0,0.0064,0.0993,0.2224
EURUSD 5m + NZDUSD 4h + GBPUSD 4h,3,8%,0.015,0.081,0.367,0.6851,-0.434,0.81,0.2675,0.2022,0.4743,25.0,15.0,0.0055,0.0662,0.1581
EURUSD 5m + NZDUSD 4h + GBPUSD 4h,3,5%,0.015,0.081,0.367,0.6851,-0.434,0.81,0.3686,0.1903,0.3851,28.0,15.0,0.0055,0.0818,0.1976
EURUSD 5m + NZDUSD 4h + GBPUSD 4h,3,8%,0.02,0.081,0.367,0.8226,-0.4932,0.81,0.2123,0.3851,0.3741,20.0,14.0,0.0037,0.0588,0.1627
EURUSD 5m + NZDUSD 4h + GBPUSD 4h,3,5%,0.02,0.081,0.367,0.8226,-0.4932,0.81,0.2307,0.3759,0.3649,18.0,13.0,0.0037,0.0717,0.1884
EURUSD 5m + NZDUSD 4h + GBPUSD 4h,3,8%,0.03,0.081,0.367,1.0486,-0.571,0.81,0.1645,0.034,0.773,21.0,14.0,0.0009,0.0441,0.1305
EURUSD 5m + NZDUSD 4h + GBPUSD 4h,3,5%,0.03,0.081,0.367,1.0486,-0.571,0.81,0.2114,0.034,0.7261,23.0,15.25,0.0009,0.0469,0.1388
EURUSD 5m + NZDUSD 4h + USDCHF 15m,3,8%,0.005,-0.014,0.371,0.3214,-0.1773,0.82,0.3336,0.3566,0.2077,36.0,17.0,0.0046,0.0634,0.1498
EURUSD 5m + NZDUSD 4h + USDCHF 15m,3,5%,0.005,-0.014,0.371,0.3214,-0.1773,0.82,0.4237,0.3015,0.1728,34.0,16.0,0.0092,0.091,0.1985
EURUSD 5m + NZDUSD 4h + USDCHF 15m,3,8%,0.0075,-0.014,0.371,0.4364,-0.2343,0.82,0.3695,0.2923,0.2454,32.5,17.0,0.0055,0.0754,0.1756
EURUSD 5m + NZDUSD 4h + USDCHF 15m,3,5%,0.0075,-0.014,0.371,0.4364,-0.2343,0.82,0.4118,0.2822,0.216,26.5,15.0,0.0064,0.102,0.2206
EURUSD 5m + NZDUSD 4h + USDCHF 15m,3,8%,0.01,-0.014,0.371,0.5356,-0.2792,0.82,0.2868,0.432,0.2381,21.5,14.0,0.0028,0.0763,0.1875
EURUSD 5m + NZDUSD 4h + USDCHF 15m,3,5%,0.01,-0.014,0.371,0.5356,-0.2792,0.82,0.3456,0.3925,0.2188,22.0,14.0,0.0037,0.0873,0.2215
EURUSD 5m + NZDUSD 4h + USDCHF 15m,3,8%,0.015,-0.014,0.371,0.703,-0.3454,0.82,0.1425,0.2059,0.6222,16.0,13.0,0.0018,0.0542,0.1268
EURUSD 5m + NZDUSD 4h + USDCHF 15m,3,5%,0.015,-0.014,0.371,0.703,-0.3454,0.82,0.2436,0.1893,0.5377,20.0,14.0,0.0046,0.0671,0.1939
EURUSD 5m + NZDUSD 4h + USDCHF 15m,3,8%,0.02,-0.014,0.371,0.843,-0.3919,0.82,0.1912,0.1728,0.6075,20.5,15.0,0.0,0.0423,0.1535
