symbol,tf,quarter,floor,topn,train_pf,train_trades,n_eligible,test_trades,test_pf,test_pf_2x,test_total_r,test_tpd,test_win,anchor_hour,anchor_minute,mode,fill_mode,band_k,stop_mode,stop_k,target_mode,rr,max_hold_bars,min_rvol,min_atr_rank,max_atr_rank,warmup_bars,min_risk_bps,filter
BTCUSDT,1h,2022-10-01,100,10,1.95,117,10335,349,1.792,1.289,25.486,3.795,0.2693,8,0,2,1,2.0,0,0.5,0,0.0,12,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-01-01,30,1,2.875,96,13320,18,0.264,0.169,-18.93,0.2,0.1111,8,0,2,1,2.0,0,0.5,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2023-01-01,30,10,2.875,96,13320,228,1.185,0.812,5.663,2.535,0.1579,8,0,2,1,2.0,0,0.5,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2023-01-01,100,1,2.529,123,10434,27,1.877,1.276,30.942,0.3,0.2222,8,0,2,1,2.0,0,0.5,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-01-01,100,10,2.529,123,10434,293,1.378,0.953,13.588,3.257,0.2116,8,0,2,1,2.0,0,0.5,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-04-01,30,1,2.405,44,13245,12,0.515,0.39,-2.857,0.132,0.4167,0,0,3,1,2.5,1,2.0,3,1.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2023-04-01,30,10,2.405,44,13245,204,0.908,0.665,-1.653,2.243,0.2402,0,0,3,1,2.5,1,2.0,3,1.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2023-04-01,100,1,2.152,116,10291,40,0.756,0.526,-11.079,0.44,0.15,8,0,2,1,2.0,0,0.5,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-04-01,100,10,2.152,116,10291,467,0.722,0.516,-12.269,5.134,0.2334,8,0,2,1,2.0,0,0.5,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-07-01,30,1,2.253,126,13195,37,0.453,0.292,-24.362,0.402,0.1892,8,0,2,1,2.0,0,0.5,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-07-01,30,10,2.253,126,13195,397,0.607,0.397,-16.391,4.317,0.2368,8,0,2,1,2.0,0,0.5,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-07-01,100,1,2.253,126,10434,37,0.453,0.292,-24.362,0.402,0.1892,8,0,2,1,2.0,0,0.5,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-07-01,100,10,2.253,126,10434,509,0.626,0.411,-20.653,5.535,0.2279,8,0,2,1,2.0,0,0.5,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-10-01,30,1,2.045,41,13143,1,0.0,0.0,-0.198,0.011,0.0,-1,96,3,1,2.0,0,0.5,0,0.0,12,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2023-10-01,30,10,2.045,41,13143,37,1.251,0.857,0.988,0.402,0.1351,-1,96,3,1,2.0,0,0.5,0,0.0,12,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2023-10-01,100,1,1.547,207,10227,5,4.181,2.689,18.481,0.054,0.4,0,0,1,1,2.0,0,1.0,0,0.0,12,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2023-10-01,100,10,1.547,207,10227,173,1.8,1.381,13.584,1.881,0.2659,0,0,1,1,2.0,0,1.0,0,0.0,12,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-01-01,30,1,2.663,116,12768,4,0.35,0.211,-2.446,0.044,0.25,0,0,1,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-01-01,30,10,2.663,116,12768,13,0.192,0.113,-1.108,0.143,0.1538,0,0,1,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-01-01,100,1,2.663,116,9272,4,0.35,0.211,-2.446,0.044,0.25,0,0,1,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-01-01,100,10,2.663,116,9272,117,0.906,0.745,-0.863,1.286,0.3248,0,0,1,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-04-01,30,1,4.472,33,12324,1,0.0,0.0,-0.097,0.011,0.0,0,0,3,1,1.5,1,1.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-04-01,30,10,4.472,33,12324,7,0.0,0.0,-0.086,0.077,0.0,0,0,3,1,1.5,1,1.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-04-01,100,1,1.547,119,8994,39,0.72,0.505,-10.013,0.429,0.2308,0,0,3,1,1.5,0,1.0,0,0.0,12,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2024-04-01,100,10,1.547,119,8994,430,0.828,0.608,-4.064,4.727,0.4093,0,0,3,1,1.5,0,1.0,0,0.0,12,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2024-07-01,30,1,4.952,30,11952,0,,,0.0,0.0,,0,0,3,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-07-01,30,10,4.952,30,11952,0,,,0.0,0.0,,0,0,3,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-07-01,100,1,1.615,135,8910,32,0.928,0.625,-1.398,0.348,0.375,0,0,3,1,1.5,0,1.0,0,0.0,4,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2024-07-01,100,10,1.615,135,8910,358,0.652,0.512,-9.446,3.893,0.2737,0,0,3,1,1.5,0,1.0,0,0.0,4,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2024-10-01,30,1,2.035,82,11232,22,0.222,0.147,-19.785,0.239,0.1818,8,0,3,1,2.5,0,1.0,0,0.0,12,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2024-10-01,30,10,2.035,82,11232,241,0.26,0.179,-20.057,2.621,0.1618,8,0,3,1,2.5,0,1.0,0,0.0,12,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2024-10-01,100,1,1.771,140,8748,33,0.229,0.15,-30.344,0.359,0.1212,0,0,3,1,1.5,0,1.0,0,0.0,4,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2024-10-01,100,10,1.771,140,8748,347,0.321,0.23,-17.314,3.773,0.2248,0,0,3,1,1.5,0,1.0,0,0.0,4,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2025-01-01,30,1,2.191,45,11959,145,0.712,0.508,-44.311,1.612,0.2276,0,0,2,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2025-01-01,30,10,2.191,45,11959,1122,0.729,0.506,-25.808,12.472,0.3244,0,0,2,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2025-01-01,100,1,1.451,108,8791,21,2.762,2.399,26.103,0.233,0.381,-1,96,2,1,2.0,1,1.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2025-01-01,100,10,1.451,108,8791,346,2.23,1.998,12.386,3.846,0.4162,-1,96,2,1,2.0,1,1.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2025-04-01,30,1,4.085,31,13002,50,0.741,0.618,-13.347,0.55,0.14,-1,96,2,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2025-04-01,30,10,4.085,31,13002,723,0.753,0.636,-8.096,7.949,0.2393,-1,96,2,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2025-04-01,100,1,1.576,100,9862,23,0.648,0.582,-6.791,0.253,0.1304,-1,96,2,1,2.0,0,1.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2025-04-01,100,10,1.576,100,9862,658,0.799,0.6,-9.605,7.234,0.2796,-1,96,2,1,2.0,0,1.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2025-07-01,30,1,2.163,43,13146,26,1.337,1.11,7.522,0.283,0.2692,-1,96,3,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2025-07-01,30,10,2.163,43,13146,200,0.944,0.76,-0.878,2.175,0.28,-1,96,3,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2025-07-01,100,1,1.646,103,10360,30,0.491,0.367,-14.654,0.326,0.1667,0,0,2,1,2.0,0,1.0,0,0.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2025-07-01,100,10,1.646,103,10360,213,0.75,0.577,-4.497,2.316,0.2629,0,0,2,1,2.0,0,1.0,0,0.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2025-10-01,30,1,1.733,36,13032,9,0.305,0.233,-5.059,0.098,0.2222,-1,96,3,1,1.5,1,1.0,3,2.0,12,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2025-10-01,30,10,1.733,36,13032,191,0.667,0.556,-3.655,2.077,0.356,-1,96,3,1,1.5,1,1.0,3,2.0,12,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2025-10-01,100,1,1.591,117,9971,74,0.943,0.807,-1.952,0.805,0.4324,0,0,1,1,1.5,1,2.0,0,0.0,0,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,1h,2025-10-01,100,10,1.591,117,9971,401,0.744,0.602,-4.161,4.361,0.3791,0,0,1,1,1.5,1,2.0,0,0.0,0,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,1h,2026-01-01,30,1,2.402,63,12934,12,0.446,0.33,-6.485,0.133,0.25,8,0,2,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2026-01-01,30,10,2.402,63,12934,154,0.491,0.374,-6.574,1.712,0.2922,8,0,2,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2026-01-01,100,1,1.866,113,9433,23,0.233,0.174,-17.372,0.256,0.2174,8,0,2,1,2.0,0,1.0,0,0.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2026-01-01,100,10,1.866,113,9433,305,0.423,0.317,-12.204,3.39,0.2951,8,0,2,1,2.0,0,1.0,0,0.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2026-04-01,30,1,2.043,58,13112,18,0.313,0.203,-12.079,0.198,0.2222,8,0,2,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2026-04-01,30,10,2.043,58,13112,118,0.619,0.448,-4.464,1.297,0.2119,8,0,2,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2026-04-01,100,1,1.569,103,9442,30,0.466,0.338,-15.248,0.33,0.2,8,0,2,1,2.0,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2026-04-01,100,10,1.569,103,9442,325,0.479,0.355,-11.624,3.573,0.3046,8,0,2,1,2.0,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
USDCAD,30m,2024-09-01,30,1,1.441,39,17824,13,0.813,0.572,-2.262,0.144,0.3077,13,30,2,1,2.5,1,1.0,0,0.0,0,2.5,0.0,0.0,4,2.0,rvol>2.5
USDCAD,30m,2024-09-01,30,10,1.441,39,17824,126,0.712,0.527,-2.605,1.4,0.3095,13,30,2,1,2.5,1,1.0,0,0.0,0,2.5,0.0,0.0,4,2.0,rvol>2.5
USDCAD,30m,2024-09-01,100,1,1.24,123,14355,45,0.65,0.457,-8.248,0.5,0.4667,-1,192,4,1,2.0,0,1.0,3,1.0,24,0.0,0.7,0.0,4,2.0,ATRrank>0.7
USDCAD,30m,2024-09-01,100,10,1.24,123,14355,351,0.792,0.579,-4.776,3.901,0.3761,-1,192,4,1,2.0,0,1.0,3,1.0,24,0.0,0.7,0.0,4,2.0,ATRrank>0.7
USDCAD,30m,2024-12-01,30,1,2.175,32,17737,11,0.035,0.0,-13.422,0.122,0.0909,-1,192,3,1,2.5,1,1.0,0,0.0,8,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDCAD,30m,2024-12-01,30,10,2.175,32,17737,135,0.747,0.562,-3.627,1.5,0.1704,-1,192,3,1,2.5,1,1.0,0,0.0,8,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDCAD,30m,2024-12-01,100,1,1.472,133,14391,20,2.711,2.204,27.321,0.222,0.35,-1,192,1,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDCAD,30m,2024-12-01,100,10,1.472,133,14391,209,1.941,1.47,16.537,2.323,0.3541,-1,192,1,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDCAD,30m,2025-03-01,30,1,1.855,33,17723,19,0.908,0.751,-1.254,0.211,0.3684,-1,192,3,1,2.5,0,1.0,3,3.0,0,0.0,0.5,0.0,4,2.0,ATRrank>0.5
USDCAD,30m,2025-03-01,30,10,1.855,33,17723,145,1.054,0.884,0.525,1.611,0.3793,-1,192,3,1,2.5,0,1.0,3,3.0,0,0.0,0.5,0.0,4,2.0,ATRrank>0.5
USDCAD,30m,2025-03-01,100,1,1.424,125,14551,37,1.724,1.386,24.866,0.411,0.2432,-1,192,1,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDCAD,30m,2025-03-01,100,10,1.424,125,14551,404,1.178,0.921,5.867,4.49,0.3168,-1,192,1,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDCAD,30m,2025-06-01,30,1,1.922,60,17818,32,0.554,0.429,-9.428,0.348,0.3125,-1,192,3,1,1.5,0,1.0,3,3.0,24,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDCAD,30m,2025-06-01,30,10,1.922,60,17818,208,0.386,0.275,-12.144,2.261,0.2163,-1,192,3,1,1.5,0,1.0,3,3.0,24,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDCAD,30m,2025-06-01,100,1,1.693,122,14700,64,0.435,0.339,-37.996,0.696,0.1406,-1,192,1,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDCAD,30m,2025-06-01,100,10,1.693,122,14700,624,0.362,0.279,-41.138,6.784,0.1474,-1,192,1,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDCAD,30m,2025-09-01,30,1,2.134,36,17879,7,1.125,0.83,0.298,0.077,0.4286,-1,192,3,1,1.5,0,1.0,3,1.0,8,2.0,0.0,0.0,4,2.0,rvol>2.0
USDCAD,30m,2025-09-01,30,10,2.134,36,17879,72,0.321,0.185,-5.058,0.791,0.2639,-1,192,3,1,1.5,0,1.0,3,1.0,8,2.0,0.0,0.0,4,2.0,rvol>2.0
USDCAD,30m,2025-09-01,100,1,1.369,121,14570,48,0.699,0.546,-13.869,0.528,0.2083,-1,192,1,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDCAD,30m,2025-09-01,100,10,1.369,121,14570,414,0.805,0.629,-6.875,4.55,0.2609,-1,192,1,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDCAD,30m,2025-12-01,30,1,1.863,36,17875,10,1.604,0.907,2.493,0.112,0.6,8,0,1,1,2.5,1,1.0,1,0.0,0,2.5,0.0,0.0,4,2.0,rvol>2.5
USDCAD,30m,2025-12-01,30,10,1.863,36,17875,116,0.803,0.459,-1.646,1.304,0.4224,8,0,1,1,2.5,1,1.0,1,0.0,0,2.5,0.0,0.0,4,2.0,rvol>2.5
USDCAD,30m,2025-12-01,100,1,1.34,131,14313,23,0.387,0.323,-11.012,0.258,0.2174,-1,192,1,1,2.0,0,1.0,3,2.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDCAD,30m,2025-12-01,100,10,1.34,131,14313,280,0.463,0.366,-13.716,3.147,0.2036,-1,192,1,1,2.0,0,1.0,3,2.0,0,0.0,0.0,0.5,4,2.0,ATRrank<0.5
USDCAD,30m,2026-03-01,30,1,1.914,38,17788,8,0.634,0.537,-2.076,0.087,0.25,-1,192,2,1,2.5,1,2.0,0,0.0,0,0.0,0.7,0.0,4,2.0,ATRrank>0.7
USDCAD,30m,2026-03-01,30,10,1.914,38,17788,115,0.659,0.467,-3.332,1.25,0.2348,-1,192,2,1,2.5,1,2.0,0,0.0,0,0.0,0.7,0.0,4,2.0,ATRrank>0.7
USDCAD,30m,2026-03-01,100,1,1.418,168,14351,44,0.576,0.453,-1.802,0.478,0.3409,-1,192,0,1,2.0,0,6.0,3,2.0,0,0.0,0.7,0.0,4,2.0,ATRrank>0.7
USDCAD,30m,2026-03-01,100,10,1.418,168,14351,396,0.649,0.468,-4.53,4.305,0.3283,-1,192,0,1,2.0,0,6.0,3,2.0,0,0.0,0.7,0.0,4,2.0,ATRrank>0.7
USDCHF,1h,2024-09-01,30,1,2.454,37,12890,14,0.423,0.352,-4.029,0.157,0.2143,-1,96,3,1,2.5,0,1.0,0,0.0,12,0.0,0.5,0.0,2,2.0,ATRrank>0.5
USDCHF,1h,2024-09-01,30,10,2.454,37,12890,136,0.487,0.393,-4.157,1.529,0.2868,-1,96,3,1,2.5,0,1.0,0,0.0,12,0.0,0.5,0.0,2,2.0,ATRrank>0.5
USDCHF,1h,2024-09-01,100,1,1.683,108,8791,36,0.849,0.738,-3.135,0.405,0.3889,-1,96,1,1,1.5,0,1.0,1,0.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
USDCHF,1h,2024-09-01,100,10,1.683,108,8791,343,0.83,0.724,-3.665,3.856,0.3615,-1,96,1,1,1.5,0,1.0,1,0.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
USDCHF,1h,2024-12-01,30,1,2.743,30,13143,10,0.368,0.297,-5.147,0.111,0.2,0,0,2,1,2.5,1,1.0,0,0.0,12,2.5,0.0,0.0,2,2.0,rvol>2.5
USDCHF,1h,2024-12-01,30,10,2.743,30,13143,103,0.345,0.259,-5.241,1.145,0.2427,0,0,2,1,2.5,1,1.0,0,0.0,12,2.5,0.0,0.0,2,2.0,rvol>2.5
USDCHF,1h,2024-12-01,100,1,1.636,114,9063,31,0.258,0.165,-24.343,0.345,0.1935,8,0,4,1,2.0,0,1.0,0,0.0,0,2.0,0.0,0.0,2,2.0,rvol>2.0
USDCHF,1h,2024-12-01,100,10,1.636,114,9063,393,0.516,0.369,-15.947,4.369,0.2926,8,0,4,1,2.0,0,1.0,0,0.0,0,2.0,0.0,0.0,2,2.0,rvol>2.0
USDCHF,1h,2025-03-01,30,1,2.097,34,13138,10,0.398,0.315,-4.44,0.111,0.2,0,0,2,1,2.5,1,1.0,0,0.0,12,2.5,0.0,0.0,2,2.0,rvol>2.5
USDCHF,1h,2025-03-01,30,10,2.097,34,13138,119,0.251,0.206,-7.879,1.323,0.1681,0,0,2,1,2.5,1,1.0,0,0.0,12,2.5,0.0,0.0,2,2.0,rvol>2.5
USDCHF,1h,2025-03-01,100,1,1.54,100,8999,31,0.508,0.459,-10.488,0.345,0.2903,-1,96,1,1,2.0,1,2.0,2,0.0,0,0.0,0.5,0.0,2,2.0,ATRrank>0.5
USDCHF,1h,2025-03-01,100,10,1.54,100,8999,354,0.351,0.294,-20.546,3.935,0.1836,-1,96,1,1,2.0,1,2.0,2,0.0,0,0.0,0.5,0.0,2,2.0,ATRrank>0.5
USDCHF,1h,2025-06-01,30,1,2.407,46,13121,6,1.154,0.862,0.169,0.065,0.3333,0,0,3,1,2.5,1,2.0,3,1.0,4,2.5,0.0,0.0,2,2.0,rvol>2.5
USDCHF,1h,2025-06-01,30,10,2.407,46,13121,90,2.366,1.682,2.07,0.979,0.5444,0,0,3,1,2.5,1,2.0,3,1.0,4,2.5,0.0,0.0,2,2.0,rvol>2.5
USDCHF,1h,2025-06-01,100,1,1.448,106,8888,22,0.02,0.009,-29.658,0.239,0.0455,0,0,1,1,2.5,0,1.0,0,0.0,12,0.0,0.0,0.5,2,2.0,ATRrank<0.5
USDCHF,1h,2025-06-01,100,10,1.448,106,8888,317,0.231,0.191,-21.183,3.447,0.1735,0,0,1,1,2.5,0,1.0,0,0.0,12,0.0,0.0,0.5,2,2.0,ATRrank<0.5
USDCHF,1h,2025-09-01,30,1,2.769,36,13001,12,1.158,0.897,0.721,0.132,0.5,-1,96,3,1,1.5,0,1.0,3,1.0,0,0.0,0.0,0.5,2,2.0,ATRrank<0.5
USDCHF,1h,2025-09-01,30,10,2.769,36,13001,148,0.577,0.444,-2.957,1.627,0.3243,-1,96,3,1,1.5,0,1.0,3,1.0,0,0.0,0.0,0.5,2,2.0,ATRrank<0.5
USDCHF,1h,2025-09-01,100,1,1.306,134,9016,27,1.504,1.12,2.535,0.297,0.5556,8,0,1,1,2.5,1,2.0,3,1.0,12,0.0,0.5,0.0,2,2.0,ATRrank>0.5
USDCHF,1h,2025-09-01,100,10,1.306,134,9016,309,0.883,0.694,-1.467,3.397,0.4757,8,0,1,1,2.5,1,2.0,3,1.0,12,0.0,0.5,0.0,2,2.0,ATRrank>0.5
USDCHF,1h,2025-12-01,30,1,1.85,57,13033,11,0.088,0.049,-3.692,0.124,0.2727,-1,96,2,1,2.5,1,2.0,3,1.0,4,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDCHF,1h,2025-12-01,30,10,1.85,57,13033,136,0.517,0.397,-2.967,1.529,0.3603,-1,96,2,1,2.5,1,2.0,3,1.0,4,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDCHF,1h,2025-12-01,100,1,1.392,130,8977,23,0.826,0.701,-1.707,0.259,0.5217,8,0,1,1,2.5,1,2.0,3,1.0,12,0.0,0.5,0.0,2,2.0,ATRrank>0.5
USDCHF,1h,2025-12-01,100,10,1.392,130,8977,237,0.911,0.773,-0.847,2.664,0.5316,8,0,1,1,2.5,1,2.0,3,1.0,12,0.0,0.5,0.0,2,2.0,ATRrank>0.5
USDCHF,1h,2026-03-01,30,1,3.149,30,13086,7,0.7,0.626,-1.265,0.076,0.1429,-1,96,2,1,2.5,1,2.0,3,3.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
USDCHF,1h,2026-03-01,30,10,3.149,30,13086,98,0.976,0.853,-0.137,1.066,0.3673,-1,96,2,1,2.5,1,2.0,3,3.0,0,2.5,0.0,0.0,2,2.0,rvol>2.5
USDCHF,1h,2026-03-01,100,1,1.599,121,9122,40,0.999,0.834,-0.014,0.435,0.525,8,0,1,1,2.0,1,2.0,2,0.0,12,0.0,0.7,0.0,2,2.0,ATRrank>0.7
USDCHF,1h,2026-03-01,100,10,1.599,121,9122,321,0.63,0.515,-5.916,3.491,0.433,8,0,1,1,2.0,1,2.0,2,0.0,12,0.0,0.7,0.0,2,2.0,ATRrank>0.7
AUDUSD,15m,2024-09-01,30,1,2.149,33,17851,5,0.263,0.211,-3.405,0.056,0.2,-1,384,3,1,1.5,1,2.0,0,0.0,0,2.0,0.0,0.0,8,2.0,rvol>2.0
AUDUSD,15m,2024-09-01,30,10,2.149,33,17851,70,0.342,0.263,-3.928,0.778,0.2571,-1,384,3,1,1.5,1,2.0,0,0.0,0,2.0,0.0,0.0,8,2.0,rvol>2.0
AUDUSD,15m,2024-09-01,100,1,1.449,233,16143,75,0.755,0.658,-4.004,0.833,0.2533,-1,384,0,1,2.0,1,6.0,3,2.0,0,0.0,0.7,0.0,8,2.0,ATRrank>0.7
AUDUSD,15m,2024-09-01,100,10,1.449,233,16143,661,0.465,0.347,-12.928,7.345,0.2723,-1,384,0,1,2.0,1,6.0,3,2.0,0,0.0,0.7,0.0,8,2.0,ATRrank>0.7
AUDUSD,15m,2024-12-01,30,1,2.482,30,17908,3,2.003,1.758,1.443,0.034,0.3333,-1,384,3,1,2.5,1,2.0,3,3.0,48,1.5,0.0,0.0,8,2.0,rvol>1.5
AUDUSD,15m,2024-12-01,30,10,2.482,30,17908,45,0.616,0.538,-1.29,0.506,0.2,-1,384,3,1,2.5,1,2.0,3,3.0,48,1.5,0.0,0.0,8,2.0,rvol>1.5
AUDUSD,15m,2024-12-01,100,1,1.488,135,16177,45,0.57,0.478,-13.639,0.506,0.2667,13,30,4,1,2.0,1,2.0,3,3.0,48,2.5,0.0,0.0,8,2.0,rvol>2.5
AUDUSD,15m,2024-12-01,100,10,1.488,135,16177,405,0.509,0.379,-18.287,4.551,0.2222,13,30,4,1,2.0,1,2.0,3,3.0,48,2.5,0.0,0.0,8,2.0,rvol>2.5
AUDUSD,15m,2025-03-01,30,1,1.96,31,17797,18,0.499,0.425,-6.267,0.202,0.2778,-1,384,3,1,2.0,1,2.0,3,3.0,48,1.5,0.0,0.0,8,2.0,rvol>1.5
AUDUSD,15m,2025-03-01,30,10,1.96,31,17797,176,0.501,0.423,-5.979,1.978,0.2784,-1,384,3,1,2.0,1,2.0,3,3.0,48,1.5,0.0,0.0,8,2.0,rvol>1.5
AUDUSD,15m,2025-03-01,100,1,1.337,137,15749,43,0.427,0.363,-18.25,0.483,0.2558,13,30,4,1,2.0,1,2.0,3,3.0,0,2.5,0.0,0.0,8,2.0,rvol>2.5
AUDUSD,15m,2025-03-01,100,10,1.337,137,15749,465,0.622,0.511,-11.91,5.225,0.329,13,30,4,1,2.0,1,2.0,3,3.0,0,2.5,0.0,0.0,8,2.0,rvol>2.5
AUDUSD,15m,2025-06-01,30,1,1.768,57,17785,27,1.02,0.822,0.618,0.294,0.0741,-1,384,2,1,2.5,1,1.0,0,0.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
AUDUSD,15m,2025-06-01,30,10,1.768,57,17785,322,0.563,0.45,-13.164,3.5,0.1988,-1,384,2,1,2.5,1,1.0,0,0.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
AUDUSD,15m,2025-06-01,100,1,1.455,188,15866,86,0.348,0.263,-54.386,0.935,0.1977,13,30,1,1,2.5,0,1.0,0,0.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
AUDUSD,15m,2025-06-01,100,10,1.455,188,15866,648,0.66,0.526,-21.128,7.044,0.1944,13,30,1,1,2.5,0,1.0,0,0.0,0,0.0,0.0,0.5,8,2.0,ATRrank<0.5
