symbol,tf,quarter,floor,topn,selector,train_pf,train_pf_2x,train_trades,n_eligible,test_trades,test_pf,test_pf_2x,test_total_r,test_tpd,test_win,anchor_hour,anchor_minute,mode,fill_mode,band_k,stop_mode,stop_k,target_mode,rr,max_hold_bars,min_rvol,min_atr_rank,max_atr_rank,warmup_bars,min_risk_bps,filter
BTCUSDT,1h,2023-01-01,100,1,train_pf_2x,1.261,1.261,101,8929,28,1.952,1.456,21.098,0.311,0.3571,8,0,2,1,2.0,0,1.0,0,0.0,12,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-01-01,100,10,train_pf_2x,1.261,1.261,101,8929,479,1.241,0.966,6.774,5.325,0.3653,8,0,2,1,2.0,0,1.0,0,0.0,12,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-04-01,30,1,train_pf_2x,1.958,1.958,38,13073,6,0.153,0.091,-5.746,0.066,0.1667,8,0,2,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2023-04-01,30,10,train_pf_2x,1.958,1.958,38,13073,99,0.557,0.41,-3.627,1.088,0.2929,8,0,2,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2023-04-01,100,1,train_pf_2x,1.49,1.49,100,9578,24,0.294,0.213,-16.111,0.264,0.1667,8,0,2,1,2.0,0,1.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-04-01,100,10,train_pf_2x,1.49,1.49,100,9578,284,0.626,0.469,-7.856,3.122,0.3028,8,0,2,1,2.0,0,1.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-07-01,30,1,train_pf_2x,2.357,2.357,37,13051,9,0.59,0.503,-2.194,0.098,0.4444,-1,96,3,1,2.5,1,2.0,3,3.0,12,0.0,0.5,0.0,2,10.0,ATRrank>0.5
BTCUSDT,1h,2023-07-01,30,10,train_pf_2x,2.357,2.357,37,13051,106,0.428,0.353,-3.912,1.153,0.3396,-1,96,3,1,2.5,1,2.0,3,3.0,12,0.0,0.5,0.0,2,10.0,ATRrank>0.5
BTCUSDT,1h,2023-07-01,100,1,train_pf_2x,1.298,1.298,108,9567,34,0.655,0.521,-9.406,0.37,0.1471,8,0,1,1,2.0,1,1.0,0,0.0,12,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-07-01,100,10,train_pf_2x,1.298,1.298,108,9567,337,0.749,0.596,-5.572,3.665,0.3056,8,0,1,1,2.0,1,1.0,0,0.0,12,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-10-01,30,1,train_pf_2x,1.653,1.653,61,13140,14,0.286,0.19,-6.712,0.152,0.2857,8,0,1,1,2.5,1,1.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-10-01,30,10,train_pf_2x,1.653,1.653,61,13140,82,0.627,0.508,-1.979,0.892,0.3049,8,0,1,1,2.5,1,1.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2023-10-01,100,1,train_pf_2x,1.36,1.36,118,9191,69,1.678,1.37,27.805,0.75,0.4203,8,0,3,1,2.5,1,1.0,0,0.0,0,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,1h,2023-10-01,100,10,train_pf_2x,1.36,1.36,118,9191,551,1.452,1.198,12.614,5.992,0.4428,8,0,3,1,2.5,1,1.0,0,0.0,0,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,1h,2024-01-01,30,1,train_pf_2x,2.1,2.1,46,13129,0,,,0.0,0.0,,-1,96,1,1,2.5,1,1.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-01-01,30,10,train_pf_2x,2.1,2.1,46,13129,46,1.196,1.012,0.528,0.506,0.3478,-1,96,1,1,2.5,1,1.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-01-01,100,1,train_pf_2x,1.498,1.498,102,9310,28,0.836,0.678,-3.148,0.308,0.2857,-1,96,3,1,1.5,1,1.0,0,0.0,12,0.0,0.5,0.0,2,10.0,ATRrank>0.5
BTCUSDT,1h,2024-01-01,100,10,train_pf_2x,1.498,1.498,102,9310,432,0.929,0.765,-1.963,4.749,0.3495,-1,96,3,1,1.5,1,1.0,0,0.0,12,0.0,0.5,0.0,2,10.0,ATRrank>0.5
BTCUSDT,1h,2024-04-01,30,1,train_pf_2x,1.823,1.823,32,12903,21,0.902,0.738,-1.744,0.231,0.2381,-1,96,1,1,2.5,1,1.0,2,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-04-01,30,10,train_pf_2x,1.823,1.823,32,12903,132,0.883,0.729,-1.027,1.451,0.3409,-1,96,1,1,2.5,1,1.0,2,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-04-01,100,1,train_pf_2x,1.336,1.336,144,9063,12,0.509,0.405,-3.456,0.132,0.25,8,0,2,1,2.5,1,1.0,0,0.0,0,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,1h,2024-04-01,100,10,train_pf_2x,1.336,1.336,144,9063,240,0.875,0.716,-1.592,2.639,0.3542,8,0,2,1,2.5,1,1.0,0,0.0,0,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,1h,2024-07-01,30,1,train_pf_2x,2.179,2.179,48,13025,36,0.166,0.146,-27.626,0.391,0.1389,-1,96,2,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-07-01,30,10,train_pf_2x,2.179,2.179,48,13025,262,0.246,0.217,-17.405,2.849,0.1603,-1,96,2,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-07-01,100,1,train_pf_2x,1.38,1.38,125,9294,40,0.147,0.128,-31.553,0.435,0.125,-1,96,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.0,2,10.0,none
BTCUSDT,1h,2024-07-01,100,10,train_pf_2x,1.38,1.38,125,9294,194,0.36,0.307,-10.403,2.11,0.2165,-1,96,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.0,2,10.0,none
BTCUSDT,1h,2024-10-01,30,1,train_pf_2x,1.763,1.763,54,12914,29,0.785,0.57,-1.746,0.315,0.6207,-1,96,1,1,2.5,1,2.0,0,0.0,4,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-10-01,30,10,train_pf_2x,1.763,1.763,54,12914,207,0.926,0.679,-0.513,2.251,0.6087,-1,96,1,1,2.5,1,2.0,0,0.0,4,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2024-10-01,100,1,train_pf_2x,1.496,1.496,108,9434,7,5.39,4.986,9.335,0.076,0.7143,-1,96,2,1,1.5,0,1.0,0,0.0,0,0.0,0.5,0.0,2,10.0,ATRrank>0.5
BTCUSDT,1h,2024-10-01,100,10,train_pf_2x,1.496,1.496,108,9434,37,7.786,7.04,4.511,0.402,0.8108,-1,96,2,1,1.5,0,1.0,0,0.0,0,0.0,0.5,0.0,2,10.0,ATRrank>0.5
BTCUSDT,1h,2025-01-01,30,1,train_pf_2x,1.879,1.879,30,12899,7,0.764,0.71,-0.897,0.078,0.4286,-1,96,2,1,2.5,1,2.0,3,1.0,0,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,1h,2025-01-01,30,10,train_pf_2x,1.879,1.879,30,12899,111,0.808,0.718,-1.289,1.234,0.2883,-1,96,2,1,2.5,1,2.0,3,1.0,0,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,1h,2025-01-01,100,1,train_pf_2x,1.508,1.508,122,9024,33,1.381,1.254,7.934,0.367,0.3939,-1,96,2,1,1.5,1,2.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2025-01-01,100,10,train_pf_2x,1.508,1.508,122,9024,308,1.109,0.996,1.527,3.424,0.3766,-1,96,2,1,1.5,1,2.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2025-04-01,30,1,train_pf_2x,1.674,1.674,35,12306,10,0.798,0.657,-1.596,0.11,0.3,-1,96,4,1,2.0,1,1.0,0,0.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2025-04-01,30,10,train_pf_2x,1.674,1.674,35,12306,44,0.625,0.485,-1.247,0.484,0.3636,-1,96,4,1,2.0,1,1.0,0,0.0,12,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2025-04-01,100,1,train_pf_2x,1.321,1.321,127,7498,5,1.428,1.246,0.609,0.055,0.6,0,0,1,1,1.5,1,2.0,2,0.0,12,0.0,0.5,0.0,2,10.0,ATRrank>0.5
BTCUSDT,1h,2025-04-01,100,10,train_pf_2x,1.321,1.321,127,7498,246,0.87,0.761,-1.981,2.705,0.3537,0,0,1,1,1.5,1,2.0,2,0.0,12,0.0,0.5,0.0,2,10.0,ATRrank>0.5
BTCUSDT,1h,2025-07-01,30,1,train_pf_2x,1.685,1.685,68,10982,2,inf,inf,2.375,0.022,1.0,0,0,1,1,1.5,1,1.0,2,0.0,12,0.0,0.5,0.0,2,10.0,ATRrank>0.5
BTCUSDT,1h,2025-07-01,30,10,train_pf_2x,1.685,1.685,68,10982,13,2.04,1.699,0.845,0.141,0.4615,0,0,1,1,1.5,1,1.0,2,0.0,12,0.0,0.5,0.0,2,10.0,ATRrank>0.5
BTCUSDT,1h,2025-07-01,100,1,train_pf_2x,1.129,1.129,104,6734,22,1.667,1.501,11.09,0.239,0.2727,-1,96,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2025-07-01,100,10,train_pf_2x,1.129,1.129,104,6734,399,1.094,0.936,2.071,4.339,0.3684,-1,96,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2025-10-01,30,1,train_pf_2x,2.15,2.15,34,10719,8,0.289,0.222,-4.894,0.087,0.25,-1,96,3,1,1.5,0,0.5,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2025-10-01,30,10,train_pf_2x,2.15,2.15,34,10719,93,0.434,0.368,-3.295,1.011,0.2903,-1,96,3,1,1.5,0,0.5,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5
BTCUSDT,1h,2025-10-01,100,1,train_pf_2x,1.227,1.227,141,6563,31,1.44,1.236,10.52,0.337,0.2581,-1,96,2,1,1.5,0,0.5,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2025-10-01,100,10,train_pf_2x,1.227,1.227,141,6563,387,0.773,0.685,-6.094,4.208,0.2791,-1,96,2,1,1.5,0,0.5,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2026-01-01,30,1,train_pf_2x,2.409,2.409,32,10550,12,0.332,0.289,-7.315,0.133,0.1667,-1,96,2,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2026-01-01,30,10,train_pf_2x,2.409,2.409,32,10550,108,0.622,0.537,-3.498,1.201,0.1944,-1,96,2,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5
BTCUSDT,1h,2026-01-01,100,1,train_pf_2x,1.19,1.19,100,6354,23,0.623,0.544,-6.36,0.256,0.2609,-1,96,2,1,2.0,0,1.0,3,2.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2026-01-01,100,10,train_pf_2x,1.19,1.19,100,6354,245,1.662,1.392,10.151,2.723,0.3959,-1,96,2,1,2.0,0,1.0,3,2.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0
BTCUSDT,1h,2026-04-01,30,1,train_pf_2x,2.462,2.462,30,12309,51,1.298,0.962,3.301,0.561,0.5882,0,0,1,1,2.0,1,2.0,1,0.0,12,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,1h,2026-04-01,30,10,train_pf_2x,2.462,2.462,30,12309,150,0.792,0.621,-1.364,1.649,0.4533,0,0,1,1,2.0,1,2.0,1,0.0,12,0.0,0.7,0.0,2,10.0,ATRrank>0.7
BTCUSDT,1h,2026-04-01,100,1,train_pf_2x,1.505,1.505,120,6822,5,0.0,0.0,-5.816,0.055,0.0,-1,96,3,1,1.5,0,0.5,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,1h,2026-04-01,100,10,train_pf_2x,1.505,1.505,120,6822,260,0.981,0.835,-0.377,2.858,0.2846,-1,96,3,1,1.5,0,0.5,0,0.0,0,0.0,0.0,0.5,2,10.0,ATRrank<0.5
BTCUSDT,30m,2019-01-01,30,1,train_pf_2x,1.802,1.802,32,17714,11,0.457,0.37,-3.678,0.122,0.3636,-1,192,2,1,2.5,1,2.0,3,1.0,24,0.0,0.7,0.0,4,10.0,ATRrank>0.7
BTCUSDT,30m,2019-01-01,30,10,train_pf_2x,1.802,1.802,32,17714,280,0.782,0.652,-3.138,3.112,0.3429,-1,192,2,1,2.5,1,2.0,3,1.0,24,0.0,0.7,0.0,4,10.0,ATRrank>0.7
BTCUSDT,30m,2019-01-01,100,1,train_pf_2x,1.336,1.336,105,14797,45,1.181,0.972,4.142,0.5,0.4222,0,0,1,1,2.5,1,2.0,2,0.0,0,0.0,0.5,0.0,4,10.0,ATRrank>0.5
BTCUSDT,30m,2019-01-01,100,10,train_pf_2x,1.336,1.336,105,14797,496,1.075,0.888,1.262,5.512,0.4173,0,0,1,1,2.5,1,2.0,2,0.0,0,0.0,0.5,0.0,4,10.0,ATRrank>0.5
BTCUSDT,30m,2019-04-01,30,1,train_pf_2x,1.647,1.647,44,17692,15,0.019,0.015,-11.499,0.165,0.0667,-1,192,4,1,2.0,1,2.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2019-04-01,30,10,train_pf_2x,1.647,1.647,44,17692,225,0.631,0.556,-5.35,2.473,0.2978,-1,192,4,1,2.0,1,2.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2019-04-01,100,1,train_pf_2x,1.226,1.226,115,14800,29,1.591,1.417,8.075,0.319,0.4828,-1,192,3,1,2.0,1,2.0,0,0.0,24,0.0,0.0,0.0,4,10.0,none
BTCUSDT,30m,2019-04-01,100,10,train_pf_2x,1.226,1.226,115,14800,512,0.706,0.613,-6.929,5.628,0.3418,-1,192,3,1,2.0,1,2.0,0,0.0,24,0.0,0.0,0.0,4,10.0,none
BTCUSDT,30m,2019-07-01,30,1,train_pf_2x,1.525,1.525,41,17717,17,0.453,0.406,-7.635,0.185,0.2353,-1,192,1,1,2.5,0,1.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2019-07-01,30,10,train_pf_2x,1.525,1.525,41,17717,265,0.56,0.475,-10.228,2.881,0.2075,-1,192,1,1,2.5,0,1.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2019-07-01,100,1,train_pf_2x,1.223,1.223,232,15251,75,0.665,0.572,-18.4,0.815,0.2667,0,0,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2019-07-01,100,10,train_pf_2x,1.223,1.223,232,15251,378,0.68,0.561,-7.792,4.11,0.2751,0,0,4,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2019-10-01,30,1,train_pf_2x,1.915,1.915,57,17736,18,0.689,0.531,-5.846,0.196,0.1667,8,0,1,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2019-10-01,30,10,train_pf_2x,1.915,1.915,57,17736,157,0.649,0.496,-6.329,1.707,0.1274,8,0,1,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2019-10-01,100,1,train_pf_2x,1.526,1.526,123,15416,16,0.719,0.525,-5.441,0.174,0.125,0,0,1,1,2.5,0,1.0,0,0.0,24,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2019-10-01,100,10,train_pf_2x,1.526,1.526,123,15416,310,1.076,0.814,2.51,3.37,0.1774,0,0,1,1,2.5,0,1.0,0,0.0,24,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2020-01-01,30,1,train_pf_2x,1.937,1.937,58,17769,11,1.116,0.825,1.083,0.121,0.3636,8,0,1,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2020-01-01,30,10,train_pf_2x,1.937,1.937,58,17769,107,0.866,0.65,-1.441,1.176,0.2243,8,0,1,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2020-01-01,100,1,train_pf_2x,1.64,1.64,118,15391,38,0.613,0.532,-14.758,0.418,0.0789,-1,192,2,1,2.0,1,1.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2020-01-01,100,10,train_pf_2x,1.64,1.64,118,15391,256,0.762,0.653,-5.606,2.814,0.1523,-1,192,2,1,2.0,1,1.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2020-04-01,30,1,train_pf_2x,2.226,2.226,54,17660,13,0.0,0.0,-14.911,0.143,0.0,8,0,1,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2020-04-01,30,10,train_pf_2x,2.226,2.226,54,17660,123,0.008,0.004,-13.854,1.352,0.0244,8,0,1,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2020-04-01,100,1,train_pf_2x,1.293,1.293,113,15284,86,0.838,0.693,-7.895,0.945,0.3721,0,0,3,1,2.0,1,2.0,3,3.0,24,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2020-04-01,100,10,train_pf_2x,1.293,1.293,113,15284,547,0.7,0.544,-11.14,6.012,0.3199,0,0,3,1,2.0,1,2.0,3,3.0,24,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2020-07-01,30,1,train_pf_2x,1.638,1.638,69,17804,24,0.372,0.253,-18.108,0.261,0.125,8,0,1,1,2.5,0,0.5,0,0.0,0,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2020-07-01,30,10,train_pf_2x,1.638,1.638,69,17804,229,0.876,0.684,-2.228,2.49,0.2795,8,0,1,1,2.5,0,0.5,0,0.0,0,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2020-07-01,100,1,train_pf_2x,1.288,1.288,153,15492,47,0.922,0.754,-2.008,0.511,0.383,8,0,2,1,2.0,1,2.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2020-07-01,100,10,train_pf_2x,1.288,1.288,153,15492,445,1.25,1.021,7.527,4.838,0.3551,8,0,2,1,2.0,1,2.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2020-10-01,30,1,train_pf_2x,1.842,1.842,50,17875,14,0.448,0.379,-6.049,0.152,0.2857,-1,192,1,1,2.5,1,2.0,2,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2020-10-01,30,10,train_pf_2x,1.842,1.842,50,17875,140,0.617,0.519,-4.004,1.522,0.3,-1,192,1,1,2.5,1,2.0,2,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2020-10-01,100,1,train_pf_2x,1.432,1.432,102,15595,22,0.758,0.675,-4.12,0.239,0.2273,-1,192,2,1,2.0,1,2.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2020-10-01,100,10,train_pf_2x,1.432,1.432,102,15595,301,0.851,0.732,-3.191,3.272,0.3056,-1,192,2,1,2.0,1,2.0,0,0.0,0,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2021-01-01,30,1,train_pf_2x,1.55,1.55,33,17813,7,0.035,0.027,-6.608,0.078,0.1429,-1,192,3,1,1.5,0,0.5,0,0.0,0,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2021-01-01,30,10,train_pf_2x,1.55,1.55,33,17813,141,0.568,0.514,-3.828,1.567,0.2837,-1,192,3,1,1.5,0,0.5,0,0.0,0,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2021-01-01,100,1,train_pf_2x,1.352,1.352,107,15427,33,0.371,0.342,-15.445,0.367,0.2424,-1,192,2,1,2.0,1,2.0,0,0.0,0,0.0,0.5,0.0,4,10.0,ATRrank>0.5
BTCUSDT,30m,2021-01-01,100,10,train_pf_2x,1.352,1.352,107,15427,443,0.395,0.341,-22.924,4.923,0.2099,-1,192,2,1,2.0,1,2.0,0,0.0,0,0.0,0.5,0.0,4,10.0,ATRrank>0.5
BTCUSDT,30m,2021-04-01,30,1,train_pf_2x,1.69,1.69,33,17856,14,0.275,0.234,-5.979,0.154,0.2143,-1,192,3,1,1.5,1,2.0,0,0.0,24,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2021-04-01,30,10,train_pf_2x,1.69,1.69,33,17856,196,0.242,0.206,-7.693,2.154,0.199,-1,192,3,1,1.5,1,2.0,0,0.0,24,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2021-04-01,100,1,train_pf_2x,1.557,1.557,153,15410,40,0.945,0.841,-0.233,0.44,0.275,-1,192,0,1,2.0,1,6.0,3,2.0,0,0.0,0.7,0.0,4,10.0,ATRrank>0.7
BTCUSDT,30m,2021-04-01,100,10,train_pf_2x,1.557,1.557,153,15410,419,0.846,0.747,-0.767,4.605,0.3484,-1,192,0,1,2.0,1,6.0,3,2.0,0,0.0,0.7,0.0,4,10.0,ATRrank>0.7
BTCUSDT,30m,2021-07-01,30,1,train_pf_2x,1.49,1.49,73,17898,8,0.726,0.667,-1.748,0.087,0.25,-1,192,2,1,2.0,1,2.0,0,0.0,0,0.0,0.7,0.0,4,10.0,ATRrank>0.7
BTCUSDT,30m,2021-07-01,30,10,train_pf_2x,1.49,1.49,73,17898,143,0.733,0.638,-2.252,1.555,0.3566,-1,192,2,1,2.0,1,2.0,0,0.0,0,0.0,0.7,0.0,4,10.0,ATRrank>0.7
BTCUSDT,30m,2021-07-01,100,1,train_pf_2x,1.386,1.386,108,15641,9,0.861,0.731,-0.52,0.098,0.4444,-1,192,2,1,2.0,1,2.0,3,2.0,24,0.0,0.7,0.0,4,10.0,ATRrank>0.7
BTCUSDT,30m,2021-07-01,100,10,train_pf_2x,1.386,1.386,108,15641,172,0.705,0.605,-2.344,1.87,0.3837,-1,192,2,1,2.0,1,2.0,3,2.0,24,0.0,0.7,0.0,4,10.0,ATRrank>0.7
BTCUSDT,30m,2021-10-01,30,1,train_pf_2x,1.245,1.245,113,17901,32,0.915,0.755,-1.171,0.348,0.4375,8,0,1,1,2.5,1,2.0,3,3.0,24,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2021-10-01,30,10,train_pf_2x,1.245,1.245,113,17901,216,0.784,0.626,-2.142,2.348,0.4491,8,0,1,1,2.5,1,2.0,3,3.0,24,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2021-10-01,100,1,train_pf_2x,1.245,1.245,113,15457,32,0.915,0.755,-1.171,0.348,0.4375,8,0,1,1,2.5,1,2.0,3,3.0,24,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2021-10-01,100,10,train_pf_2x,1.245,1.245,113,15457,523,0.939,0.746,-1.06,5.686,0.5373,8,0,1,1,2.5,1,2.0,3,3.0,24,1.5,0.0,0.0,4,10.0,rvol>1.5
BTCUSDT,30m,2022-01-01,30,1,train_pf_2x,1.459,1.459,67,17948,21,0.795,0.649,-1.93,0.233,0.4762,8,0,1,1,2.5,1,2.0,3,1.0,24,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2022-01-01,30,10,train_pf_2x,1.459,1.459,67,17948,236,0.893,0.739,-1.107,2.623,0.4831,8,0,1,1,2.5,1,2.0,3,1.0,24,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2022-01-01,100,1,train_pf_2x,1.18,1.18,175,15617,46,1.141,0.929,1.83,0.511,0.5652,13,30,1,1,2.0,1,2.0,1,0.0,0,0.0,0.7,0.0,4,10.0,ATRrank>0.7
BTCUSDT,30m,2022-01-01,100,10,train_pf_2x,1.18,1.18,175,15617,420,0.897,0.739,-1.631,4.668,0.4881,13,30,1,1,2.0,1,2.0,1,0.0,0,0.0,0.7,0.0,4,10.0,ATRrank>0.7
BTCUSDT,30m,2022-04-01,30,1,train_pf_2x,1.672,1.672,42,17826,7,1.206,1.058,1.153,0.077,0.2857,-1,192,2,1,2.5,1,1.0,0,0.0,0,0.0,0.7,0.0,4,10.0,ATRrank>0.7
BTCUSDT,30m,2022-04-01,30,10,train_pf_2x,1.672,1.672,42,17826,103,1.238,1.051,1.161,1.132,0.4078,-1,192,2,1,2.5,1,1.0,0,0.0,0,0.0,0.7,0.0,4,10.0,ATRrank>0.7
BTCUSDT,30m,2022-04-01,100,1,train_pf_2x,1.221,1.221,104,15541,21,1.291,1.049,2.448,0.231,0.4286,8,0,1,1,2.5,1,2.0,2,0.0,24,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2022-04-01,100,10,train_pf_2x,1.221,1.221,104,15541,177,1.167,0.964,1.177,1.946,0.4802,8,0,1,1,2.5,1,2.0,2,0.0,24,2.0,0.0,0.0,4,10.0,rvol>2.0
BTCUSDT,30m,2022-07-01,30,1,train_pf_2x,1.688,1.688,71,17821,14,2.213,1.757,4.099,0.152,0.6429,8,0,1,1,2.5,1,2.0,3,1.0,24,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2022-07-01,30,10,train_pf_2x,1.688,1.688,71,17821,127,2.294,1.861,4.231,1.381,0.6299,8,0,1,1,2.5,1,2.0,3,1.0,24,2.5,0.0,0.0,4,10.0,rvol>2.5
BTCUSDT,30m,2022-07-01,100,1,train_pf_2x,1.319,1.319,128,14961,8,0.0,0.0,-8.386,0.087,0.0,-1,192,2,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2022-07-01,100,10,train_pf_2x,1.319,1.319,128,14961,467,0.721,0.65,-3.794,5.077,0.257,-1,192,2,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,4,10.0,ATRrank<0.5
BTCUSDT,30m,2022-10-01,30,1,train_pf_2x,2.203,2.203,32,17837,8,0.38,0.314,-2.97,0.087,0.25,-1,192,3,1,2.0,0,1.0,3,1.0,0,1.5,0.0,0.0,4,10.0,rvol>1.5
