tf,beta_win,L,z_thr,H,hedged,tag,trades,span_days,tpd,tpd_per_coin,pf_0x,pf,pf_2x,pf_3x,win,avg_r,total_r,max_dd_r,hold_h,sharpe,r_per_day,est_days
4h,50,16,2.5,1,False,null2,1197,2181,0.5488308115543329,0.13720770288858322,0.9266993157991045,0.7777986473044445,0.6531112563141843,0.5484772059151077,0.4527986633249791,-0.02566070982370509,-30.715869658974995,37.67774364761235,4.0,-1.3631648675545518,-0.014083388197604308,inf
4h,50,16,2.5,2,True,null2,602,2181,0.27602017423200365,0.06900504355800091,1.0218087551347885,0.8007717874077788,0.629761104180747,0.4964027589461778,0.43521594684385384,-0.023422455403769176,-14.100318153069043,22.410941320642408,8.0,-0.8837504017904941,-0.006465070221489703,inf
4h,50,16,2.5,2,False,null2,602,2181,0.27602017423200365,0.06900504355800091,1.0071687928686464,0.8885619950684751,0.7846291003127762,0.693375979296676,0.45016611295681064,-0.0119822211996677,-7.2132971621999555,16.483310713799263,8.0,-0.4661312671870921,-0.003307334783218687,inf
4h,50,16,2.5,4,True,null2,302,2162,0.1396854764107308,0.0349213691026827,1.1839574149305803,0.9877638016724871,0.8256032207758197,0.691152089697466,0.45695364238410596,-0.0012383897908913408,-0.3739937168491849,6.305704465113358,16.0,-0.03408469528393896,-0.00017298506792284225,inf
4h,50,16,2.5,4,False,null2,302,2162,0.1396854764107308,0.0349213691026827,1.1661843377533077,1.0638008158517225,0.9706016287988193,0.8858359510271293,0.4900662251655629,0.006050658769928667,1.8272989485184574,5.142989867354097,16.0,0.17031952483030438,0.0008451891528762522,6085.016413014832
4h,50,16,3.0,1,True,null2,305,2149,0.1419264774313634,0.03548161935784085,0.842950133281827,0.6009150160106126,0.42899614751833237,0.30764571290378806,0.38688524590163936,-0.055109866612589264,-16.808509316839725,19.166203060607593,4.0,-1.4455506266198443,-0.007821549240037098,inf
4h,50,16,3.0,1,False,null2,305,2149,0.1419264774313634,0.03548161935784085,0.820444940759646,0.6889281915661248,0.5791695446222361,0.48715017287966966,0.4098360655737705,-0.03865130733458873,-11.788648737049561,15.16975502320493,4.0,-1.0523980271732565,-0.005485643898115199,inf
4h,50,16,3.0,2,True,null2,157,2129,0.07374354156881165,0.01843588539220291,0.8767642240437367,0.6718907794132667,0.5155967623291732,0.394658620957482,0.42038216560509556,-0.03839535798957324,-6.028071204362999,8.196210648034198,8.0,-0.8153694198156937,-0.002831409677953499,inf
4h,50,16,3.0,2,False,null2,157,2129,0.07374354156881165,0.01843588539220291,0.8397767815768008,0.7342665849050647,0.6422500063356075,0.5620372004322196,0.4394904458598726,-0.029192175148850065,-4.5831714983694605,7.266276460553241,8.0,-0.6248029057898715,-0.002152734381573255,inf
4h,50,16,3.0,4,True,null2,85,2129,0.03992484734617191,0.009981211836542978,0.9441509458406581,0.789790737694346,0.6632580127105873,0.5591554356552392,0.4117647058823529,-0.023750462846105165,-2.018789341918939,4.028800796137172,16.0,-0.3515455293138807,-0.0009482336035316763,inf
4h,50,16,3.0,4,False,null2,85,2129,0.03992484734617191,0.009981211836542978,0.9101224400437014,0.8305174701016221,0.7585754188693103,0.6933256822726053,0.4235294117647059,-0.018018952637635234,-1.531610974198995,3.615557731422295,16.0,-0.2730998734379888,-0.0007194039333954885,inf
4h,100,2,1.5,1,True,null2,6625,2177,3.043178686265503,0.7607946715663757,1.0177609766849023,0.7226543528003595,0.5140851975413969,0.3674396987865258,0.4434716981132075,-0.034185131794060825,-226.47649813565297,229.3955064802256,4.0,-4.026420337015716,-0.1040314644628631,inf
4h,100,2,1.5,1,False,null2,6625,2177,3.043178686265503,0.7607946715663757,1.0172212328073487,0.8563648461146992,0.7212503116840825,0.607845962216004,0.47079245283018867,-0.01614729576186699,-106.97583442236879,111.68605075022218,4.0,-1.9180195579724604,-0.049139106303338904,inf
4h,100,2,1.5,2,True,null2,3328,2177,1.5287092328892973,0.3821773082223243,1.0045324045077357,0.7887767011212014,0.6196992385274591,0.48736195017109946,0.45913461538461536,-0.025010850833372903,-83.23611157346502,86.07432580105838,8.0,-2.1819807979868755,-0.03823431859139413,inf
4h,100,2,1.5,2,False,null2,3328,2177,1.5287092328892973,0.3821773082223243,0.9983358606305984,0.8840673178362182,0.7830280661448238,0.6936144519545716,0.4735576923076923,-0.01285190436934517,-42.77113774118072,48.86152440816126,8.0,-1.1304630300090395,-0.019646824869628262,inf
4h,100,2,1.5,4,True,null2,1650,2176,0.7582720588235294,0.18956801470588236,0.8575762370728939,0.7187142942296022,0.6025374634638679,0.5053332627507839,0.43757575757575756,-0.03357063351295126,-55.39154529636958,58.30357669458409,16.0,-2.1508629414647236,-0.025455673389875727,inf
4h,100,2,1.5,4,False,null2,1650,2176,0.7582720588235294,0.18956801470588236,0.8526593234704138,0.7801756706008162,0.7138906592749511,0.653239416131642,0.4587878787878788,-0.024974503545228153,-41.20793084962645,44.58404162439336,16.0,-1.6129297163863645,-0.018937468221335685,inf
4h,100,2,2.0,1,True,null2,2611,2177,1.1993569131832797,0.29983922829581994,1.0280307032848734,0.7324806662590881,0.522422411645761,0.3742339217423108,0.4500191497510532,-0.0327452894130835,-85.49795065756102,87.42839755237856,4.0,-2.430180833351659,-0.039273289231768954,inf
4h,100,2,2.0,1,False,null2,2611,2177,1.1993569131832797,0.29983922829581994,1.0177072660768063,0.8581304552208787,0.7236975284184134,0.6105729799351303,0.4756798161623899,-0.01591278977461201,-41.54829410151196,45.90667227373358,4.0,-1.1923053294651247,-0.019085114424213116,inf
4h,100,2,2.0,2,True,null2,1320,2177,0.6063389986219568,0.1515847496554892,1.081575467505902,0.854591067003981,0.6756325615891503,0.5344382810964261,0.4659090909090909,-0.016873299464263067,-22.27275529282725,26.73649744833027,8.0,-0.9050119642524012,-0.010230939500609668,inf
4h,100,2,2.0,2,False,null2,1320,2177,0.6063389986219568,0.1515847496554892,1.064835511619168,0.9456670698219017,0.8399208906169731,0.7460563432540697,0.4825757575757576,-0.005921052353618436,-7.815789106776336,15.806557061586089,8.0,-0.32087173049999135,-0.003590164954881183,inf
4h,100,2,2.0,4,True,null2,658,2175,0.3025287356321839,0.07563218390804598,0.8800800948081684,0.7434359138056698,0.6282900610953454,0.5309870811840006,0.43465045592705165,-0.0313087229054135,-20.601139671762084,26.103155775568684,16.0,-1.216292940646938,-0.009471788354833142,inf
4h,100,2,2.0,4,False,null2,658,2175,0.3025287356321839,0.07563218390804598,0.8667631589404386,0.7963212387353977,0.7316237879175774,0.6721397575040159,0.4513677811550152,-0.023825739459441993,-15.677336564312832,22.689034420270286,16.0,-0.9323225087855705,-0.007207970834166819,inf
4h,100,2,2.5,1,True,null2,1008,2174,0.46366145354185834,0.11591536338546458,0.9598169070631647,0.6885220653769467,0.49530511512622877,0.3578035489536434,0.42658730158730157,-0.03963093977226044,-39.947987290438526,41.93172454793637,4.0,-1.8023842078589798,-0.01837533914003612,inf
4h,100,2,2.5,1,False,null2,1008,2174,0.46366145354185834,0.11591536338546458,0.9462004302169015,0.8002571050589234,0.6773563332748698,0.573975002777956,0.45337301587301587,-0.023329084255623217,-23.5157169296682,26.2633974989472,4.0,-1.0714359429651663,-0.010816797115762743,inf
4h,100,2,2.5,2,True,null2,506,2173,0.23285780027611597,0.05821445006902899,1.0014579327268678,0.7941353203762928,0.6298805198774778,0.499771727837663,0.46047430830039526,-0.02487247583468203,-12.585472772349107,15.230825304278836,8.0,-0.8151238636562395,-0.005791750010284908,inf
4h,100,2,2.5,2,False,null2,506,2173,0.23285780027611597,0.05821445006902899,0.992670194768834,0.8828016259786217,0.7851013720526864,0.6983008583494739,0.4782608695652174,-0.013230604530551233,-6.694685892458924,10.675358612237071,8.0,-0.4396143254222243,-0.0030808494673073743,inf
4h,100,2,2.5,4,True,null2,255,2173,0.11734928670041417,0.029337321675103542,0.80070937744881,0.6748111585239052,0.5676152378110533,0.4770639527528887,0.45098039215686275,-0.041181643216133094,-10.50131902011394,12.440381090997658,16.0,-1.0205670619546143,-0.004832636456564169,inf
4h,100,2,2.5,4,False,null2,255,2173,0.11734928670041417,0.029337321675103542,0.7864664503785457,0.721869320361028,0.6622490524092434,0.6072301225040718,0.4627450980392157,-0.03390841715737845,-8.646646375131503,10.831678815301037,16.0,-0.8467020050031023,-0.003979128566558446,inf
4h,100,2,3.0,1,True,null2,364,2171,0.16766467065868262,0.041916167664670656,1.0465959172380206,0.7441691940422003,0.5333808860180035,0.38546317683676407,0.4258241758241758,-0.02942578099303253,-10.71098428146384,15.848303849266632,4.0,-0.8485207029498077,-0.004933663879071322,inf
4h,100,2,3.0,1,False,null2,364,2171,0.16766467065868262,0.041916167664670656,1.0087022034220716,0.8496203975384486,0.716893555051671,0.6057714182554486,0.4532967032967033,-0.01602206646070403,-5.832032191696266,12.248570070445835,4.0,-0.46595996110482263,-0.0026863344964054656,inf
4h,100,2,3.0,2,True,null2,180,2165,0.08314087759815242,0.020785219399538105,1.0890154311048474,0.8548980274141337,0.6727511247149004,0.5309331879973878,0.45555555555555555,-0.015514553648349829,-2.792619656702969,5.541351932114213,8.0,-0.32979345791363984,-0.0012898936058674223,inf
4h,100,2,3.0,2,False,null2,180,2165,0.08314087759815242,0.020785219399538105,1.0530221471450594,0.9318497013851987,0.8247981256338295,0.7306225944368978,0.4722222222222222,-0.006872278335103919,-1.2370101003187055,5.0007169651611205,8.0,-0.1488351212078391,-0.0005713672518793097,inf
4h,100,2,3.0,4,True,null2,85,2156,0.03942486085343228,0.00985621521335807,1.2533397563294846,1.0563392243564504,0.8903454565596962,0.7502517249571559,0.5176470588235295,0.005450447928447787,0.4632880739180619,2.7394704146315556,16.0,0.08443157675528667,0.00021488315116793225,12748.651533365899
4h,100,2,3.0,4,False,null2,85,2156,0.03942486085343228,0.00985621521335807,1.2191020271516049,1.1179600893388661,1.0254242909889106,0.9405330530705358,0.5176470588235295,0.010890193290801582,0.9256664297181344,2.535988691674074,16.0,0.17217852731555536,0.00042934435515683413,5906.654323538757
4h,100,4,1.5,1,True,null2,7159,2177,3.288470372071658,0.8221175930179145,0.9982448155566771,0.7086895576780841,0.5038365672056754,0.3594826058311987,0.4402849559994413,-0.036118696291622385,-258.5737467517246,263.1622132142655,4.0,-4.467702302950055,-0.11877526263285468,inf
4h,100,4,1.5,1,False,null2,7159,2177,3.288470372071658,0.8221175930179145,0.9931137664788233,0.8356983406196494,0.7034138204806842,0.5923577692112033,0.46668529124179353,-0.01859272016195688,-133.10528363944928,138.42830347167325,4.0,-2.3246469912702623,-0.061141609388814556,inf
4h,100,4,1.5,2,True,null2,3583,2177,1.6458429030776298,0.41146072576940745,0.9699864290311974,0.7603571111907,0.5964620636804269,0.4687580113010635,0.451855986603405,-0.02855273999993062,-102.30446741975142,106.38205993644034,8.0,-2.5907429884373525,-0.04699332449230658,inf
4h,100,4,1.5,2,False,null2,3583,2177,1.6458429030776298,0.41146072576940745,0.9641614181044356,0.8527735525126616,0.7543217067291297,0.6673627488436982,0.46915992185319566,-0.016377165336154582,-58.679383399441875,63.63606757797486,8.0,-1.5018846425819814,-0.026954241341038986,inf
4h,100,4,1.5,4,True,null2,1762,2176,0.8097426470588235,0.20243566176470587,0.897936802326096,0.7568360385500056,0.6379522896422299,0.5377584279923363,0.45062429057888764,-0.029356583906663014,-51.72630084354023,59.30572590068944,16.0,-1.8721301071993228,-0.023771277961185767,inf
4h,100,4,1.5,4,False,null2,1762,2176,0.8097426470588235,0.20243566176470587,0.8864542057571846,0.8134331247618243,0.7464268768841267,0.6849585216554901,0.4642451759364359,-0.02153105427824058,-37.937717638259905,47.80586398074359,16.0,-1.3849065418204451,-0.017434612885229735,inf
4h,100,4,2.0,1,True,null2,2801,2177,1.2866329811667432,0.3216582452916858,0.9263678817181484,0.6548223953687274,0.46327319945237605,0.32928405780047776,0.429489468047126,-0.04376395775863705,-122.58284568194237,124.11316690931805,4.0,-3.4437322461439455,-0.05630815143865061,inf
4h,100,4,2.0,1,False,null2,2801,2177,1.2866329811667432,0.3216582452916858,0.9183849949880282,0.7715731100966068,0.6482770210078214,0.5448539171575786,0.45519457336665475,-0.026559857794090938,-74.39416168124872,76.96163406205075,4.0,-2.108524650286092,-0.03417278901297598,inf
4h,100,4,2.0,2,True,null2,1405,2176,0.6456801470588235,0.16142003676470587,0.9667172534132704,0.7553414356937393,0.5906033155052565,0.4626993532762408,0.4505338078291815,-0.028775723997693018,-40.42989221675869,45.7860669865481,8.0,-1.671632720645683,-0.018579913702554546,inf
4h,100,4,2.0,2,False,null2,1405,2176,0.6456801470588235,0.16142003676470587,0.9571061715582788,0.8450191581425743,0.7462177415021853,0.6591590457944567,0.46334519572953736,-0.017020892573783423,-23.91435406616571,31.943924594474307,8.0,-1.0004246400369063,-0.010990052420112919,inf
4h,100,4,2.0,4,True,null2,683,2172,0.31445672191528545,0.07861418047882136,0.9608522083055488,0.807905984389133,0.6790709302037549,0.5709469527123973,0.4699853587115666,-0.02199437642456137,-15.022159097975416,19.92235410931828,16.0,-0.9000052745329196,-0.006916279511038405,inf
4h,100,4,2.0,4,False,null2,683,2172,0.31445672191528545,0.07861418047882136,0.9497609553808163,0.8705228208069146,0.7977466846876319,0.7309070364152422,0.486090775988287,-0.014161385411107563,-9.672226235786466,16.10803353391486,16.0,-0.583705347129477,-0.004453142834155831,inf
4h,100,4,2.5,1,True,null2,920,2172,0.42357274401473294,0.10589318600368323,0.931900857822678,0.6604216777203922,0.4676589058557597,0.3329934081001211,0.4369565217391304,-0.04243777572936343,-39.04275367101435,40.33087293583254,4.0,-1.9427376921444484,-0.0179754851155683,inf
4h,100,4,2.5,1,False,null2,920,2172,0.42357274401473294,0.10589318600368323,0.9129242635581133,0.7679028641168871,0.6457474739030408,0.5428365223420369,0.4641304347826087,-0.02676798743940156,-24.626548444249437,26.548008172374345,4.0,-1.2374158990853932,-0.011338189891459224,inf
4h,100,4,2.5,2,True,null2,458,2163,0.21174294960702728,0.05293573740175682,0.7750980241411889,0.6015780586203809,0.46647883925072064,0.3626144949421105,0.4192139737991266,-0.04997116441867147,-22.886793303751535,24.113168840226475,8.0,-1.7095722356087018,-0.010581041749307228,inf
4h,100,4,2.5,2,False,null2,458,2163,0.21174294960702728,0.05293573740175682,0.7448858760910547,0.6550394335932537,0.575794266209945,0.5059951517121333,0.44541484716157204,-0.04095211078262286,-18.75606673844127,20.322695890551945,8.0,-1.4282072688933438,-0.00867132072974631,inf
4h,100,4,2.5,4,True,null2,219,2163,0.10124826629680998,0.025312066574202496,1.0265616884005413,0.8632390457136678,0.724309698219293,0.6069426438774436,0.5159817351598174,-0.014814295235364374,-3.244330656544798,6.642353051469257,16.0,-0.3527758374260299,-0.0014999217089897354,inf
4h,100,4,2.5,4,False,null2,219,2163,0.10124826629680998,0.025312066574202496,1.0011556669005899,0.9177336343653544,0.8408305031204518,0.7698619269701,0.5159817351598174,-0.008575384613048551,-1.8780092302576328,6.176947330093359,16.0,-0.20710111386290592,-0.0008682428248995066,inf
4h,100,4,3.0,1,True,null2,305,2163,0.1410078594544614,0.03525196486361535,1.2537286634470084,0.9024267709645033,0.6527602030932237,0.476555641156626,0.46557377049180326,-0.01052278843056512,-3.2094504713223615,5.904686637924384,4.0,-0.27965466709597064,-0.0014837958720861587,inf
4h,100,4,3.0,1,False,null2,305,2163,0.1410078594544614,0.03525196486361535,1.214272258739352,1.029382982687427,0.8732818292803123,0.7416580724853211,0.4885245901639344,0.0029357484757483866,0.895403285103258,4.11142468701709,4.0,0.07874300449055403,0.0004139636084619778,9931.850537037535
4h,100,4,3.0,2,True,null2,159,2163,0.07350901525658807,0.018377253814147017,1.0997078591271872,0.8773661919188909,0.6974139673668687,0.5529999394273971,0.5094339622641509,-0.013913091160054755,-2.212181494448706,4.745122015334053,8.0,-0.25966989883208724,-0.0010227376303507656,inf
4h,100,4,3.0,2,False,null2,159,2163,0.07350901525658807,0.018377253814147017,1.0314924956325089,0.9200863017447857,0.819911593330669,0.7299526286946796,0.5220125786163522,-0.008707855014996473,-1.3845489473844392,4.052604514580409,8.0,-0.1669534010295504,-0.0006401058471495327,inf
4h,100,4,3.0,4,True,null2,83,2141,0.038766931340495095,0.009691732835123774,1.1056725623072556,0.9365772956792325,0.7911427284075524,0.6656103462691642,0.5421686746987951,-0.006543010181316484,-0.5430698450492681,3.313177715378212,16.0,-0.09594775380069903,-0.00025365242645925646,inf
4h,100,4,3.0,4,False,null2,83,2141,0.038766931340495095,0.009691732835123774,1.063065186650867,0.9764440270762497,0.8964796798280259,0.8225374548464227,0.5301204819277109,-0.00231218121109198,-0.19191104052063432,3.3267216754788294,16.0,-0.03484626940241645,-8.963617025718558e-05,inf
4h,100,8,1.5,1,True,null2,8027,2177,3.6871841984382177,0.9217960496095544,1.0515535376422094,0.7429393654584628,0.5254289566125706,0.37282420483546197,0.4502304721564719,-0.030567827724492527,-245.3679531445015,249.05518142158854,4.0,-4.087279540413732,-0.11270921136633051,inf
4h,100,8,1.5,1,False,null2,8027,2177,3.6871841984382177,0.9217960496095544,1.0469499471826444,0.879286524132554,0.7384997405516853,0.620377949656333,0.47975582409368384,-0.013102078546489428,-105.17038449267064,111.5556246552863,4.0,-1.7683374539773746,-0.04830977698331219,inf
4h,100,8,1.5,2,True,null2,4022,2177,1.8474965548920532,0.4618741387230133,1.0062604564134394,0.7861020857694675,0.6148392064746311,0.481832881397306,0.4537543510691198,-0.024628778688135577,-99.05694788368129,102.26771669617199,8.0,-2.4077393575216934,-0.0455015837775293,inf
4h,100,8,1.5,2,False,null2,4022,2177,1.8474965548920532,0.4618741387230133,0.9968018469472275,0.880459231992916,0.7778752062143912,0.6874090645383623,0.47389358528095477,-0.012890954992860418,-51.8474209812846,56.987088189961504,8.0,-1.27109786398554,-0.023815994938578135,inf
4h,100,8,1.5,4,True,null2,2000,2176,0.9191176470588235,0.22977941176470587,1.0477776907285892,0.8805918286104073,0.740673821779177,0.6233701740097496,0.4695,-0.013086039799239307,-26.172079598478614,34.496450058324,16.0,-0.9059649560905347,-0.012027610109594952,inf
4h,100,8,1.5,4,False,null2,2000,2176,0.9191176470588235,0.22977941176470587,1.0380621958530274,0.9513939335091097,0.8720573122204617,0.7994614448385432,0.49,-0.005083091522069557,-10.166183044139114,22.054342219256498,16.0,-0.3539377976554503,-0.004671959119549225,inf
4h,100,8,2.0,1,True,null2,3125,2176,1.4361213235294117,0.3590303308823529,1.0063742937549267,0.7067678087992495,0.4971836788932628,0.35092582122522575,0.44032,-0.03504118802985136,-109.50371259328548,110.29083123718591,4.0,-2.984538578424384,-0.05032339733147311,inf
4h,100,8,2.0,1,False,null2,3125,2176,1.4361213235294117,0.3590303308823529,0.9986928268270077,0.8367023979570418,0.7009328515940279,0.5872915143304648,0.4736,-0.017880563819283025,-55.87676193525945,56.6140420818272,4.0,-1.5337574846732922,-0.02567865897760085,inf
4h,100,8,2.0,2,True,null2,1571,2176,0.7219669117647058,0.18049172794117646,1.0015605962117446,0.7769144094396327,0.6033733906238797,0.47006733917161114,0.45576066199872695,-0.02514010121684491,-39.495099011663356,42.60177465691433,8.0,-1.5610486309954479,-0.018150321236977646,inf
4h,100,8,2.0,2,False,null2,1571,2176,0.7219669117647058,0.18049172794117646,0.9941344501170041,0.8749232155358925,0.7700507138616164,0.6779704509014712,0.47994907702100575,-0.01316280921462549,-20.678773276176646,27.058226302731466,8.0,-0.8240671722020356,-0.00950311271883118,inf
4h,100,8,2.0,4,True,null2,799,2176,0.3671875,0.091796875,1.0212695058184984,0.8618525774460071,0.7282805754508109,0.6160440350025793,0.4568210262828536,-0.015684279652427007,-12.53173944228918,16.982755880183213,16.0,-0.6741912096520493,-0.005759071434875542,inf
4h,100,8,2.0,4,False,null2,799,2176,0.3671875,0.091796875,1.0139814848387656,0.9311884856425217,0.8554130124524215,0.7859355412845863,0.4755944931163955,-0.007451029311402165,-5.9533724198103295,11.229111661695672,16.0,-0.32242322385080335,-0.0027359248252804822,inf
4h,100,8,2.5,1,True,null2,965,2168,0.44511070110701106,0.11127767527675277,1.077318839520954,0.7443090756551971,0.5161604311043344,0.3601144281705653,0.43523316062176165,-0.028364353830903435,-27.371601446821813,30.840873634314192,4.0,-1.4341337226335202,-0.012625277420120762,inf
4h,100,8,2.5,1,False,null2,965,2168,0.44511070110701106,0.11127767527675277,1.0777323338490647,0.895942444685315,0.7452351075834245,0.6199837464302899,0.47253886010362695,-0.010499766381115737,-10.132274557776686,15.976551355875893,4.0,-0.5329280448171722,-0.00467355837535825,inf
4h,100,8,2.5,2,True,null2,490,2168,0.22601476014760147,0.05650369003690037,0.9902603714674075,0.7671250072298886,0.595355525687394,0.4628727508082558,0.43673469387755104,-0.02613779936574837,-12.807521689216701,15.383608581559578,8.0,-0.9282253391445422,-0.005907528454435747,inf
4h,100,8,2.5,2,False,null2,490,2168,0.22601476014760147,0.05650369003690037,0.9874603456624143,0.8681571971812743,0.7634780703796863,0.671938379598212,0.47346938775510206,-0.01374899304923675,-6.737006594126007,9.981268143694088,8.0,-0.49097692883869937,-0.0031074753662942837,inf
4h,100,8,2.5,4,True,null2,243,2168,0.11208487084870848,0.02802121771217712,1.0634718824791543,0.8959500304370318,0.7554482758750561,0.6378094015212729,0.4732510288065844,-0.011430049299199397,-2.7775019797054536,7.222581470280039,16.0,-0.2781727067084395,-0.0012811355994951355,inf
4h,100,8,2.5,4,False,null2,243,2168,0.11208487084870848,0.02802121771217712,1.0432821334182227,0.9574469113603573,0.878831163204207,0.8067921132786724,0.48148148148148145,-0.00448939561380011,-1.0909231341534267,6.054741041049951,16.0,-0.11000519548826374,-0.0005031933275615436,inf
4h,100,8,3.0,1,True,null2,265,2163,0.12251502542764679,0.030628756356911698,1.2055470860481752,0.8212858522020378,0.5655157194855217,0.3965891078408417,0.4188679245283019,-0.01800700192061988,-4.7718555089642685,6.927872280469867,4.0,-0.48434726131031436,-0.002206128298180429,inf
4h,100,8,3.0,1,False,null2,265,2163,0.12251502542764679,0.030628756356911698,1.2169020259689225,1.005888497869766,0.8326351106562165,0.6900340361393862,0.4641509433962264,0.0005365056161998336,0.1421739882929559,3.6017864393984054,4.0,0.014345531157746238,6.572999921079792e-05,54796.69074462297
4h,100,8,3.0,2,True,null2,129,2163,0.059639389736477116,0.014909847434119279,0.9752019267141163,0.745667265747766,0.5699777928531864,0.4356475446881553,0.4418604651162791,-0.026881008064756833,-3.4676500403536314,6.003027170718136,8.0,-0.5473870173514499,-0.0016031669164834172,inf
4h,100,8,3.0,2,False,null2,129,2163,0.059639389736477116,0.014909847434119279,1.0041219466981308,0.8767481760651599,0.7654728039269023,0.6687025425919635,0.4806201550387597,-0.0118731181990705,-1.5316322476800945,4.587105986421615,8.0,-0.24220807492945143,-0.0007081055236616248,inf
4h,100,8,3.0,4,True,null2,71,2142,0.03314659197012138,0.008286647992530346,0.9923999920331276,0.8532018862181314,0.734309976279838,0.6327945517424374,0.4647887323943662,-0.018097558689499946,-1.2849266669544963,4.05029626640417,16.0,-0.21498744241712303,-0.0005998723935361794,inf
4h,100,8,3.0,4,False,null2,71,2142,0.03314659197012138,0.008286647992530346,0.9606712674238571,0.8904641185076574,0.8256984720470891,0.7660266283924839,0.4507042253521127,-0.013099261378865964,-0.9300475578994835,3.744566652986621,16.0,-0.15590919108298212,-0.0004341958720352397,inf
4h,100,16,1.5,1,True,null2,9349,2177,4.294441892512632,1.073610473128158,0.9886558184419277,0.6998668811353335,0.49686442550433213,0.3542084097628007,0.43459193496630655,-0.03696300281648618,-345.56711333132927,347.0821487686813,4.0,-5.26969054357261,-0.15873546776818065,inf
4h,100,16,1.5,1,False,null2,9349,2177,4.294441892512632,1.073610473128158,0.9838386556294163,0.8271241528538241,0.6956962635743535,0.5855012279668339,0.46464862552144615,-0.01946954544697372,-182.0207803837573,183.58285526115392,4.0,-2.797535720286503,-0.08361083159566253,inf
4h,100,16,1.5,2,True,null2,4681,2175,2.152183908045977,0.5380459770114943,1.0035235009020573,0.7838820925633856,0.6137082084202904,0.48178523172691595,0.44434949797051915,-0.02497242185672636,-116.8959067113361,120.41270240571413,8.0,-2.6172714954632195,-0.05374524446498211,inf
4h,100,16,1.5,2,False,null2,4681,2175,2.152183908045977,0.5380459770114943,1.001715142824511,0.8845988186126144,0.7815875852633644,0.6909744617372809,0.4663533433027131,-0.01242678045349438,-58.16975930280719,63.163951360094785,8.0,-1.3146119089777872,-0.026744716920830892,inf
4h,100,16,1.5,4,True,null2,2351,2175,1.080919540229885,0.27022988505747125,0.9974234840031815,0.8380826953968622,0.704769123189981,0.5931677085912798,0.4606550404083369,-0.018153079893436577,-42.67789082946939,46.38679726904664,16.0,-1.3608283870311828,-0.019622018772169833,inf
4h,100,16,1.5,4,False,null2,2351,2175,1.080919540229885,0.27022988505747125,0.9964613615909247,0.9130936296845178,0.8368137456100138,0.7669914695701384,0.4789451297320289,-0.009258176475177007,-21.765972893141143,26.69038012763405,16.0,-0.7000703650745866,-0.010007343858915468,inf
4h,100,16,2.0,1,True,null2,3678,2177,1.6894809370693615,0.4223702342673404,1.005605524467601,0.7119527491473318,0.5051028607372796,0.3595958221990157,0.4390973355084285,-0.03521204691413189,-129.5099085501771,133.55272413149126,4.0,-3.183826709440699,-0.059490082016617866,inf
4h,100,16,2.0,1,False,null2,3678,2177,1.6894809370693615,0.4223702342673404,0.9967423100470171,0.8375216633902084,0.7040777757037312,0.592245589260492,0.46574225122349105,-0.01813293600914957,-66.69293864165212,74.73986252178705,4.0,-1.6554601167365508,-0.030635249720556784,inf
4h,100,16,2.0,2,True,null2,1839,2175,0.8455172413793104,0.2113793103448276,1.0229228410629738,0.7985418612626877,0.6250382119709533,0.490721452354721,0.44317563893420336,-0.023052248905782915,-42.39308573773478,47.62282393402843,8.0,-1.5237635656652653,-0.019491073902406796,inf
4h,100,16,2.0,2,False,null2,1839,2175,0.8455172413793104,0.2113793103448276,1.0105746640679356,0.8921395709770321,0.7880149724334504,0.6964192894714077,0.4660141381185427,-0.01155156331665984,-21.243324939337445,29.45235140529949,8.0,-0.7707338132940833,-0.009767045949120664,inf
4h,100,16,2.0,4,True,null2,913,2175,0.41977011494252875,0.10494252873563219,1.0545743826396075,0.885285840542748,0.74464795093942,0.6274265582392581,0.45454545454545453,-0.01255141233130791,-11.459439458484121,16.62949678276426,16.0,-0.581161517434062,-0.005268707797004194,inf
4h,100,16,2.0,4,False,null2,913,2175,0.41977011494252875,0.10494252873563219,1.0566780604390664,0.9677854690108845,0.8866617651938712,0.8126512527469181,0.4786418400876232,-0.003338651923170822,-3.0481892058549604,10.982184826363238,16.0,-0.15552661015085376,-0.0014014663015425104,inf
4h,100,16,2.5,1,True,null2,1177,2155,0.5461716937354988,0.1365429234338747,0.9534432964457059,0.6737435807418704,0.4765095490421267,0.33796873104362984,0.42650807136788443,-0.0409666654759614,-48.217765265206566,54.53957304280813,4.0,-2.1431714986744006,-0.022374833069701422,inf
4h,100,16,2.5,1,False,null2,1177,2155,0.5461716937354988,0.1365429234338747,0.9493860721351058,0.7960249157841883,0.6679359333254183,0.5605952422681193,0.45029736618521665,-0.02318828980783087,-27.292617103816934,36.72957820926013,4.0,-1.2370515886999427,-0.01266478751917259,inf
4h,100,16,2.5,2,True,null2,606,2150,0.28186046511627905,0.07046511627906976,1.0689339182515867,0.8317039543540085,0.650466306493072,0.5107765419977673,0.4273927392739274,-0.01884286123741047,-11.418773909870744,20.359512238666685,8.0,-0.7370206124548148,-0.00531105763249802,inf
4h,100,16,2.5,2,False,null2,606,2150,0.28186046511627905,0.07046511627906976,1.0601742806917185,0.9335032350263114,0.8228875107166044,0.7261076248731502,0.45544554455445546,-0.006892305280557196,-4.176737000017661,14.757924443131433,8.0,-0.27372135427862126,-0.0019426683721012375,inf
