tf,beta_win,L,z_thr,H,hedged,tag,trades,span_days,tpd,tpd_per_coin,pf_0x,pf,pf_2x,pf_3x,win,avg_r,total_r,max_dd_r,hold_h,sharpe,r_per_day,est_days
1h,50,8,1.5,2,False,real,15303,2204,6.943284936479129,1.7358212341197823,0.9667689087576701,0.6780282432487851,0.47787877694081393,0.3408468822039732,0.45409396850290795,-0.04285713858116651,-655.842791707591,658.8971409208137,2.0,-6.622403938693212,-0.2975693247312119,inf
1h,50,8,1.5,4,True,real,7701,2203,3.495687698592828,0.873921924648207,1.0500841027389156,0.4897071676727023,0.24080427382609867,0.12933242337172335,0.3952733411245293,-0.08829617448783134,-679.9688397307891,682.5640457936585,4.0,-8.693187890830002,-0.3086558509899179,inf
1h,50,8,1.5,4,False,real,7701,2203,3.495687698592828,0.873921924648207,0.9621626742144793,0.7471252496604359,0.5807533375393162,0.4531252382388416,0.46799116997792495,-0.03182923253837381,-245.11691977801672,248.5913443540374,4.0,-3.5471460306660907,-0.11126505664004391,inf
1h,50,8,2.0,1,True,real,14922,2203,6.7734906945074895,1.6933726736268724,0.9931169485007678,0.2755038308036754,0.09619142102341127,0.04251805785900235,0.30123307867578075,-0.18817053616034424,-2807.880740584657,2811.6340808163304,1.0,-21.372792461223266,-1.274571375662577,inf
1h,50,8,2.0,1,False,real,14922,2203,6.7734906945074895,1.6933726736268724,0.9422836983288451,0.6038113760227057,0.3903430411109809,0.2583131126089995,0.4364026269937006,-0.06270455332788179,-935.6773447586521,942.0054758834033,1.0,-8.480684463482865,-0.424728708469656,inf
1h,50,8,2.0,2,True,real,7462,2203,3.3871992737176577,0.8467998184294144,1.0092767770034325,0.3884041285813091,0.16675001677225387,0.08248469642169355,0.35647279549718575,-0.13084813707201698,-976.3887988313907,978.4995589578832,2.0,-11.170737719282164,-0.4432087148576444,inf
1h,50,8,2.0,2,False,real,7462,2203,3.3871992737176577,0.8467998184294144,0.9285769815126032,0.6665038181613682,0.4799221525349966,0.3488158164542497,0.45537389439828463,-0.04786853961955941,-357.1950426411523,359.65699839790204,2.0,-4.816703626870988,-0.16214028263329655,inf
1h,50,8,2.0,4,True,real,3726,2203,1.6913300045392647,0.4228325011348162,1.0462282691219633,0.515767019169458,0.263063305762638,0.14360309739673907,0.4127750939345142,-0.08753222930036018,-326.145086373142,328.929697598256,4.0,-5.627214140287272,-0.14804588577991012,inf
1h,50,8,2.0,4,False,real,3726,2203,1.6913300045392647,0.4228325011348162,0.9518169637660578,0.7468858388832573,0.586206682249881,0.46104199546724856,0.47289318303811056,-0.03330906544225365,-124.1095778378371,127.04654762844768,4.0,-2.4758754897902144,-0.056336621805645526,inf
1h,50,8,2.5,1,True,real,7283,2203,3.3059464366772584,0.8264866091693146,1.0324629779755254,0.32674279719688826,0.12200084820409215,0.05537854442686187,0.3280241658657147,-0.17729419348206424,-1291.233611129874,1296.3210654593959,1.0,-13.197265607973462,-0.5861251071855987,inf
1h,50,8,2.5,1,False,real,7283,2203,3.3059464366772584,0.8264866091693146,0.9659756497076875,0.6437378609379142,0.4323358412115087,0.2957360364488742,0.445695455169573,-0.05920681457274237,-431.2032305332827,436.94670452499025,1.0,-5.211574233425742,-0.19573455766376882,inf
1h,50,8,2.5,2,True,real,3616,2203,1.6413980935088515,0.41034952337721287,1.046395939651123,0.43635674905924,0.19842322796211967,0.10128567301001003,0.37610619469026546,-0.12210006688362322,-441.51384185118155,444.1488579938788,2.0,-7.024739533623224,-0.2004148170000824,inf
1h,50,8,2.5,2,False,real,3616,2203,1.6413980935088515,0.41034952337721287,0.9421812318467973,0.6921891166774768,0.5094765204660902,0.37732322535278684,0.4632190265486726,-0.04615659308628088,-166.90224059999167,169.45563919022624,2.0,-3.1408847968088565,-0.07576134389468528,inf
1h,50,8,2.5,4,True,real,1814,2197,0.8256713700500683,0.20641784251251707,1.0237585598276642,0.5313648497675094,0.28297469308549983,0.15910204317836862,0.4211686879823594,-0.08613793511606768,-156.25421430054678,159.6298793383366,4.0,-3.784820009419908,-0.07112162690056749,inf
1h,50,8,2.5,4,False,real,1814,2197,0.8256713700500683,0.20641784251251707,0.9242803509780795,0.736958946461344,0.5878041668913551,0.46947238928305196,0.4696802646085998,-0.0363768510490659,-65.98760780300555,69.88863804334095,4.0,-1.8407417236969148,-0.030035324443789507,inf
1h,50,8,3.0,1,True,real,3511,2199,1.5966348340154615,0.39915870850386537,1.0679360478136022,0.3901798564264199,0.161411655564309,0.07848914769696651,0.35801765878667047,-0.16379107496450518,-575.0704642003777,580.8178446737159,1.0,-7.633624422929508,-0.2615145357891668,inf
1h,50,8,3.0,1,False,real,3511,2199,1.5966348340154615,0.39915870850386537,1.0068881995487435,0.698513681536076,0.48628077035299294,0.342588183579874,0.4634007405297636,-0.05266669826865477,-184.9127776212469,190.49089156437677,1.0,-2.981408559576762,-0.08408948504831601,inf
1h,50,8,3.0,2,True,real,1741,2197,0.7924442421483842,0.19811106053709604,1.1124708606691904,0.514848425081281,0.25225928969353134,0.13495341731968818,0.40608845491097073,-0.10549939886854102,-183.67445343012992,186.6155167912843,2.0,-4.013578811064914,-0.08360239118349108,inf
1h,50,8,3.0,2,False,real,1741,2197,0.7924442421483842,0.19811106053709604,1.0230973521610998,0.7737821635016116,0.5851719274300997,0.44424812703822353,0.48190695002871914,-0.034392104416034366,-59.876653788315835,63.634553733843994,2.0,-1.5444013266295884,-0.02725382511985245,inf
1h,50,8,3.0,4,True,real,876,2197,0.3987255348202094,0.09968138370505235,0.9838284428619004,0.5477318524923824,0.3080473332719842,0.1786956500525254,0.4417808219178082,-0.08775653740367376,-76.8747267656182,80.15723884398166,4.0,-2.60715939664969,-0.034990772310249524,inf
1h,50,8,3.0,4,False,real,876,2197,0.3987255348202094,0.09968138370505235,0.8650816258266381,0.701577462219062,0.5691512719276121,0.4626262589140614,0.4714611872146119,-0.04449824572003537,-38.98046325075099,41.873723251458316,4.0,-1.5347048874614793,-0.017742586823282197,inf
1h,50,16,1.5,1,True,real,36587,2204,16.6002722323049,4.150068058076225,0.9876028161663316,0.22942440882723764,0.0726171053824954,0.030499002064918786,0.2699866072648755,-0.1878825508579261,-6874.058888238942,6874.549926056065,1.0,-37.54181141899365,-3.1189014919414437,inf
1h,50,16,1.5,1,False,real,36587,2204,16.6002722323049,4.150068058076225,0.9492393122255454,0.5769438367733296,0.35602360994978427,0.22699779995928399,0.4187279634842977,-0.06048271035359439,-2212.880923706958,2214.2799474231783,1.0,-14.084085612598246,-1.0040294572173132,inf
1h,50,16,1.5,2,True,real,18232,2203,8.27598729005901,2.0689968225147526,0.9861207157350486,0.3356934602115845,0.13231011464223397,0.06211307760426937,0.33024352786309785,-0.13352704308876165,-2434.4650495943024,2436.360336802439,2.0,-19.91764548831958,-1.1050681114817533,inf
1h,50,16,1.5,2,False,real,18232,2203,8.27598729005901,2.0689968225147526,0.9435321092483828,0.6591356028865173,0.4624879117149752,0.3286343058234373,0.44427380430013164,-0.04499746945082381,-820.3938630274197,821.8908870538304,2.0,-7.6416362765225845,-0.37239848525983643,inf
1h,50,16,1.5,4,True,real,9114,2203,4.137085792101679,1.0342714480254198,0.9540656175181171,0.43696940563932,0.21106646631005407,0.11140506399172566,0.37864823348694315,-0.09851753265631896,-897.888792629691,900.3707802701631,4.0,-10.853317939161366,-0.4075754846253704,inf
1h,50,16,1.5,4,False,real,9114,2203,4.137085792101679,1.0342714480254198,0.9083752802535454,0.7028268783247044,0.5445956154376678,0.42398237894709595,0.45666008338819397,-0.03755189837992088,-342.2480018345989,343.34113556708405,4.0,-4.5941581855654405,-0.15535542525401674,inf
1h,50,16,2.0,1,True,real,17594,2204,7.982758620689655,1.9956896551724137,0.9936580348861188,0.26309042214718636,0.08920524296462716,0.03892718995576051,0.2920313743321587,-0.18440851052909552,-3244.4833342489064,3245.1334998538564,1.0,-24.158348550697657,-1.4720886271546763,inf
1h,50,16,2.0,1,False,real,17594,2204,7.982758620689655,1.9956896551724137,0.9422208107807091,0.5936163358280433,0.3779067588559973,0.24694580408972364,0.42775946345345006,-0.0613711115756059,-1079.7633370612102,1083.0471920594423,1.0,-9.481680539634562,-0.4899107699914747,inf
1h,50,16,2.0,2,True,real,8805,2203,3.99682251475261,0.9992056286881525,1.0085364973135946,0.3803549209209312,0.16124476308523858,0.07890744270449664,0.35275411697898923,-0.1286672760842949,-1132.9153659222166,1134.1034331724056,2.0,-12.455815757115607,-0.5142602659655999,inf
1h,50,16,2.0,2,False,real,8805,2203,3.99682251475261,0.9992056286881525,0.9565716859608002,0.6839632768696922,0.4897731632305051,0.35368385702044597,0.45894378194207835,-0.043455556858012306,-382.62617813479835,383.90238082975935,2.0,-4.908855497211195,-0.17368414804121576,inf
1h,50,16,2.0,4,True,real,4434,2203,2.0127099409895597,0.5031774852473899,0.9580825060123745,0.4647960516416233,0.23384832518594661,0.12697384758913602,0.395128552097429,-0.09682635625538384,-429.32806363637195,433.5983707884171,4.0,-7.139788719304726,-0.1948833697850077,inf
1h,50,16,2.0,4,False,real,4434,2203,2.0127099409895597,0.5031774852473899,0.905258348251368,0.709921559572825,0.5568986974082661,0.43794785962286714,0.4621109607577808,-0.03808511035354938,-168.86937930763796,172.2935342044907,4.0,-3.2043655230354116,-0.07665428021227325,inf
1h,50,16,2.5,1,True,real,7966,2203,3.615978211529732,0.903994552882433,1.0387179967879596,0.3190946821230758,0.11919059506687163,0.05515049713187949,0.3263871453678132,-0.17457704928875045,-1390.680774634186,1395.6139368856172,1.0,-13.89696739200754,-0.6312668064612738,inf
1h,50,16,2.5,1,False,real,7966,2203,3.615978211529732,0.903994552882433,0.9595537932634998,0.6316260123887395,0.41865729055073514,0.28313696209241374,0.4427567160431835,-0.059376928529417575,-472.9966126653404,477.55367735979985,1.0,-5.59908637348185,-0.2147056798299321,inf
1h,50,16,2.5,2,True,real,3982,2198,1.8116469517743403,0.4529117379435851,1.0230534250288357,0.42498277885139446,0.19385751747902033,0.09987562639531523,0.37669512807634353,-0.12440566836207931,-495.3833714177998,498.1434564047209,2.0,-7.447026507919749,-0.22537914987161048,inf
1h,50,16,2.5,2,False,real,3982,2198,1.8116469517743403,0.4529117379435851,0.9354120311001923,0.6851347462857804,0.5017254503989029,0.37044975791884377,0.4691109994977398,-0.0463948243253469,-184.74419046353137,186.81479870068088,2.0,-3.296246567157178,-0.08405104206712073,inf
1h,50,16,2.5,4,True,real,1968,2189,0.8990406578346277,0.22476016445865693,0.9025056423473555,0.46005981444213573,0.2415131248095821,0.13429341246113566,0.39684959349593496,-0.10329782913527827,-203.29012773822762,206.41044605348026,4.0,-4.818023749711247,-0.09286894825866954,inf
1h,50,16,2.5,4,False,real,1968,2189,0.8990406578346277,0.22476016445865693,0.8716552252532531,0.691178078173247,0.5479760494476447,0.43538597827595804,0.4654471544715447,-0.042665692364883476,-83.96608257409068,87.5200720802237,4.0,-2.3383278159113376,-0.03835819213069469,inf
1h,50,16,3.0,1,True,real,3251,2188,1.4858318098720293,0.37145795246800734,1.0920679471467574,0.39349668203595706,0.16136791038763015,0.07754580334166156,0.3678868040602891,-0.15772259388235751,-512.7561527115442,518.2111310208261,1.0,-7.364455506862619,-0.2343492471259343,inf
1h,50,16,3.0,1,False,real,3251,2188,1.4858318098720293,0.37145795246800734,0.9827277689143014,0.6807011997370057,0.4738364783728759,0.33475175137368685,0.4573977237772993,-0.05594336030379349,-181.87186434763262,187.61343461649062,1.0,-3.0220659749456376,-0.0831224242905085,inf
1h,50,16,3.0,2,True,real,1628,2188,0.7440585009140768,0.1860146252285192,1.1308657931358037,0.5174149460677167,0.2553168679074564,0.13771304953179994,0.4011056511056511,-0.10247965663434208,-166.8368810007089,170.09650351531127,2.0,-3.709143147222581,-0.07625085968953789,inf
1h,50,16,3.0,2,False,real,1628,2188,0.7440585009140768,0.1860146252285192,0.9636923041908775,0.7244189085335784,0.5436515669683015,0.41083678276628194,0.4828009828009828,-0.042337597941962624,-68.92560944951515,73.95794795315648,2.0,-1.8131954982627263,-0.031501649656999614,inf
1h,50,16,3.0,4,True,real,817,2185,0.3739130434782609,0.09347826086956522,0.9595450231971929,0.5182900284558338,0.2849665885724349,0.16457136500611438,0.4186046511627907,-0.09074926209606819,-74.14214713248771,77.3042389887167,4.0,-2.6907523200368164,-0.033932332783747236,inf
1h,50,16,3.0,4,False,real,817,2185,0.3739130434782609,0.09347826086956522,0.852294509245798,0.6864940704417188,0.5518909859938523,0.44398504376915765,0.46878824969400246,-0.045906422306234096,-37.505547024193255,40.7344545612823,4.0,-1.5408407316191313,-0.017165010079722313,inf
1h,100,2,1.5,1,True,real,24534,2202,11.141689373297003,2.785422343324251,1.0281895502158755,0.26528557331460506,0.08820227115537299,0.038035471849113205,0.2948968778022336,-0.18394807029395616,-4512.981956591921,4513.699518291612,1.0,-27.635933122192544,-2.0494922600326615,inf
1h,100,2,1.5,1,False,real,24534,2202,11.141689373297003,2.785422343324251,0.9936728790638444,0.6267457571742346,0.3983390745554795,0.25924649526025184,0.4457487568272601,-0.056520093100088535,-1386.663964117572,1388.5000788505404,1.0,-9.922952009858967,-0.6297293206710136,inf
1h,100,2,1.5,2,True,real,12246,2202,5.561307901907357,1.3903269754768393,0.9941702932517389,0.36435605633519935,0.1510552618884359,0.07219577663232327,0.35056344928956396,-0.13254914966978779,-1623.1968868562212,1623.5784979642895,2.0,-14.88325986328399,-0.7371466334496918,inf
1h,100,2,1.5,2,False,real,12246,2202,5.561307901907357,1.3903269754768393,1.004851831505933,0.7179351030695935,0.5144511368838369,0.37222178064864275,0.4679078882900539,-0.03869269935557326,-473.83079630835016,475.1931364302993,2.0,-4.994759289651074,-0.21518201467227527,inf
1h,100,2,1.5,4,True,real,6148,2201,2.793275783734666,0.6983189459336665,1.0829287146161648,0.5109518262958497,0.254050347158654,0.13739520630163224,0.40289525048796354,-0.08332112963415161,-512.2583049907641,516.3050829744949,4.0,-7.30918832691784,-0.23273889368049258,inf
1h,100,2,1.5,4,False,real,6148,2201,2.793275783734666,0.6983189459336665,1.0406483963591333,0.8144547054963106,0.6379076196040692,0.5010612137493249,0.4816200390370852,-0.023213882246476667,-142.71894805133854,147.40466406301658,4.0,-2.2845923950546463,-0.06484277512555137,inf
1h,100,2,2.0,1,True,real,11821,2201,5.37074057246706,1.342685143116765,1.048736841737889,0.31544949260936933,0.11456202825995905,0.052224953025195316,0.3247610185263514,-0.17945128683495473,-2121.293661676,2122.3596339920796,1.0,-17.013995146110766,-0.9637863069859154,inf
1h,100,2,2.0,1,False,real,11821,2201,5.37074057246706,1.342685143116765,1.0057729763204022,0.6644785472050427,0.441314609540544,0.29843603606042635,0.4608747144911598,-0.05501821769508493,-650.370351373599,654.1083242839647,1.0,-6.136157685473129,-0.2954885739998178,inf
1h,100,2,2.0,2,True,real,5922,2201,2.6905951840072695,0.6726487960018174,1.0490171095707008,0.42579021165714204,0.18784043673048126,0.09298093075039816,0.3829787234042553,-0.1238871962170661,-733.6599759974655,736.6019802769595,2.0,-8.9248340805885,-0.33333029350180166,inf
1h,100,2,2.0,2,False,real,5922,2201,2.6905951840072695,0.6726487960018174,1.0498990585174812,0.7725018065770737,0.568427274331992,0.42068674615759044,0.4898682877406282,-0.03292833858928649,-195.00162112575458,200.97281987300107,2.0,-2.7985340034130184,-0.08859682922569495,inf
1h,100,2,2.0,4,True,real,3003,2198,1.3662420382165605,0.34156050955414013,1.1010623830391042,0.5578670960446535,0.2919218705892376,0.16232447665214447,0.4209124209124209,-0.07904932639906362,-237.38512717638804,241.321513073811,4.0,-4.447058550369677,-0.10800051281910283,inf
1h,100,2,2.0,4,False,real,3003,2198,1.3662420382165605,0.34156050955414013,1.0656924141022555,0.8488002182170221,0.6756641500191868,0.5383193638007343,0.49916749916749914,-0.019829716092935677,-59.548637427085836,68.03699951766303,4.0,-1.306079290409091,-0.027092191732068168,inf
1h,100,2,2.5,1,True,real,6227,2201,2.82916855974557,0.7072921399363925,1.0267618064003399,0.34940991469160565,0.13769356734954813,0.06620953735705763,0.34494941384294203,-0.1786546357397287,-1112.4824167512907,1115.701314015437,1.0,-11.422942944667355,-0.5054440784876377,inf
1h,100,2,2.5,1,False,real,6227,2201,2.82916855974557,0.7072921399363925,1.0192530838790546,0.6984474598393151,0.4808833409950914,0.3355066405500634,0.46764091858037576,-0.05253542870641511,-327.1381145548469,334.99687914792923,1.0,-3.9607052593285443,-0.1486315831689445,inf
1h,100,2,2.5,2,True,real,3175,2201,1.4425261244888687,0.3606315311222172,1.0254004984683946,0.45387678078707133,0.21310105097013335,0.10927275914184932,0.39653543307086614,-0.12453303603037372,-395.39238939643656,397.15907301039846,2.0,-6.10043789318515,-0.17964215783572765,inf
1h,100,2,2.5,2,False,real,3175,2201,1.4425261244888687,0.3606315311222172,1.0444820668445522,0.7871558522985378,0.5934040511554597,0.4493441799109332,0.4888188976377953,-0.0328994968884874,-104.45590262094751,113.69845040813547,2.0,-1.913206059159267,-0.04745838374418333,inf
1h,100,2,2.5,4,True,real,1612,2198,0.7333939945404914,0.18334849863512284,1.077878809674364,0.5750062576268357,0.31145225722288655,0.1774491018772335,0.445409429280397,-0.0795684408528736,-128.26432665483225,131.90761570773935,4.0,-3.0859577134842757,-0.05835501667644779,inf
1h,100,2,2.5,4,False,real,1612,2198,0.7333939945404914,0.18334849863512284,1.0699940865588684,0.862616872651582,0.6945695272653156,0.5593905116931835,0.510545905707196,-0.018722136065225176,-30.18008333714298,35.187575654680415,4.0,-0.8721415825079953,-0.013730702155206088,inf
1h,100,2,3.0,1,True,real,3435,2201,1.5606542480690595,0.3901635620172649,1.0304848617917284,0.3907626197938713,0.16495197633054617,0.08180358702263998,0.3685589519650655,-0.17388175148911966,-597.2838163651261,601.6385083724621,1.0,-7.617094205002667,-0.2713692941231831,inf
1h,100,2,3.0,1,False,real,3435,2201,1.5606542480690595,0.3901635620172649,1.0504683962604358,0.7421303015080488,0.5251481960402131,0.37506340563053187,0.48704512372634645,-0.047114309536836686,-161.83765325903403,173.05852740754833,1.0,-2.4341899255015056,-0.07352914732350478,inf
1h,100,2,3.0,2,True,real,1709,2198,0.7775250227479527,0.19438125568698816,1.0258853734555258,0.48286910778344466,0.2378375545551954,0.1271809913060751,0.422469280280866,-0.12243806540355434,-209.24665377467437,211.554498383445,2.0,-4.229045482125313,-0.09519865958811391,inf
1h,100,2,3.0,2,False,real,1709,2198,0.7775250227479527,0.19438125568698816,1.0099602117682842,0.7739347313177216,0.5927036455152255,0.4548736163383447,0.48566413107080164,-0.03732809737322435,-63.79371841084041,66.4431942046655,2.0,-1.5086707296616968,-0.029023529759254055,inf
1h,100,2,3.0,4,True,real,875,2198,0.3980891719745223,0.09952229299363058,0.9658453370503703,0.5375387272891534,0.3020515650031812,0.17761847380588044,0.4514285714285714,-0.09563671693013677,-83.68212731386967,86.28090924287626,4.0,-2.5166613455924476,-0.038071941453079926,inf
1h,100,2,3.0,4,False,real,875,2198,0.3980891719745223,0.09952229299363058,1.003797172289455,0.8169303690259381,0.6632933960803471,0.5383759080547212,0.5097142857142857,-0.026984522004531556,-23.61145675396511,26.533659506556727,4.0,-0.8726737441765869,-0.010742246020912243,inf
1h,100,4,1.5,1,True,real,26890,2202,12.211625794732061,3.0529064486830153,1.0048507191951659,0.2513980976594447,0.08280945385455682,0.03549882594189418,0.2873187058386017,-0.18608632676318496,-5003.861326662043,5004.0111336158525,1.0,-30.944463456737843,-2.2724165879482485,inf
1h,100,4,1.5,1,False,real,26890,2202,12.211625794732061,3.0529064486830153,0.9864558476986665,0.6157464711623173,0.38810396504896866,0.25108231138497844,0.43949423577538116,-0.05717659465778703,-1537.4786303478932,1538.2617775262006,1.0,-10.950275525274359,-0.6982191781779714,inf
1h,100,4,1.5,2,True,real,13378,2201,6.078146297137665,1.5195365742844162,1.0079006777756458,0.36291941311784703,0.1478299546043036,0.07019719466555428,0.351472566900882,-0.13092212466380315,-1751.4761837523586,1751.613940930984,2.0,-15.9893507789002,-0.7957638272386909,inf
1h,100,4,1.5,2,False,real,13378,2201,6.078146297137665,1.5195365742844162,1.0054795154603007,0.7165698146267054,0.5118233017407301,0.3690516216191725,0.46479294363880996,-0.03863760772840162,-516.8939161905569,518.8083592210044,2.0,-5.379418043355976,-0.2348450323446419,inf
1h,100,4,1.5,4,True,real,6717,2201,3.051794638800545,0.7629486597001363,1.0009283061734353,0.4715865200498178,0.2327722051466357,0.12464770349170287,0.39437248771773115,-0.09277995453939421,-623.2029546411109,625.9028307369343,4.0,-8.633712878088907,-0.28314536785148153,inf
1h,100,4,1.5,4,False,real,6717,2201,3.051794638800545,0.7629486597001363,1.0041378592042933,0.7846415736811867,0.6137121329164956,0.48135230011891655,0.47372338841744827,-0.02727808323197561,-183.22688506918018,187.7412552254449,4.0,-2.8159371414756578,-0.08324710816409822,inf
1h,100,4,2.0,1,True,real,13029,2202,5.916893732970027,1.4792234332425067,1.004600187153732,0.285489704077402,0.10064790116435739,0.0446464265364328,0.3068539412080743,-0.18416683186743485,-2399.5096524008086,2400.339118359182,1.0,-19.490832706309728,-1.0896955732973699,inf
1h,100,4,2.0,1,False,real,13029,2202,5.916893732970027,1.4792234332425067,0.9973108319426799,0.6458956196046913,0.4216920115395979,0.28124501206295605,0.449228643794612,-0.05574931637768629,-726.3578430848747,732.0979724484473,1.0,-6.886827986541691,-0.32986278069249536,inf
1h,100,4,2.0,2,True,real,6561,2201,2.9809177646524305,0.7452294411631076,1.0284209217054623,0.404199369827082,0.17616726065256852,0.0876434631705489,0.3685413808870599,-0.12628261110484132,-828.5402114588638,830.2613049100893,2.0,-9.99150806663144,-0.3764380788091158,inf
1h,100,4,2.0,2,False,real,6561,2201,2.9809177646524305,0.7452294411631076,1.0304609872359238,0.7510995216309642,0.5477721866831297,0.4025893690683029,0.48102423411065387,-0.035303515213677784,-231.62636331693994,233.72937147587908,2.0,-3.2862216236285247,-0.10523687565512946,inf
1h,100,4,2.0,4,True,real,3294,2198,1.4986351228389445,0.37465878070973613,0.9986924428027701,0.4961578494094007,0.2551561489586056,0.14040829881768865,0.41621129326047357,-0.09180372686836288,-302.40147630438736,304.71813842865816,4.0,-5.686788326162254,-0.13758028949244192,inf
1h,100,4,2.0,4,False,real,3294,2198,1.4986351228389445,0.37465878070973613,0.996100997322453,0.7910685942049148,0.6283411817974067,0.499754537457183,0.4790528233151184,-0.02795641907532395,-92.0884444341171,94.80845926029639,4.0,-1.9329361958063742,-0.04189647153508512,inf
1h,100,4,2.5,1,True,real,6656,2201,3.024079963652885,0.7560199909132213,1.0110393873564067,0.3315818198721248,0.12636815290664616,0.05858579384784009,0.3359375,-0.17961003638333223,-1195.4844021674594,1197.8781800362442,1.0,-12.156763216336833,-0.5431551122978007,inf
1h,100,4,2.5,1,False,real,6656,2201,3.024079963652885,0.7560199909132213,0.9797619387397551,0.6582775207184083,0.44443530265745146,0.3046960563850011,0.4577824519230769,-0.057830692432712875,-384.9210888321369,389.30790128527156,1.0,-4.722597809968255,-0.17488463826993952,inf
1h,100,4,2.5,2,True,real,3348,2201,1.5211267605633803,0.38028169014084506,1.007513704008453,0.4348054924340554,0.2029844293067864,0.10570722386362244,0.3817204301075269,-0.12687071148892828,-424.7631420649319,425.6790330294617,2.0,-6.494841350455418,-0.19298643437752472,inf
1h,100,4,2.5,2,False,real,3348,2201,1.5211267605633803,0.38028169014084506,0.9677709385495958,0.7175493647334049,0.5320757238829366,0.3975987159570967,0.479689366786141,-0.0430506950451277,-144.13372701108753,144.98470203929332,2.0,-2.7277148492499763,-0.06548556429399706,inf
1h,100,4,2.5,4,True,real,1692,2198,0.7697907188353048,0.1924476797088262,1.0007586219741964,0.5248856362328166,0.2793084224357781,0.15613273826095875,0.4391252955082742,-0.08996861880032779,-152.22690301015462,153.85567347622663,4.0,-3.7715145856840286,-0.06925700773892385,inf
1h,100,4,2.5,4,False,real,1692,2198,0.7697907188353048,0.1924476797088262,0.9268823331789567,0.7433702440688911,0.5961107912522453,0.47847642504008553,0.48108747044917255,-0.03672149914431887,-62.13277655218752,64.09336959495019,4.0,-1.7548046564349844,-0.02826786922301525,inf
1h,100,4,3.0,1,True,real,3483,2201,1.5824625170377102,0.39561562925942756,1.04392152057922,0.3769736925584454,0.15400062361375658,0.07394612675832833,0.35687625610106233,-0.17043795092895442,-593.6353830855483,598.6957511380482,1.0,-7.872336337023577,-0.26971166882578296,inf
1h,100,4,3.0,1,False,real,3483,2201,1.5824625170377102,0.39561562925942756,1.0414231165824215,0.7213273282279006,0.501764117562514,0.35353363217060424,0.469710020097617,-0.04872546015637087,-169.71077772463974,181.31770257289156,1.0,-2.7001930630306634,-0.0771062143228713,inf
1h,100,4,3.0,2,True,real,1723,2197,0.784251251706873,0.19606281292671826,1.0896964619963134,0.4976330279080366,0.24295827614848303,0.12962240472508052,0.403946604759141,-0.11094531610032882,-191.15877964086656,194.08139611865047,2.0,-3.998785243926184,-0.08700900302269757,inf
1h,100,4,3.0,2,False,real,1723,2197,0.784251251706873,0.19606281292671826,1.0798833331001405,0.8103060626751211,0.6084859649772127,0.4601822803730595,0.4921648287869994,-0.02815379860905883,-48.50899500340836,55.86525875323633,2.0,-1.2503385680897463,-0.022079651799457607,inf
1h,100,4,3.0,4,True,real,891,2197,0.405553026854802,0.1013882567137005,0.9736273527949098,0.5262223911915049,0.286924989276381,0.16418014503992714,0.4444444444444444,-0.09238520965814187,-82.3152218054044,85.16199113617469,4.0,-2.7532950829360967,-0.037467101413474924,inf
1h,100,4,3.0,4,False,real,891,2197,0.405553026854802,0.1013882567137005,0.9452881230577574,0.7642997328983354,0.6178984170335639,0.5000103977960121,0.4882154882154882,-0.03428235650833177,-30.545579648923606,33.65042225092351,4.0,-1.1660874469245035,-0.01390331344966937,inf
1h,100,8,1.5,1,True,real,30554,2202,13.875567665758402,3.4688919164396004,1.0122488487552423,0.2443678379601722,0.07955461592855344,0.03407582637878367,0.28015971722196764,-0.18427647882789902,-5630.3835341076265,5630.534141779525,1.0,-33.5611127249634,-2.556940751184208,inf
1h,100,8,1.5,1,False,real,30554,2202,13.875567665758402,3.4688919164396004,0.9644872599084243,0.5943076982746007,0.3714120688602974,0.23906374444846035,0.4268180925574393,-0.05959954520964182,-1821.0045043353962,1822.4264712845516,1.0,-12.48274987992108,-0.826977522404812,inf
1h,100,8,1.5,2,True,real,15273,2201,6.939118582462517,1.7347796456156293,1.0061342801674682,0.35080106701671204,0.1410005530490015,0.06724469441686194,0.3386368100569633,-0.13043884002947295,-1992.1924037701406,1992.2977405728122,2.0,-17.74138948794404,-0.9051305787233714,inf
1h,100,8,1.5,2,False,real,15273,2201,6.939118582462517,1.7347796456156293,0.9706911928928618,0.6815900275387208,0.48085893766212096,0.34333500634326597,0.45550972304066,-0.042506867876631264,-649.2073930797893,650.5558657147641,2.0,-6.548451361899878,-0.29496019676501106,inf
1h,100,8,1.5,4,True,real,7711,2201,3.5034075420263515,0.8758518855065879,1.0343735128043967,0.48155844889584376,0.23575717384915507,0.12546532491273238,0.3968356892750616,-0.08838489387491152,-681.5359166694427,683.8850428314595,4.0,-9.000729708260405,-0.3096483038025637,inf
1h,100,8,1.5,4,False,real,7711,2201,3.5034075420263515,0.8758518855065879,0.9737337898898448,0.7560408952931269,0.5874331126586599,0.4578514108134755,0.4716638568279082,-0.030574952446415428,-235.76345831430936,240.13562496818582,4.0,-3.460830279715417,-0.10711651899786886,inf
1h,100,8,2.0,1,True,real,14930,2201,6.783280327124035,1.6958200817810087,0.9842066663966091,0.2711528802679261,0.09451809485526204,0.04194017044914455,0.29825853985264567,-0.1857832025434388,-2773.7432139735415,2773.8938216454217,1.0,-21.643584512697448,-1.2602195429230083,inf
