sym,feature,horizon,n,q1,q3,q5,spread,abs_spread,monotone,null_best,beats_null,years_same_sign,years,clears_taker1x,clears_taker2x,clears_mixed,clears_maker2x
BTCUSDT,depz_5,15m,371428,0.24317510217251342,-0.0627101872168869,0.004487620650599988,-0.23868748152191344,0.23868748152191344,0.75,0.26171609673432655,False,3,4,False,False,False,False
BTCUSDT,depz_5,30m,371425,0.5147944848336918,-0.15461666420895936,0.05045166274796577,-0.4643428220857261,0.4643428220857261,0.75,0.4034312619372227,True,3,4,False,False,False,False
BTCUSDT,depz_5,1h,371419,1.3343338272613792,-0.05027021889751544,0.08913862331006661,-1.2451952039513126,1.2451952039513126,0.75,0.8526244480212684,True,3,4,False,False,False,False
BTCUSDT,depz_5,2h,371407,3.282003798501188,-0.23839167184406823,0.5388616361121492,-2.743142162389039,2.743142162389039,0.5,2.101042752737484,True,4,4,False,False,False,False
BTCUSDT,depz_5,4h,371383,5.978370794867491,-0.7505984101262291,2.242716211085504,-3.735654583781987,3.735654583781987,0.5,4.452219141827943,False,4,4,False,False,False,False
BTCUSDT,hollowz,15m,371428,-0.031511448402528626,0.2625278834683041,0.13954933687333615,0.17106078527586477,0.17106078527586477,0.75,0.24268674837260354,False,4,4,False,False,False,False
BTCUSDT,hollowz,30m,371425,-0.1781768298266036,0.4015922249261919,0.31061009383676086,0.48878692366336446,0.48878692366336446,0.75,0.7392972620124761,False,3,4,False,False,False,False
BTCUSDT,hollowz,1h,371419,-0.3300737656332645,0.6457709446407421,0.6677739426576313,0.9978477082908959,0.9978477082908959,0.75,1.861020605810103,False,4,4,False,False,False,False
BTCUSDT,hollowz,2h,371407,-0.6307619339464887,1.481949843996999,1.0554962142144202,1.686258148160909,1.686258148160909,0.75,1.3896338471356193,True,3,4,False,False,False,False
BTCUSDT,hollowz,4h,371383,-1.1552373917870962,3.24461728613274,2.5758770441436547,3.731114435930751,3.731114435930751,0.75,1.9712977716218179,True,4,4,False,False,False,False
BTCUSDT,dimb_0.2_15m,15m,65064,-0.07458244027139219,-0.05307513599304316,0.1573332641136837,0.2319157043850759,0.2319157043850759,0.5,0.20959222277169187,True,1,1,False,False,False,False
BTCUSDT,dimb_0.2_15m,30m,65061,-0.3681661621991968,0.03710428636786316,0.0505609717730111,0.4187271339722079,0.4187271339722079,0.75,0.6200555671414987,False,1,1,False,False,False,False
BTCUSDT,dimb_0.2_15m,1h,65055,-0.687653332793426,-0.10393445130171315,0.03628645575282049,0.7239397885462465,0.7239397885462465,0.5,1.352320418108802,False,1,1,False,False,False,False
BTCUSDT,dimb_0.2_15m,2h,65043,-0.8586671137778651,-1.0710208255073306,0.4560390949867311,1.3147062087645962,1.3147062087645962,0.75,1.2327443874452295,True,1,1,False,False,False,False
BTCUSDT,dimb_0.2_15m,4h,65019,-1.2108634459868879,-1.139705061972157,-0.6292640529405954,0.5815993930462925,0.5815993930462925,0.5,1.439940276634012,False,1,1,False,False,False,False
BTCUSDT,dimb_0.2_1h,15m,65055,-0.22502604707133816,-0.0019125984684940898,-0.1215110604972965,0.10351498657404166,0.10351498657404166,0.75,0.28379626412440817,False,1,1,False,False,False,False
BTCUSDT,dimb_0.2_1h,30m,65052,-0.4694751396048096,-0.10162134222058307,-0.029231160894451328,0.44024397871035825,0.44024397871035825,0.75,1.722922798482756,False,1,1,False,False,False,False
BTCUSDT,dimb_0.2_1h,1h,65046,-1.4183188530663235,-0.15505502517742903,0.0744080560943432,1.4927269091606667,1.4927269091606667,0.75,1.345909558703228,True,1,1,False,False,False,False
BTCUSDT,dimb_0.2_1h,2h,65034,-2.4707222439386167,-0.2521054047508765,-0.898480075588757,1.5722421683498597,1.5722421683498597,0.5,2.2926254163884288,False,1,1,False,False,False,False
BTCUSDT,dimb_0.2_1h,4h,65010,-2.212193897544353,-1.6195581756505961,-0.9748139061498016,1.2373799913945516,1.2373799913945516,0.5,2.5118113278676715,False,1,1,False,False,False,False
BTCUSDT,dimb_0.2_4h,15m,65019,-0.3273586683526845,0.1217870135328648,-0.028791611883722756,0.29856705646896176,0.29856705646896176,0.75,0.688468548974743,False,1,1,False,False,False,False
BTCUSDT,dimb_0.2_4h,30m,65016,-0.5446292485985359,-0.13479383062775124,-0.1255783312869567,0.4190509173115792,0.4190509173115792,0.5,1.678702198091279,False,1,1,False,False,False,False
BTCUSDT,dimb_0.2_4h,1h,65010,-1.1218093641040314,-0.16337641592953198,-0.22887015223383037,0.8929392118702011,0.8929392118702011,0.5,1.3460523540219538,False,1,1,False,False,False,False
BTCUSDT,dimb_0.2_4h,2h,64998,-1.613625938577465,-0.16730643376945997,-1.905036132331607,-0.291410193754142,0.291410193754142,0.75,4.757434700178517,False,1,1,False,False,False,False
BTCUSDT,dimb_0.2_4h,4h,64974,-0.9990826776381136,-0.5829639781115166,-4.347549153797389,-3.3484664761592753,3.3484664761592753,0.75,5.923121085539192,False,1,1,False,False,False,False
BTCUSDT,dimb_1_15m,15m,371428,-0.33290131140932955,0.11332082101972925,0.5900888257595054,0.9229901371688349,0.9229901371688349,1.0,0.1968847555604812,True,4,4,False,False,False,False
BTCUSDT,dimb_1_15m,30m,371425,-0.3339419822168447,0.15104766939247793,0.8558934512864805,1.1898354335033252,1.1898354335033252,1.0,0.3764217176626888,True,4,4,False,False,False,False
BTCUSDT,dimb_1_15m,1h,371419,0.0956670396128449,0.11998474805958184,1.4684374165364908,1.372770376923646,1.372770376923646,0.75,0.5134962149661838,True,4,4,False,False,False,False
BTCUSDT,dimb_1_15m,2h,371407,0.8064358959319581,0.25159054094714983,2.263265247534701,1.4568293516027429,1.4568293516027429,0.75,0.3551484974409649,True,4,4,False,False,False,False
BTCUSDT,dimb_1_15m,4h,371383,2.917546050036153,0.2062862797807058,3.9487120402436524,1.0311659902074992,1.0311659902074992,0.5,0.9350974204466449,True,4,4,False,False,False,False
BTCUSDT,dimb_1_1h,15m,376868,-0.2747377897288387,0.01625273564470063,0.6258698646500055,0.9006076543788442,0.9006076543788442,1.0,0.35864262467960506,True,4,4,False,False,False,False
BTCUSDT,dimb_1_1h,30m,376865,-0.24277428584548505,0.15560253147694755,1.028979444794235,1.2717537306397202,1.2717537306397202,1.0,0.3598067336407325,True,4,4,False,False,False,False
BTCUSDT,dimb_1_1h,1h,376859,-0.23206987451059943,0.22533899833145962,1.6905416563728854,1.9226115308834848,1.9226115308834848,0.75,0.6957200546349751,True,4,4,False,False,False,False
BTCUSDT,dimb_1_1h,2h,376847,0.5372116361456041,0.20509682004462995,2.3900587376182165,1.8528471014726124,1.8528471014726124,0.75,1.0224984276326188,True,4,4,False,False,False,False
BTCUSDT,dimb_1_1h,4h,376823,2.525591650453618,0.3591604951682018,3.5439347889385724,1.0183431384849544,1.0183431384849544,0.5,1.758383693518237,False,4,4,False,False,False,False
BTCUSDT,dimb_1_4h,15m,377012,-0.02288389655973389,-0.02889797997609846,0.4566392542976183,0.4795231508573522,0.4795231508573522,0.75,0.3377132493722115,True,4,4,False,False,False,False
