sym,feature,horizon,n,q1,q3,q5,spread,abs_spread,monotone,null_best,beats_null,years_same_sign,years,clears_taker1x,clears_taker2x,clears_mixed,clears_maker2x
ETHUSDT,ddvol_1d,1h,568631,-1.2991489633933435,-0.8411678145552286,1.277690575239017,2.5768395386323606,2.5768395386323606,0.75,1.4953245983219907,True,6,6,False,False,False,False
ETHUSDT,ddvol_1d,2h,568619,-2.0932469373064624,-1.501061830620884,2.596990061810633,4.690236999117095,4.690236999117095,0.75,4.423302622732639,True,6,6,False,False,False,False
ETHUSDT,ddvol_1d,4h,568595,-4.333591707998229,-1.837318794840355,4.6489680148144625,8.982559722812692,8.982559722812692,1.0,3.964412051538838,True,5,6,False,False,False,True
ETHUSDT,vrp,15m,565615,-0.15867193501568055,0.16663421415082078,0.11208032221693584,0.2707522572326164,0.2707522572326164,0.75,0.5658289211086801,False,3,6,False,False,False,False
ETHUSDT,vrp,30m,565612,-0.33162179223733435,0.37209203645481104,0.2595645947226931,0.5911863869600275,0.5911863869600275,0.75,1.0570816934953788,False,4,6,False,False,False,False
ETHUSDT,vrp,1h,565606,-0.6708028245030069,0.6541955200039007,0.539584412924792,1.2103872374277989,1.2103872374277989,0.75,1.5911326658240532,False,4,6,False,False,False,False
ETHUSDT,vrp,2h,565594,-1.3340861530945307,0.9470128999213446,1.414037566050188,2.7481237191447185,2.7481237191447185,0.75,7.802556099047844,False,4,6,False,False,False,False
ETHUSDT,vrp,4h,565570,-3.4987216462715716,1.887395990329963,2.836757111258344,6.335478757529915,6.335478757529915,0.75,4.845871673509773,True,4,6,False,False,False,False
ETHUSDT,vrpz,15m,564607,-0.18535426088782517,0.16766040701469795,0.09448768756611292,0.27984194845393806,0.27984194845393806,0.75,0.587250010786317,False,3,6,False,False,False,False
ETHUSDT,vrpz,30m,564604,-0.34397294980431903,0.3165154297348026,0.16347370385286433,0.5074466536571833,0.5074466536571833,0.5,1.1786614219559133,False,3,6,False,False,False,False
ETHUSDT,vrpz,1h,564598,-0.6307927660895309,0.8023129693410231,0.3028738295393784,0.9336665956289094,0.9336665956289094,0.75,1.8460757174684523,False,4,6,False,False,False,False
ETHUSDT,vrpz,2h,564586,-1.7356640402019279,1.67988203167907,0.8093233709674335,2.5449874111693616,2.5449874111693616,0.5,4.088993696672589,False,4,6,False,False,False,False
ETHUSDT,vrpz,4h,564562,-4.878050668241648,1.9198628089724488,1.7277073936984921,6.60575806194014,6.60575806194014,0.75,4.234778921820808,True,4,6,False,False,False,False
ETHUSDT,imbz_1,15m,370851,-0.2383322853021359,-0.19138896000014208,0.418060415312335,0.656392700614471,0.656392700614471,0.75,0.4199181200510208,True,4,4,False,False,False,False
ETHUSDT,imbz_1,30m,370848,-0.14610356226992882,-0.2112893550163323,0.4015804962995134,0.5476840585694422,0.5476840585694422,0.5,1.0552523842627826,False,3,4,False,False,False,False
ETHUSDT,imbz_1,1h,370842,0.40814055648954456,-0.6014825588081399,0.609480980803499,0.20134042431395444,0.20134042431395444,0.5,1.809329476017655,False,2,4,False,False,False,False
ETHUSDT,imbz_1,2h,370830,1.2051496592255995,-1.3964429733542063,0.9352132185336169,-0.2699364406919825,0.2699364406919825,0.5,5.332968176292793,False,2,4,False,False,False,False
ETHUSDT,imbz_1,4h,370806,3.419409134675899,-1.55329262078233,1.2868842478989213,-2.1325248867769773,2.1325248867769773,0.5,10.340552616600231,False,2,4,False,False,False,False
ETHUSDT,imbz_1_x_dvol,15m,370851,0.10216756816072517,-0.13768805639186513,0.5074581131602942,0.40529054499956907,0.40529054499956907,0.75,0.8919818032471849,False,4,4,False,False,False,False
