dir_mode,entry_mode,stop_mode,stop_atr_mult,rr,buffer_bps,one_trade,min_or_atr,max_or_atr,trend_mode,fade,min_rvol,use_datr,min_risk_bps,hour,or_bars,hold_bars,trades,pf,win_rate,avg_r,expectancy_r,trades_per_day,trades_per_week,avg_hold_h,max_dd,max_dd_r,sharpe,total_r,days_to_target,days_to_breach,p_target_first,long_share,pct_stop,pct_target,pct_time,label,cost_mult
0,0,0,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.168,0.2747,-1.2616,-1.2616,0.999,6.99,1.21,-12.2625,-1226.25,-16.002,-1226.25,46821.8,6.3,0.0001,0.514,0.679,0.318,0.003,OOS_cost2x,2.0
0,0,0,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.248,0.2428,-1.2569,-1.2569,0.999,6.99,1.68,-12.2171,-1221.71,-13.489,-1221.71,3649.6,6.4,0.0017,0.514,0.754,0.237,0.009,OOS_cost2x,2.0
0,0,1,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.182,0.0494,-2.1109,-2.1109,0.999,6.99,2.41,-20.521,-2052.1,-13.09,-2051.76,129.9,3.7,0.0276,0.503,0.947,0.0,0.053,OOS_cost2x,2.0
0,0,1,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.007,0.0514,-2.0172,-2.0172,0.999,6.99,0.26,-19.6097,-1960.97,-33.565,-1960.75,inf,4.0,0.0,0.503,0.654,0.346,0.0,OOS_cost2x,2.0
0,0,1,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.024,0.1142,-2.0167,-2.0167,0.999,6.99,0.38,-19.6092,-1960.92,-29.704,-1960.21,864169144.5,4.0,0.0,0.503,0.723,0.277,0.0,OOS_cost2x,2.0
0,0,1,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.05,0.1626,-2.011,-2.011,0.999,6.99,0.53,-19.56,-1956.0,-26.946,-1954.7,30257365.6,4.0,0.0,0.503,0.767,0.233,0.0,OOS_cost2x,2.0
0,0,1,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.11,0.1842,-1.9728,-1.9728,0.999,6.99,0.72,-19.1751,-1917.51,-22.599,-1917.51,348392.8,4.1,0.0,0.503,0.816,0.183,0.001,OOS_cost2x,2.0
0,0,2,1.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,931,0.309,0.0709,-1.433,-1.433,0.957,6.7,3.44,-13.3412,-1334.12,-8.28,-1334.12,46.4,5.2,0.1005,0.51,0.924,0.0,0.076,OOS_cost2x,2.0
0,0,2,1.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,931,0.435,0.0967,-1.1437,-1.1437,0.957,6.7,4.16,-10.6949,-1069.49,-4.997,-1064.79,12.6,4.6,0.2689,0.49,0.898,0.0,0.102,OOS_cost2x,2.0
0,0,2,1.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,931,0.027,0.1611,-1.3739,-1.3739,0.957,6.7,0.43,-12.7909,-1279.09,-22.355,-1279.09,105149049.7,6.1,0.0,0.51,0.569,0.431,0.0,OOS_cost2x,2.0
0,0,2,1.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,931,0.04,0.1901,-1.1784,-1.1784,0.957,6.7,0.43,-10.9709,-1097.09,-18.847,-1097.09,7051806.4,7.1,0.0,0.49,0.472,0.528,0.0,OOS_cost2x,2.0
0,0,2,1.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,931,0.086,0.2492,-1.3787,-1.3787,0.957,6.7,0.6,-12.8356,-1283.56,-19.542,-1283.56,1966975.4,6.1,0.0,0.51,0.657,0.343,0.0,OOS_cost2x,2.0
0,0,2,1.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,931,0.125,0.3233,-1.1719,-1.1719,0.957,6.7,0.66,-10.9191,-1091.91,-15.783,-1091.06,120986.1,7.1,0.0001,0.49,0.575,0.425,0.0,OOS_cost2x,2.0
0,0,2,1.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,931,0.141,0.2621,-1.3716,-1.3716,0.957,6.7,0.74,-12.77,-1277.0,-17.42,-1277.0,153776.0,6.1,0.0,0.51,0.712,0.288,0.0,OOS_cost2x,2.0
0,0,2,1.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,931,0.196,0.3244,-1.1783,-1.1783,0.957,6.7,0.83,-10.9701,-1097.01,-14.086,-1097.01,15887.9,7.1,0.0004,0.49,0.648,0.352,0.0,OOS_cost2x,2.0
0,0,2,1.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,931,0.21,0.2116,-1.3903,-1.3903,0.957,6.7,0.99,-12.9439,-1294.39,-14.978,-1294.39,9756.1,6.0,0.0006,0.51,0.788,0.211,0.001,OOS_cost2x,2.0
0,0,2,1.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,931,0.281,0.261,-1.1912,-1.1912,0.957,6.7,1.19,-11.09,-1109.0,-11.965,-1109.0,1721.1,7.0,0.004,0.49,0.739,0.261,0.0,OOS_cost2x,2.0
0,0,2,2.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,968,0.572,0.1632,-0.5876,-0.5876,0.995,6.96,6.94,-6.3058,-630.58,-3.664,-568.77,23.7,8.7,0.2678,0.507,0.818,0.0,0.182,OOS_cost2x,2.0
0,0,2,2.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,968,0.535,0.1787,-0.6252,-0.6252,0.995,6.96,7.52,-6.0653,-606.53,-4.567,-605.18,43.1,9.9,0.187,0.493,0.798,0.0,0.202,OOS_cost2x,2.0
0,0,2,2.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,968,0.195,0.4029,-0.724,-0.724,0.995,6.96,1.42,-7.0109,-701.09,-13.163,-700.82,421813.3,11.1,0.0,0.507,0.53,0.47,0.0,OOS_cost2x,2.0
0,0,2,2.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,968,0.248,0.4628,-0.6207,-0.6207,0.995,6.96,1.42,-6.0083,-600.83,-10.978,-600.83,67256.9,13.0,0.0002,0.493,0.478,0.522,0.0,OOS_cost2x,2.0
0,0,2,2.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,968,0.292,0.3564,-0.7388,-0.7388,0.995,6.96,1.94,-7.1668,-716.68,-11.472,-715.19,27878.2,10.9,0.0004,0.507,0.629,0.369,0.002,OOS_cost2x,2.0
0,0,2,2.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,968,0.371,0.4101,-0.6082,-0.6082,0.995,6.96,2.11,-5.8899,-588.99,-8.951,-588.76,4374.0,13.2,0.003,0.493,0.576,0.421,0.002,OOS_cost2x,2.0
0,0,2,2.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,968,0.362,0.3089,-0.7172,-0.7172,0.995,6.96,2.54,-6.9749,-697.49,-9.746,-694.21,3828.9,11.2,0.0029,0.507,0.68,0.311,0.009,OOS_cost2x,2.0
0,0,2,2.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,968,0.437,0.3492,-0.6068,-0.6068,0.995,6.96,2.73,-5.8737,-587.37,-7.755,-587.37,1031.4,13.1,0.0125,0.493,0.645,0.349,0.006,OOS_cost2x,2.0
0,0,2,2.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,968,0.423,0.2386,-0.72,-0.72,0.995,6.96,3.5,-7.0426,-704.26,-8.041,-696.99,572.9,11.0,0.0188,0.507,0.752,0.227,0.021,OOS_cost2x,2.0
0,0,2,2.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,968,0.497,0.2707,-0.6063,-0.6063,0.995,6.96,3.88,-5.8746,-587.46,-6.492,-586.86,270.6,12.6,0.0446,0.493,0.719,0.249,0.032,OOS_cost2x,2.0
0,1,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.434,0.1224,-0.953,-0.953,0.999,6.99,5.51,-9.2943,-929.43,-5.814,-926.29,31.5,6.6,0.1741,0.494,0.859,0.0,0.141,OOS_cost2x,2.0
0,1,0,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.107,0.3086,-0.9833,-0.9833,0.999,6.99,1.03,-9.5579,-955.79,-16.709,-955.79,2097492.4,8.1,0.0,0.494,0.529,0.468,0.003,OOS_cost2x,2.0
0,1,0,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.185,0.3025,-0.9944,-0.9944,0.999,6.99,1.5,-9.6652,-966.52,-14.644,-966.52,103768.3,8.1,0.0001,0.494,0.624,0.366,0.009,OOS_cost2x,2.0
0,1,0,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.237,0.285,-1.0173,-1.0173,0.999,6.99,1.95,-9.8878,-988.78,-13.16,-988.78,13808.0,7.9,0.0006,0.494,0.691,0.296,0.012,OOS_cost2x,2.0
0,1,0,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.297,0.2253,-1.0331,-1.0331,0.999,6.99,2.65,-10.0418,-1004.18,-11.588,-1004.18,2318.3,7.7,0.0033,0.494,0.764,0.213,0.023,OOS_cost2x,2.0
0,1,1,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.391,0.0844,-1.2874,-1.2874,0.999,6.99,3.7,-12.5719,-1257.19,-5.971,-1251.36,14.7,4.4,0.2288,0.491,0.909,0.0,0.091,OOS_cost2x,2.0
0,1,1,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.038,0.1646,-1.4185,-1.4185,0.999,6.99,0.49,-13.7912,-1379.12,-22.594,-1378.77,40764838.2,5.6,0.0,0.491,0.56,0.44,0.0,OOS_cost2x,2.0
0,1,1,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.086,0.2377,-1.4221,-1.4221,0.999,6.99,0.71,-13.8313,-1383.13,-19.908,-1382.29,1152307.1,5.6,0.0,0.491,0.649,0.351,0.0,OOS_cost2x,2.0
0,1,1,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.132,0.2418,-1.4294,-1.4294,0.999,6.99,0.96,-13.8941,-1389.41,-18.152,-1389.41,138462.5,5.6,0.0,0.491,0.71,0.289,0.001,OOS_cost2x,2.0
0,1,1,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,972,0.194,0.2119,-1.4557,-1.4557,0.999,6.99,1.34,-14.1493,-1414.93,-16.039,-1414.93,12821.9,5.5,0.0004,0.491,0.787,0.208,0.005,OOS_cost2x,2.0
0,1,2,1.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,931,0.36,0.0752,-1.3256,-1.3256,0.957,6.7,3.26,-12.3444,-1234.44,-6.605,-1234.16,22.2,4.9,0.1812,0.49,0.922,0.0,0.078,OOS_cost2x,2.0
0,1,2,1.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,931,0.442,0.0988,-1.1239,-1.1239,0.957,6.7,3.97,-10.495,-1049.5,-5.133,-1046.34,14.3,4.9,0.2547,0.51,0.895,0.0,0.105,OOS_cost2x,2.0
0,1,2,1.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,931,0.028,0.1665,-1.3588,-1.3588,0.957,6.7,0.34,-12.65,-1265.0,-21.918,-1265.0,66612975.9,6.2,0.0,0.49,0.562,0.438,0.0,OOS_cost2x,2.0
0,1,2,1.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,931,0.038,0.1826,-1.1998,-1.1998,0.957,6.7,0.34,-11.17,-1117.0,-19.235,-1117.0,9527749.8,7.0,0.0,0.51,0.482,0.518,0.0,OOS_cost2x,2.0
0,1,2,1.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,931,0.086,0.2513,-1.3517,-1.3517,0.957,6.7,0.48,-12.5846,-1258.46,-19.236,-1258.46,1729451.0,6.2,0.0,0.49,0.647,0.353,0.0,OOS_cost2x,2.0
0,1,2,1.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,931,0.118,0.3169,-1.1906,-1.1906,0.957,6.7,0.51,-11.093,-1109.3,-16.123,-1108.44,155125.4,7.0,0.0,0.51,0.582,0.418,0.0,OOS_cost2x,2.0
0,1,2,1.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,931,0.145,0.2685,-1.3362,-1.3362,0.957,6.7,0.61,-12.4396,-1243.96,-16.913,-1243.96,113765.4,6.3,0.0001,0.49,0.7,0.3,0.0,OOS_cost2x,2.0
0,1,2,1.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,931,0.201,0.334,-1.1621,-1.1621,0.957,6.7,0.7,-10.8414,-1084.14,-13.801,-1081.91,13120.2,7.2,0.0005,0.51,0.642,0.358,0.0,OOS_cost2x,2.0
0,1,2,1.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,931,0.212,0.2148,-1.3776,-1.3776,0.957,6.7,0.88,-12.8252,-1282.52,-14.805,-1282.52,8886.7,6.1,0.0007,0.49,0.785,0.214,0.001,OOS_cost2x,2.0
0,1,2,1.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,931,0.298,0.2728,-1.1439,-1.1439,0.957,6.7,1.04,-10.6516,-1065.16,-11.395,-1064.97,1318.0,7.3,0.0055,0.51,0.727,0.273,0.0,OOS_cost2x,2.0
0,1,2,2.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,968,0.498,0.1529,-0.6986,-0.6986,0.995,6.96,6.59,-6.7627,-676.27,-5.382,-676.27,60.0,9.7,0.1386,0.49,0.826,0.0,0.174,OOS_cost2x,2.0
0,1,2,2.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,968,0.566,0.1787,-0.5867,-0.5867,0.995,6.96,7.07,-5.6795,-567.95,-4.027,-567.95,32.6,9.7,0.2283,0.51,0.8,0.0,0.2,OOS_cost2x,2.0
0,1,2,2.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,968,0.192,0.3998,-0.726,-0.726,0.995,6.96,1.24,-7.028,-702.8,-13.262,-702.75,478971.4,11.1,0.0,0.49,0.531,0.469,0.0,OOS_cost2x,2.0
0,1,2,2.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,968,0.252,0.4638,-0.6165,-0.6165,0.995,6.96,1.24,-5.9768,-597.68,-10.88,-596.76,61603.6,13.0,0.0002,0.51,0.476,0.524,0.0,OOS_cost2x,2.0
0,1,2,2.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,968,0.279,0.3461,-0.7594,-0.7594,0.995,6.96,1.86,-7.3666,-736.66,-11.838,-735.11,35995.5,10.6,0.0003,0.49,0.635,0.36,0.005,OOS_cost2x,2.0
0,1,2,2.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,968,0.367,0.4039,-0.6206,-0.6206,0.995,6.96,1.96,-6.0077,-600.77,-9.209,-600.77,5322.2,12.9,0.0024,0.51,0.582,0.416,0.002,OOS_cost2x,2.0
0,1,2,2.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,968,0.343,0.2975,-0.7479,-0.7479,0.995,6.96,2.38,-7.2703,-727.03,-10.108,-723.98,4411.9,10.7,0.0024,0.49,0.688,0.301,0.011,OOS_cost2x,2.0
0,1,2,2.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,968,0.421,0.3388,-0.6365,-0.6365,0.995,6.96,2.47,-6.1627,-616.27,-8.19,-616.18,1298.7,12.5,0.0095,0.51,0.655,0.339,0.006,OOS_cost2x,2.0
0,1,2,2.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,1,96,968,0.373,0.2159,-0.8079,-0.8079,0.995,6.96,3.36,-7.8208,-782.08,-9.311,-782.08,1115.2,9.9,0.0088,0.49,0.773,0.207,0.021,OOS_cost2x,2.0
0,1,2,2.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,1,96,968,0.458,0.2552,-0.6696,-0.6696,0.995,6.96,3.6,-6.4828,-648.28,-7.348,-648.2,407.4,11.7,0.0278,0.51,0.735,0.235,0.031,OOS_cost2x,2.0
0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,961,0.272,0.2154,-0.9222,-0.9222,0.987,6.91,1.07,-8.8621,-886.21,-10.345,-886.21,1506.5,8.7,0.0058,0.492,0.56,0.0,0.44,OOS_cost2x,2.0
0,0,0,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,961,0.091,0.283,-0.9672,-0.9672,0.987,6.91,0.68,-9.2945,-929.45,-16.968,-929.45,4579661.5,8.4,0.0,0.492,0.46,0.415,0.125,OOS_cost2x,2.0
0,0,0,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,961,0.164,0.281,-0.9514,-0.9514,0.987,6.91,0.81,-9.1426,-914.26,-14.766,-914.26,222555.6,8.5,0.0,0.492,0.508,0.302,0.19,OOS_cost2x,2.0
0,0,0,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,961,0.201,0.2674,-0.9536,-0.9536,0.987,6.91,0.9,-9.1646,-916.46,-13.705,-916.46,53124.4,8.5,0.0002,0.492,0.533,0.21,0.257,OOS_cost2x,2.0
0,0,0,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,961,0.234,0.232,-0.9512,-0.9512,0.987,6.91,0.99,-9.1412,-914.12,-12.508,-914.12,12596.1,8.5,0.0007,0.492,0.55,0.114,0.335,OOS_cost2x,2.0
0,0,1,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,951,0.146,0.1136,-1.7647,-1.7647,0.977,6.84,0.53,-16.7822,-1678.22,-16.413,-1678.22,4357.4,4.6,0.0011,0.494,0.774,0.0,0.226,OOS_cost2x,2.0
0,0,1,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,951,0.011,0.0757,-1.7777,-1.7777,0.977,6.84,0.23,-16.9062,-1690.62,-29.275,-1690.62,inf,4.6,0.0,0.494,0.625,0.339,0.037,OOS_cost2x,2.0
0,0,1,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,951,0.033,0.1451,-1.7839,-1.7839,0.977,6.84,0.3,-16.9651,-1696.51,-26.53,-1696.51,222043655.5,4.6,0.0,0.494,0.682,0.249,0.068,OOS_cost2x,2.0
0,0,1,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,951,0.062,0.1703,-1.78,-1.78,0.977,6.84,0.35,-16.9274,-1692.74,-24.391,-1692.74,14879730.2,4.6,0.0,0.494,0.716,0.202,0.082,OOS_cost2x,2.0
0,0,1,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,951,0.108,0.1619,-1.7696,-1.7696,0.977,6.84,0.42,-16.8289,-1682.89,-21.476,-1682.89,551805.7,4.6,0.0,0.494,0.748,0.129,0.123,OOS_cost2x,2.0
0,0,2,1.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,920,0.192,0.1435,-1.4287,-1.4287,0.945,6.62,0.74,-13.1442,-1314.42,-13.822,-1314.42,2909.3,5.9,0.002,0.491,0.757,0.0,0.243,OOS_cost2x,2.0
0,0,2,1.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,2,8,920,0.232,0.2,-1.2772,-1.2772,0.945,6.62,0.86,-11.7507,-1175.07,-12.43,-1175.07,1799.2,6.6,0.0037,0.509,0.687,0.0,0.313,OOS_cost2x,2.0
0,0,2,1.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,920,0.021,0.137,-1.4411,-1.4411,0.945,6.62,0.35,-13.2584,-1325.84,-23.774,-1325.84,462960610.0,5.9,0.0,0.491,0.598,0.387,0.015,OOS_cost2x,2.0
0,0,2,1.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,2,8,920,0.042,0.2054,-1.1635,-1.1635,0.945,6.62,0.35,-10.7039,-1070.39,-18.506,-1070.39,6139649.2,7.3,0.0,0.509,0.46,0.525,0.015,OOS_cost2x,2.0
0,0,2,1.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,920,0.069,0.2185,-1.4437,-1.4437,0.945,6.62,0.45,-13.282,-1328.2,-21.086,-1328.2,9304109.5,5.9,0.0,0.491,0.67,0.301,0.029,OOS_cost2x,2.0
0,0,2,1.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,2,8,920,0.115,0.3098,-1.2177,-1.2177,0.945,6.62,0.51,-11.2037,-1120.37,-16.454,-1120.33,207962.4,6.9,0.0,0.509,0.576,0.387,0.037,OOS_cost2x,2.0
0,0,2,1.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,920,0.115,0.2261,-1.428,-1.428,0.945,6.62,0.52,-13.1377,-1313.77,-18.939,-1313.77,675734.5,5.9,0.0,0.491,0.699,0.238,0.063,OOS_cost2x,2.0
0,0,2,1.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,2,8,920,0.175,0.2946,-1.222,-1.222,0.945,6.62,0.62,-11.2427,-1124.27,-14.907,-1124.27,31738.3,6.9,0.0002,0.509,0.623,0.302,0.075,OOS_cost2x,2.0
0,0,2,1.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,920,0.163,0.1826,-1.4331,-1.4331,0.945,6.62,0.63,-13.1841,-1318.41,-16.93,-1318.41,62805.7,5.9,0.0001,0.491,0.737,0.153,0.11,OOS_cost2x,2.0
0,0,2,1.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,2,8,920,0.22,0.237,-1.2477,-1.2477,0.945,6.62,0.76,-11.4791,-1147.91,-13.703,-1147.91,7256.1,6.8,0.0009,0.509,0.664,0.171,0.165,OOS_cost2x,2.0
0,0,2,2.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,959,0.296,0.2409,-0.686,-0.686,0.985,6.9,1.23,-6.5783,-657.83,-9.702,-657.83,5280.8,11.8,0.0022,0.487,0.473,0.0,0.527,OOS_cost2x,2.0
0,0,2,2.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,2,8,959,0.276,0.2701,-0.6716,-0.6716,0.985,6.9,1.23,-6.4406,-644.06,-10.441,-644.06,16483.2,12.1,0.0007,0.513,0.435,0.0,0.565,OOS_cost2x,2.0
0,0,2,2.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,959,0.163,0.3399,-0.7098,-0.7098,0.985,6.9,0.92,-6.8072,-680.72,-13.978,-680.71,2372586.4,11.4,0.0,0.487,0.415,0.372,0.213,OOS_cost2x,2.0
0,0,2,2.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,2,8,959,0.207,0.3816,-0.6298,-0.6298,0.985,6.9,0.92,-6.0396,-603.96,-12.115,-603.96,409091.5,12.9,0.0,0.513,0.379,0.409,0.213,OOS_cost2x,2.0
0,0,2,2.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,959,0.234,0.2909,-0.7058,-0.7058,0.985,6.9,1.07,-6.769,-676.9,-12.382,-676.9,180302.1,11.5,0.0001,0.487,0.452,0.247,0.301,OOS_cost2x,2.0
0,0,2,2.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,2,8,959,0.262,0.3139,-0.6483,-0.6483,0.985,6.9,1.09,-6.2172,-621.72,-11.291,-621.72,78666.5,12.5,0.0002,0.513,0.416,0.234,0.35,OOS_cost2x,2.0
0,0,2,2.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,959,0.253,0.2586,-0.7139,-0.7139,0.985,6.9,1.14,-6.8465,-684.65,-11.791,-684.65,65588.4,11.4,0.0002,0.487,0.466,0.15,0.384,OOS_cost2x,2.0
0,0,2,2.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,2,8,959,0.294,0.2941,-0.6373,-0.6373,0.985,6.9,1.16,-6.1118,-611.18,-10.356,-611.18,22648.9,12.7,0.0006,0.513,0.428,0.149,0.423,OOS_cost2x,2.0
0,0,2,2.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,959,0.272,0.243,-0.7087,-0.7087,0.985,6.9,1.2,-6.7961,-679.61,-10.882,-679.61,19339.4,11.4,0.0006,0.487,0.473,0.064,0.463,OOS_cost2x,2.0
0,0,2,2.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,12,2,8,959,0.282,0.2722,-0.6636,-0.6636,0.985,6.9,1.22,-6.364,-636.4,-10.484,-636.4,19351.9,12.2,0.0006,0.513,0.434,0.042,0.525,OOS_cost2x,2.0
0,1,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,915,0.228,0.224,-0.7722,-0.7722,0.94,6.58,0.86,-7.0659,-706.59,-11.259,-706.59,23182.3,11.0,0.0005,0.472,0.426,0.0,0.574,OOS_cost2x,2.0
0,1,0,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,915,0.147,0.3158,-0.738,-0.738,0.94,6.58,0.63,-6.7529,-675.29,-13.804,-675.29,1943384.4,11.5,0.0,0.472,0.367,0.356,0.277,OOS_cost2x,2.0
0,1,0,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,915,0.182,0.2601,-0.7757,-0.7757,0.94,6.58,0.75,-7.0977,-709.77,-13.356,-709.77,495817.5,11.0,0.0,0.472,0.403,0.197,0.4,OOS_cost2x,2.0
0,1,0,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,915,0.207,0.2448,-0.7762,-0.7762,0.94,6.58,0.8,-7.1021,-710.21,-12.538,-710.21,138010.1,11.0,0.0001,0.472,0.417,0.127,0.456,OOS_cost2x,2.0
0,1,0,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,915,0.216,0.2284,-0.7835,-0.7835,0.94,6.58,0.85,-7.1742,-717.42,-12.03,-716.86,59627.9,10.9,0.0002,0.472,0.426,0.055,0.519,OOS_cost2x,2.0
0,1,1,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,12,2,8,910,0.2,0.1868,-1.1956,-1.1956,0.935,6.54,0.67,-10.8803,-1088.03,-12.63,-1088.03,3709.9,7.1,0.0019,0.467,0.587,0.0,0.413,OOS_cost2x,2.0
