dir_mode,entry_mode,stop_mode,stop_atr_mult,rr,buffer_bps,one_trade,min_or_atr,max_or_atr,trend_mode,fade,min_rvol,use_datr,min_risk_bps,hour,or_bars,hold_bars,trades,pf,win_rate,avg_r,expectancy_r,trades_per_day,trades_per_week,avg_hold_h,max_dd,max_dd_r,sharpe,total_r,days_to_target,days_to_breach,p_target_first,long_share,pct_stop,pct_target,pct_time,label,window,cost_mult
0,0,2,0.2,0.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,4,96,2143,0.848,0.2692,-0.1375,-0.1375,0.978,6.85,10.53,-3.3059,-330.59,-1.01,-294.59,23.5,16.8,0.4176,0.514,0.666,0.0,0.334,IS_cost2x,IS,2.0
0,2,2,0.2,0.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,4,96,2188,0.706,0.2372,-0.281,-0.281,0.999,6.99,11.4,-6.2961,-629.61,-2.178,-614.76,31.3,14.9,0.3227,0.508,0.713,0.0,0.287,IS_cost2x,IS,2.0
0,2,2,0.2,0.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,4,96,1217,0.778,0.2317,-0.2149,-0.2149,0.555,3.89,11.27,-2.9356,-293.56,-1.16,-261.57,42.8,26.1,0.379,0.541,0.72,0.0,0.28,IS_cost2x,IS,2.0
0,0,2,0.2,3.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,4,96,2185,0.689,0.2952,-0.2735,-0.2735,0.997,6.98,9.47,-6.0732,-607.32,-3.25,-597.56,130.8,24.0,0.1548,0.489,0.654,0.193,0.153,IS_cost2x,IS,2.0
0,0,2,0.2,3.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,4,96,2143,0.721,0.3019,-0.2405,-0.2405,0.978,6.85,8.38,-5.1927,-519.27,-2.81,-515.35,114.1,26.2,0.1867,0.514,0.638,0.199,0.163,IS_cost2x,IS,2.0
0,2,2,0.2,3.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,4,96,2188,0.614,0.2706,-0.3545,-0.3545,0.999,6.99,9.41,-7.8153,-781.53,-4.288,-775.66,197.6,20.3,0.0931,0.508,0.686,0.18,0.133,IS_cost2x,IS,2.0
0,2,2,0.2,3.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,4,96,1217,0.67,0.2736,-0.3038,-0.3038,0.555,3.89,8.93,-3.7573,-375.73,-2.615,-369.77,232.4,39.4,0.1449,0.541,0.686,0.205,0.109,IS_cost2x,IS,2.0
0,0,2,0.2,5.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,4,96,2185,0.754,0.276,-0.2219,-0.2219,0.997,6.98,10.8,-5.1021,-510.21,-2.229,-484.85,60.6,22.6,0.272,0.489,0.67,0.085,0.246,IS_cost2x,IS,2.0
0,0,2,0.2,5.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,4,96,2143,0.763,0.2767,-0.2115,-0.2115,0.978,6.85,9.68,-4.7257,-472.57,-2.104,-453.24,60.1,23.5,0.2813,0.514,0.659,0.086,0.255,IS_cost2x,IS,2.0
0,2,2,0.2,5.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,4,96,2188,0.635,0.2436,-0.346,-0.346,0.999,6.99,10.63,-7.7108,-771.08,-3.632,-757.06,100.2,18.8,0.158,0.508,0.707,0.074,0.219,IS_cost2x,IS,2.0
0,2,2,0.2,5.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,4,96,1217,0.711,0.2424,-0.2763,-0.2763,0.555,3.89,10.3,-3.4964,-349.64,-2.017,-336.26,114.4,35.8,0.2384,0.541,0.71,0.091,0.199,IS_cost2x,IS,2.0
0,0,2,0.2,10.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,4,96,2185,0.805,0.2696,-0.1775,-0.1775,0.997,6.98,11.49,-4.2308,-423.08,-1.53,-387.91,35.5,19.9,0.359,0.489,0.676,0.019,0.306,IS_cost2x,IS,2.0
0,0,2,0.2,10.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,4,96,2143,0.829,0.2702,-0.1538,-0.1538,0.978,6.85,10.34,-3.6167,-361.67,-1.288,-329.66,33.0,20.4,0.3815,0.514,0.665,0.021,0.314,IS_cost2x,IS,2.0
0,2,2,0.2,10.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,4,96,2188,0.689,0.2381,-0.2969,-0.2969,0.999,6.99,11.25,-6.7924,-679.24,-2.664,-649.68,50.1,17.5,0.2593,0.508,0.713,0.016,0.271,IS_cost2x,IS,2.0
0,2,2,0.2,10.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,4,96,1217,0.776,0.2334,-0.2164,-0.2164,0.555,3.89,11.05,-2.9063,-290.63,-1.321,-263.39,59.2,31.3,0.3461,0.541,0.718,0.023,0.259,IS_cost2x,IS,2.0
0,0,2,0.05,0.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,439,0.163,0.0273,-1.8167,-1.8167,0.2,1.4,1.03,-7.9754,-797.54,-4.685,-797.54,281.4,20.3,0.0672,0.503,0.973,0.0,0.027,IS_cost2x,IS,2.0
0,0,2,0.05,0.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,428,0.247,0.0397,-1.6138,-1.6138,0.195,1.37,1.06,-6.907,-690.7,-3.343,-690.7,93.3,19.9,0.1756,0.516,0.96,0.0,0.04,IS_cost2x,IS,2.0
0,2,2,0.05,0.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,442,0.688,0.0792,-0.6382,-0.6382,0.202,1.41,2.85,-3.4876,-348.76,-0.767,-282.08,13.6,11.2,0.4503,0.527,0.921,0.0,0.079,IS_cost2x,IS,2.0
0,2,2,0.05,0.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,318,0.773,0.0786,-0.4658,-0.4658,0.145,1.02,2.67,-1.9347,-193.47,-0.428,-148.14,14.8,13.1,0.4705,0.55,0.921,0.0,0.079,IS_cost2x,IS,2.0
0,0,2,0.05,3.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,439,0.066,0.082,-1.9082,-1.9082,0.2,1.4,0.13,-8.3769,-837.69,-7.899,-837.69,25662.8,20.8,0.0008,0.503,0.918,0.082,0.0,IS_cost2x,IS,2.0
0,0,2,0.05,3.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,428,0.086,0.1005,-1.834,-1.834,0.195,1.37,0.11,-7.8493,-784.93,-7.433,-784.93,18521.2,22.2,0.0012,0.516,0.9,0.098,0.002,IS_cost2x,IS,2.0
0,2,2,0.05,3.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,442,0.251,0.2443,-1.2571,-1.2571,0.202,1.41,0.3,-5.5563,-555.63,-5.168,-555.63,3070.0,31.1,0.01,0.527,0.756,0.244,0.0,IS_cost2x,IS,2.0
0,2,2,0.05,3.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,318,0.244,0.2421,-1.2702,-1.2702,0.145,1.02,0.21,-4.0393,-403.93,-4.394,-403.93,4116.9,42.7,0.0103,0.55,0.758,0.242,0.0,IS_cost2x,IS,2.0
0,0,2,0.05,5.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,439,0.116,0.0661,-1.8399,-1.8399,0.2,1.4,0.21,-8.0778,-807.78,-6.991,-807.7,6980.6,21.5,0.0031,0.503,0.934,0.066,0.0,IS_cost2x,IS,2.0
0,0,2,0.05,5.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,428,0.141,0.0794,-1.764,-1.764,0.195,1.37,0.24,-7.5503,-755.03,-6.481,-754.98,4685.6,23.0,0.0049,0.516,0.921,0.077,0.002,IS_cost2x,IS,2.0
0,2,2,0.05,5.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,442,0.322,0.1629,-1.2571,-1.2571,0.202,1.41,0.61,-5.5571,-555.71,-4.33,-555.65,757.9,30.1,0.0382,0.527,0.837,0.163,0.0,IS_cost2x,IS,2.0
0,2,2,0.05,5.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,318,0.306,0.1572,-1.2955,-1.2955,0.145,1.02,0.48,-4.1202,-412.02,-3.787,-411.95,1135.7,40.8,0.0347,0.55,0.843,0.157,0.0,IS_cost2x,IS,2.0
0,0,2,0.05,10.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,439,0.151,0.041,-1.8169,-1.8169,0.2,1.4,0.56,-7.9763,-797.63,-5.862,-797.63,1320.6,21.5,0.016,0.503,0.959,0.034,0.007,IS_cost2x,IS,2.0
0,0,2,0.05,10.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,428,0.196,0.0537,-1.6992,-1.6992,0.195,1.37,0.51,-7.2727,-727.27,-5.112,-727.27,719.0,23.2,0.0313,0.516,0.946,0.044,0.009,IS_cost2x,IS,2.0
0,2,2,0.05,10.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,442,0.447,0.1063,-1.0996,-1.0996,0.202,1.41,1.33,-4.9666,-496.66,-2.719,-486.02,117.7,27.5,0.1894,0.527,0.894,0.102,0.005,IS_cost2x,IS,2.0
0,2,2,0.05,10.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,318,0.439,0.1038,-1.1224,-1.1224,0.145,1.02,1.04,-3.6199,-361.99,-2.349,-356.92,165.2,37.7,0.1858,0.55,0.896,0.101,0.003,IS_cost2x,IS,2.0
0,0,2,0.1,0.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,444,0.59,0.1171,-0.5883,-0.5883,0.203,1.42,4.1,-3.0513,-305.13,-1.445,-261.21,76.6,35.7,0.3177,0.505,0.881,0.0,0.119,IS_cost2x,IS,2.0
0,0,2,0.1,0.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,433,0.561,0.1178,-0.6308,-0.6308,0.198,1.38,3.77,-3.04,-304.0,-1.518,-273.12,79.1,35.3,0.3087,0.517,0.88,0.0,0.12,IS_cost2x,IS,2.0
0,2,2,0.1,0.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,448,0.99,0.1429,-0.0142,-0.0142,0.204,1.43,5.62,-1.5551,-155.51,-0.021,-6.38,17.7,17.6,0.4984,0.529,0.855,0.0,0.145,IS_cost2x,IS,2.0
0,2,2,0.1,0.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,324,1.176,0.1512,0.2419,0.2419,0.148,1.04,5.6,-0.843,-84.3,0.264,78.38,18.2,19.8,0.5213,0.552,0.846,0.0,0.154,IS_cost2x,IS,2.0
0,0,2,0.1,3.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,444,0.329,0.1847,-0.8869,-0.8869,0.203,1.42,1.49,-3.938,-393.8,-4.352,-393.8,4342.4,43.8,0.01,0.505,0.813,0.185,0.002,IS_cost2x,IS,2.0
0,0,2,0.1,3.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,433,0.363,0.2032,-0.8259,-0.8259,0.198,1.38,1.34,-3.5763,-357.63,-3.955,-357.63,3138.9,48.0,0.0151,0.517,0.794,0.196,0.009,IS_cost2x,IS,2.0
0,2,2,0.1,3.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,448,0.479,0.25,-0.6264,-0.6264,0.204,1.43,2.0,-2.8064,-280.64,-3.006,-280.64,1284.8,59.3,0.0441,0.529,0.748,0.25,0.002,IS_cost2x,IS,2.0
0,2,2,0.1,3.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,324,0.476,0.25,-0.632,-0.632,0.148,1.04,1.8,-2.0478,-204.78,-2.568,-204.78,1762.1,81.2,0.0441,0.552,0.747,0.25,0.003,IS_cost2x,IS,2.0
0,0,2,0.1,5.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,444,0.468,0.1509,-0.7359,-0.7359,0.203,1.42,2.25,-3.2753,-327.53,-2.828,-326.73,500.6,48.2,0.0879,0.505,0.847,0.144,0.009,IS_cost2x,IS,2.0
0,0,2,0.1,5.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,433,0.474,0.1594,-0.7223,-0.7223,0.198,1.38,2.04,-3.1275,-312.75,-2.738,-312.75,494.8,50.1,0.092,0.517,0.838,0.143,0.018,IS_cost2x,IS,2.0
0,2,2,0.1,5.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,448,0.601,0.1897,-0.5221,-0.5221,0.204,1.43,3.07,-2.363,-236.3,-1.93,-233.91,267.0,58.3,0.1792,0.529,0.808,0.179,0.013,IS_cost2x,IS,2.0
0,2,2,0.1,5.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,324,0.648,0.2006,-0.4558,-0.4558,0.148,1.04,2.72,-1.4872,-148.72,-1.4,-147.69,301.3,84.8,0.2197,0.552,0.796,0.191,0.012,IS_cost2x,IS,2.0
0,0,2,0.1,10.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,444,0.584,0.1261,-0.5912,-0.5912,0.203,1.42,3.43,-2.7328,-273.28,-1.706,-262.49,125.2,43.4,0.2574,0.505,0.872,0.061,0.068,IS_cost2x,IS,2.0
0,0,2,0.1,10.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,433,0.519,0.1247,-0.6859,-0.6859,0.198,1.38,3.19,-2.9862,-298.62,-2.054,-296.98,169.4,43.6,0.2047,0.517,0.873,0.051,0.076,IS_cost2x,IS,2.0
0,2,2,0.1,10.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,448,0.811,0.1585,-0.2563,-0.2563,0.204,1.43,4.46,-1.5368,-153.68,-0.661,-114.82,66.6,46.3,0.4101,0.529,0.839,0.092,0.069,IS_cost2x,IS,2.0
0,2,2,0.1,10.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,324,0.903,0.1667,-0.1315,-0.1315,0.148,1.04,4.24,-0.707,-70.7,-0.274,-42.6,75.3,63.6,0.4579,0.552,0.83,0.105,0.065,IS_cost2x,IS,2.0
0,0,2,0.2,0.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,444,0.966,0.241,-0.0328,-0.0328,0.203,1.42,9.16,-0.8229,-82.29,-0.087,-14.57,60.9,58.0,0.4876,0.505,0.73,0.0,0.27,IS_cost2x,IS,2.0
0,0,2,0.2,0.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,433,0.949,0.2517,-0.0492,-0.0492,0.198,1.38,8.5,-0.7954,-79.54,-0.128,-21.3,63.0,58.5,0.4815,0.517,0.721,0.0,0.279,IS_cost2x,IS,2.0
0,2,2,0.2,0.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,448,0.907,0.2165,-0.0927,-0.0927,0.204,1.43,9.41,-1.0011,-100.11,-0.245,-41.54,61.9,54.0,0.4657,0.529,0.752,0.0,0.248,IS_cost2x,IS,2.0
0,2,2,0.2,0.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,324,1.074,0.2315,0.073,0.073,0.148,1.04,9.69,-0.4997,-49.97,0.146,23.64,60.9,66.4,0.5215,0.552,0.738,0.0,0.262,IS_cost2x,IS,2.0
0,0,2,0.2,3.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,444,0.707,0.2838,-0.2675,-0.2675,0.203,1.42,6.5,-1.2248,-122.48,-1.372,-118.79,520.6,114.5,0.1803,0.505,0.691,0.218,0.09,IS_cost2x,IS,2.0
0,0,2,0.2,3.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,433,0.736,0.3025,-0.2361,-0.2361,0.198,1.38,6.0,-1.0425,-104.25,-1.199,-102.24,483.7,126.1,0.2068,0.517,0.674,0.215,0.111,IS_cost2x,IS,2.0
0,2,2,0.2,3.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,448,0.745,0.2835,-0.2339,-0.2339,0.204,1.43,6.54,-1.0585,-105.85,-1.178,-104.79,422.9,119.4,0.2202,0.529,0.694,0.237,0.069,IS_cost2x,IS,2.0
0,2,2,0.2,3.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,324,0.837,0.3056,-0.146,-0.146,0.148,1.04,6.46,-0.5402,-54.02,-0.608,-47.29,410.4,194.2,0.3212,0.552,0.676,0.262,0.062,IS_cost2x,IS,2.0
0,0,2,0.2,5.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,444,0.828,0.2568,-0.1627,-0.1627,0.203,1.42,7.92,-0.7974,-79.74,-0.674,-72.26,198.7,109.0,0.3542,0.505,0.714,0.117,0.169,IS_cost2x,IS,2.0
0,0,2,0.2,5.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,433,0.817,0.2702,-0.1704,-0.1704,0.198,1.38,7.33,-0.8465,-84.65,-0.71,-73.79,217.7,113.3,0.3423,0.517,0.702,0.111,0.187,IS_cost2x,IS,2.0
0,2,2,0.2,5.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,448,0.773,0.2321,-0.2217,-0.2217,0.204,1.43,8.04,-1.0906,-109.06,-0.924,-99.33,223.7,98.4,0.3055,0.529,0.737,0.118,0.145,IS_cost2x,IS,2.0
0,2,2,0.2,5.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,324,0.876,0.25,-0.1188,-0.1188,0.148,1.04,8.13,-0.5219,-52.19,-0.404,-38.48,226.8,151.2,0.3999,0.552,0.719,0.133,0.148,IS_cost2x,IS,2.0
0,0,2,0.2,10.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,444,0.926,0.2432,-0.0711,-0.0711,0.203,1.42,8.89,-0.6575,-65.75,-0.236,-31.57,101.7,85.9,0.4579,0.505,0.727,0.036,0.236,IS_cost2x,IS,2.0
0,0,2,0.2,10.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,433,0.931,0.2564,-0.0652,-0.0652,0.198,1.38,8.2,-0.6207,-62.07,-0.212,-28.21,101.5,87.2,0.4621,0.517,0.716,0.042,0.242,IS_cost2x,IS,2.0
0,2,2,0.2,10.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,4,96,448,0.871,0.2188,-0.1285,-0.1285,0.204,1.43,9.13,-0.8382,-83.82,-0.428,-57.56,107.7,79.4,0.4246,0.529,0.75,0.036,0.214,IS_cost2x,IS,2.0
0,2,2,0.2,10.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,4,96,324,1.024,0.2346,0.0235,0.0235,0.148,1.04,9.29,-0.3913,-39.13,0.061,7.63,105.4,110.5,0.5118,0.552,0.735,0.049,0.216,IS_cost2x,IS,2.0
0,0,2,0.05,0.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,273,0.177,0.022,-1.8042,-1.8042,0.125,0.87,0.83,-4.9253,-492.53,-3.339,-492.53,262.0,30.9,0.1054,0.505,0.978,0.0,0.022,IS_cost2x,IS,2.0
0,0,2,0.05,0.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,264,0.282,0.0417,-1.5432,-1.5432,0.12,0.84,1.0,-4.0741,-407.41,-2.25,-407.41,94.6,29.2,0.2361,0.549,0.958,0.0,0.042,IS_cost2x,IS,2.0
0,2,2,0.05,0.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,276,0.838,0.0797,-0.3326,-0.3326,0.126,0.88,2.95,-1.7806,-178.06,-0.276,-91.81,15.4,14.2,0.4804,0.525,0.92,0.0,0.08,IS_cost2x,IS,2.0
0,2,2,0.05,0.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,216,0.965,0.088,-0.0705,-0.0705,0.099,0.69,2.96,-0.9991,-99.91,-0.047,-15.23,15.9,15.7,0.4965,0.569,0.912,0.0,0.088,IS_cost2x,IS,2.0
0,0,2,0.05,3.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,273,0.053,0.0659,-1.984,-1.984,0.125,0.87,0.12,-5.4164,-541.64,-6.24,-541.64,28278.5,31.8,0.0011,0.505,0.934,0.066,0.0,IS_cost2x,IS,2.0
0,0,2,0.05,3.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,264,0.073,0.0909,-1.8864,-1.8864,0.12,0.84,0.13,-4.9801,-498.01,-5.844,-498.01,22509.1,34.6,0.0015,0.549,0.909,0.087,0.004,IS_cost2x,IS,2.0
0,2,2,0.05,3.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,276,0.254,0.25,-1.2446,-1.2446,0.126,0.88,0.29,-3.4583,-345.83,-4.003,-343.52,4060.0,49.6,0.0121,0.525,0.75,0.25,0.0,IS_cost2x,IS,2.0
0,2,2,0.05,3.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,216,0.27,0.2639,-1.1875,-1.1875,0.099,0.69,0.21,-2.575,-257.5,-3.397,-256.49,4643.3,66.3,0.0141,0.569,0.736,0.264,0.0,IS_cost2x,IS,2.0
0,0,2,0.05,5.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,273,0.089,0.0513,-1.9401,-1.9401,0.125,0.87,0.2,-5.3117,-531.17,-5.739,-529.64,11551.6,32.5,0.0028,0.505,0.949,0.051,0.0,IS_cost2x,IS,2.0
0,0,2,0.05,5.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,264,0.124,0.072,-1.8258,-1.8258,0.12,0.84,0.27,-4.8353,-483.53,-5.2,-482.0,7130.2,35.6,0.005,0.549,0.928,0.068,0.004,IS_cost2x,IS,2.0
0,2,2,0.05,5.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,276,0.337,0.1703,-1.223,-1.223,0.126,0.88,0.58,-3.4537,-345.37,-3.292,-337.54,1008.9,48.6,0.046,0.525,0.83,0.17,0.0,IS_cost2x,IS,2.0
0,2,2,0.05,5.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,216,0.337,0.1713,-1.2154,-1.2154,0.099,0.69,0.51,-2.6704,-267.04,-2.9,-262.52,1287.2,62.5,0.0463,0.569,0.829,0.171,0.0,IS_cost2x,IS,2.0
0,0,2,0.05,10.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,273,0.126,0.033,-1.8962,-1.8962,0.125,0.87,0.38,-5.1766,-517.66,-4.879,-517.66,2531.5,32.9,0.0128,0.505,0.967,0.029,0.004,IS_cost2x,IS,2.0
0,0,2,0.05,10.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,264,0.182,0.053,-1.7373,-1.7373,0.12,0.84,0.48,-4.5864,-458.64,-4.12,-458.64,1202.0,36.4,0.0294,0.549,0.947,0.042,0.011,IS_cost2x,IS,2.0
0,2,2,0.05,10.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,276,0.473,0.1087,-1.049,-1.049,0.126,0.88,1.16,-3.1236,-312.36,-2.011,-289.53,163.1,43.6,0.211,0.525,0.891,0.109,0.0,IS_cost2x,IS,2.0
0,2,2,0.05,10.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,216,0.485,0.1111,-1.0208,-1.0208,0.099,0.69,1.01,-2.35,-235.0,-1.716,-220.49,197.7,56.0,0.2208,0.569,0.889,0.111,0.0,IS_cost2x,IS,2.0
0,0,2,0.1,0.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,276,0.652,0.1232,-0.4966,-0.4966,0.126,0.88,4.0,-1.9403,-194.03,-0.9,-137.07,94.0,53.8,0.364,0.511,0.873,0.0,0.127,IS_cost2x,IS,2.0
0,0,2,0.1,0.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,267,0.659,0.1273,-0.4859,-0.4859,0.122,0.85,3.76,-1.7362,-173.62,-0.83,-129.73,86.5,52.4,0.3772,0.554,0.869,0.0,0.131,IS_cost2x,IS,2.0
0,2,2,0.1,0.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,280,1.183,0.1464,0.2528,0.2528,0.128,0.89,5.68,-0.8939,-89.39,0.251,70.78,19.6,21.3,0.5209,0.529,0.85,0.0,0.15,IS_cost2x,IS,2.0
0,2,2,0.1,0.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,220,1.446,0.1682,0.5995,0.5995,0.1,0.7,5.91,-0.6994,-69.94,0.474,131.88,19.4,22.8,0.5402,0.573,0.827,0.0,0.173,IS_cost2x,IS,2.0
0,0,2,0.1,3.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,276,0.305,0.1739,-0.9341,-0.9341,0.126,0.88,1.38,-2.6196,-261.96,-3.611,-257.8,7884.3,66.3,0.0083,0.511,0.822,0.174,0.004,IS_cost2x,IS,2.0
0,0,2,0.1,3.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,267,0.332,0.191,-0.881,-0.881,0.122,0.85,1.26,-2.3724,-237.24,-3.325,-235.24,6132.9,72.4,0.0117,0.554,0.805,0.184,0.011,IS_cost2x,IS,2.0
0,2,2,0.1,3.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,280,0.477,0.25,-0.6307,-0.6307,0.128,0.89,1.81,-1.8324,-183.24,-2.39,-176.59,1973.2,93.0,0.045,0.529,0.746,0.25,0.004,IS_cost2x,IS,2.0
0,2,2,0.1,3.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,220,0.499,0.2591,-0.5957,-0.5957,0.1,0.7,1.71,-1.3555,-135.55,-1.995,-131.06,2184.7,124.1,0.0537,0.573,0.736,0.259,0.005,IS_cost2x,IS,2.0
0,0,2,0.1,5.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,276,0.452,0.1449,-0.7655,-0.7655,0.126,0.88,1.94,-2.1967,-219.67,-2.332,-211.27,845.8,74.4,0.0809,0.511,0.851,0.141,0.007,IS_cost2x,IS,2.0
0,0,2,0.1,5.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,267,0.451,0.1536,-0.7604,-0.7604,0.122,0.85,1.82,-2.0701,-207.01,-2.287,-203.01,882.5,77.5,0.0807,0.554,0.843,0.139,0.019,IS_cost2x,IS,2.0
0,2,2,0.1,5.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,280,0.612,0.1893,-0.5081,-0.5081,0.128,0.89,2.8,-1.5892,-158.92,-1.475,-142.27,392.5,92.6,0.1909,0.529,0.807,0.186,0.007,IS_cost2x,IS,2.0
0,2,2,0.1,5.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,220,0.672,0.2045,-0.4216,-0.4216,0.1,0.7,2.62,-1.0523,-105.23,-1.063,-92.74,401.1,127.0,0.2405,0.573,0.791,0.2,0.009,IS_cost2x,IS,2.0
0,0,2,0.1,10.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,4,96,276,0.616,0.1304,-0.5441,-0.5441,0.126,0.88,3.25,-1.7355,-173.55,-1.214,-150.16,175.5,69.4,0.2834,0.511,0.866,0.069,0.065,IS_cost2x,IS,2.0
0,0,2,0.1,10.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,4,96,267,0.555,0.1311,-0.6319,-0.6319,0.122,0.85,3.09,-1.8111,-181.11,-1.444,-168.72,226.1,70.4,0.2374,0.554,0.865,0.06,0.075,IS_cost2x,IS,2.0
