hour,or_bars,hold_bars,entry_mode,stop_mode,stop_atr_mult,rr,fade,symbol,pf,trades,win_rate,avg_r,trades_per_day,max_dd,days_to_target
12,2,96,0,2,1.0,3.0,0,USDCAD,0.489,774,0.23,-0.5975,0.707,-4.6853,464.7
12,2,96,0,2,1.0,3.0,1,USDCAD,0.475,774,0.2261,-0.6146,0.707,-4.7726,523.4
12,2,96,0,2,2.0,0.0,0,USDCAD,0.793,775,0.2335,-0.1955,0.708,-1.6367,60.9
12,2,96,0,2,2.0,0.0,1,USDCAD,0.605,775,0.191,-0.397,0.708,-3.1311,141.8
12,2,96,0,2,2.0,1.0,0,USDCAD,0.646,775,0.5226,-0.2131,0.708,-1.6529,1414.0
12,2,96,0,2,2.0,1.0,1,USDCAD,0.462,775,0.4413,-0.3772,0.708,-2.9425,10490.3
12,2,96,0,2,2.0,1.5,0,USDCAD,0.726,775,0.4245,-0.198,0.708,-1.551,379.1
12,2,96,0,2,2.0,1.5,1,USDCAD,0.558,775,0.3626,-0.3533,0.708,-2.7646,1392.4
12,2,96,0,2,2.0,2.0,0,USDCAD,0.765,775,0.3587,-0.1889,0.708,-1.4678,206.3
12,2,96,0,2,2.0,2.0,1,USDCAD,0.594,775,0.3032,-0.3532,0.708,-2.7634,541.9
12,2,96,0,2,2.0,3.0,0,USDCAD,0.777,775,0.2839,-0.1976,0.708,-1.5355,116.3
12,2,96,0,2,2.0,3.0,1,USDCAD,0.573,775,0.2271,-0.4114,0.708,-3.244,327.0
12,2,96,1,0,0.0,0.0,0,USDCAD,0.784,775,0.2684,-0.1844,0.708,-1.5956,87.4
12,2,96,1,0,0.0,1.0,0,USDCAD,0.592,775,0.4813,-0.2497,0.708,-1.9531,2540.3
12,2,96,1,0,0.0,1.5,0,USDCAD,0.681,775,0.4026,-0.222,0.708,-1.7606,576.1
12,2,96,1,0,0.0,2.0,0,USDCAD,0.715,775,0.351,-0.2148,0.708,-1.7151,298.1
12,2,96,1,0,0.0,3.0,0,USDCAD,0.696,775,0.2955,-0.249,0.708,-1.939,230.3
12,2,96,1,1,0.0,0.0,0,USDCAD,0.783,775,0.2039,-0.2332,0.708,-2.1523,36.2
12,2,96,1,1,0.0,1.0,0,USDCAD,0.419,775,0.4761,-0.4094,0.708,-3.2089,12097.5
12,2,96,1,1,0.0,1.5,0,USDCAD,0.546,775,0.4013,-0.3666,0.708,-2.8955,1415.6
12,2,96,1,1,0.0,2.0,0,USDCAD,0.612,775,0.3484,-0.3391,0.708,-2.6871,478.4
12,2,96,1,1,0.0,3.0,0,USDCAD,0.707,775,0.2942,-0.2776,0.708,-2.2393,142.1
12,2,96,1,2,1.0,0.0,0,USDCAD,0.678,774,0.1227,-0.4258,0.707,-3.8094,28.0
12,2,96,1,2,1.0,0.0,1,USDCAD,0.644,774,0.1447,-0.4608,0.707,-3.5669,40.6
12,2,96,1,2,1.0,1.0,0,USDCAD,0.265,774,0.4535,-0.6104,0.707,-4.7401,113458.3
12,2,96,1,2,1.0,1.0,1,USDCAD,0.31,774,0.4922,-0.5329,0.707,-4.1386,46240.9
12,2,96,1,2,1.0,1.5,0,USDCAD,0.377,774,0.3669,-0.6001,0.707,-4.6756,8063.2
12,2,96,1,2,1.0,1.5,1,USDCAD,0.47,774,0.4199,-0.4676,0.707,-3.6649,2472.4
12,2,96,1,2,1.0,2.0,0,USDCAD,0.464,774,0.3217,-0.5523,0.707,-4.3306,1409.7
12,2,96,1,2,1.0,2.0,1,USDCAD,0.523,774,0.3488,-0.4709,0.707,-3.7094,806.3
12,2,96,1,2,1.0,3.0,0,USDCAD,0.533,774,0.2455,-0.5341,0.707,-4.2094,329.4
12,2,96,1,2,1.0,3.0,1,USDCAD,0.605,774,0.27,-0.4363,0.707,-3.3819,203.7
12,2,96,1,2,2.0,0.0,0,USDCAD,0.785,775,0.2323,-0.2033,0.708,-1.7749,69.9
12,2,96,1,2,2.0,0.0,1,USDCAD,0.765,775,0.2477,-0.2172,0.708,-1.7359,85.1
12,2,96,1,2,2.0,1.0,0,USDCAD,0.573,775,0.4929,-0.2726,0.708,-2.1504,2826.0
12,2,96,1,2,2.0,1.0,1,USDCAD,0.586,775,0.4994,-0.261,0.708,-2.0495,2478.7
12,2,96,1,2,2.0,1.5,0,USDCAD,0.666,775,0.4039,-0.2488,0.708,-1.9513,590.9
12,2,96,1,2,2.0,1.5,1,USDCAD,0.701,775,0.4155,-0.2174,0.708,-1.6888,461.4
12,2,96,1,2,2.0,2.0,0,USDCAD,0.689,775,0.3368,-0.2565,0.708,-2.0282,316.7
12,2,96,1,2,2.0,2.0,1,USDCAD,0.741,775,0.351,-0.2084,0.708,-1.6322,222.9
12,2,96,1,2,2.0,3.0,0,USDCAD,0.694,775,0.2632,-0.2785,0.708,-2.182,177.9
12,2,96,1,2,2.0,3.0,1,USDCAD,0.784,775,0.2877,-0.1894,0.708,-1.5079,110.6
12,4,8,0,0,0.0,0.0,0,USDCAD,0.715,753,0.3732,-0.1577,0.688,-1.2164,280.8
12,4,8,0,0,0.0,1.0,0,USDCAD,0.612,753,0.4515,-0.1903,0.688,-1.4541,3475.8
12,4,8,0,0,0.0,1.5,0,USDCAD,0.653,753,0.4024,-0.183,0.688,-1.4002,1306.8
12,4,8,0,0,0.0,2.0,0,USDCAD,0.652,753,0.3785,-0.1909,0.688,-1.4691,947.3
12,4,8,0,0,0.0,3.0,0,USDCAD,0.652,753,0.3732,-0.1923,0.688,-1.4763,754.5
12,4,8,0,1,0.0,0.0,0,USDCAD,0.417,753,0.2258,-0.5922,0.688,-4.5148,675.6
12,4,8,0,1,0.0,1.0,0,USDCAD,0.283,753,0.3865,-0.5941,0.688,-4.4827,125274.5
12,4,8,0,1,0.0,1.5,0,USDCAD,0.342,753,0.3108,-0.6016,0.688,-4.5367,20410.4
12,4,8,0,1,0.0,2.0,0,USDCAD,0.378,753,0.2696,-0.6015,0.688,-4.5475,5952.2
12,4,8,0,1,0.0,3.0,0,USDCAD,0.424,753,0.2457,-0.5712,0.688,-4.3438,1479.0
12,4,8,0,2,1.0,0.0,0,USDCAD,0.342,753,0.1554,-0.8056,0.688,-6.078,702.8
12,4,8,0,2,1.0,0.0,1,USDCAD,0.583,753,0.2404,-0.4526,0.688,-3.4708,106.7
12,4,8,0,2,1.0,1.0,0,USDCAD,0.174,753,0.324,-0.8262,0.688,-6.2212,1876581.1
12,4,8,0,2,1.0,1.0,1,USDCAD,0.504,753,0.587,-0.2995,0.688,-2.275,4780.4
12,4,8,0,2,1.0,1.5,0,USDCAD,0.245,753,0.2616,-0.8203,0.688,-6.1769,135268.0
12,4,8,0,2,1.0,1.5,1,USDCAD,0.549,753,0.4422,-0.3669,0.688,-2.7838,1312.0
12,4,8,0,2,1.0,2.0,0,USDCAD,0.276,753,0.2138,-0.8343,0.688,-6.2826,32196.2
12,4,8,0,2,1.0,2.0,1,USDCAD,0.529,753,0.3453,-0.4494,0.688,-3.3977,859.1
12,4,8,0,2,1.0,3.0,0,USDCAD,0.329,753,0.1833,-0.7982,0.688,-6.0108,3947.7
12,4,8,0,2,1.0,3.0,1,USDCAD,0.524,753,0.2603,-0.5038,0.688,-3.7937,433.4
12,4,8,0,2,2.0,0.0,0,USDCAD,0.582,753,0.332,-0.2986,0.688,-2.3067,579.8
12,4,8,0,2,2.0,0.0,1,USDCAD,0.739,753,0.3745,-0.1726,0.688,-1.4194,170.0
12,4,8,0,2,2.0,1.0,0,USDCAD,0.519,753,0.4502,-0.2986,0.688,-2.2696,6514.0
12,4,8,0,2,2.0,1.0,1,USDCAD,0.638,753,0.5007,-0.2032,0.688,-1.6004,1935.0
12,4,8,0,2,2.0,1.5,0,USDCAD,0.567,753,0.3785,-0.294,0.688,-2.2377,1901.0
12,4,8,0,2,2.0,1.5,1,USDCAD,0.623,753,0.3971,-0.2422,0.688,-1.8779,1190.9
12,4,8,0,2,2.0,2.0,0,USDCAD,0.546,753,0.3426,-0.3217,0.688,-2.464,1598.4
12,4,8,0,2,2.0,2.0,1,USDCAD,0.666,753,0.3838,-0.2179,0.688,-1.7227,598.0
12,4,8,0,2,2.0,3.0,0,USDCAD,0.568,753,0.3333,-0.3086,0.688,-2.37,853.3
12,4,8,0,2,2.0,3.0,1,USDCAD,0.669,753,0.3745,-0.2194,0.688,-1.7711,442.9
12,4,8,1,0,0.0,0.0,0,USDCAD,0.631,685,0.3752,-0.1652,0.626,-1.1426,1650.9
12,4,8,1,0,0.0,1.0,0,USDCAD,0.601,685,0.4175,-0.1687,0.626,-1.178,7382.4
12,4,8,1,0,0.0,1.5,0,USDCAD,0.597,685,0.3825,-0.1778,0.626,-1.2291,4638.0
12,4,8,1,0,0.0,2.0,0,USDCAD,0.592,685,0.3752,-0.1827,0.626,-1.2627,3892.1
12,4,8,1,0,0.0,3.0,0,USDCAD,0.615,685,0.3752,-0.1726,0.626,-1.193,2502.0
12,4,8,1,1,0.0,0.0,0,USDCAD,0.611,685,0.3314,-0.2671,0.626,-1.8527,436.5
12,4,8,1,1,0.0,1.0,0,USDCAD,0.476,685,0.4365,-0.3092,0.626,-2.1332,12682.8
12,4,8,1,1,0.0,1.5,0,USDCAD,0.54,685,0.3737,-0.2983,0.626,-2.0747,2895.9
12,4,8,1,1,0.0,2.0,0,USDCAD,0.575,685,0.3489,-0.2859,0.626,-1.9887,1309.4
12,4,8,1,1,0.0,3.0,0,USDCAD,0.58,685,0.3328,-0.288,0.626,-1.9964,860.0
12,4,8,1,2,1.0,0.0,0,USDCAD,0.598,685,0.2423,-0.4257,0.626,-2.9708,109.6
12,4,8,1,2,1.0,0.0,1,USDCAD,0.705,685,0.3007,-0.2939,0.626,-2.2627,98.4
12,4,8,1,2,1.0,1.0,0,USDCAD,0.286,685,0.4467,-0.5759,0.626,-3.9523,85647.4
12,4,8,1,2,1.0,1.0,1,USDCAD,0.342,685,0.4876,-0.4911,0.626,-3.3638,32738.1
12,4,8,1,2,1.0,1.5,0,USDCAD,0.416,685,0.3781,-0.5246,0.626,-3.606,5610.8
12,4,8,1,2,1.0,1.5,1,USDCAD,0.485,685,0.4131,-0.4406,0.626,-3.0459,2491.2
12,4,8,1,2,1.0,2.0,0,USDCAD,0.463,685,0.3153,-0.52,0.626,-3.5932,1816.3
12,4,8,1,2,1.0,2.0,1,USDCAD,0.583,685,0.3708,-0.3803,0.626,-2.68,604.5
12,4,8,1,2,1.0,3.0,0,USDCAD,0.508,685,0.2613,-0.5104,0.626,-3.5396,546.1
12,4,8,1,2,1.0,3.0,1,USDCAD,0.624,685,0.3139,-0.3677,0.626,-2.5994,257.8
12,4,8,1,2,2.0,0.0,0,USDCAD,0.638,685,0.346,-0.24,0.626,-1.6847,487.2
12,4,8,1,2,2.0,0.0,1,USDCAD,0.778,685,0.4117,-0.1331,0.626,-1.1263,212.6
12,4,8,1,2,2.0,1.0,0,USDCAD,0.502,685,0.4292,-0.2988,0.626,-2.0674,9966.2
12,4,8,1,2,2.0,1.0,1,USDCAD,0.638,685,0.4978,-0.1938,0.626,-1.4199,2281.0
12,4,8,1,2,2.0,1.5,0,USDCAD,0.571,685,0.3737,-0.2757,0.626,-1.9198,2248.2
12,4,8,1,2,2.0,1.5,1,USDCAD,0.691,685,0.4321,-0.1801,0.626,-1.378,858.1
12,4,8,1,2,2.0,2.0,0,USDCAD,0.578,685,0.3518,-0.2779,0.626,-1.9389,1474.8
12,4,8,1,2,2.0,2.0,1,USDCAD,0.74,685,0.419,-0.1534,0.626,-1.2354,467.6
12,4,8,1,2,2.0,3.0,0,USDCAD,0.612,685,0.346,-0.2569,0.626,-1.8055,762.3
12,4,8,1,2,2.0,3.0,1,USDCAD,0.769,685,0.4131,-0.1379,0.626,-1.1985,315.9
12,4,16,0,0,0.0,0.0,0,USDCAD,0.737,764,0.3534,-0.1714,0.698,-1.3563,160.1
12,4,16,0,0,0.0,1.0,0,USDCAD,0.625,764,0.4725,-0.2021,0.698,-1.5666,2384.7
12,4,16,0,0,0.0,1.5,0,USDCAD,0.69,764,0.4071,-0.1853,0.698,-1.4312,723.4
12,4,16,0,0,0.0,2.0,0,USDCAD,0.697,764,0.377,-0.1904,0.698,-1.4788,488.3
12,4,16,0,0,0.0,3.0,0,USDCAD,0.681,764,0.356,-0.2075,0.698,-1.6042,379.0
12,4,16,0,1,0.0,0.0,0,USDCAD,0.472,764,0.2003,-0.5704,0.698,-4.3943,241.1
12,4,16,0,1,0.0,1.0,0,USDCAD,0.288,764,0.3861,-0.5967,0.698,-4.568,112421.7
12,4,16,0,1,0.0,1.5,0,USDCAD,0.36,764,0.3115,-0.5959,0.698,-4.5666,14173.1
12,4,16,0,1,0.0,2.0,0,USDCAD,0.404,764,0.2696,-0.5885,0.698,-4.5228,3777.3
12,4,16,0,1,0.0,3.0,0,USDCAD,0.479,764,0.2356,-0.5379,0.698,-4.1377,684.7
12,4,16,0,2,1.0,0.0,0,USDCAD,0.416,764,0.1322,-0.7421,0.698,-5.6774,173.7
12,4,16,0,2,1.0,0.0,1,USDCAD,0.687,764,0.2003,-0.3619,0.698,-3.0455,45.1
12,4,16,0,2,1.0,1.0,0,USDCAD,0.175,764,0.3246,-0.8238,0.698,-6.2935,1922793.9
12,4,16,0,2,1.0,1.0,1,USDCAD,0.506,764,0.5877,-0.2973,0.698,-2.2914,4610.9
12,4,16,0,2,1.0,1.5,0,USDCAD,0.249,764,0.2618,-0.8185,0.698,-6.2535,126319.5
12,4,16,0,2,1.0,1.5,1,USDCAD,0.553,764,0.4437,-0.3637,0.698,-2.7998,1244.4
12,4,16,0,2,1.0,2.0,0,USDCAD,0.284,764,0.2147,-0.8279,0.698,-6.3249,27062.4
12,4,16,0,2,1.0,2.0,1,USDCAD,0.536,764,0.3429,-0.4459,0.698,-3.42,784.2
12,4,16,0,2,1.0,3.0,0,USDCAD,0.351,764,0.1728,-0.7867,0.698,-6.0106,2549.8
12,4,16,0,2,1.0,3.0,1,USDCAD,0.552,764,0.2526,-0.4891,0.698,-3.7369,309.8
12,4,16,0,2,2.0,0.0,0,USDCAD,0.631,764,0.2997,-0.2973,0.698,-2.3221,248.1
12,4,16,0,2,2.0,0.0,1,USDCAD,0.814,764,0.3351,-0.1405,0.698,-1.2883,91.6
12,4,16,0,2,2.0,1.0,0,USDCAD,0.535,764,0.4581,-0.3022,0.698,-2.3297,4684.4
12,4,16,0,2,2.0,1.0,1,USDCAD,0.656,764,0.5118,-0.2008,0.698,-1.603,1442.7
12,4,16,0,2,2.0,1.5,0,USDCAD,0.594,764,0.3743,-0.2971,0.698,-2.303,1195.9
12,4,16,0,2,2.0,1.5,1,USDCAD,0.651,764,0.3979,-0.2437,0.698,-1.9043,762.3
12,4,16,0,2,2.0,2.0,0,USDCAD,0.592,764,0.3259,-0.3182,0.698,-2.4735,764.9
12,4,16,0,2,2.0,2.0,1,USDCAD,0.705,764,0.3599,-0.2159,0.698,-1.8134,347.5
12,4,16,0,2,2.0,3.0,0,USDCAD,0.637,764,0.3076,-0.2901,0.698,-2.2541,334.1
12,4,16,0,2,2.0,3.0,1,USDCAD,0.768,764,0.3403,-0.1734,0.698,-1.549,166.7
12,4,16,1,0,0.0,0.0,0,USDCAD,0.704,754,0.3886,-0.1548,0.689,-1.1732,437.9
12,4,16,1,0,0.0,1.0,0,USDCAD,0.667,754,0.4576,-0.1538,0.689,-1.1794,2266.3
12,4,16,1,0,0.0,1.5,0,USDCAD,0.677,754,0.4085,-0.1638,0.689,-1.2411,1179.3
12,4,16,1,0,0.0,2.0,0,USDCAD,0.658,754,0.3912,-0.1775,0.689,-1.3445,1055.9
12,4,16,1,0,0.0,3.0,0,USDCAD,0.687,754,0.3899,-0.163,0.689,-1.2347,636.5
12,4,16,1,1,0.0,0.0,0,USDCAD,0.679,754,0.3196,-0.2455,0.689,-1.8651,165.4
12,4,16,1,1,0.0,1.0,0,USDCAD,0.523,754,0.4642,-0.2915,0.689,-2.218,5551.0
12,4,16,1,1,0.0,1.5,0,USDCAD,0.621,754,0.4019,-0.2564,0.689,-1.9669,1022.7
12,4,16,1,1,0.0,2.0,0,USDCAD,0.648,754,0.3607,-0.2532,0.689,-1.9341,544.2
12,4,16,1,1,0.0,3.0,0,USDCAD,0.65,754,0.3289,-0.2627,0.689,-1.9945,341.1
12,4,16,1,2,1.0,0.0,0,USDCAD,0.667,754,0.2122,-0.3741,0.689,-2.8742,52.0
12,4,16,1,2,1.0,0.0,1,USDCAD,0.692,754,0.248,-0.332,0.689,-2.6937,65.1
12,4,16,1,2,1.0,1.0,0,USDCAD,0.295,754,0.4509,-0.5656,0.689,-4.2721,77175.3
12,4,16,1,2,1.0,1.0,1,USDCAD,0.348,754,0.4907,-0.4854,0.689,-3.6602,29989.8
12,4,16,1,2,1.0,1.5,0,USDCAD,0.433,754,0.3833,-0.5116,0.689,-3.8703,4238.2
12,4,16,1,2,1.0,1.5,1,USDCAD,0.484,754,0.4085,-0.4466,0.689,-3.4404,2329.0
12,4,16,1,2,1.0,2.0,0,USDCAD,0.496,754,0.3276,-0.4918,0.689,-3.7261,1150.5
12,4,16,1,2,1.0,2.0,1,USDCAD,0.592,754,0.366,-0.3772,0.689,-2.9446,508.2
12,4,16,1,2,1.0,3.0,0,USDCAD,0.567,754,0.2599,-0.4608,0.689,-3.5269,290.0
12,4,16,1,2,1.0,3.0,1,USDCAD,0.662,754,0.2984,-0.3449,0.689,-2.6642,168.8
12,4,16,1,2,2.0,0.0,0,USDCAD,0.705,754,0.3329,-0.22,0.689,-1.6914,189.8
12,4,16,1,2,2.0,0.0,1,USDCAD,0.759,754,0.3581,-0.1681,0.689,-1.4263,151.8
12,4,16,1,2,2.0,1.0,0,USDCAD,0.547,754,0.4642,-0.2818,0.689,-2.1451,4423.9
12,4,16,1,2,2.0,1.0,1,USDCAD,0.638,754,0.5,-0.2092,0.689,-1.6304,1785.0
12,4,16,1,2,2.0,1.5,0,USDCAD,0.652,754,0.3966,-0.2381,0.689,-1.8382,796.1
12,4,16,1,2,2.0,1.5,1,USDCAD,0.714,754,0.4231,-0.186,0.689,-1.5107,524.6
12,4,16,1,2,2.0,2.0,0,USDCAD,0.674,754,0.3594,-0.2353,0.689,-1.8021,456.1
12,4,16,1,2,2.0,2.0,1,USDCAD,0.745,754,0.3873,-0.1718,0.689,-1.4551,309.8
12,4,16,1,2,2.0,3.0,0,USDCAD,0.708,754,0.3382,-0.2165,0.689,-1.6686,244.7
12,4,16,1,2,2.0,3.0,1,USDCAD,0.816,754,0.3687,-0.1272,0.689,-1.1931,155.1
12,4,32,0,0,0.0,0.0,0,USDCAD,0.744,767,0.3207,-0.1838,0.7,-1.5008,108.5
12,4,32,0,0,0.0,1.0,0,USDCAD,0.638,767,0.4824,-0.2006,0.7,-1.5587,1944.0
12,4,32,0,0,0.0,1.5,0,USDCAD,0.7,767,0.4094,-0.1878,0.7,-1.4551,604.8
12,4,32,0,0,0.0,2.0,0,USDCAD,0.707,767,0.3677,-0.1959,0.7,-1.5223,392.4
12,4,32,0,0,0.0,3.0,0,USDCAD,0.677,767,0.3312,-0.2282,0.7,-1.7639,309.2
12,4,32,0,1,0.0,0.0,0,USDCAD,0.509,767,0.1786,-0.5524,0.7,-4.2612,104.4
12,4,32,0,1,0.0,1.0,0,USDCAD,0.288,767,0.3859,-0.6033,0.7,-4.6361,114566.5
12,4,32,0,1,0.0,1.5,0,USDCAD,0.367,767,0.3155,-0.5954,0.7,-4.5809,12431.9
12,4,32,0,1,0.0,2.0,0,USDCAD,0.403,767,0.2686,-0.5999,0.7,-4.6226,3728.9
12,4,32,0,1,0.0,3.0,0,USDCAD,0.48,767,0.2282,-0.5485,0.7,-4.2167,626.7
12,4,32,0,2,1.0,0.0,0,USDCAD,0.449,767,0.1199,-0.7134,0.7,-5.4933,85.2
12,4,32,0,2,1.0,0.0,1,USDCAD,0.718,767,0.1838,-0.3359,0.7,-2.8306,32.0
12,4,32,0,2,1.0,1.0,0,USDCAD,0.175,767,0.3246,-0.8247,0.7,-6.3256,1992128.9
12,4,32,0,2,1.0,1.0,1,USDCAD,0.51,767,0.5893,-0.2945,0.7,-2.2783,4426.9
12,4,32,0,2,1.0,1.5,0,USDCAD,0.248,767,0.2621,-0.8195,0.7,-6.2856,130116.1
12,4,32,0,2,1.0,1.5,1,USDCAD,0.558,767,0.4459,-0.3583,0.7,-2.7697,1180.6
12,4,32,0,2,1.0,2.0,0,USDCAD,0.283,767,0.2151,-0.8299,0.7,-6.3656,27733.8
12,4,32,0,2,1.0,2.0,1,USDCAD,0.544,767,0.3455,-0.4374,0.7,-3.3683,724.6
12,4,32,0,2,1.0,3.0,0,USDCAD,0.357,767,0.1734,-0.7817,0.7,-5.9956,2271.8
12,4,32,0,2,1.0,3.0,1,USDCAD,0.563,767,0.2529,-0.479,0.7,-3.6792,280.9
12,4,32,0,2,2.0,0.0,0,USDCAD,0.658,767,0.2621,-0.299,0.7,-2.3827,131.3
12,4,32,0,2,2.0,0.0,1,USDCAD,0.803,767,0.3012,-0.1597,0.7,-1.3444,76.3
12,4,32,0,2,2.0,1.0,0,USDCAD,0.536,767,0.4641,-0.3057,0.7,-2.3663,4449.3
12,4,32,0,2,2.0,1.0,1,USDCAD,0.666,767,0.5189,-0.1965,0.7,-1.5732,1281.0
12,4,32,0,2,2.0,1.5,0,USDCAD,0.605,767,0.3742,-0.2979,0.7,-2.3202,1009.0
12,4,32,0,2,2.0,1.5,1,USDCAD,0.671,767,0.399,-0.2359,0.7,-1.8447,615.9
12,4,32,0,2,2.0,2.0,0,USDCAD,0.606,767,0.3194,-0.3215,0.7,-2.5092,602.0
12,4,32,0,2,2.0,2.0,1,USDCAD,0.716,767,0.3494,-0.2173,0.7,-1.8262,298.1
12,4,32,0,2,2.0,3.0,0,USDCAD,0.657,767,0.2829,-0.2922,0.7,-2.2638,242.2
12,4,32,0,2,2.0,3.0,1,USDCAD,0.793,767,0.3142,-0.1648,0.7,-1.4079,129.7
12,4,32,1,0,0.0,0.0,0,USDCAD,0.734,756,0.3505,-0.161,0.69,-1.2336,215.2
12,4,32,1,0,0.0,1.0,0,USDCAD,0.681,756,0.4577,-0.1593,0.69,-1.2202,1639.7
12,4,32,1,0,0.0,1.5,0,USDCAD,0.681,756,0.3902,-0.1804,0.69,-1.3674,910.7
12,4,32,1,0,0.0,2.0,0,USDCAD,0.679,756,0.3638,-0.1896,0.69,-1.4366,656.7
12,4,32,1,0,0.0,3.0,0,USDCAD,0.7,756,0.3545,-0.1802,0.69,-1.3656,409.4
12,4,32,1,1,0.0,0.0,0,USDCAD,0.675,756,0.2712,-0.2782,0.69,-2.1376,111.2
12,4,32,1,1,0.0,1.0,0,USDCAD,0.52,756,0.4669,-0.3064,0.69,-2.3345,5322.3
12,4,32,1,1,0.0,1.5,0,USDCAD,0.614,756,0.3902,-0.278,0.69,-2.1301,977.1
12,4,32,1,1,0.0,2.0,0,USDCAD,0.643,756,0.3399,-0.2772,0.69,-2.1177,486.2
12,4,32,1,1,0.0,3.0,0,USDCAD,0.647,756,0.2923,-0.2929,0.69,-2.2273,276.5
12,4,32,1,2,1.0,0.0,0,USDCAD,0.644,756,0.1667,-0.4318,0.69,-3.4451,40.6
12,4,32,1,2,1.0,0.0,1,USDCAD,0.694,756,0.2116,-0.3499,0.69,-2.7288,47.2
12,4,32,1,2,1.0,1.0,0,USDCAD,0.297,756,0.455,-0.565,0.69,-4.2791,73458.2
12,4,32,1,2,1.0,1.0,1,USDCAD,0.351,756,0.4947,-0.4844,0.69,-3.662,28183.0
12,4,32,1,2,1.0,1.5,0,USDCAD,0.436,756,0.3862,-0.5101,0.69,-3.8691,4009.9
12,4,32,1,2,1.0,1.5,1,USDCAD,0.484,756,0.4087,-0.4488,0.69,-3.4661,2279.0
12,4,32,1,2,1.0,2.0,0,USDCAD,0.499,756,0.3267,-0.4962,0.69,-3.7691,1086.7
12,4,32,1,2,1.0,2.0,1,USDCAD,0.6,756,0.3664,-0.3724,0.69,-2.9291,464.9
12,4,32,1,2,1.0,3.0,0,USDCAD,0.567,756,0.2526,-0.4725,0.69,-3.6294,275.9
12,4,32,1,2,1.0,3.0,1,USDCAD,0.678,756,0.291,-0.335,0.69,-2.6364,146.6
12,4,32,1,2,2.0,0.0,0,USDCAD,0.724,756,0.2817,-0.2305,0.69,-1.7622,105.0
12,4,32,1,2,2.0,0.0,1,USDCAD,0.775,756,0.3241,-0.1726,0.69,-1.3509,99.0
12,4,32,1,2,2.0,1.0,0,USDCAD,0.555,756,0.4722,-0.2857,0.69,-2.1775,3729.6
12,4,32,1,2,2.0,1.0,1,USDCAD,0.655,756,0.5119,-0.2047,0.69,-1.6041,1433.3
12,4,32,1,2,2.0,1.5,0,USDCAD,0.66,756,0.3929,-0.2443,0.69,-1.8902,679.7
12,4,32,1,2,2.0,1.5,1,USDCAD,0.736,756,0.422,-0.1793,0.69,-1.4508,411.3
12,4,32,1,2,2.0,2.0,0,USDCAD,0.687,756,0.3386,-0.242,0.69,-1.8605,358.2
12,4,32,1,2,2.0,2.0,1,USDCAD,0.771,756,0.3717,-0.1664,0.69,-1.361,235.1
12,4,32,1,2,2.0,3.0,0,USDCAD,0.694,756,0.2976,-0.2504,0.69,-1.9123,214.6
12,4,32,1,2,2.0,3.0,1,USDCAD,0.855,756,0.3413,-0.1088,0.69,-1.0124,110.6
12,4,96,0,0,0.0,0.0,0,USDCAD,0.834,769,0.3056,-0.1274,0.702,-1.1531,80.2
12,4,96,0,0,0.0,1.0,0,USDCAD,0.655,769,0.4954,-0.1954,0.702,-1.5225,1477.2
12,4,96,0,0,0.0,1.5,0,USDCAD,0.715,769,0.4135,-0.1857,0.702,-1.4442,497.3
12,4,96,0,0,0.0,2.0,0,USDCAD,0.736,769,0.3667,-0.1853,0.702,-1.451,307.5
12,4,96,0,0,0.0,3.0,0,USDCAD,0.759,769,0.3277,-0.1795,0.702,-1.385,191.9
12,4,96,0,1,0.0,0.0,0,USDCAD,0.584,769,0.1573,-0.4829,0.702,-3.7409,73.7
12,4,96,0,1,0.0,1.0,0,USDCAD,0.288,769,0.3875,-0.6053,0.702,-4.6639,112488.8
12,4,96,0,1,0.0,1.5,0,USDCAD,0.369,769,0.316,-0.5962,0.702,-4.5992,11917.2
12,4,96,0,1,0.0,2.0,0,USDCAD,0.405,769,0.2679,-0.6024,0.702,-4.6537,3678.4
12,4,96,0,1,0.0,3.0,0,USDCAD,0.475,769,0.2198,-0.5638,0.702,-4.3457,646.3
12,4,96,0,2,1.0,0.0,0,USDCAD,0.498,769,0.0975,-0.666,0.702,-5.3041,60.7
12,4,96,0,2,1.0,0.0,1,USDCAD,0.67,769,0.1534,-0.4104,0.702,-3.2487,35.7
12,4,96,0,2,1.0,1.0,0,USDCAD,0.175,769,0.3238,-0.8255,0.702,-6.3485,1976807.3
12,4,96,0,2,1.0,1.0,1,USDCAD,0.512,769,0.5904,-0.2924,0.702,-2.2683,4384.2
12,4,96,0,2,1.0,1.5,0,USDCAD,0.248,769,0.2614,-0.8197,0.702,-6.3035,129480.6
12,4,96,0,2,1.0,1.5,1,USDCAD,0.562,769,0.4473,-0.3548,0.702,-2.7497,1139.3
12,4,96,0,2,1.0,2.0,0,USDCAD,0.284,769,0.2146,-0.8295,0.702,-6.3785,27500.6
12,4,96,0,2,1.0,2.0,1,USDCAD,0.548,769,0.3472,-0.4337,0.702,-3.3486,715.4
12,4,96,0,2,1.0,3.0,0,USDCAD,0.357,769,0.173,-0.7838,0.702,-6.0277,2285.4
12,4,96,0,2,1.0,3.0,1,USDCAD,0.566,769,0.251,-0.4782,0.702,-3.6881,271.1
12,4,96,0,2,2.0,0.0,0,USDCAD,0.727,769,0.2341,-0.2526,0.702,-2.1211,112.6
