dir_mode,entry_mode,stop_mode,stop_atr_mult,rr,buffer_bps,one_trade,min_or_atr,max_or_atr,trend_mode,fade,min_rvol,use_datr,min_risk_bps,hour,or_bars,hold_bars,trades,pf,win_rate,avg_r,expectancy_r,trades_per_day,trades_per_week,avg_hold_h,max_dd,max_dd_r,sharpe,total_r,days_to_target,days_to_breach,p_target_first,long_share,pct_stop,pct_target,pct_time,label,cost_mult
0,1,2,1.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2022,1.01,0.4936,0.0043,0.0043,0.923,6.46,0.54,-0.7385,-73.85,0.089,8.77,167.3,182.6,0.5218,0.499,0.369,0.385,0.245,IS_cost0x,0.0
0,1,2,1.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,8,2022,0.948,0.497,-0.0221,-0.0221,0.923,6.46,0.54,-0.8896,-88.96,-0.456,-44.77,220.4,141.0,0.3902,0.501,0.394,0.361,0.245,IS_cost0x,0.0
0,1,2,1.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2022,1.062,0.4535,0.0276,0.0276,0.923,6.46,0.68,-0.5937,-59.37,0.495,55.71,108.5,165.5,0.6041,0.499,0.388,0.256,0.356,IS_cost0x,0.0
0,1,2,1.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,8,2022,0.988,0.4609,-0.0053,-0.0053,0.923,6.46,0.69,-0.8708,-87.08,-0.097,-10.8,142.5,131.0,0.479,0.501,0.416,0.218,0.366,IS_cost0x,0.0
0,1,2,1.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2022,1.082,0.4372,0.0371,0.0371,0.923,6.46,0.75,-0.6843,-68.43,0.612,74.93,89.1,144.0,0.6177,0.499,0.398,0.173,0.429,IS_cost0x,0.0
0,1,2,1.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,8,2022,1.043,0.453,0.0198,0.0198,0.923,6.46,0.76,-0.7637,-76.37,0.333,40.1,102.1,133.2,0.5661,0.501,0.422,0.143,0.435,IS_cost0x,0.0
0,1,2,1.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2022,1.076,0.4214,0.0352,0.0352,0.923,6.46,0.82,-0.8298,-82.98,0.53,71.24,77.5,113.1,0.5935,0.499,0.408,0.086,0.506,IS_cost0x,0.0
0,1,2,1.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,8,2022,1.07,0.4451,0.0326,0.0326,0.923,6.46,0.82,-0.7282,-72.82,0.507,65.98,82.8,120.3,0.5923,0.501,0.427,0.061,0.512,IS_cost0x,0.0
0,1,2,2.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2040,1.074,0.4652,0.0206,0.0206,0.931,6.52,1.13,-0.629,-62.9,0.416,41.96,136.6,202.9,0.5977,0.498,0.164,0.0,0.836,IS_cost0x,0.0
0,1,2,2.0,0.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,8,2040,1.046,0.5049,0.0125,0.0125,0.931,6.52,1.08,-0.5757,-57.57,0.303,25.56,199.6,281.5,0.5852,0.502,0.193,0.0,0.807,IS_cost0x,0.0
0,1,2,2.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2040,1.0,0.4843,-0.0,-0.0,0.931,6.52,0.98,-0.668,-66.8,-0.001,-0.1,320.3,319.7,0.4995,0.498,0.158,0.189,0.653,IS_cost0x,0.0
0,1,2,2.0,1.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,8,2040,0.993,0.5142,-0.0019,-0.0019,0.931,6.52,0.98,-0.6488,-64.88,-0.054,-3.9,331.7,308.9,0.4822,0.502,0.19,0.157,0.653,IS_cost0x,0.0
0,1,2,2.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2040,1.003,0.4706,0.0009,0.0009,0.931,6.52,1.06,-0.7269,-72.69,0.024,1.87,270.4,278.4,0.5073,0.498,0.161,0.094,0.745,IS_cost0x,0.0
0,1,2,2.0,1.5,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,8,2040,1.022,0.5064,0.006,0.006,0.931,6.52,1.05,-0.6051,-60.51,0.157,12.19,254.4,309.1,0.5485,0.502,0.192,0.069,0.739,IS_cost0x,0.0
0,1,2,2.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2040,1.032,0.4672,0.0088,0.0088,0.931,6.52,1.09,-0.6438,-64.38,0.215,17.9,215.7,276.7,0.5619,0.498,0.162,0.056,0.781,IS_cost0x,0.0
0,1,2,2.0,2.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,8,2040,1.032,0.5054,0.0087,0.0087,0.931,6.52,1.06,-0.6394,-63.94,0.223,17.79,232.0,303.5,0.5667,0.502,0.193,0.03,0.777,IS_cost0x,0.0
0,1,2,2.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,8,2040,1.058,0.4667,0.0161,0.0161,0.931,6.52,1.12,-0.5448,-54.48,0.371,32.85,176.8,264.4,0.5993,0.498,0.163,0.025,0.813,IS_cost0x,0.0
0,1,2,2.0,3.0,0.0,1,0.0,0.0,0,1,0.0,0,10.0,0,1,8,2040,1.037,0.5049,0.0102,0.0102,0.931,6.52,1.07,-0.5964,-59.64,0.254,20.87,216.3,291.4,0.5739,0.502,0.193,0.011,0.796,IS_cost0x,0.0
0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2178,1.165,0.3673,0.0943,0.0943,0.994,6.96,2.24,-0.8766,-87.66,0.918,205.32,27.8,41.2,0.5973,0.502,0.543,0.0,0.457,IS_cost0x,0.0
0,0,0,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2178,1.056,0.5096,0.0249,0.0249,0.994,6.96,1.12,-0.7474,-74.74,0.502,54.2,116.4,181.7,0.6097,0.502,0.423,0.453,0.124,IS_cost0x,0.0
0,0,0,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2178,1.063,0.4385,0.0319,0.0319,0.994,6.96,1.49,-0.7885,-78.85,0.544,69.56,84.5,127.2,0.6008,0.502,0.479,0.32,0.201,IS_cost0x,0.0
0,0,0,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2178,1.061,0.4054,0.0325,0.0325,0.994,6.96,1.71,-1.0251,-102.51,0.499,70.7,71.1,99.6,0.5836,0.502,0.509,0.23,0.261,IS_cost0x,0.0
0,0,0,0.0,3.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2178,1.095,0.3825,0.0527,0.0527,0.994,6.96,1.96,-1.0563,-105.63,0.71,114.77,52.6,80.1,0.6039,0.502,0.528,0.132,0.339,IS_cost0x,0.0
0,0,1,0.0,0.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2175,0.806,0.1894,-0.1538,-0.1538,0.993,6.95,1.1,-3.6924,-369.24,-1.164,-334.47,24.9,16.9,0.404,0.505,0.782,0.0,0.218,IS_cost0x,0.0
0,0,1,0.0,1.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2175,0.592,0.3715,-0.2526,-0.2526,0.993,6.95,0.29,-5.5745,-557.45,-5.015,-549.45,2557.0,31.5,0.0122,0.505,0.614,0.365,0.022,IS_cost0x,0.0
0,0,1,0.0,1.5,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2175,0.653,0.309,-0.2354,-0.2354,0.993,6.95,0.44,-5.2204,-522.04,-3.965,-512.04,619.2,32.4,0.0498,0.505,0.671,0.29,0.039,IS_cost0x,0.0
0,0,1,0.0,2.0,0.0,1,0.0,0.0,0,0,0.0,0,10.0,0,1,16,2175,0.673,0.2671,-0.2345,-0.2345,0.993,6.95,0.56,-5.2029,-520.29,-3.533,-510.1,326.1,31.1,0.087,0.505,0.708,0.229,0.063,IS_cost0x,0.0
