hour,minute,or_bars,hold_bars,entry_mode,stop_mode,stop_atr_mult,rr,fade,min_break_rvol,min_atr_rank,fast_trend_mode,symbol,window,pf,trades,win_rate,avg_r,trades_per_day,avg_hold_h,max_dd,sharpe,days_to_target
13,30,1,32,1,2,2.0,1.0,0,0.0,0.5,0,GBPUSD,IS,0.789,476,0.4937,-0.1081,0.651,2.02,-0.5499,-1.759,660.9
13,30,1,32,1,2,2.0,1.0,0,0.0,0.5,2,GBPUSD,IS,1.025,298,0.5134,0.008,0.408,2.14,-0.1785,0.128,476.5
13,30,1,32,1,2,2.0,1.0,0,0.0,0.7,0,GBPUSD,IS,0.807,327,0.5015,-0.0969,0.447,2.15,-0.352,-1.319,858.7
13,30,1,32,1,2,2.0,1.0,0,0.0,0.7,2,GBPUSD,IS,1.022,205,0.5073,0.0074,0.28,2.24,-0.1005,0.098,696.1
13,30,1,32,1,2,2.0,1.0,0,1.5,0.0,0,GBPUSD,IS,0.885,469,0.516,-0.0558,0.642,1.87,-0.2938,-0.906,376.8
13,30,1,32,1,2,2.0,1.0,0,1.5,0.0,2,GBPUSD,IS,1.281,163,0.5583,0.0994,0.223,2.11,-0.0834,1.051,313.2
13,30,1,32,1,2,2.0,1.0,0,1.5,0.5,0,GBPUSD,IS,0.858,455,0.5077,-0.0701,0.622,1.89,-0.3452,-1.121,450.3
13,30,1,32,1,2,2.0,1.0,0,1.5,0.5,2,GBPUSD,IS,1.271,161,0.559,0.0965,0.22,2.12,-0.0815,1.011,323.2
13,30,1,32,1,2,2.0,1.0,0,1.5,0.7,0,GBPUSD,IS,0.845,318,0.4969,-0.0763,0.435,2.06,-0.2777,-1.025,702.0
13,30,1,32,1,2,2.0,1.0,0,1.5,0.7,2,GBPUSD,IS,1.133,123,0.5285,0.0502,0.168,2.28,-0.0614,0.461,616.8
13,30,1,32,1,2,2.0,1.0,0,2.0,0.0,0,GBPUSD,IS,0.854,409,0.5086,-0.0708,0.56,1.84,-0.3385,-1.082,520.2
13,30,1,32,1,2,2.0,1.0,0,2.0,0.0,2,GBPUSD,IS,1.39,119,0.5882,0.1317,0.163,2.22,-0.0536,1.189,344.9
13,30,1,32,1,2,2.0,1.0,0,2.0,0.5,0,GBPUSD,IS,0.841,396,0.5051,-0.0779,0.542,1.85,-0.3348,-1.172,579.9
13,30,1,32,1,2,2.0,1.0,0,2.0,0.5,2,GBPUSD,IS,1.369,118,0.5847,0.1256,0.161,2.22,-0.0536,1.128,361.7
13,30,1,32,1,2,2.0,1.0,0,2.0,0.7,0,GBPUSD,IS,0.846,287,0.5052,-0.0753,0.393,2.0,-0.2746,-0.962,774.4
13,30,1,32,1,2,2.0,1.0,0,2.0,0.7,2,GBPUSD,IS,1.196,97,0.5567,0.0708,0.133,2.42,-0.0537,0.58,657.6
13,30,1,32,1,2,2.0,1.0,1,0.0,0.0,0,GBPUSD,IS,0.754,494,0.4777,-0.1298,0.676,2.0,-0.7295,-2.143,806.6
13,30,1,32,1,2,2.0,1.0,1,0.0,0.0,2,GBPUSD,IS,0.781,493,0.4807,-0.1123,0.674,2.06,-0.6383,-1.866,678.9
13,30,1,32,1,2,2.0,1.0,1,0.0,0.5,0,GBPUSD,IS,0.783,476,0.4853,-0.1116,0.651,2.02,-0.6528,-1.817,689.8
13,30,1,32,1,2,2.0,1.0,1,0.0,0.5,2,GBPUSD,IS,0.809,475,0.4884,-0.0957,0.65,2.06,-0.5739,-1.565,589.9
13,30,1,32,1,2,2.0,1.0,1,0.0,0.7,0,GBPUSD,IS,0.792,327,0.4801,-0.106,0.447,2.15,-0.4943,-1.443,953.1
13,30,1,32,1,2,2.0,1.0,1,0.0,0.7,2,GBPUSD,IS,0.822,326,0.4816,-0.0882,0.446,2.18,-0.4654,-1.209,805.7
13,30,1,32,1,2,2.0,1.0,1,1.5,0.0,0,GBPUSD,IS,0.696,469,0.4606,-0.1667,0.642,1.87,-0.8564,-2.684,1296.5
13,30,1,32,1,2,2.0,1.0,1,1.5,0.0,2,GBPUSD,IS,0.754,460,0.4761,-0.127,0.629,1.92,-0.6758,-2.052,874.7
13,30,1,32,1,2,2.0,1.0,1,1.5,0.5,0,GBPUSD,IS,0.722,455,0.4681,-0.1493,0.622,1.89,-0.7737,-2.375,1096.9
13,30,1,32,1,2,2.0,1.0,1,1.5,0.5,2,GBPUSD,IS,0.782,446,0.4843,-0.1103,0.61,1.93,-0.6127,-1.761,748.9
13,30,1,32,1,2,2.0,1.0,1,1.5,0.7,0,GBPUSD,IS,0.757,318,0.4717,-0.1262,0.435,2.06,-0.5234,-1.69,1229.8
13,30,1,32,1,2,2.0,1.0,1,1.5,0.7,2,GBPUSD,IS,0.817,312,0.4872,-0.0897,0.427,2.06,-0.4489,-1.206,866.7
13,30,1,32,1,2,2.0,1.0,1,2.0,0.0,0,GBPUSD,IS,0.718,409,0.4548,-0.1502,0.56,1.84,-0.6547,-2.285,1297.7
13,30,1,32,1,2,2.0,1.0,1,2.0,0.0,2,GBPUSD,IS,0.781,388,0.4742,-0.1119,0.531,1.77,-0.4871,-1.661,864.9
13,30,1,32,1,2,2.0,1.0,1,2.0,0.5,0,GBPUSD,IS,0.734,396,0.4596,-0.1396,0.542,1.85,-0.5956,-2.093,1185.1
13,30,1,32,1,2,2.0,1.0,1,2.0,0.5,2,GBPUSD,IS,0.798,376,0.4787,-0.102,0.514,1.77,-0.4556,-1.494,802.4
13,30,1,32,1,2,2.0,1.0,1,2.0,0.7,0,GBPUSD,IS,0.754,287,0.4599,-0.1274,0.393,2.0,-0.4456,-1.627,1411.3
13,30,1,32,1,2,2.0,1.0,1,2.0,0.7,2,GBPUSD,IS,0.814,268,0.4776,-0.0925,0.367,1.87,-0.3493,-1.145,1013.2
13,30,1,32,1,2,2.0,2.0,0,0.0,0.0,0,GBPUSD,IS,0.988,494,0.4312,-0.0069,0.676,3.41,-0.3669,-0.088,131.1
13,30,1,32,1,2,2.0,2.0,0,0.0,0.0,2,GBPUSD,IS,0.995,305,0.4459,-0.0017,0.417,3.21,-0.2389,-0.023,371.1
13,30,1,32,1,2,2.0,2.0,0,0.0,0.5,0,GBPUSD,IS,0.977,476,0.4265,-0.0131,0.651,3.4,-0.3615,-0.165,140.9
13,30,1,32,1,2,2.0,2.0,0,0.0,0.5,2,GBPUSD,IS,1.015,298,0.453,0.0055,0.408,3.21,-0.2289,0.073,349.3
13,30,1,32,1,2,2.0,2.0,0,0.0,0.7,0,GBPUSD,IS,0.967,327,0.4404,-0.0179,0.447,3.58,-0.2841,-0.193,221.5
13,30,1,32,1,2,2.0,2.0,0,0.0,0.7,2,GBPUSD,IS,0.958,205,0.4439,-0.0152,0.28,3.36,-0.1081,-0.174,671.5
13,30,1,32,1,2,2.0,2.0,0,1.5,0.0,0,GBPUSD,IS,1.053,469,0.4392,0.0284,0.642,3.38,-0.3457,0.356,113.3
13,30,1,32,1,2,2.0,2.0,0,1.5,0.0,2,GBPUSD,IS,1.29,163,0.4724,0.1165,0.223,3.73,-0.0929,0.978,240.5
13,30,1,32,1,2,2.0,2.0,0,1.5,0.5,0,GBPUSD,IS,1.033,455,0.433,0.0179,0.622,3.39,-0.3405,0.222,123.8
13,30,1,32,1,2,2.0,2.0,0,1.5,0.5,2,GBPUSD,IS,1.289,161,0.472,0.1174,0.22,3.73,-0.0909,0.974,241.3
13,30,1,32,1,2,2.0,2.0,0,1.5,0.7,0,GBPUSD,IS,0.989,318,0.4308,-0.0058,0.435,3.56,-0.2493,-0.062,212.8
13,30,1,32,1,2,2.0,2.0,0,1.5,0.7,2,GBPUSD,IS,1.126,123,0.4553,0.0531,0.168,3.82,-0.0832,0.4,472.2
13,30,1,32,1,2,2.0,2.0,0,2.0,0.0,0,GBPUSD,IS,1.032,409,0.4377,0.0171,0.56,3.22,-0.2523,0.203,140.8
13,30,1,32,1,2,2.0,2.0,0,2.0,0.0,2,GBPUSD,IS,1.497,119,0.5042,0.187,0.163,3.86,-0.0624,1.316,235.9
13,30,1,32,1,2,2.0,2.0,0,2.0,0.5,0,GBPUSD,IS,1.004,396,0.4318,0.0023,0.542,3.23,-0.2697,0.027,158.6
13,30,1,32,1,2,2.0,2.0,0,2.0,0.5,2,GBPUSD,IS,1.49,118,0.5,0.1861,0.161,3.83,-0.0624,1.299,238.3
13,30,1,32,1,2,2.0,2.0,0,2.0,0.7,0,GBPUSD,IS,0.953,287,0.4286,-0.0254,0.393,3.43,-0.2359,-0.259,268.0
13,30,1,32,1,2,2.0,2.0,0,2.0,0.7,2,GBPUSD,IS,1.205,97,0.4742,0.0839,0.133,3.93,-0.099,0.556,492.5
13,30,1,32,1,2,2.0,2.0,1,0.0,0.0,0,GBPUSD,IS,0.863,494,0.4049,-0.0805,0.676,3.38,-0.6657,-1.049,208.9
13,30,1,32,1,2,2.0,2.0,1,0.0,0.0,2,GBPUSD,IS,0.882,493,0.4097,-0.0678,0.674,3.45,-0.5744,-0.893,199.1
13,30,1,32,1,2,2.0,2.0,1,0.0,0.5,0,GBPUSD,IS,0.902,476,0.4118,-0.0566,0.651,3.43,-0.575,-0.722,185.7
13,30,1,32,1,2,2.0,2.0,1,0.0,0.5,2,GBPUSD,IS,0.919,475,0.4168,-0.0456,0.65,3.48,-0.4927,-0.587,178.7
13,30,1,32,1,2,2.0,2.0,1,0.0,0.7,0,GBPUSD,IS,0.857,327,0.4098,-0.0812,0.447,3.63,-0.5099,-0.891,343.9
13,30,1,32,1,2,2.0,2.0,1,0.0,0.7,2,GBPUSD,IS,0.891,326,0.411,-0.0602,0.446,3.66,-0.4728,-0.664,305.5
13,30,1,32,1,2,2.0,2.0,1,1.5,0.0,0,GBPUSD,IS,0.774,469,0.3881,-0.138,0.642,3.24,-0.8461,-1.787,337.5
13,30,1,32,1,2,2.0,2.0,1,1.5,0.0,2,GBPUSD,IS,0.821,460,0.4,-0.1045,0.629,3.31,-0.7255,-1.353,282.0
13,30,1,32,1,2,2.0,2.0,1,1.5,0.5,0,GBPUSD,IS,0.81,455,0.3956,-0.1141,0.622,3.28,-0.7527,-1.45,290.6
13,30,1,32,1,2,2.0,2.0,1,1.5,0.5,2,GBPUSD,IS,0.858,446,0.4081,-0.0813,0.61,3.34,-0.6531,-1.033,245.5
13,30,1,32,1,2,2.0,2.0,1,1.5,0.7,0,GBPUSD,IS,0.823,318,0.4057,-0.1019,0.435,3.51,-0.5174,-1.109,415.6
13,30,1,32,1,2,2.0,2.0,1,1.5,0.7,2,GBPUSD,IS,0.869,312,0.4135,-0.0722,0.427,3.52,-0.4865,-0.784,352.8
13,30,1,32,1,2,2.0,2.0,1,2.0,0.0,0,GBPUSD,IS,0.785,409,0.3839,-0.1284,0.56,3.17,-0.6517,-1.572,378.9
13,30,1,32,1,2,2.0,2.0,1,2.0,0.0,2,GBPUSD,IS,0.839,388,0.3943,-0.0933,0.531,3.16,-0.5338,-1.102,303.4
13,30,1,32,1,2,2.0,2.0,1,2.0,0.5,0,GBPUSD,IS,0.801,396,0.3889,-0.1171,0.542,3.21,-0.6073,-1.412,362.1
13,30,1,32,1,2,2.0,2.0,1,2.0,0.5,2,GBPUSD,IS,0.855,376,0.3989,-0.0829,0.514,3.2,-0.5334,-0.966,293.2
13,30,1,32,1,2,2.0,2.0,1,2.0,0.7,0,GBPUSD,IS,0.813,287,0.3972,-0.1076,0.393,3.43,-0.466,-1.121,493.5
13,30,1,32,1,2,2.0,2.0,1,2.0,0.7,2,GBPUSD,IS,0.866,268,0.403,-0.0749,0.367,3.35,-0.408,-0.745,404.0
13,30,1,96,0,0,0.0,0.0,0,0.0,0.0,0,GBPUSD,IS,1.037,495,0.2343,0.033,0.677,10.37,-0.6032,0.197,26.1
13,30,1,96,0,0,0.0,0.0,0,0.0,0.0,2,GBPUSD,IS,1.116,462,0.3268,0.0777,0.632,13.91,-0.4341,0.525,35.1
13,30,1,96,0,0,0.0,0.0,0,0.0,0.5,0,GBPUSD,IS,1.034,477,0.2348,0.0303,0.653,10.33,-0.6108,0.181,28.1
13,30,1,96,0,0,0.0,0.0,0,0.0,0.5,2,GBPUSD,IS,1.081,448,0.3237,0.0539,0.613,13.97,-0.3801,0.372,40.3
13,30,1,96,0,0,0.0,0.0,0,0.0,0.7,0,GBPUSD,IS,0.969,328,0.2134,-0.0276,0.449,9.9,-0.5584,-0.133,41.4
13,30,1,96,0,0,0.0,0.0,0,0.0,0.7,2,GBPUSD,IS,1.075,308,0.3214,0.0493,0.421,13.91,-0.2968,0.283,58.7
13,30,1,96,0,0,0.0,0.0,0,1.5,0.0,0,GBPUSD,IS,1.013,488,0.2459,0.0107,0.668,11.0,-0.5878,0.068,30.2
13,30,1,96,0,0,0.0,0.0,0,1.5,0.0,2,GBPUSD,IS,1.149,394,0.3553,0.0963,0.539,10.76,-0.3626,0.608,40.3
13,30,1,96,0,0,0.0,0.0,0,1.5,0.5,0,GBPUSD,IS,1.018,471,0.2442,0.0151,0.644,10.96,-0.6506,0.093,30.9
13,30,1,96,0,0,0.0,0.0,0,1.5,0.5,2,GBPUSD,IS,1.133,382,0.3508,0.0862,0.523,10.9,-0.3442,0.538,42.5
13,30,1,96,0,0,0.0,0.0,0,1.5,0.7,0,GBPUSD,IS,0.981,328,0.2287,-0.0164,0.449,10.46,-0.5493,-0.083,44.3
13,30,1,96,0,0,0.0,0.0,0,1.5,0.7,2,GBPUSD,IS,1.1,270,0.3519,0.0646,0.369,10.89,-0.3427,0.342,63.2
13,30,1,96,0,0,0.0,0.0,0,2.0,0.0,0,GBPUSD,IS,1.083,476,0.2773,0.0652,0.651,12.02,-0.4636,0.417,30.5
13,30,1,96,0,0,0.0,0.0,0,2.0,0.0,2,GBPUSD,IS,1.191,322,0.3571,0.1204,0.44,10.34,-0.2843,0.702,49.4
13,30,1,96,0,0,0.0,0.0,0,2.0,0.5,0,GBPUSD,IS,1.074,460,0.2739,0.0582,0.629,11.91,-0.4621,0.366,31.9
13,30,1,96,0,0,0.0,0.0,0,2.0,0.5,2,GBPUSD,IS,1.16,314,0.3535,0.1012,0.43,10.43,-0.2978,0.59,53.3
13,30,1,96,0,0,0.0,0.0,0,2.0,0.7,0,GBPUSD,IS,1.025,324,0.2593,0.0202,0.443,11.4,-0.3914,0.104,45.5
13,30,1,96,0,0,0.0,0.0,0,2.0,0.7,2,GBPUSD,IS,1.088,229,0.3362,0.0561,0.313,10.11,-0.3056,0.281,79.7
13,30,1,96,0,0,0.0,1.0,0,0.0,0.0,0,GBPUSD,IS,0.663,495,0.4929,-0.2,0.677,2.35,-1.027,-3.115,1290.3
13,30,1,96,0,0,0.0,1.0,0,0.0,0.0,2,GBPUSD,IS,0.977,462,0.5498,-0.0099,0.632,6.47,-0.3005,-0.162,255.2
13,30,1,96,0,0,0.0,1.0,0,0.0,0.5,0,GBPUSD,IS,0.679,477,0.4969,-0.1883,0.653,2.21,-0.9353,-2.876,1166.8
13,30,1,96,0,0,0.0,1.0,0,0.0,0.5,2,GBPUSD,IS,0.993,448,0.5491,-0.0031,0.613,6.49,-0.2962,-0.05,249.8
13,30,1,96,0,0,0.0,1.0,0,0.0,0.7,0,GBPUSD,IS,0.693,328,0.4939,-0.1785,0.449,2.3,-0.6563,-2.286,1575.3
13,30,1,96,0,0,0.0,1.0,0,0.0,0.7,2,GBPUSD,IS,1.08,308,0.5649,0.0319,0.421,6.6,-0.1865,0.445,278.6
13,30,1,96,0,0,0.0,1.0,0,1.5,0.0,0,GBPUSD,IS,0.697,488,0.498,-0.1749,0.668,2.56,-0.8971,-2.732,1014.5
13,30,1,96,0,0,0.0,1.0,0,1.5,0.0,2,GBPUSD,IS,1.053,394,0.5787,0.0214,0.539,3.56,-0.2498,0.334,232.8
13,30,1,96,0,0,0.0,1.0,0,1.5,0.5,0,GBPUSD,IS,0.703,471,0.4989,-0.171,0.644,2.42,-0.8667,-2.624,1006.4
13,30,1,96,0,0,0.0,1.0,0,1.5,0.5,2,GBPUSD,IS,1.068,382,0.5785,0.027,0.523,3.58,-0.2363,0.416,230.9
13,30,1,96,0,0,0.0,1.0,0,1.5,0.7,0,GBPUSD,IS,0.703,328,0.4939,-0.1716,0.449,2.43,-0.6438,-2.201,1469.2
13,30,1,96,0,0,0.0,1.0,0,1.5,0.7,2,GBPUSD,IS,1.081,270,0.5852,0.0318,0.369,3.82,-0.1701,0.429,330.0
13,30,1,96,0,0,0.0,1.0,0,2.0,0.0,0,GBPUSD,IS,0.756,476,0.5126,-0.1298,0.651,3.76,-0.6827,-2.063,737.3
13,30,1,96,0,0,0.0,1.0,0,2.0,0.0,2,GBPUSD,IS,1.069,322,0.5714,0.0275,0.44,3.36,-0.1384,0.373,254.4
13,30,1,96,0,0,0.0,1.0,0,2.0,0.5,0,GBPUSD,IS,0.762,460,0.513,-0.1264,0.629,3.67,-0.6636,-1.975,734.9
13,30,1,96,0,0,0.0,1.0,0,2.0,0.5,2,GBPUSD,IS,1.074,314,0.5701,0.0293,0.43,3.38,-0.129,0.395,259.6
13,30,1,96,0,0,0.0,1.0,0,2.0,0.7,0,GBPUSD,IS,0.746,324,0.5031,-0.1382,0.443,3.13,-0.5203,-1.804,1165.2
13,30,1,96,0,0,0.0,1.0,0,2.0,0.7,2,GBPUSD,IS,1.021,229,0.5546,0.0086,0.313,3.49,-0.1161,0.103,451.5
13,30,1,96,0,0,0.0,2.0,0,0.0,0.0,0,GBPUSD,IS,0.775,495,0.3495,-0.1692,0.677,4.02,-0.9246,-1.927,217.3
13,30,1,96,0,0,0.0,2.0,0,0.0,0.0,2,GBPUSD,IS,1.084,462,0.4329,0.0457,0.632,8.68,-0.4072,0.527,94.5
13,30,1,96,0,0,0.0,2.0,0,0.0,0.5,0,GBPUSD,IS,0.775,477,0.348,-0.1689,0.653,3.95,-0.9208,-1.881,222.1
13,30,1,96,0,0,0.0,2.0,0,0.0,0.5,2,GBPUSD,IS,1.092,448,0.4308,0.0502,0.613,8.74,-0.3829,0.571,95.9
13,30,1,96,0,0,0.0,2.0,0,0.0,0.7,0,GBPUSD,IS,0.734,328,0.3293,-0.2026,0.449,4.16,-0.7437,-1.897,397.5
13,30,1,96,0,0,0.0,2.0,0,0.0,0.7,2,GBPUSD,IS,1.16,308,0.4416,0.0841,0.421,8.98,-0.2268,0.82,125.3
13,30,1,96,0,0,0.0,2.0,0,1.5,0.0,0,GBPUSD,IS,0.833,488,0.3648,-0.1208,0.668,4.81,-0.6863,-1.377,174.0
13,30,1,96,0,0,0.0,2.0,0,1.5,0.0,2,GBPUSD,IS,1.149,394,0.4645,0.078,0.539,5.83,-0.3527,0.854,98.9
13,30,1,96,0,0,0.0,2.0,0,1.5,0.5,0,GBPUSD,IS,0.821,471,0.3609,-0.1298,0.644,4.72,-0.6934,-1.448,186.0
13,30,1,96,0,0,0.0,2.0,0,1.5,0.5,2,GBPUSD,IS,1.151,382,0.4607,0.079,0.523,5.88,-0.3402,0.849,101.3
13,30,1,96,0,0,0.0,2.0,0,1.5,0.7,0,GBPUSD,IS,0.761,328,0.3354,-0.1801,0.449,4.53,-0.6699,-1.676,344.3
13,30,1,96,0,0,0.0,2.0,0,1.5,0.7,2,GBPUSD,IS,1.121,270,0.463,0.0632,0.369,6.24,-0.2444,0.59,161.0
13,30,1,96,0,0,0.0,2.0,0,2.0,0.0,0,GBPUSD,IS,0.921,476,0.3908,-0.0518,0.651,6.12,-0.3637,-0.596,135.5
13,30,1,96,0,0,0.0,2.0,0,2.0,0.0,2,GBPUSD,IS,1.251,322,0.472,0.126,0.44,5.48,-0.1982,1.234,98.8
13,30,1,96,0,0,0.0,2.0,0,2.0,0.5,0,GBPUSD,IS,0.908,460,0.387,-0.0609,0.629,6.01,-0.4187,-0.687,146.1
13,30,1,96,0,0,0.0,2.0,0,2.0,0.5,2,GBPUSD,IS,1.241,314,0.4682,0.121,0.43,5.53,-0.1897,1.17,103.2
13,30,1,96,0,0,0.0,2.0,0,2.0,0.7,0,GBPUSD,IS,0.881,324,0.3735,-0.081,0.443,5.55,-0.3508,-0.754,217.3
13,30,1,96,0,0,0.0,2.0,0,2.0,0.7,2,GBPUSD,IS,1.124,229,0.4454,0.0645,0.313,5.88,-0.1515,0.557,189.5
13,30,1,96,0,2,1.0,0.0,0,0.0,0.0,0,GBPUSD,IS,0.773,495,0.1475,-0.2334,0.677,6.36,-1.4315,-1.447,39.6
13,30,1,96,0,2,1.0,0.0,0,0.0,0.0,2,GBPUSD,IS,0.984,462,0.2229,-0.0147,0.632,10.28,-0.5476,-0.086,30.0
13,30,1,96,0,2,1.0,0.0,0,0.0,0.5,0,GBPUSD,IS,0.782,477,0.1488,-0.2232,0.653,6.44,-1.4196,-1.359,40.6
13,30,1,96,0,2,1.0,0.0,0,0.0,0.5,2,GBPUSD,IS,0.973,448,0.2232,-0.0243,0.613,10.33,-0.5206,-0.141,32.0
13,30,1,96,0,2,1.0,0.0,0,0.0,0.7,0,GBPUSD,IS,0.751,328,0.1402,-0.2532,0.449,6.55,-1.0893,-1.248,56.9
13,30,1,96,0,2,1.0,0.0,0,0.0,0.7,2,GBPUSD,IS,0.937,308,0.2208,-0.0566,0.421,10.68,-0.4623,-0.282,51.7
13,30,1,96,0,2,1.0,0.0,0,1.5,0.0,0,GBPUSD,IS,0.804,488,0.1557,-0.1996,0.668,6.89,-1.231,-1.227,37.7
13,30,1,96,0,2,1.0,0.0,0,1.5,0.0,2,GBPUSD,IS,1.008,394,0.2234,0.0073,0.539,7.54,-0.5116,0.037,30.9
13,30,1,96,0,2,1.0,0.0,0,1.5,0.5,0,GBPUSD,IS,0.809,471,0.1571,-0.1936,0.644,7.0,-1.229,-1.168,38.8
13,30,1,96,0,2,1.0,0.0,0,1.5,0.5,2,GBPUSD,IS,1.008,382,0.2225,0.0077,0.523,7.69,-0.4707,0.039,32.1
13,30,1,96,0,2,1.0,0.0,0,1.5,0.7,0,GBPUSD,IS,0.796,328,0.1524,-0.2039,0.449,6.95,-1.0624,-1.001,52.9
13,30,1,96,0,2,1.0,0.0,0,1.5,0.7,2,GBPUSD,IS,0.998,270,0.2259,-0.0021,0.369,8.23,-0.4975,-0.009,49.0
13,30,1,96,0,2,1.0,0.0,0,2.0,0.0,0,GBPUSD,IS,0.884,476,0.1765,-0.1146,0.651,6.93,-0.8171,-0.684,33.4
13,30,1,96,0,2,1.0,0.0,0,2.0,0.0,2,GBPUSD,IS,1.114,322,0.236,0.1041,0.44,7.11,-0.4005,0.441,28.9
13,30,1,96,0,2,1.0,0.0,0,2.0,0.5,0,GBPUSD,IS,0.89,460,0.1783,-0.1081,0.629,7.06,-0.8401,-0.636,34.5
13,30,1,96,0,2,1.0,0.0,0,2.0,0.5,2,GBPUSD,IS,1.114,314,0.2389,0.103,0.43,7.24,-0.3871,0.434,30.0
13,30,1,96,0,2,1.0,0.0,0,2.0,0.7,0,GBPUSD,IS,0.902,324,0.179,-0.0949,0.443,7.2,-0.7318,-0.452,44.4
13,30,1,96,0,2,1.0,0.0,0,2.0,0.7,2,GBPUSD,IS,1.01,229,0.2358,0.0088,0.313,7.55,-0.426,0.036,58.4
13,30,1,96,0,2,1.0,0.0,1,0.0,0.0,0,GBPUSD,IS,0.814,495,0.1758,-0.1858,0.677,7.77,-1.0001,-1.131,35.5
13,30,1,96,0,2,1.0,0.0,1,0.0,0.0,2,GBPUSD,IS,0.836,495,0.1919,-0.1608,0.677,8.59,-0.8884,-0.996,35.8
13,30,1,96,0,2,1.0,0.0,1,0.0,0.5,0,GBPUSD,IS,0.818,477,0.174,-0.1817,0.653,7.65,-0.9704,-1.078,36.0
13,30,1,96,0,2,1.0,0.0,1,0.0,0.5,2,GBPUSD,IS,0.869,477,0.195,-0.1275,0.653,8.65,-0.7648,-0.763,34.3
13,30,1,96,0,2,1.0,0.0,1,0.0,0.7,0,GBPUSD,IS,0.836,328,0.1799,-0.1604,0.449,7.72,-0.7242,-0.881,65.5
13,30,1,96,0,2,1.0,0.0,1,0.0,0.7,2,GBPUSD,IS,0.884,328,0.2073,-0.1098,0.449,8.93,-0.597,-0.619,64.6
13,30,1,96,0,2,1.0,0.0,1,1.5,0.0,0,GBPUSD,IS,0.816,488,0.1742,-0.1847,0.668,7.62,-1.0951,-1.109,34.7
13,30,1,96,0,2,1.0,0.0,1,1.5,0.0,2,GBPUSD,IS,0.869,486,0.1934,-0.1285,0.665,8.58,-0.9848,-0.762,31.7
13,30,1,96,0,2,1.0,0.0,1,1.5,0.5,0,GBPUSD,IS,0.818,471,0.172,-0.1828,0.644,7.5,-1.0783,-1.074,35.5
13,30,1,96,0,2,1.0,0.0,1,1.5,0.5,2,GBPUSD,IS,0.902,469,0.1962,-0.0959,0.642,8.65,-0.8741,-0.551,30.7
13,30,1,96,0,2,1.0,0.0,1,1.5,0.7,0,GBPUSD,IS,0.812,328,0.1799,-0.183,0.449,7.66,-0.6999,-1.024,71.3
13,30,1,96,0,2,1.0,0.0,1,1.5,0.7,2,GBPUSD,IS,0.842,328,0.2043,-0.1501,0.449,8.9,-0.5661,-0.873,74.4
13,30,1,96,0,2,1.0,0.0,1,2.0,0.0,0,GBPUSD,IS,0.675,476,0.1513,-0.3325,0.651,6.81,-1.7742,-2.07,49.7
13,30,1,96,0,2,1.0,0.0,1,2.0,0.0,2,GBPUSD,IS,0.775,467,0.1734,-0.2243,0.639,7.72,-1.3762,-1.322,38.5
13,30,1,96,0,2,1.0,0.0,1,2.0,0.5,0,GBPUSD,IS,0.673,460,0.15,-0.3344,0.629,6.66,-1.7713,-2.048,51.7
13,30,1,96,0,2,1.0,0.0,1,2.0,0.5,2,GBPUSD,IS,0.805,451,0.1774,-0.1926,0.617,7.75,-1.2794,-1.101,37.0
13,30,1,96,0,2,1.0,0.0,1,2.0,0.7,0,GBPUSD,IS,0.714,324,0.1667,-0.2828,0.443,6.84,-0.9911,-1.664,101.4
13,30,1,96,0,2,1.0,0.0,1,2.0,0.7,2,GBPUSD,IS,0.785,318,0.195,-0.2058,0.435,7.98,-0.8467,-1.23,95.4
13,30,1,96,0,2,1.0,1.0,0,0.0,0.0,0,GBPUSD,IS,0.442,495,0.4081,-0.4034,0.677,0.33,-2.0434,-6.271,15770.8
13,30,1,96,0,2,1.0,1.0,0,0.0,0.0,2,GBPUSD,IS,0.659,462,0.5,-0.1998,0.632,2.65,-0.9435,-2.969,1267.3
13,30,1,96,0,2,1.0,1.0,0,0.0,0.5,0,GBPUSD,IS,0.455,477,0.413,-0.3894,0.653,0.33,-1.9037,-5.937,13470.7
13,30,1,96,0,2,1.0,1.0,0,0.0,0.5,2,GBPUSD,IS,0.666,448,0.5,-0.1952,0.613,2.7,-0.8949,-2.866,1268.8
13,30,1,96,0,2,1.0,1.0,0,0.0,0.7,0,GBPUSD,IS,0.506,328,0.4299,-0.3369,0.449,0.37,-1.1359,-4.252,9298.0
13,30,1,96,0,2,1.0,1.0,0,0.0,0.7,2,GBPUSD,IS,0.744,308,0.5195,-0.1425,0.421,2.75,-0.4812,-1.753,1085.4
13,30,1,96,0,2,1.0,1.0,0,1.5,0.0,0,GBPUSD,IS,0.471,488,0.4242,-0.3712,0.668,0.3,-1.8337,-5.741,10165.7
13,30,1,96,0,2,1.0,1.0,0,1.5,0.0,2,GBPUSD,IS,0.661,394,0.5076,-0.2024,0.539,0.91,-0.8174,-2.822,1626.3
13,30,1,96,0,2,1.0,1.0,0,1.5,0.5,0,GBPUSD,IS,0.476,471,0.4246,-0.3662,0.644,0.31,-1.7469,-5.56,9790.4
13,30,1,96,0,2,1.0,1.0,0,1.5,0.5,2,GBPUSD,IS,0.661,382,0.5052,-0.203,0.523,0.92,-0.7952,-2.813,1799.0
