signal,tf,L,k,mode,H,tag,trades,span_days,tpd,pf,pf_0x,pf_2x,pf_3x,win,avg_r,total_r,max_dd_r,hold_h,sharpe,r_per_day,est_days
rvol,1h,12,2,spread,12,real,4411,2205,2.000453514739229,0.5522929014843034,1.020085226875066,0.3087152666499748,0.18091776441395224,0.38517343006121063,-0.06551149702124574,-288.97121336071496,290.4086619971662,12.0,-5.180277751480583,-0.13105270447197956,inf
rvol,1h,12,2,longonly,1,real,52942,2206,23.99909338168631,0.5252090173657346,1.0197862125168273,0.2824107580129703,0.1612959803926427,0.3849873446413056,-0.2287104219351443,-12108.387158090409,12111.113092462423,1.0,-20.44929687951087,-5.488842773386405,inf
rvol,1h,12,2,longonly,4,real,13235,2206,5.999546690843155,0.7390884684599419,1.0286584167162263,0.5341589952023835,0.3901786090340356,0.44820551567812617,-0.10747146977392083,-1422.3849024578421,1451.2286974074752,4.0,-4.865119576381841,-0.6447801008421769,inf
rvol,1h,12,2,longonly,12,real,4411,2205,2.000453514739229,0.8797115854890005,1.0570560533963198,0.7322543813680508,0.6104156159432235,0.48764452505100886,-0.047143531941073395,-207.95011939207475,271.0421459938982,12.0,-1.1992503185099175,-0.09430844416874139,inf
rvol,1h,24,1,spread,1,real,52942,2206,23.99909338168631,0.2536901472611334,1.0295613453540013,0.0877383839978615,0.03931672573586906,0.2437195421404556,-0.22420645579786905,-11869.938182850783,11871.864979406577,1.0,-42.314588676616985,-5.3807516694699835,inf
rvol,1h,24,1,spread,4,real,13235,2206,5.999546690843155,0.49939263834040376,1.0318542287749346,0.25964178104202323,0.1482790268722526,0.3562523611635814,-0.10973577119956791,-1452.3529318262813,1455.6132285242315,4.0,-10.534923242051509,-0.6583648829674893,inf
rvol,1h,24,1,spread,12,real,4411,2205,2.000453514739229,0.7335471527208968,1.1196201929857075,0.48762855594163307,0.33285363256919165,0.43436862389480846,-0.048610755254215425,-214.42204142634424,217.47496354697185,12.0,-2.457842579895459,-0.09724355620242368,inf
rvol,1h,24,1,longonly,1,real,52942,2206,23.99909338168631,0.5688863432386941,1.0183887830110911,0.33084993558338716,0.2032783662811728,0.3899550451437422,-0.22452660061396806,-11886.887289704697,11892.105390849623,1.0,-17.77658730172757,-5.3884348548072065,inf
rvol,1h,24,1,longonly,4,real,13235,2206,5.999546690843155,0.7807454562524521,1.0477612785466037,0.5856986638933145,0.44408897273403475,0.4444276539478655,-0.09737934789985112,-1288.8156694545296,1324.2577676268338,4.0,-3.975280611226441,-0.5842319444490162,inf
rvol,1h,24,1,longonly,12,real,4411,2205,2.000453514739229,0.9295673727267058,1.097217010222804,0.7883305274364626,0.670076371921019,0.4837905236907731,-0.029162879908858904,-128.63746327797662,220.79483911292485,12.0,-0.6753296618922712,-0.05833898561359484,inf
rvol,1h,24,2,spread,1,real,52942,2206,23.99909338168631,0.1447515609546749,1.0468071653893134,0.036838761627618025,0.013634318482570374,0.17825167164066336,-0.22836609863399956,-12090.157993881205,12090.645640496441,1.0,-63.957096939108894,-5.480579326328742,inf
rvol,1h,24,2,spread,4,real,13235,2206,5.999546690843155,0.36053049167908024,1.0276390778102522,0.14724319610580605,0.0696638392989088,0.3050245561012467,-0.11366078348220543,-1504.3004693869889,1506.380528482465,4.0,-16.288775220083686,-0.6819131774193059,inf
rvol,1h,24,2,spread,12,real,4411,2205,2.000453514739229,0.5970009557553626,1.0931281645495987,0.33657818672676226,0.1996814646845537,0.3967354341419179,-0.057677765626212116,-254.41662417722165,254.51286460545552,12.0,-4.470688657230199,-0.11538168896926151,inf
rvol,1h,24,2,longonly,1,real,52942,2206,23.99909338168631,0.5300614298143534,1.0253632503818377,0.28591913877421327,0.1636712075223661,0.38595066298968683,-0.2267844867031216,-12006.424295036664,12008.792522188505,1.0,-20.114363804923414,-5.442622073906013,inf
rvol,1h,24,2,longonly,4,real,13235,2206,5.999546690843155,0.7403285178836894,1.030096750572552,0.5350438243620661,0.39067328139170016,0.4499433320740461,-0.10691915547123206,-1415.0750226617563,1440.3237168749188,4.0,-4.841198156117518,-0.6414664653951752,inf
rvol,1h,24,2,longonly,12,real,4411,2205,2.000453514739229,0.8963539244300005,1.07562890701994,0.747344901580782,0.6241864930400928,0.4883246429381093,-0.04053924929712493,-178.81862864961806,252.45387636727816,12.0,-1.0262236401833746,-0.08109688374132339,inf
rvol,1h,48,1,spread,1,real,52942,2206,23.99909338168631,0.26800650318124214,1.0689377574785175,0.09442843041514934,0.043197785875985224,0.24808280760077064,-0.21772410161536768,-11526.749387720796,11527.93399878096,1.0,-42.70821408994133,-5.2251810461109685,inf
rvol,1h,48,1,spread,4,real,13235,2206,5.999546690843155,0.5314229339275445,1.0952170758738322,0.27792952053395614,0.15968085536233179,0.3599546656592369,-0.1001173612342483,-1325.0532759352764,1328.0194104795228,4.0,-10.058213657158488,-0.6006587832888832,inf
rvol,1h,48,1,spread,12,real,4411,2205,2.000453514739229,0.7763022897567227,1.181389793034797,0.5185984311457847,0.355279490946636,0.43006121060983904,-0.03987543665506417,-175.89055108548806,183.94354315606162,12.0,-2.2791178461807493,-0.0797689574083846,inf
rvol,1h,48,1,longonly,1,real,52942,2206,23.99909338168631,0.5859852940472837,1.0364918315535856,0.3443777129363498,0.21363457038601183,0.39397831589286386,-0.21698239386488485,-11487.481895994733,11492.849459854875,1.0,-16.916870096294133,-5.20738073254521,inf
rvol,1h,48,1,longonly,4,real,13235,2206,5.999546690843155,0.7940429860023552,1.0599378853745482,0.5987647629017232,0.4562012916361797,0.4471477143936532,-0.09224677137139561,-1220.886019100421,1321.035060259371,4.0,-3.7200042218685696,-0.5534388119222217,inf
rvol,1h,48,1,longonly,12,real,4411,2205,2.000453514739229,0.9540993823970189,1.123850772401623,0.8107517258539654,0.6905510532145871,0.48877805486284287,-0.018957924731911165,-83.62340599246015,206.2511020381699,12.0,-0.43230747415870985,-0.03792444716211345,inf
rvol,1h,48,2,spread,1,real,52942,2206,23.99909338168631,0.1481338375511581,1.0643162738952037,0.03806072374226274,0.014147492022550973,0.17915832420384573,-0.22650780468075063,-11991.7761954083,11992.20877754289,1.0,-63.211357222785594,-5.435981956214098,inf
rvol,1h,48,2,spread,4,real,13235,2206,5.999546690843155,0.38009241159445323,1.0790296714268992,0.15555993454373376,0.07353968440044102,0.3113713638080846,-0.10835392351652692,-1434.0641777412338,1435.4360933447292,4.0,-15.67017064987508,-0.6500744232734514,inf
rvol,1h,48,2,spread,12,real,4411,2205,2.000453514739229,0.6296774944967173,1.1604270626396236,0.35354429171002927,0.2084189542020713,0.397868963953752,-0.05119346952041677,-225.81439405455836,225.8143940545582,12.0,-4.008097602335404,-0.10241015603381332,inf
rvol,1h,48,2,longonly,1,real,52942,2206,23.99909338168631,0.5348248204495513,1.0280096379147212,0.2901713265071239,0.1668259080441407,0.38715953307393,-0.22620445636887937,-11975.716329081211,11977.430675544027,1.0,-19.867844809817168,-5.428701871750323,inf
rvol,1h,48,2,longonly,4,real,13235,2206,5.999546690843155,0.7521935970122904,1.0425653585613242,0.5456842950343146,0.4001228194896431,0.4510766905931243,-0.10277570653392241,-1360.2364759764632,1388.0612032732313,4.0,-4.577553462595966,-0.6166076500346614,inf
rvol,1h,48,2,longonly,12,real,4411,2205,2.000453514739229,0.9098786821025602,1.0914305069846482,0.7588202493909114,0.6338694339758152,0.4919519383359782,-0.035185375241682464,-155.20269019106135,243.0247769247359,12.0,-0.8858716150072802,-0.07038670756964234,inf
rvol,4h,3,1,spread,1,real,13164,2193,6.002735978112175,0.5045557269594384,1.0259857355761561,0.2662211530215343,0.15325948364613312,0.35300820419325435,-0.10617388408048889,-1397.6730100355558,1397.6730100355583,4.0,-10.536635514787399,-0.6373337939058622,inf
rvol,4h,3,1,spread,3,real,4388,2193,2.0009119927040584,0.7310013262098423,1.0981417595201406,0.4939421721553492,0.34147572526354775,0.4273017319963537,-0.04915769749500078,-215.7039766080634,216.7207979838311,12.0,-2.8766678568996924,-0.0983602264514653,inf
rvol,4h,3,1,spread,6,real,2194,2193,1.0004559963520292,0.8218413309354825,1.0864585389372166,0.6242608436311936,0.47839337939821636,0.4603463992707384,-0.03215602052809071,-70.55030903863101,84.89836111771415,24.0,-1.163326545869973,-0.03217068355614729,inf
rvol,4h,3,1,longonly,1,real,13164,2193,6.002735978112175,0.7790534862195152,1.0515559263728322,0.581160682454652,0.4390483574993602,0.44340625949559404,-0.09430911297629518,-1241.4851632199498,1292.9226821579662,4.0,-3.9347488024062494,-0.5661127055266528,inf
rvol,4h,3,1,longonly,3,real,4388,2193,2.0009119927040584,0.9156294617452295,1.0853041848573526,0.7734776320888938,0.6548861146220346,0.4742479489516864,-0.034225789437633505,-150.1827640523358,241.76164450542032,12.0,-0.8166827685706135,-0.06848279254552476,inf
rvol,4h,3,1,longonly,6,real,2194,2193,1.0004559963520292,1.0066345475428229,1.1273340738794981,0.8990252281925263,0.8034007143691569,0.4981768459434822,0.002714652342981687,5.955947240501821,98.8856755363167,24.0,0.041293332310799076,0.002715890214547114,36410.04154242159
rvol,4h,3,2,spread,1,real,13164,2193,6.002735978112175,0.3786527828626428,1.0431340035828442,0.15736414021388137,0.07571416508201859,0.31069583713157095,-0.10643993198382751,-1401.1752646351053,1401.270886148847,4.0,-15.58531973107766,-0.6389308092271342,inf
rvol,4h,3,2,spread,3,real,4388,2193,2.0009119927040584,0.6464664221210213,1.151633111592123,0.3729345798655926,0.22409479024646212,0.4051959890610757,-0.04861912757088422,-213.34073178103995,213.8551426255615,12.0,-4.126335511901491,-0.09728259543139077,inf
rvol,4h,3,2,spread,6,real,2194,2193,1.0004559963520292,0.7458185950621009,1.1045804974549673,0.5096202822570797,0.3546469006794631,0.4284412032816773,-0.03411135483092453,-74.84031249904841,75.4477432242959,24.0,-1.8729316179694675,-0.0341269094842902,inf
rvol,4h,3,2,longonly,1,real,13164,2193,6.002735978112175,0.7507830083475522,1.0417625985297148,0.5439982213115028,0.398206375514654,0.44948343968398663,-0.09892092018975002,-1302.1949933778692,1334.090168910523,4.0,-4.589280910266098,-0.5937961666109755,inf
rvol,4h,3,2,longonly,3,real,4388,2193,2.0009119927040584,0.9115024161991672,1.095354515602765,0.7586123481197221,0.6323845787752909,0.4956700091157703,-0.03318741475287294,-145.62637593560646,221.02448102502152,12.0,-0.8701315019722626,-0.06640509618586705,inf
rvol,4h,3,2,longonly,6,real,2194,2193,1.0004559963520292,0.985439516117439,1.1128782958328451,0.8725861894996664,0.7728377884938676,0.5045578851412944,-0.005557720652783334,-12.193639112206634,76.11220336267974,24.0,-0.09639386163867414,-0.0055602549531266,inf
rvol,4h,6,1,spread,1,real,13164,2193,6.002735978112175,0.5273323206532262,1.0622081030379438,0.28083030063468506,0.16277728962514723,0.3556669705256761,-0.09934273590906129,-1307.7477755068828,1308.9297662133197,4.0,-10.004308490868269,-0.5963282150054185,inf
rvol,4h,6,1,spread,3,real,4388,2193,2.0009119927040584,0.8015692239456785,1.190750724533922,0.5481718417700163,0.38315954489383725,0.4282133090246126,-0.03511782487693491,-154.0970155599904,178.85367948027698,12.0,-2.037765781818949,-0.07026767695394,inf
rvol,4h,6,1,spread,6,real,2194,2193,1.0004559963520292,0.7782138714137091,1.0217883660786726,0.5953816967423369,0.459745430770514,0.4402917046490428,-0.04109340888541488,-90.15893909460024,99.84923386539457,24.0,-1.6232586692898596,-0.04111214732995907,inf
rvol,4h,6,1,longonly,1,real,13164,2193,6.002735978112175,0.7952945508189193,1.0579542964088127,0.6013081218533343,0.4595304342341443,0.4497872986934063,-0.08815885971071638,-1160.5232292318703,1246.6928803126455,4.0,-3.577175909737121,-0.5291943589748611,inf
rvol,4h,6,1,longonly,3,real,4388,2193,2.0009119927040584,0.9423926103117266,1.1049190094261647,0.8048887464807142,0.688995369528549,0.47356426618049224,-0.023595127024420442,-103.5354173831569,213.225101139237,12.0,-0.5449481790098464,-0.047211772632538486,inf
rvol,4h,6,1,longonly,6,real,2194,2193,1.0004559963520292,0.9607876375669027,1.0704604704178997,0.8625721714177719,0.7748870413086342,0.48951686417502277,-0.0164566494702112,-36.10588893764337,116.59883690057401,24.0,-0.2661056173630159,-0.01646415364233624,inf
rvol,4h,6,2,spread,1,real,13164,2193,6.002735978112175,0.38032337671111605,1.047085262276939,0.15849493114176066,0.07607399216424912,0.31115162564570037,-0.1051375008583761,-1384.030061299663,1384.0570775134343,4.0,-15.591230466789867,-0.6311126590513739,inf
rvol,4h,6,2,spread,3,real,4388,2193,2.0009119927040584,0.6761222629410734,1.188293063971881,0.3968916639710622,0.24290878153893655,0.4013217866909754,-0.04427544399444047,-194.2806482476048,196.268242032164,12.0,-3.5670006038641247,-0.08859126687077282,inf
rvol,4h,6,2,spread,6,real,2194,2193,1.0004559963520292,0.6968164450213847,1.030869948837008,0.47735338434680963,0.33293053579477017,0.41112123974475845,-0.04151990029879085,-91.09466125554712,98.2166114381638,24.0,-2.3944112664269035,-0.04153883322186371,inf
rvol,4h,6,2,longonly,1,real,13164,2193,6.002735978112175,0.7568703677996054,1.0411788530151505,0.5529385926807929,0.40817022515489737,0.4500911577028259,-0.0971095219342531,-1278.3497467425077,1315.6713557995422,4.0,-4.437492827566526,-0.5829228211320144,inf
rvol,4h,6,2,longonly,3,real,4388,2193,2.0009119927040584,0.914322521334527,1.0938318396959892,0.7643534846461542,0.6395650933429206,0.49316317228805834,-0.0321950236102333,-141.2717636017037,220.99686536334033,12.0,-0.8460667861722577,-0.0644194088471061,inf
rvol,4h,6,2,longonly,6,real,2194,2193,1.0004559963520292,0.9499254018209142,1.071518874091485,0.8419280642169015,0.7463407595049691,0.5009115770282588,-0.019308002226724096,-42.36175688543267,109.93843161335778,24.0,-0.34507794805262243,-0.019316806605304455,inf
rvol,4h,12,1,spread,1,real,13164,2193,6.002735978112175,0.5435150272842765,1.087167917711777,0.2907594985984611,0.1689867233238314,0.36151625645700397,-0.09539670130847641,-1255.8021760247834,1256.7768546024947,4.0,-9.568077188053678,-0.5726412111376121,inf
rvol,4h,12,1,spread,3,real,4388,2193,2.0009119927040584,0.8160805760893303,1.2096498167382084,0.5586476564353298,0.3913730174353414,0.43505013673655424,-0.03232358279676345,-141.835881312198,161.94402425218382,12.0,-1.8488406812444766,-0.06467664446520657,inf
rvol,4h,12,1,spread,6,real,2194,2193,1.0004559963520292,0.8265616072357768,1.0908696664050008,0.6295234244390202,0.48441255672077294,0.4576116681859617,-0.030487298037737462,-66.889131894796,80.07872079428219,24.0,-1.245043839685232,-0.030501200134425897,inf
rvol,4h,12,1,longonly,1,real,13164,2193,6.002735978112175,0.7970475103572378,1.054284692691981,0.6063119760611577,0.46608883408471324,0.4463688848374354,-0.08924876978197482,-1174.8708054099166,1266.8439943090516,4.0,-3.584436494781027,-0.535736801372511,inf
rvol,4h,12,1,longonly,3,real,4388,2193,2.0009119927040584,0.9539237530707865,1.116614644630962,0.8159213641229918,0.6992991636491283,0.4783500455788514,-0.019012788887334566,-83.42811763762408,216.02478328879442,12.0,-0.4349743080200879,-0.03804291729941819,inf
rvol,4h,12,1,longonly,6,real,2194,2193,1.0004559963520292,0.9886357604865227,1.1022838889417108,0.8869486441681296,0.7961361607637462,0.4927073837739289,-0.004693286201764299,-10.297069926670872,102.16274007293745,24.0,-0.07735344520121337,-0.004695426323151332,inf
rvol,4h,12,2,spread,1,real,13164,2193,6.002735978112175,0.4067539561960196,1.1217591763020704,0.17024913785877946,0.08265500709134366,0.31692494682467337,-0.09801785524522301,-1290.3070464481157,1290.5837341978668,4.0,-14.6170698424039,-0.5883753061778914,inf
rvol,4h,12,2,spread,3,real,4388,2193,2.0009119927040584,0.7015279872126092,1.2405034368469392,0.409728871340965,0.2505740331311608,0.41043755697356427,-0.039745299037736,-174.40237217758556,180.70327099581277,12.0,-3.1681411501820853,-0.07952684549821504,inf
rvol,4h,12,2,spread,6,real,2194,2193,1.0004559963520292,0.7337231692337243,1.0953124641803853,0.49839281131947977,0.34543790421899184,0.4179580674567001,-0.03480376099135462,-76.35945161503203,80.71997559630282,24.0,-2.0936910895380514,-0.03481963137940357,inf
rvol,4h,12,2,longonly,1,real,13164,2193,6.002735978112175,0.77283678461178,1.0594730030873443,0.5665279606451862,0.41946289754350985,0.45373746581586144,-0.0912761391345894,-1201.5590955677349,1268.0487799634352,4.0,-4.117038948960197,-0.5479065643263725,inf
rvol,4h,12,2,longonly,3,real,4388,2193,2.0009119927040584,0.9362615560405986,1.1163479724172243,0.7855505658306265,0.6599924588559023,0.49111212397447584,-0.024233877153949847,-106.33825295153193,201.40672601374789,12.0,-0.6059472725962324,-0.04848985542705514,inf
rvol,4h,12,2,longonly,6,real,2194,2193,1.0004559963520292,0.9850270536377589,1.1102707691587423,0.873829366740314,0.7753411756147731,0.5031905195989061,-0.005709975352991913,-12.527685924464258,88.69889161853122,24.0,-0.10310913970966973,-0.0057125790809230545,inf
rvol,4h,24,1,spread,1,real,13164,2193,6.002735978112175,0.568589299911514,1.1150610102121798,0.3108219896085114,0.18505618654585337,0.36455484655120024,-0.09084394434078726,-1195.8696833021233,1198.2006913671667,4.0,-8.743831471131704,-0.5453122130880635,inf
rvol,4h,24,1,spread,3,real,4388,2193,2.0009119927040584,0.8277708286126589,1.2157838938918037,0.5722873471339313,0.40475296087244117,0.43003646308113036,-0.03082896621492577,-135.2775037510943,158.41217612838625,12.0,-1.7149890068252207,-0.06168604822211322,inf
rvol,4h,24,1,spread,6,real,2194,2193,1.0004559963520292,0.8098112960014615,1.0578456073676021,0.6224579504472757,0.4819332435884982,0.45077484047402006,-0.03502373398593253,-76.84207236513598,99.356271941331,24.0,-1.364622291843362,-0.03503970468086456,inf
rvol,4h,24,1,longonly,1,real,13164,2193,6.002735978112175,0.8175593763265181,1.0742293613047837,0.6259243014960705,0.4840804728665291,0.4513065937405044,-0.0814901282487113,-1072.7360482660356,1227.0019563041083,4.0,-3.1543074088039065,-0.48916372469951463,inf
rvol,4h,24,1,longonly,3,real,4388,2193,2.0009119927040584,0.958983182499665,1.1168358839669124,0.8243410456915126,0.7100474190375934,0.4797174111212397,-0.017546190654193758,-76.99268459060221,219.68904051887426,12.0,-0.3850098396705824,-0.03510838330624816,inf
rvol,4h,24,1,longonly,6,real,2194,2193,1.0004559963520292,0.9780781583848275,1.0873173336012598,0.8799591571193048,0.7920832337247509,0.49407474931631723,-0.009362907738480879,-20.542219578227048,130.35010621018625,24.0,-0.14917796525093507,-0.009367177190254011,inf
rvol,4h,24,2,spread,1,real,13164,2193,6.002735978112175,0.4054872974225062,1.100667737324955,0.17209325563721897,0.08426895546154313,0.31297477970221815,-0.09996392973774218,-1315.925171067638,1317.108040328227,4.0,-14.66969428469178,-0.6000570775502225,inf
rvol,4h,24,2,spread,3,real,4388,2193,2.0009119927040584,0.6918918109067779,1.2114821012754238,0.40702358685689455,0.25039700305759877,0.4097538742023701,-0.04204302385326347,-184.48478866812013,186.4342095982048,12.0,-3.3039188730357836,-0.08412439063753768,inf
rvol,4h,24,2,spread,6,real,2194,2193,1.0004559963520292,0.7070000356906208,1.0450378042120516,0.48157329072356747,0.3337791590090474,0.43254329990884227,-0.03992549193632792,-87.59652930830346,93.11206025734607,24.0,-2.232870288541744,-0.039943697815003856,inf
rvol,4h,24,2,longonly,1,real,13164,2193,6.002735978112175,0.771632270526484,1.055377181605564,0.5672011630509733,0.4213122787504989,0.45191431175934366,-0.09280399642669107,-1221.6718089609612,1288.9074792921094,4.0,-4.135116141884385,-0.5570778882630922,inf
rvol,4h,24,2,longonly,3,real,4388,2193,2.0009119927040584,0.9353967993044624,1.1127293862713747,0.7869184935340755,0.6631326315751216,0.48609845031905197,-0.024995998913687846,-109.68244323326226,202.18559138059445,12.0,-0.6112238560151804,-0.050014793996015626,inf
rvol,4h,24,2,longonly,6,real,2194,2193,1.0004559963520292,0.9706734150486871,1.092602991809553,0.8621774005170093,0.7658676959400625,0.5036463081130356,-0.01144874133126183,-25.118538480788455,95.744432367272,24.0,-0.2022707295931834,-0.011453961915544212,inf
rvol,4h,48,1,spread,1,real,13164,2193,6.002735978112175,0.5592244534381748,1.0896577174729822,0.3066055054739593,0.18229287398675934,0.36546642357945913,-0.09377277360382119,-1234.4247917207022,1235.2835911882141,4.0,-9.017076837170421,-0.5628932018790251,inf
rvol,4h,48,1,spread,3,real,4388,2193,2.0009119927040584,0.8465594412361163,1.241569420549866,0.5864756144861013,0.4151167422978932,0.4293527803099362,-0.027148501833978166,-119.1276260474962,149.8118254252042,12.0,-1.4023021820145432,-0.05432176290355504,inf
rvol,4h,48,1,spread,6,real,2194,2193,1.0004559963520292,0.7820249812387218,1.0212100376351112,0.6012075859201792,0.4658465588281889,0.44895168641750227,-0.04071245523283967,-89.32312678085025,107.51507133242843,24.0,-1.6132182965408464,-0.040731019963908,inf
rvol,4h,48,1,longonly,1,real,13164,2193,6.002735978112175,0.8149101072255241,1.0647196641973813,0.6273218116375041,0.4876604216280387,0.4510786994834397,-0.08405698121486485,-1106.526100712481,1266.7905981351657,4.0,-3.2293432917791827,-0.5045718653499685,inf
rvol,4h,48,1,longonly,3,real,4388,2193,2.0009119927040584,0.9633007428023656,1.118453688037958,0.8305312098990093,0.717484346584984,0.4806289881494986,-0.015855537006803602,-69.5740963858542,207.29726911289998,12.0,-0.3226699881724464,-0.031725534147676336,inf
rvol,4h,48,1,longonly,6,real,2194,2193,1.0004559963520292,0.9676219329341236,1.0744407102089883,0.8715835209058153,0.7854786315502417,0.49316317228805834,-0.01403295836681457,-30.788310656791168,123.71558963698024,24.0,-0.22187880997904216,-0.014039357344638015,inf
rvol,4h,48,2,spread,1,real,13164,2193,6.002735978112175,0.4077612450588005,1.1016227493446125,0.17491508717289062,0.08655919585853726,0.3123670616833789,-0.09960087096490704,-1311.1458653820362,1311.5278825495343,4.0,-14.568233471680395,-0.5978777315923558,inf
rvol,4h,48,2,spread,3,real,4388,2193,2.0009119927040584,0.7195745438906668,1.25692395342825,0.4245547095525576,0.2611841126203892,0.4149954421148587,-0.037640354269631554,-165.16587453514327,175.15527581784158,12.0,-2.9927565128466243,-0.0753150362677352,inf
rvol,4h,48,2,spread,6,real,2194,2193,1.0004559963520292,0.762352425388984,1.1241868094274523,0.5214541812911809,0.3627254607276831,0.4462169553327256,-0.031394245448199215,-68.87897451334908,79.26282885578995,24.0,-1.8354616457992172,-0.031408561109598304,inf
rvol,4h,48,2,longonly,1,real,13164,2193,6.002735978112175,0.7760458391102272,1.057964302367538,0.5721402909227172,0.4260571441366077,0.4538134305682163,-0.09164113137627179,-1206.363853437242,1295.201073397182,4.0,-4.059385085163403,-0.5500975163872512,inf
rvol,4h,48,2,longonly,3,real,4388,2193,2.0009119927040584,0.9473329325142933,1.1266221450162828,0.7971558934584209,0.6720331692532326,0.48997265268915224,-0.020209808997683924,-88.68064188183706,193.31107466413914,12.0,-0.4970094566269695,-0.04043804919372415,inf
rvol,4h,48,2,longonly,6,real,2194,2193,1.0004559963520292,0.9764415043887351,1.0987572362775704,0.8675578545369093,0.7708778633180922,0.5068368277119416,-0.009171305160300982,-20.121843521700356,99.27074505011089,24.0,-0.16257002776392698,-0.009175487241997427,inf
rvol,1d,3,1,spread,1,real,2109,2108,1.0004743833017078,0.7488856475694093,0.9706855272446002,0.5805874604557407,0.45330129578219375,0.43859649122807015,-0.044351315110212244,-93.53692356743763,105.00588777637041,24.0,-1.7776298639723347,-0.04437235463350931,inf
rvol,1d,3,1,spread,3,real,703,2106,0.33380816714150047,0.9683715040126664,1.1153449272437486,0.8413914123895039,0.7317505788630664,0.4864864864864865,-0.005230277177178009,-3.676884855556141,20.71518967891292,72.0,-0.11293979274822843,-0.0017459092381558125,inf
rvol,1d,3,1,spread,7,real,301,2100,0.14333333333333334,1.2980489713802474,1.4140306940277603,1.191152500043871,1.0932392478161879,0.5448504983388704,0.045525705383690475,13.703237320490834,8.94195302582083,168.0,0.6201016003247294,0.006525351104995635,1370.3405199108915
rvol,1d,3,1,longonly,1,real,2109,2108,1.0004743833017078,0.9464246247111143,1.0574169585610569,0.8474821019025057,0.7594840551572983,0.4798482693219535,-0.02054516731571831,-43.32975786884991,89.88987135276261,24.0,-0.36127655592583585,-0.020554913600023678,inf
rvol,1d,3,1,longonly,3,real,703,2106,0.33380816714150047,1.0571355651954806,1.1259069956078596,0.9925056645602204,0.9318211052115519,0.5149359886201992,0.02079126995720869,14.616262779917708,21.85743512204754,72.0,0.2188013075404326,0.006940295716959976,3149.3521333153867
rvol,1d,3,1,longonly,7,real,301,2100,0.14333333333333334,1.5232135349109883,1.5834400722382749,1.465423544491757,1.4100751546899448,0.5282392026578073,0.17212060029703655,51.808300689408,13.769399685706013,168.0,1.021802204942012,0.024670619375908573,558.1294687377062
rvol,1d,3,2,spread,1,real,2109,2108,1.0004743833017078,0.6557731833143445,0.945649890184673,0.4577431462773909,0.32396340283280456,0.42294926505452823,-0.04611465416083734,-97.25580562520595,104.8038462523602,24.0,-2.61562120962227,-0.04613653018273527,inf
rvol,1d,3,2,spread,3,real,703,2106,0.33380816714150047,0.8712616080111204,1.066562344080399,0.7127480613598297,0.5845913013597644,0.47652916073968704,-0.01577173556336521,-11.087530101045743,14.841273711706759,72.0,-0.5100619799059996,-0.005264734141047361,inf
rvol,1d,3,2,spread,7,real,301,2100,0.14333333333333334,1.0444329947740194,1.1915808137784978,0.915365052865686,0.8025815427774471,0.5049833887043189,0.004974976621849678,1.4974679631767531,6.769793910031842,168.0,0.10396719889848517,0.0007130799824651206,9493.737135389267
rvol,1d,3,2,longonly,1,real,2109,2108,1.0004743833017078,0.9492285343849675,1.0684002813067646,0.8434906353589549,0.7498589485274206,0.4902797534376482,-0.018056082455465555,-38.08027789857685,82.26392594108681,24.0,-0.35292053122734085,-0.018064647959476685,inf
rvol,1d,3,2,longonly,3,real,703,2106,0.33380816714150047,1.0961221036478157,1.1733565096745877,1.0237774329930946,0.9560380129079801,0.5433854907539118,0.03173873684278193,22.3123320004757,22.004378008238856,72.0,0.37204448045734007,0.010594649572875451,2076.9330648344167
rvol,1d,3,2,longonly,7,real,301,2100,0.14333333333333334,1.2934303163561411,1.351270047198315,1.2383269048937977,1.185824369712518,0.4983388704318937,0.09246702390023932,27.832574193972036,13.479765543281953,168.0,0.66344064724753,0.013253606759034304,1017.0639425448087
rvol,1d,6,1,spread,1,real,2109,2108,1.0004743833017078,0.7510942716860248,0.9600028968207808,0.5900931485138889,0.466660702032542,0.43764817449027976,-0.0458792643366367,-96.7593684859668,116.0142955486178,24.0,-1.6331162369518344,-0.04590102869353264,inf
rvol,1d,6,1,spread,3,real,703,2106,0.33380816714150047,0.8488808510569036,0.9738947636746614,0.7409660827481317,0.6477675188879152,0.44950213371266,-0.027195341381667234,-19.118324991312065,30.2922139812522,72.0,-0.5750840548350841,-0.00907802706140174,inf
rvol,1d,6,1,spread,7,real,301,2100,0.14333333333333334,1.2176529039637989,1.3356422741148495,1.1099413683081816,1.0119567561496872,0.521594684385382,0.03212970549140357,9.671041352912475,4.096585919114516,168.0,0.4769927908588377,0.004605257787101178,889.5454084217835
rvol,1d,6,1,longonly,1,real,2109,2108,1.0004743833017078,0.9550144335266306,1.0574375006770207,0.8626758195459389,0.7796137004864968,0.489805595068753,-0.01797264432052879,-37.90430687199522,106.96329886565456,24.0,-0.2955713696510161,-0.017981170242881983,inf
rvol,1d,6,1,longonly,3,real,703,2106,0.33380816714150047,1.0269216467734401,1.090118393526433,0.9673962281167452,0.9113969126950843,0.5007112375533428,0.010225812275998733,7.18874603002711,30.751986342463095,72.0,0.10075725635113915,0.003413459653384193,9009.037593860168
