signal,tf,L,k,mode,H,tag,trades,span_days,tpd,pf,pf_0x,pf_2x,pf_3x,win,avg_r,total_r,max_dd_r,hold_h,sharpe,r_per_day,est_days
mom,1d,48,2,longonly,7,null2,301,2100,0.14333333333333334,1.384564540628389,1.4435768402965987,1.3280298038999756,1.2737938372263997,0.5581395348837209,0.09214352687321452,27.73520158883757,5.647301659263711,168.0,0.9346035514344703,0.013207238851827414,427.59139307019683
rvol,1h,3,1,spread,1,null2,52942,2206,23.99909338168631,0.5798988654118106,1.0105423353655625,0.3356171262320935,0.19737386969173434,0.40221374334177024,-0.16042546095934043,-8493.2447541094,8495.854410470267,1.0,-18.60728309481787,-3.850065618363282,inf
rvol,1h,3,1,spread,4,null2,13235,2206,5.999546690843155,0.7472222754036179,0.9873212750439072,0.5659054526318991,0.4289288981553033,0.448129958443521,-0.08569671623125551,-1134.1960393206666,1137.4269497519374,4.0,-5.227306976016801,-0.5141414502813538,inf
rvol,1h,3,1,spread,12,null2,4411,2205,2.000453514739229,0.8055074673909978,0.9477584441516663,0.684682381107552,0.5819897555379975,0.4602131036046248,-0.06263113103431102,-276.2659189923459,283.1691912982002,12.0,-2.294160633856478,-0.12529066620968068,inf
rvol,1h,3,1,longonly,1,null2,52942,2206,23.99909338168631,0.7159261751568359,1.0319443840393594,0.49888440183546395,0.3505345595673588,0.4383854028937328,-0.15193330441452074,-8043.653002313557,8051.562489599447,1.0,-10.990556669609807,-3.646261560432256,inf
rvol,1h,3,1,longonly,4,null2,13235,2206,5.999546690843155,0.8231091365274666,1.0046998995370195,0.6744118638096583,0.5528942261969548,0.4675481677370608,-0.08139545972440734,-1077.2689094525313,1084.7076630219485,4.0,-3.419256967641686,-0.48833586103922544,inf
rvol,1h,3,1,longonly,12,null2,4411,2205,2.000453514739229,0.9290122812188136,1.0434600101848654,0.8270768757980632,0.7363011755618375,0.48968487871231015,-0.0304879335209966,-134.482274761116,155.6355324904255,12.0,-0.7678373581558908,-0.06098969376921361,inf
rvol,1h,3,2,spread,1,null2,52942,2206,23.99909338168631,0.4756170270769753,1.0072482509195317,0.22683842128388196,0.11030126489154307,0.37291753239394054,-0.1603192102716685,-8487.619630202675,8488.52973958106,1.0,-26.18259376881158,-3.847515698187976,inf
rvol,1h,3,2,spread,4,null2,13235,2206,5.999546690843155,0.6758328385020042,0.9952952118851739,0.45930233248968694,0.31241297720156164,0.43128069512655837,-0.08198782925286612,-1085.108920161683,1085.665940909964,4.0,-7.137759321331862,-0.49188980968344653,inf
rvol,1h,3,2,spread,12,null2,4411,2205,2.000453514739229,0.7970956265833513,1.0009754056648563,0.6348374450504723,0.5055169575425182,0.4613466334164589,-0.04652467549228567,-205.2203435964721,209.8456388252786,12.0,-2.4138065616245292,-0.09307045061064495,inf
rvol,1h,3,2,longonly,1,null2,52942,2206,23.99909338168631,0.6476020739599506,1.0183553977462223,0.41405268512097,0.26710326966622133,0.42047901477088134,-0.15906527482649063,-8421.233779864067,8428.096349710897,1.0,-14.685844274155368,-3.8174223843445456,inf
rvol,1h,3,2,longonly,4,null2,13235,2206,5.999546690843155,0.7859057874278791,1.0256375920760652,0.6024295735619819,0.46212019839692603,0.45976577257272383,-0.07501223251789847,-992.7868973743863,996.9424663301182,4.0,-4.307459887882322,-0.4500393913755151,inf
rvol,1h,3,2,longonly,12,null2,4411,2205,2.000453514739229,0.9159789477980312,1.0742604034794565,0.7809248360635088,0.665609631018236,0.4892314667875765,-0.02635270232649275,-116.24176996215952,125.49107730948064,12.0,-0.9295669663405294,-0.05271735599190908,inf
rvol,1h,6,1,spread,1,null2,52942,2206,23.99909338168631,0.5731753027821364,1.0013759519491865,0.330777230861774,0.19401981322889877,0.40064598995126743,-0.1635528009627273,-8658.81238856871,8664.633734118259,1.0,-19.073732443080157,-3.925118943140847,inf
rvol,1h,6,1,spread,4,null2,13235,2206,5.999546690843155,0.7179725301275964,0.9536258141903237,0.5403961138851359,0.40675271788118483,0.44571212693615414,-0.09571817028767343,-1266.829983757358,1271.2388319414308,4.0,-5.961156165916237,-0.5742656318029727,inf
rvol,1h,6,1,spread,12,null2,4411,2205,2.000453514739229,0.8209120079380062,0.966891652238322,0.6970653026151727,0.5918598240271209,0.4665608705508955,-0.05688968007279594,-250.9403788011029,254.70777439207365,12.0,-2.0952809498877514,-0.11380516045401493,inf
rvol,1h,6,1,longonly,1,null2,52942,2206,23.99909338168631,0.712206798464043,1.0206699254091434,0.49943500240385597,0.35327189664318,0.434229911979147,-0.15409754879452425,-8158.232428279703,8164.724244700902,1.0,-11.144778929359898,-3.69820146340875,inf
rvol,1h,6,1,longonly,4,null2,13235,2206,5.999546690843155,0.8050614177912205,0.9802979146061983,0.6612338337419364,0.5434626346981904,0.464072534945221,-0.08985656557411084,-1189.251645373357,1195.5630878919235,4.0,-3.803855702590486,-0.5390986606406877,inf
rvol,1h,6,1,longonly,12,null2,4411,2205,2.000453514739229,0.8981386860800501,1.0074400383590412,0.8006143255176478,0.7136744304409227,0.48583087735207436,-0.04395018359927073,-193.86425985638317,201.7279738549023,12.0,-1.1192121354756221,-0.08792029925459555,inf
rvol,1h,6,2,spread,1,null2,52942,2206,23.99909338168631,0.47427059785883796,1.0056910447996745,0.22644895109045396,0.11016521548566506,0.3700842431339957,-0.1606621089327588,-8505.773371118117,8505.921293694742,1.0,-26.309825732775806,-3.855744955175937,inf
rvol,1h,6,2,spread,4,null2,13235,2206,5.999546690843155,0.6488970051870326,0.9582508398592887,0.4394627886320406,0.2976458967218274,0.42901397808840197,-0.08985140785324153,-1189.1833829376517,1190.4353881094069,4.0,-7.873310074476291,-0.5390677166535139,inf
rvol,1h,6,2,spread,12,null2,4411,2205,2.000453514739229,0.7754019676231763,0.9708637616329242,0.6192510454943448,0.4943607756996348,0.45907957379279074,-0.05289312709541648,-233.3115836178821,239.72538754810583,12.0,-2.7115698178406915,-0.10581024200357464,inf
rvol,1h,6,2,longonly,1,null2,52942,2206,23.99909338168631,0.6551704845202025,1.0197525923603405,0.42318706189954863,0.2758440425579926,0.4218578822107212,-0.15462347178807595,-8186.075843404316,8189.596535024735,1.0,-14.223132673739357,-3.710823138442573,inf
rvol,1h,6,2,longonly,4,null2,13235,2206,5.999546690843155,0.7676440266494212,0.9958257912685888,0.5919637746707637,0.45682189232034776,0.45697015489233095,-0.08216368207275473,-1087.4363322329089,1091.8800522601066,4.0,-4.70797299616439,-0.4929448468870847,inf
rvol,1h,6,2,longonly,12,null2,4411,2205,2.000453514739229,0.8862311243642115,1.034901376410346,0.7587047066802345,0.6491636056567256,0.48696440716390843,-0.03633146195510927,-160.258078683987,163.6836311296024,12.0,-1.2747769818761745,-0.07267940076371293,inf
rvol,1h,12,1,spread,1,null2,52942,2206,23.99909338168631,0.5723193578116711,1.0036872179625924,0.32903050313360116,0.1923452754782441,0.40006044350421216,-0.16309855214796404,-8634.763547817513,8635.47859504453,1.0,-19.142311647415713,-3.9142173834168235,inf
rvol,1h,12,1,spread,4,null2,13235,2206,5.999546690843155,0.7229217666357355,0.958473300968454,0.545239725440678,0.41134690202311297,0.44518322629391766,-0.09438309473311932,-1249.1602587928342,1254.197222198096,4.0,-5.849819135945175,-0.566255783677622,inf
rvol,1h,12,1,spread,12,null2,4411,2205,2.000453514739229,0.8315351414977454,0.9797356325485183,0.7058371602848533,0.5991807342196366,0.46996145998639766,-0.053206688367674115,-234.69470238981052,244.4217958474416,12.0,-1.9594039899522055,-0.10643750675274853,inf
rvol,1h,12,1,longonly,1,null2,52942,2206,23.99909338168631,0.7100855950082059,1.0204174741322585,0.4965459702731136,0.3501590373554577,0.4343999093347437,-0.1545166142486105,-8180.4185915499365,8182.1750050372775,1.0,-11.285927506886061,-3.7082586543744047,inf
rvol,1h,12,1,longonly,4,null2,13235,2206,5.999546690843155,0.8126511953385807,0.9903649478373601,0.6667595339272266,0.5472186914786449,0.46837929731771816,-0.08584611361930156,-1136.1733137514561,1144.9386231362091,4.0,-3.6445885992820415,-0.5150377668864262,inf
rvol,1h,12,1,longonly,12,null2,4411,2205,2.000453514739229,0.9063560875668243,1.0165729945965294,0.8080438303462467,0.7203638099838688,0.4867377012015416,-0.04042438335640793,-178.3119549851154,189.19032762853226,12.0,-1.0242960563964245,-0.08086709976649224,inf
rvol,1h,12,2,spread,1,null2,52942,2206,23.99909338168631,0.46503335276301555,0.9912809137688886,0.22041255377817526,0.10653117389788967,0.369725359827736,-0.16380481643184294,-8672.154591534629,8672.327288077053,1.0,-27.003073792399874,-3.9311670859177825,inf
rvol,1h,12,2,spread,4,null2,13235,2206,5.999546690843155,0.64896299831161,0.9567959626347882,0.43982823337569477,0.2976685305897232,0.43180959576879485,-0.09015857331962836,-1193.2487178852814,1195.3944617683585,4.0,-7.8777254817161255,-0.5409105702109163,inf
rvol,1h,12,2,spread,12,null2,4411,2205,2.000453514739229,0.7816310433184878,0.9781544892358149,0.6245495172559017,0.49890641336089336,0.459986397642258,-0.05134305313377355,-226.4742073730751,229.2944456070364,12.0,-2.6253506585223563,-0.10270939109890027,inf
rvol,1h,12,2,longonly,1,null2,52942,2206,23.99909338168631,0.6497972419820576,1.0124861546584651,0.419129247057103,0.27282459519879665,0.42242454006271013,-0.1571636469887115,-8320.557798876363,8323.11241597574,1.0,-14.520862757999984,-3.7717850402884694,inf
rvol,1h,12,2,longonly,4,null2,13235,2206,5.999546690843155,0.7791041957589264,1.008731747028444,0.6020174798715189,0.4655520809812176,0.4590102002266717,-0.07805818936241969,-1033.1001362116247,1036.8897019579495,4.0,-4.445148832780864,-0.46831375168251343,inf
rvol,1h,12,2,longonly,12,null2,4411,2205,2.000453514739229,0.9032859835948884,1.0526228127829846,0.7751016916577064,0.6648505547628767,0.4846973475402403,-0.03100288516123589,-136.75372644621152,141.8992734346171,12.0,-1.0746451231758751,-0.06201983058785103,inf
rvol,1h,24,1,spread,1,null2,52942,2206,23.99909338168631,0.5717042690188336,1.0016089996506838,0.3290816546013615,0.19257422887902828,0.4006648785463337,-0.16376200305378713,-8669.887965673599,8671.867116467658,1.0,-19.163191609169175,-3.9301396036598364,inf
rvol,1h,24,1,spread,4,null2,13235,2206,5.999546690843155,0.7200118945088607,0.9556669256214049,0.5423233351994429,0.4086283066525835,0.4465432565168115,-0.09524183760071414,-1260.5257206454517,1266.0694175291196,4.0,-5.914032734098391,-0.5714078516071857,inf
rvol,1h,24,1,spread,12,null2,4411,2205,2.000453514739229,0.8027168970455774,0.9447609337290257,0.6820313022611622,0.579426451532601,0.46633416458852867,-0.06389786821601265,-281.8534967008318,291.0593681452366,12.0,-2.3247883421718254,-0.12782471505706658,inf
rvol,1h,24,1,longonly,1,null2,52942,2206,23.99909338168631,0.707941070660737,1.0172689889266386,0.4949813203778605,0.34896756819844327,0.43462657247553926,-0.15599166901018804,-8258.510940737375,8262.90304298,1.0,-11.36030728112256,-3.743658631340605,inf
rvol,1h,24,1,longonly,4,null2,13235,2206,5.999546690843155,0.8182072513355505,0.9980081248380115,0.6709620219486407,0.5505318174699797,0.4652058934642992,-0.08257946075885082,-1092.9391631433907,1100.8713311851707,4.0,-3.521932129991085,-0.49543933052737565,inf
rvol,1h,24,1,longonly,12,null2,4411,2205,2.000453514739229,0.8738981140902251,0.9798720067421682,0.7793385639624081,0.6949839924074435,0.47948311040580366,-0.055660061927840045,-245.51653316370243,259.33890505096616,12.0,-1.4031804643983852,-0.11134536651415076,inf
rvol,1h,24,2,spread,1,null2,52942,2206,23.99909338168631,0.46598278924281616,0.9922478169331389,0.22089941535789587,0.10665206141764161,0.37114200445770845,-0.16367049517548957,-8665.043355580769,8665.34416048563,1.0,-26.91093497101505,-3.9279434975434127,inf
rvol,1h,24,2,spread,4,null2,13235,2206,5.999546690843155,0.6578621167935027,0.9689882785742683,0.44585666115674893,0.30178494365481395,0.43558745749905553,-0.08761505594866179,-1159.5852654805387,1163.2087087185055,4.0,-7.6466463953827315,-0.5256506189848317,inf
rvol,1h,24,2,spread,12,null2,4411,2205,2.000453514739229,0.7800759902244833,0.977830555051977,0.6222881254538478,0.4960621748787112,0.4593062797551576,-0.05144027042611384,-226.90303284958816,229.03012616891354,12.0,-2.6580935702173525,-0.10290386977305585,inf
rvol,1h,24,2,longonly,1,null2,52942,2206,23.99909338168631,0.6492652972071662,1.0126806778217863,0.4184281397673261,0.27207765024748326,0.42208454535151674,-0.15726351580443435,-8325.845053718363,8329.478259959085,1.0,-14.54276586103326,-3.774181801322921,inf
rvol,1h,24,2,longonly,4,null2,13235,2206,5.999546690843155,0.7849282339137897,1.018366968579676,0.6052981432924943,0.46709880375520585,0.45840574234983,-0.07523137479181054,-995.6872453696125,1001.3718093917151,4.0,-4.319625725216735,-0.45135414567978804,inf
rvol,1h,24,2,longonly,12,null2,4411,2205,2.000453514739229,0.8832624988049474,1.0319376622390641,0.7559317937573415,0.6467402413281205,0.482656993878939,-0.0372447218484109,-164.28646807334047,168.30617743406188,12.0,-1.3074820313064843,-0.07450633472713854,inf
rvol,1h,48,1,spread,1,null2,52942,2206,23.99909338168631,0.5700891113567543,0.9985648263269636,0.32840817788131094,0.19243006446681185,0.39941823127195797,-0.16483768593927453,-8726.836768997073,8727.410853985877,1.0,-19.256776864738107,-3.9559550176777303,inf
rvol,1h,48,1,spread,4,null2,13235,2206,5.999546690843155,0.7260085965099543,0.9644681707232564,0.5465136575591406,0.41149940633126686,0.4456365697015489,-0.092578183595553,-1225.272259887144,1233.3053112552416,4.0,-5.757136276638524,-0.5554271350349701,inf
rvol,1h,48,1,spread,12,null2,4411,2205,2.000453514739229,0.8258966449541125,0.9737628064309487,0.7005462986826965,0.594210249627365,0.46814781228746316,-0.0550902347321881,-243.0030254036817,252.81647965874967,12.0,-2.0240247272266703,-0.11020545369781483,inf
rvol,1h,48,1,longonly,1,null2,52942,2206,23.99909338168631,0.7095626272409867,1.0182347323237555,0.496769164215418,0.3506561744836288,0.43496656718673266,-0.15565835405597536,-8240.864580431447,8244.374581090931,1.0,-11.270333192515059,-3.7356593746289426,inf
rvol,1h,48,1,longonly,4,null2,13235,2206,5.999546690843155,0.8198675995425283,0.9999082609020465,0.6722938476483348,0.551561917298776,0.46777483944087644,-0.08192290425144268,-1084.2496377678438,1097.621596161273,4.0,-3.4816225296909615,-0.4915002891060035,inf
rvol,1h,48,1,longonly,12,null2,4411,2205,2.000453514739229,0.8949658082016986,1.003482882002853,0.7981099634457675,0.7116897095126001,0.48515075946497394,-0.045845454633296395,-202.2243003874704,214.21566361760878,12.0,-1.1524553485462943,-0.09171170085599566,inf
rvol,1h,48,2,spread,1,null2,52942,2206,23.99909338168631,0.4669876322620709,0.9918650415237764,0.2221449959505231,0.1075693273098132,0.3698953571833327,-0.16378228498002617,-8670.961731412546,8671.262536317441,1.0,-26.796073144710356,-3.9306263515016076,inf
rvol,1h,48,2,spread,4,null2,13235,2206,5.999546690843155,0.6570729729560998,0.9665061034781205,0.4464113408606108,0.3034889217953209,0.4313562523611636,-0.08812493183639174,-1166.3334728546447,1171.3070363074,4.0,-7.646498002877541,-0.5287096431798026,inf
rvol,1h,48,2,spread,12,null2,4411,2205,2.000453514739229,0.7773886796166213,0.974109349283491,0.6203123961473342,0.4946557750448567,0.4604398095669916,-0.05223657073281709,-230.41551350245618,236.5820897585066,12.0,-2.68975953362192,-0.10449683152038829,inf
rvol,1h,48,2,longonly,1,null2,52942,2206,23.99909338168631,0.6521284991351826,1.015746661214884,0.4208468492641246,0.2740368618121235,0.42227343130217976,-0.15617502557224286,-8268.218203845681,8272.577423941619,1.0,-14.397946230006491,-3.7480590225955037,inf
rvol,1h,48,2,longonly,4,null2,13235,2206,5.999546690843155,0.7804784467319938,1.012959103714528,0.601634801298245,0.4641585870816605,0.4585568568190404,-0.07688403243355878,-1017.5601692581505,1026.5736492623548,4.0,-4.405524620431483,-0.4612693423654354,inf
rvol,1h,48,2,longonly,12,null2,4411,2205,2.000453514739229,0.8743117822623399,1.021822742341906,0.7481054496249121,0.640040333263122,0.4790296984810701,-0.040253553819521025,-177.55842589790723,183.39121692329695,12.0,-1.4159778621918013,-0.08052536321900554,inf
rvol,4h,3,1,spread,1,null2,13164,2193,6.002735978112175,0.7639665769290725,1.0108203589595675,0.5772599250566329,0.4362962160788077,0.4576876329383166,-0.07691397879745124,-1012.4956168896481,1018.0855552422022,4.0,-4.832676954817049,-0.46169430774721754,inf
rvol,4h,3,1,spread,3,null2,4388,2193,2.0009119927040584,0.8392578273055747,0.98847588421623,0.712429258261736,0.6045631702141842,0.47584320875113945,-0.04949529721254674,-217.1853641686551,218.6912325564217,12.0,-1.8635277557691579,-0.09903573377503652,inf
rvol,4h,3,1,spread,6,null2,2194,2193,1.0004559963520292,0.9631522765432102,1.081014702012841,0.858053438113837,0.7642870143354177,0.49635369188696443,-0.010665067795067928,-23.399158742379036,35.76299803708779,24.0,-0.28300095971718164,-0.010669931027076624,inf
rvol,4h,3,1,longonly,1,null2,13164,2193,6.002735978112175,0.8520390742626918,1.0370061833431037,0.700151657604303,0.5757862993460032,0.47470373746581584,-0.06624077003947103,-871.9934967995965,877.2140990968018,4.0,-2.815178256355176,-0.39762585353378777,inf
rvol,4h,3,1,longonly,3,null2,4388,2193,2.0009119927040584,0.9335404515393139,1.0512355430235822,0.8289707539509698,0.7360795117096648,0.49156791248860526,-0.0273497965740977,-120.0109073671407,124.76372903156475,12.0,-0.7203686031407007,-0.05472453596312846,inf
rvol,4h,3,1,longonly,6,null2,2194,2193,1.0004559963520292,1.0375761974811604,1.1300931211600103,0.9527949503920247,0.8750836263848224,0.49316317228805834,0.014571040278594617,31.96886237123659,34.424711894739936,24.0,0.2740579583246769,0.014577684619806927,2361.4663640045105
rvol,4h,3,2,spread,1,null2,13164,2193,6.002735978112175,0.6901106530233447,1.0171068834246497,0.4681250645790468,0.3172444634379172,0.4378608325736858,-0.07587767367244164,-998.8536962240217,1000.4884019394267,4.0,-6.817226030659281,-0.4554736416890204,inf
rvol,4h,3,2,spread,3,null2,4388,2193,2.0009119927040584,0.8003591557941989,1.0047171608029994,0.637299109626771,0.507173569713645,0.46900638103919784,-0.0448903901249598,-196.9790318683236,196.97903186832397,12.0,-2.3669905545956915,-0.08982171995819589,inf
rvol,4h,3,2,spread,6,null2,2194,2193,1.0004559963520292,0.8583567272215032,1.0126184231747166,0.72762559095688,0.6168836802545263,0.47174111212397446,-0.030012061792872885,-65.84646357356311,72.14990143492284,24.0,-1.1529192881494608,-0.030025747183567313,inf
rvol,4h,3,2,longonly,1,null2,13164,2193,6.002735978112175,0.808092639757831,1.0483798690838966,0.6227786181015259,0.4799979706990551,0.46657550896384076,-0.06649226191114463,-875.3041357983078,878.7559827619627,4.0,-3.823865243507561,-0.39913549284008565,inf
rvol,4h,3,2,longonly,3,null2,4388,2193,2.0009119927040584,0.9059389248147443,1.0647401562907872,0.7704418994936728,0.6549613527451003,0.49134001823154055,-0.028790947118722546,-126.33467595695453,127.82443524560331,12.0,-1.0427942786133635,-0.05760815137116029,inf
rvol,4h,3,2,longonly,6,null2,2194,2193,1.0004559963520292,0.96852396302789,1.089339561135273,0.861426960053828,0.7664189097957553,0.4817684594348222,-0.009106847786500675,-19.98042404358248,44.1155939605145,24.0,-0.24078142074815834,-0.009111000475869805,inf
rvol,4h,6,1,spread,1,null2,13164,2193,6.002735978112175,0.7592219000701321,1.0029010622964494,0.5746234100345111,0.4349308574932801,0.45707991491947736,-0.07915960494538095,-1042.0570395009947,1047.0045783890866,4.0,-4.949110224493695,-0.4751742086187846,inf
rvol,4h,6,1,spread,3,null2,4388,2193,2.0009119927040584,0.854843323882082,1.0039880095898783,0.7279141551882775,0.6198557511619622,0.47288058340929806,-0.04508308083206099,-197.8245586910836,203.41866146174624,12.0,-1.653590046627177,-0.09020727710491729,inf
rvol,4h,6,1,spread,6,null2,2194,2193,1.0004559963520292,0.9434283145729875,1.0559120193593123,0.8426628389971869,0.7524383310211674,0.5036463081130356,-0.01685441200056256,-36.97857992923426,46.47272140336056,24.0,-0.4386764594169654,-0.016862097550950413,inf
rvol,4h,6,1,longonly,1,null2,13164,2193,6.002735978112175,0.8553529665668013,1.0371715982748138,0.7054036112159177,0.5820125819225697,0.4768307505317533,-0.06457483708189336,-850.0631553460443,857.1127767682511,4.0,-2.737134368718071,-0.3876256978322135,inf
rvol,4h,6,1,longonly,3,null2,4388,2193,2.0009119927040584,0.9523345413598536,1.0660653938622304,0.8506462753937415,0.7597465643496559,0.4977210574293528,-0.020008524826914977,-87.79740694050292,94.73334981595208,12.0,-0.5048915590873474,-0.04003529728249108,inf
rvol,4h,6,1,longonly,6,null2,2194,2193,1.0004559963520292,1.0169163119468445,1.1038374155367794,0.9369273741109598,0.8632665739089334,0.4936189608021878,0.006720476938998745,14.744726404163245,51.20970400287135,24.0,0.12409997268957006,0.006723541451966824,7616.477769746043
rvol,4h,6,2,spread,1,null2,13164,2193,6.002735978112175,0.6863410359451647,1.0069689489371099,0.4677579249458028,0.3185233370378974,0.4377848678213309,-0.07784700366255973,-1024.7779562139362,1027.2686940840806,4.0,-6.894445484242979,-0.46729500967347753,inf
rvol,4h,6,2,spread,3,null2,4388,2193,2.0009119927040584,0.8080341718816834,1.0111844938462922,0.6448489971761315,0.5139549512672025,0.47766636280765723,-0.043456440516662136,-190.68686098711345,192.67358368326273,12.0,-2.272385335471421,-0.08695251299001981,inf
rvol,4h,6,2,spread,6,null2,2194,2193,1.0004559963520292,0.8623232323716086,1.0138286073123317,0.7332190422994926,0.6232293658837106,0.4799453053783045,-0.02960979587716553,-64.96389215450117,72.24742437728894,24.0,-1.1261756439853507,-0.029623297836069845,inf
rvol,4h,6,2,longonly,1,null2,13164,2193,6.002735978112175,0.8060262345569045,1.0401198941088883,0.6245039131972941,0.4837916116883214,0.46634761470677605,-0.06694834659105825,-881.3080345246908,882.4874717199339,4.0,-3.8610212637625176,-0.40187324875726893,inf
rvol,4h,6,2,longonly,3,null2,4388,2193,2.0009119927040584,0.929740898865662,1.0871401877495313,0.7947981022190361,0.6791847292450774,0.4977210574293528,-0.021344192538154037,-93.65831685741992,96.17420085610134,12.0,-0.7713231521796832,-0.04270785082417689,inf
rvol,4h,6,2,longonly,6,null2,2194,2193,1.0004559963520292,0.987364600292155,1.1054371991341985,0.8821074524794265,0.7882511280112365,0.49225159525979945,-0.003666983956226341,-8.045362799960593,48.18493428903742,24.0,-0.09634780646184997,-0.00366865608753333,inf
rvol,4h,12,1,spread,1,null2,13164,2193,6.002735978112175,0.757130911527361,1.0007673448771033,0.5728351513738135,0.4335856694228079,0.4556365846247341,-0.07996240776568309,-1052.6251358274521,1057.7159562100887,4.0,-4.99444316490725,-0.47999322199154226,inf
rvol,4h,12,1,spread,3,null2,4388,2193,2.0009119927040584,0.818910786487234,0.9621222038435481,0.6970090585410844,0.5931397041124947,0.465587967183227,-0.05748915331363524,-252.26240474023143,255.51725543027382,12.0,-2.115453861278556,-0.11503073631565501,inf
rvol,4h,12,1,spread,6,null2,2194,2193,1.0004559963520292,0.9091590310213752,1.0214381531135257,0.808986871482507,0.7196363367304663,0.4968094804010939,-0.026834019574590716,-58.87383894665203,66.11225613759984,24.0,-0.7137860551324746,-0.02684625578962701,inf
rvol,4h,12,1,longonly,1,null2,13164,2193,6.002735978112175,0.84801324696605,1.0279363207392564,0.6997184236489268,0.5776685333432079,0.47158918261926464,-0.0683054500672307,-899.1729446850248,908.6352554694668,4.0,-2.8842316125951726,-0.4100195826197104,inf
rvol,4h,12,1,longonly,3,null2,4388,2193,2.0009119927040584,0.908817242363448,1.0179640525691933,0.8113436876325072,0.7243001675548371,0.4863263445761167,-0.03908109773362293,-171.4878568551374,175.81051802510967,12.0,-0.9884829874306941,-0.07819783714324552,inf
rvol,4h,12,1,longonly,6,null2,2194,2193,1.0004559963520292,0.9890422563261722,1.0731324036529233,0.9116319246940097,0.8402902371774281,0.4886052871467639,-0.004451892320492323,-9.767451751160156,51.235941977713075,24.0,-0.08183414169345797,-0.004453922367150094,inf
rvol,4h,12,2,spread,1,null2,13164,2193,6.002735978112175,0.691094653168304,1.0143493701054818,0.47064416781606416,0.3204808861461132,0.44036766940139777,-0.07635231013649228,-1005.1018106367844,1006.3302180729381,4.0,-6.762335424404491,-0.45832275906830117,inf
rvol,4h,12,2,spread,3,null2,4388,2193,2.0009119927040584,0.8023383817205673,1.006006802853706,0.6394985750181577,0.5093905880902354,0.47082953509571557,-0.044609202030095135,-195.74517850805745,197.4438886349578,12.0,-2.3460154127431605,-0.08925908732697559,inf
rvol,4h,12,2,spread,6,null2,2194,2193,1.0004559963520292,0.8953510573124439,1.057878044860846,0.7576150688333594,0.641151339110123,0.4826800364630811,-0.021458828793060478,-47.08067037197469,65.63871161092194,24.0,-0.8316593249547776,-0.021468613940708932,inf
rvol,4h,12,2,longonly,1,null2,13164,2193,6.002735978112175,0.8022462036081532,1.0366676487798525,0.6208676662379532,0.48056219088082974,0.4633090246125798,-0.06809832109550314,-896.4462989012034,899.3681040216513,4.0,-3.9421435131141633,-0.40877624208901203,inf
rvol,4h,12,2,longonly,3,null2,4388,2193,2.0009119927040584,0.9029830609623916,1.0565902111059682,0.7713493423067944,0.6586391809111857,0.4927073837739289,-0.029849083706153592,-130.97777930260196,132.39434457807545,12.0,-1.0783264279490843,-0.05972538955887002,inf
rvol,4h,12,2,longonly,6,null2,2194,2193,1.0004559963520292,1.0030129253681266,1.1247918692876757,0.894609741847716,0.7981071058319366,0.49407474931631723,0.0008564519664310178,1.879055614349653,43.89007955920819,24.0,0.02274570906006168,0.0008568425054033986,51223.0419037684
rvol,4h,24,1,spread,1,null2,13164,2193,6.002735978112175,0.7625310586779139,1.0085092900692725,0.5764803758576995,0.4360537749693311,0.45685202066241265,-0.0777447081610925,-1023.4313382326216,1028.4635455697428,4.0,-4.868226131214035,-0.46668095678642113,inf
rvol,4h,24,1,spread,3,null2,4388,2193,2.0009119927040584,0.8495496354788084,0.996440781230135,0.7243260740077384,0.6175220601401125,0.47105742935278033,-0.047458001292480234,-208.24570967140326,210.94695998320725,12.0,-1.7216790523664465,-0.0949592839358884,inf
rvol,4h,24,1,spread,6,null2,2194,2193,1.0004559963520292,0.9314632194781166,1.0459637486490432,0.829175509138315,0.7378732173147504,0.5027347310847766,-0.02017222744648092,-44.25786701757914,49.07178019349535,24.0,-0.5315899371683566,-0.020181425908608816,inf
rvol,4h,24,1,longonly,1,null2,13164,2193,6.002735978112175,0.8609062895495713,1.0429373821494108,0.7106848254956043,0.5869537839904154,0.47576724399878456,-0.0621874576839616,-818.6356929516704,828.711119719726,4.0,-2.6218532458976402,-0.3732948896268447,inf
rvol,4h,24,1,longonly,3,null2,4388,2193,2.0009119927040584,0.9337684514114425,1.0444660867628546,0.8346483198747824,0.7458980164552049,0.4956700091157703,-0.02826531898397373,-124.02821970167673,127.22041955403745,12.0,-0.7083012892295695,-0.056556415732638726,inf
rvol,4h,24,1,longonly,6,null2,2194,2193,1.0004559963520292,1.0296328623079944,1.1172630963997956,0.9490261107935756,0.874828444738757,0.48906107566089335,0.01180749397820732,25.90564178818686,31.325763516220597,24.0,0.21632617074183233,0.011812878152387988,2651.8315953244683
rvol,4h,24,2,spread,1,null2,13164,2193,6.002735978112175,0.6993229799460023,1.0274054201313918,0.4756546519950482,0.3235266800165276,0.4437101185050137,-0.07371590427110172,-970.3961638247831,972.3573269614413,4.0,-6.528589413686002,-0.44249711072721526,inf
rvol,4h,24,2,spread,3,null2,4388,2193,2.0009119927040584,0.8062476500113027,1.0115776160377612,0.642061105312562,0.5108401873696858,0.47379216043755695,-0.04351783521705028,-190.95626093241663,191.9149070154414,12.0,-2.3023972085026654,-0.08707535838231492,inf
