sym,feature,horizon,n,q1,q3,q5,spread,abs_spread,monotone,null_best,beats_null,years_same_sign,years,clears_taker1x,clears_taker2x,clears_mixed,clears_maker2x
BTCUSDT,absorbq_1h,1h,213388,1.9094510003798706,0.2509686317187469,0.8839966248125568,-1.0254543755673138,1.0254543755673138,0.75,0.7396487186496016,True,6,7,False,False,False,False
BTCUSDT,absorbq_1h,2h,213383,1.3821775270305594,0.5216614364993352,1.31225336648463,-0.06992416054592931,0.06992416054592931,0.5,3.402364586765653,False,4,7,False,False,False,False
BTCUSDT,absorbq_1h,4h,213376,2.4944219445526583,0.7977705609841869,3.3373998251824593,0.842977880629801,0.842977880629801,0.5,2.798611716652481,False,3,7,False,False,False,False
BTCUSDT,flow_2h,15m,629980,0.6983858123418527,-0.18564545858801565,-0.17599901212090685,-0.8743848244627596,0.8743848244627596,0.75,0.5949160039985969,True,7,7,False,False,False,False
BTCUSDT,flow_2h,30m,629977,1.023782427148748,-0.036290158050272005,-0.1178724721682704,-1.1416548993170184,1.1416548993170184,0.75,0.5926582882121216,True,6,7,False,False,False,False
BTCUSDT,flow_2h,1h,629971,1.1496186362602985,0.0725603488852618,-0.08696802417911036,-1.236586660439409,1.236586660439409,0.75,0.879136239053157,True,5,7,False,False,False,False
BTCUSDT,flow_2h,2h,629959,2.031185406866482,0.2590102730998444,0.3340622169805512,-1.697123189885931,1.697123189885931,0.75,2.676724350088398,False,5,7,False,False,False,False
BTCUSDT,flow_2h,4h,629935,3.5279525698642904,1.222213474124627,1.3026356769784169,-2.2253168928858735,2.2253168928858735,0.5,3.800357853150215,False,5,7,False,False,False,False
BTCUSDT,ret_2h,15m,630199,0.4697723149626036,0.061235335946692074,0.0672307264219563,-0.40254158854064725,0.40254158854064725,0.5,0.4566741128765086,False,5,7,False,False,False,False
BTCUSDT,ret_2h,30m,630196,0.7328142235958385,0.035079390003240674,0.2857881558753458,-0.4470260677204927,0.4470260677204927,0.5,0.6392062131115883,False,4,7,False,False,False,False
BTCUSDT,ret_2h,1h,630190,0.8000732039024004,-0.05609839717395323,0.7434690260551888,-0.05660417784721161,0.05660417784721161,0.5,0.9935708016670586,False,4,7,False,False,False,False
BTCUSDT,ret_2h,2h,630178,0.8790380616292135,0.20078007268949727,1.1758793480913543,0.2968412864621408,0.2968412864621408,0.5,2.8395489303966155,False,4,7,False,False,False,False
BTCUSDT,ret_2h,4h,630154,2.264953642081507,0.6256937652708534,1.125905901767681,-1.139047740313826,1.139047740313826,0.5,2.0989032286720657,False,5,7,False,False,False,False
BTCUSDT,absorb_2h,15m,629979,0.522650942629667,-0.018243006587977832,-0.005995944995251471,-0.5286468876249185,0.5286468876249185,0.75,0.2914465527105215,True,7,7,False,False,False,False
BTCUSDT,absorb_2h,30m,629976,0.8443841899617968,-0.017257608789401687,0.08174705505204789,-0.7626371349097488,0.7626371349097488,0.75,0.8269621154008864,False,6,7,False,False,False,False
BTCUSDT,absorb_2h,1h,629970,1.2392716830083699,0.1360864477075527,0.08354788092329535,-1.1557238020850744,1.1557238020850744,0.75,1.335358294401681,False,6,7,False,False,False,False
BTCUSDT,absorb_2h,2h,629958,1.507935975777995,0.5476456195734913,-0.01246724554229847,-1.5204032213202936,1.5204032213202936,1.0,3.309802304712118,False,5,7,False,False,False,False
BTCUSDT,absorb_2h,4h,629934,1.964372026963967,0.5896626410588099,1.0320965186595061,-0.9322755083044609,0.9322755083044609,0.75,2.1092885771140186,False,4,7,False,False,False,False
BTCUSDT,absorbq_2h,15m,220649,0.578250393219255,0.16695515701491365,0.05209645490434365,-0.5261539383149113,0.5261539383149113,0.5,0.43489714785205114,True,5,7,False,False,False,False
BTCUSDT,absorbq_2h,30m,220647,0.770650784349489,0.29463470371121514,0.17844583239204295,-0.592204951957446,0.592204951957446,0.75,0.8346764602648395,False,4,7,False,False,False,False
BTCUSDT,absorbq_2h,1h,220643,0.8444916810891265,0.29881155354223154,0.2041415703101739,-0.6403501107789527,0.6403501107789527,0.5,1.0519806810101833,False,4,7,False,False,False,False
BTCUSDT,absorbq_2h,2h,220636,1.4214009229753546,0.7297987834013022,0.6275360734097162,-0.7938648495656384,0.7938648495656384,0.5,4.298120120639195,False,4,7,False,False,False,False
