symbol,feature,horizon,ic,null_best,beats_null,spread_bps,monotone,clears_1x,clears_2x,years,same_sign_years,n
DOTUSDT,cash_1h,4h,0.0035,0.0072,False,-0.6,0.5,False,False,7,0.57,631407
DOTUSDT,cash_1h,8h,0.0019,0.00563,False,1.1,0.5,False,False,7,0.43,631359
DOTUSDT,cash_1h,12h,-0.00109,0.0051,False,-0.46,0.5,False,False,7,0.71,631311
DOTUSDT,cash_1h,24h,0.00195,0.0044,False,2.75,0.5,False,False,7,0.71,631167
DOTUSDT,gap_4h,1h,0.0053,0.0056,False,0.44,0.5,False,False,7,0.71,631417
DOTUSDT,gap_4h,4h,0.00842,0.00747,True,-0.89,0.5,False,False,7,0.71,631381
DOTUSDT,gap_4h,8h,-0.00453,0.00966,False,-9.44,0.75,False,False,7,0.43,631333
DOTUSDT,gap_4h,12h,-0.00694,0.01183,False,-10.45,0.5,False,False,7,0.43,631285
DOTUSDT,gap_4h,24h,-0.00283,0.01721,False,-10.79,0.75,False,False,7,0.43,631141
DOTUSDT,cash_4h,1h,0.00826,0.00519,True,0.65,0.75,False,False,7,1.0,631416
DOTUSDT,cash_4h,4h,0.01099,0.00844,True,2.65,0.5,False,False,7,0.57,631380
DOTUSDT,cash_4h,8h,0.0069,0.01105,False,4.31,0.75,False,False,7,0.71,631332
DOTUSDT,cash_4h,12h,0.0005,0.00832,False,1.09,0.5,False,False,7,0.71,631284
DOTUSDT,cash_4h,24h,0.00307,0.00356,False,0.93,0.5,False,False,7,0.57,631140
DOTUSDT,lead_1h,1h,-0.01067,0.00175,True,-2.69,0.75,False,False,7,0.86,631452
DOTUSDT,lead_1h,4h,-0.008,0.00278,True,-4.78,0.5,False,False,7,0.86,631416
DOTUSDT,lead_1h,8h,-0.00425,0.00091,True,-3.34,0.5,False,False,7,0.86,631368
DOTUSDT,lead_1h,12h,-0.00388,0.00214,True,-4.48,0.5,False,False,7,0.86,631320
DOTUSDT,lead_1h,24h,-0.00319,0.00197,True,-3.82,0.5,False,False,7,1.0,631176
DOTUSDT,lead_4h,1h,-0.01575,0.00537,True,-4.34,0.75,False,False,7,0.86,631416
DOTUSDT,lead_4h,4h,-0.0118,0.00707,True,-4.48,0.75,False,False,7,0.86,631380
DOTUSDT,lead_4h,8h,-0.00435,0.00366,True,-2.0,0.75,False,False,7,0.57,631332
DOTUSDT,lead_4h,12h,-0.00524,0.00536,False,-4.92,0.5,False,False,7,0.71,631284
DOTUSDT,lead_4h,24h,-0.00839,0.00524,True,-9.84,0.5,False,False,7,1.0,631140
LTCUSDT,ret_1h,1h,-0.05911,0.00473,True,-5.71,1.0,False,False,7,1.0,695188
LTCUSDT,ret_1h,4h,-0.03762,0.00634,True,-6.97,1.0,False,False,7,1.0,695152
LTCUSDT,ret_1h,8h,-0.02598,0.0021,True,-8.35,1.0,False,False,7,1.0,695104
LTCUSDT,ret_1h,12h,-0.01817,0.00312,True,-3.79,0.75,False,False,7,1.0,695056
LTCUSDT,ret_1h,24h,-0.02059,0.00846,True,-14.3,1.0,True,False,7,1.0,694912
LTCUSDT,ret_4h,1h,-0.05545,0.00692,True,-3.98,0.75,False,False,7,1.0,695152
LTCUSDT,ret_4h,4h,-0.05029,0.01836,True,-6.97,0.75,False,False,7,1.0,695116
LTCUSDT,ret_4h,8h,-0.03293,0.00772,True,-7.52,0.75,False,False,7,1.0,695068
LTCUSDT,ret_4h,12h,-0.02557,0.00683,True,-1.67,0.5,False,False,7,1.0,695020
LTCUSDT,ret_4h,24h,-0.03322,0.01418,True,-18.97,0.75,True,False,7,1.0,694876
LTCUSDT,prem,1h,-0.01017,0.00372,True,-2.61,0.75,False,False,7,0.86,695200
LTCUSDT,prem,4h,-0.00974,0.00689,True,-5.6,0.75,False,False,7,0.86,695164
LTCUSDT,prem,8h,-0.01021,0.01117,False,-6.74,1.0,False,False,7,0.86,695116
LTCUSDT,prem,12h,-0.00706,0.01749,False,-7.87,0.75,False,False,7,0.86,695068
LTCUSDT,prem,24h,0.00183,0.0198,False,-6.65,0.5,False,False,7,0.14,694924
LTCUSDT,prem_z,1h,-0.02533,0.00244,True,-4.35,1.0,False,False,7,0.86,695056
LTCUSDT,prem_z,4h,-0.02292,0.00525,True,-9.46,1.0,False,False,7,0.86,695020
LTCUSDT,prem_z,8h,-0.01775,0.00608,True,-10.11,1.0,False,False,7,0.86,694972
LTCUSDT,prem_z,12h,-0.01993,0.00407,True,-12.26,1.0,False,False,7,0.86,694924
LTCUSDT,prem_z,24h,-0.01747,0.00555,True,-15.37,1.0,True,False,7,1.0,694780
LTCUSDT,dprem_1h,1h,-0.01407,0.0032,True,-2.57,1.0,False,False,7,0.86,695188
LTCUSDT,dprem_1h,4h,-0.01197,0.002,True,-5.28,0.75,False,False,7,0.86,695152
LTCUSDT,dprem_1h,8h,-0.00619,0.00213,True,-3.92,0.75,False,False,7,0.86,695104
LTCUSDT,dprem_1h,12h,-0.00497,0.00108,True,-4.69,0.75,False,False,7,0.86,695056
LTCUSDT,dprem_1h,24h,-0.00377,0.00223,True,-5.61,0.5,False,False,7,0.86,694912
LTCUSDT,dprem_4h,1h,-0.02392,0.00183,True,-4.91,1.0,False,False,7,0.86,695152
LTCUSDT,dprem_4h,4h,-0.01659,0.00199,True,-6.85,0.75,False,False,7,0.86,695116
LTCUSDT,dprem_4h,8h,-0.00944,0.00367,True,-7.26,0.5,False,False,7,0.86,695068
LTCUSDT,dprem_4h,12h,-0.00983,0.00454,True,-8.85,0.75,False,False,7,0.71,695020
LTCUSDT,dprem_4h,24h,-0.00752,0.00323,True,-10.02,0.75,False,False,7,0.86,694876
LTCUSDT,lev_1h,1h,0.00285,0.00242,True,1.08,0.75,False,False,7,1.0,695188
LTCUSDT,lev_1h,4h,0.00437,0.00248,True,3.07,0.75,False,False,7,0.86,695152
LTCUSDT,lev_1h,8h,0.00595,0.00327,True,6.19,0.75,False,False,7,0.86,695104
LTCUSDT,lev_1h,12h,0.00463,0.00492,False,5.05,0.5,False,False,7,0.86,695056
LTCUSDT,lev_1h,24h,0.00563,0.00414,True,8.49,0.5,False,False,7,0.71,694912
LTCUSDT,lev_4h,1h,0.00191,0.00238,False,0.76,0.5,False,False,7,0.71,695152
LTCUSDT,lev_4h,4h,0.00392,0.00277,True,2.52,0.5,False,False,7,0.86,695116
LTCUSDT,lev_4h,8h,0.00274,0.00267,True,3.12,0.75,False,False,7,0.71,695068
LTCUSDT,lev_4h,12h,-0.00031,0.00437,False,1.78,0.75,False,False,7,0.57,695020
LTCUSDT,lev_4h,24h,0.00199,0.00614,False,5.49,0.5,False,False,7,0.29,694876
LTCUSDT,gap,1h,0.00505,0.00355,True,0.58,0.75,False,False,7,0.86,695109
LTCUSDT,gap,4h,-0.00023,0.00292,False,-0.25,0.5,False,False,7,0.43,695073
LTCUSDT,gap,8h,-0.00285,0.00239,True,-1.22,0.75,False,False,7,0.57,695025
LTCUSDT,gap,12h,-0.0041,0.00537,False,-2.17,0.5,False,False,7,0.86,694977
LTCUSDT,gap,24h,-0.00417,0.00253,True,-3.01,0.75,False,False,7,0.71,694833
LTCUSDT,gap_z,1h,0.0063,0.00394,True,0.85,0.75,False,False,7,0.86,694965
LTCUSDT,gap_z,4h,0.00201,0.0028,False,0.51,0.5,False,False,7,0.57,694929
LTCUSDT,gap_z,8h,-0.00028,0.00155,False,-0.22,0.5,False,False,7,0.29,694881
LTCUSDT,gap_z,12h,-0.00154,0.00359,False,-1.45,0.5,False,False,7,0.57,694833
LTCUSDT,gap_z,24h,-0.00256,0.00223,True,-3.56,0.75,False,False,7,0.71,694689
LTCUSDT,gap_1h,1h,0.00685,0.00271,True,1.05,0.75,False,False,7,0.86,695177
LTCUSDT,gap_1h,4h,0.00206,0.01059,False,-0.02,0.75,False,False,7,0.71,695141
LTCUSDT,gap_1h,8h,-0.00226,0.00605,False,-0.96,0.5,False,False,7,0.29,695093
LTCUSDT,gap_1h,12h,-0.0064,0.01259,False,-3.38,0.75,False,False,7,0.57,695045
LTCUSDT,gap_1h,24h,-0.01027,0.00867,True,-7.72,0.75,False,False,7,0.71,694901
LTCUSDT,cash_1h,1h,0.00337,0.00421,False,0.4,0.5,False,False,7,0.86,695179
LTCUSDT,cash_1h,4h,0.00138,0.00358,False,-0.67,0.5,False,False,7,0.57,695143
LTCUSDT,cash_1h,8h,-0.00268,0.00477,False,-2.08,0.5,False,False,7,0.43,695095
LTCUSDT,cash_1h,12h,-0.00782,0.00589,True,-5.0,0.75,False,False,7,0.86,695047
LTCUSDT,cash_1h,24h,-0.00907,0.0042,True,-7.83,0.75,False,False,7,0.71,694903
LTCUSDT,gap_4h,1h,0.00117,0.00329,False,0.05,0.5,False,False,7,0.71,695153
LTCUSDT,gap_4h,4h,-0.00477,0.01065,False,-1.41,0.5,False,False,7,0.43,695117
LTCUSDT,gap_4h,8h,-0.01067,0.00331,True,-6.14,0.5,False,False,7,0.57,695069
LTCUSDT,gap_4h,12h,-0.01563,0.016,False,-11.03,0.75,False,False,7,0.57,695021
LTCUSDT,gap_4h,24h,-0.01846,0.01439,True,-10.82,0.75,False,False,7,0.71,694877
LTCUSDT,cash_4h,1h,0.00305,0.00172,True,-0.92,0.75,False,False,7,0.71,695152
LTCUSDT,cash_4h,4h,0.00207,0.00613,False,-2.48,0.75,False,False,7,0.57,695116
LTCUSDT,cash_4h,8h,-0.00355,0.00891,False,-4.9,0.75,False,False,7,0.43,695068
LTCUSDT,cash_4h,12h,-0.01329,0.00973,True,-10.42,0.75,False,False,7,0.86,695020
LTCUSDT,cash_4h,24h,-0.01033,0.00778,True,-17.41,0.5,True,False,7,0.86,694876
LTCUSDT,lead_1h,1h,-0.00962,0.00162,True,-2.41,0.75,False,False,7,0.86,695188
LTCUSDT,lead_1h,4h,-0.01063,0.00197,True,-6.13,0.75,False,False,7,0.86,695152
LTCUSDT,lead_1h,8h,-0.00666,0.00211,True,-4.67,0.75,False,False,7,0.86,695104
LTCUSDT,lead_1h,12h,-0.00577,0.00231,True,-6.23,0.75,False,False,7,0.86,695056
LTCUSDT,lead_1h,24h,-0.0047,0.00172,True,-7.43,0.75,False,False,7,0.86,694912
LTCUSDT,lead_4h,1h,-0.01958,0.00276,True,-4.94,1.0,False,False,7,0.86,695152
LTCUSDT,lead_4h,4h,-0.0177,0.00276,True,-7.99,1.0,False,False,7,0.86,695116
LTCUSDT,lead_4h,8h,-0.0117,0.00372,True,-7.69,1.0,False,False,7,0.86,695068
LTCUSDT,lead_4h,12h,-0.01194,0.00725,True,-10.22,0.75,False,False,7,0.71,695020
LTCUSDT,lead_4h,24h,-0.00959,0.00402,True,-14.1,0.75,True,False,7,0.86,694876
