signal,look,win,q,band,hold,contrarian,stop_k,trades,tpd,avg_bps,win_rate,pf_0x,tot_0x,pf_1x,tot_1x,pf_2x,tot_2x,pf_3x,tot_3x,symbol,kind
lead,48,0,0.1,2016,864,True,2.0,1262,0.518,4.58,0.3502,1.0308,5773.9,0.9402,-11894.1,0.8597,-29562.1,0.7877,-47230.1,BTCUSDT,shuffled_s0
lead,48,0,0.1,2016,864,False,0.0,781,0.321,12.8,0.5096,1.0697,9993.7,0.9937,-940.3,0.9232,-11874.3,0.8578,-22808.3,BTCUSDT,shuffled_s0
lead,48,0,0.1,2016,864,False,2.0,1271,0.522,0.97,0.3525,1.0067,1234.1,0.9159,-16559.9,0.8353,-34353.9,0.7635,-52147.9,BTCUSDT,shuffled_s0
lead,48,0,0.1,2016,96,True,0.0,6004,2.467,4.05,0.5087,1.0724,24323.3,0.8428,-59732.7,0.6652,-143788.7,0.5291,-227844.7,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,96,True,2.0,6650,2.732,2.44,0.489,1.0437,16228.0,0.8179,-76872.0,0.6446,-169972.0,0.5119,-263072.0,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,96,False,0.0,6004,2.467,-4.05,0.4912,0.9325,-24323.3,0.733,-108379.3,0.5785,-192435.3,0.4595,-276491.3,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,96,False,2.0,6700,2.753,0.82,0.4799,1.0143,5463.2,0.796,-88336.8,0.6283,-182136.8,0.4995,-275936.8,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,288,True,0.0,2215,0.91,3.41,0.4912,1.0322,7549.1,0.9063,-23460.9,0.7963,-54470.9,0.7006,-85480.9,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,288,True,2.0,2882,1.184,6.68,0.4251,1.0727,19259.4,0.9269,-21088.6,0.8038,-61436.6,0.6995,-101784.6,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,288,False,0.0,2215,0.91,-3.41,0.5088,0.9688,-7549.1,0.8502,-38559.1,0.7464,-69569.1,0.6555,-100579.1,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,288,False,2.0,2882,1.184,7.09,0.4226,1.0771,20424.7,0.931,-19923.3,0.8077,-60271.3,0.7035,-100619.3,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,576,True,0.0,1161,0.477,21.06,0.5065,1.151,24448.9,1.0482,8194.9,0.9549,-8059.1,0.8704,-24313.1,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,576,True,2.0,1688,0.694,0.25,0.3786,1.0019,422.6,0.9023,-23209.4,0.8146,-46841.4,0.7372,-70473.4,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,576,False,0.0,1161,0.477,-21.06,0.4935,0.8688,-24448.9,0.791,-40702.9,0.7202,-56956.9,0.6558,-73210.9,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,576,False,2.0,1702,0.699,12.83,0.3978,1.1072,21841.7,0.9909,-1986.3,0.8892,-25814.3,0.8,-49642.3,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,864,True,0.0,783,0.322,30.89,0.5211,1.1743,24190.2,1.0918,13228.2,1.0152,2266.2,0.9439,-8695.8,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,864,True,2.0,1235,0.507,10.83,0.3619,1.0742,13375.2,0.9795,-3914.8,0.8953,-21204.8,0.82,-38494.8,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,864,False,0.0,783,0.322,-30.89,0.4789,0.8516,-24190.2,0.7917,-35152.2,0.7361,-46114.2,0.6843,-57076.2,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,864,False,2.0,1279,0.525,14.77,0.3432,1.1073,18893.8,1.0053,987.8,0.9154,-16918.2,0.8358,-34824.2,BTCUSDT,shuffled_s1
lead,48,0,0.1,2016,96,True,0.0,6036,2.48,-1.24,0.4864,0.9785,-7458.8,0.7662,-91962.8,0.6028,-176466.8,0.4778,-260970.8,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,96,True,2.0,6642,2.729,3.04,0.4744,1.0559,20210.3,0.8239,-72777.7,0.6474,-165765.7,0.5131,-258753.7,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,96,False,0.0,6036,2.48,1.24,0.5134,1.0219,7458.8,0.7993,-77045.2,0.6273,-161549.2,0.4956,-246053.2,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,96,False,2.0,6672,2.741,3.89,0.4844,1.0723,25985.1,0.8358,-67422.9,0.6557,-160830.9,0.5186,-254238.9,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,288,True,0.0,2227,0.915,-12.82,0.4832,0.8866,-28558.8,0.7775,-59736.8,0.682,-90914.8,0.599,-122092.8,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,288,True,2.0,2874,1.181,8.72,0.4381,1.095,25057.2,0.9471,-15178.8,0.8218,-55414.8,0.7155,-95650.8,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,288,False,0.0,2227,0.915,12.82,0.5168,1.1279,28558.8,0.989,-2619.2,0.8677,-33797.2,0.7619,-64975.2,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,288,False,2.0,2938,1.207,-2.21,0.4027,0.9765,-6492.9,0.8422,-47624.9,0.7293,-88756.9,0.6339,-129888.9,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,576,True,0.0,1158,0.476,-13.95,0.487,0.9113,-16153.6,0.8302,-32365.6,0.7565,-48577.6,0.6897,-64789.6,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,576,True,2.0,1697,0.697,5.29,0.3777,1.0425,8979.5,0.9347,-14778.5,0.8406,-38536.5,0.7577,-62294.5,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,576,False,0.0,1158,0.476,13.95,0.513,1.0974,16153.6,0.9997,-58.4,0.9108,-16270.4,0.8302,-32482.4,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,576,False,2.0,1696,0.697,0.4,0.3892,1.0032,686.7,0.9006,-23057.3,0.8103,-46801.3,0.7307,-70545.3,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,864,True,0.0,783,0.322,-21.04,0.4879,0.8945,-16474.6,0.8305,-27436.6,0.7711,-38398.6,0.7161,-49360.6,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,864,True,2.0,1285,0.528,-0.74,0.3447,0.9949,-952.4,0.9046,-18942.4,0.8247,-36932.4,0.7536,-54922.4,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,864,False,0.0,783,0.322,21.04,0.5121,1.1179,16474.6,1.038,5512.6,0.9639,-5449.4,0.8952,-16411.4,BTCUSDT,shuffled_s2
lead,48,0,0.1,2016,864,False,2.0,1309,0.538,0.77,0.3491,1.0054,1007.4,0.9133,-17318.6,0.8317,-35644.6,0.7591,-53970.6,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,96,True,0.0,6510,2.675,5.07,0.5134,1.0914,33009.5,0.8578,-58130.5,0.677,-149270.5,0.5375,-240410.5,BTCUSDT,real
lead,48,0,0.1,8640,96,True,2.0,7286,2.993,5.2,0.4844,1.0955,37855.3,0.8581,-64148.7,0.6762,-166152.7,0.537,-268156.7,BTCUSDT,real
lead,48,0,0.1,8640,96,False,0.0,6510,2.675,-5.07,0.4865,0.9163,-33009.5,0.7205,-124149.5,0.5693,-215289.5,0.4534,-306429.5,BTCUSDT,real
lead,48,0,0.1,8640,96,False,2.0,7385,3.034,-5.11,0.462,0.915,-37751.8,0.7193,-141141.8,0.5689,-244531.8,0.4537,-347921.8,BTCUSDT,real
lead,48,0,0.1,8640,288,True,0.0,2314,0.951,9.61,0.5026,1.0968,22246.8,0.9588,-10149.2,0.839,-42545.2,0.7355,-74941.2,BTCUSDT,real
lead,48,0,0.1,8640,288,True,2.0,3040,1.249,11.97,0.4355,1.1343,36377.9,0.9791,-6182.1,0.8481,-48742.1,0.7372,-91302.1,BTCUSDT,real
lead,48,0,0.1,8640,288,False,0.0,2314,0.951,-9.61,0.4974,0.9117,-22246.8,0.7967,-54642.8,0.6965,-87038.8,0.6093,-119434.8,BTCUSDT,real
lead,48,0,0.1,8640,288,False,2.0,3071,1.262,-0.07,0.4165,0.9993,-216.7,0.8626,-43210.7,0.7472,-86204.7,0.6494,-129198.7,BTCUSDT,real
lead,48,0,0.1,8640,576,True,0.0,1176,0.483,8.83,0.5145,1.0629,10383.3,0.9649,-6080.7,0.876,-22544.7,0.7954,-39008.7,BTCUSDT,real
lead,48,0,0.1,8640,576,True,2.0,1778,0.73,3.87,0.3751,1.0308,6889.6,0.9249,-18002.4,0.8321,-42894.4,0.7506,-67786.4,BTCUSDT,real
lead,48,0,0.1,8640,576,False,0.0,1176,0.483,-8.83,0.4855,0.9408,-10383.3,0.8542,-26847.3,0.7759,-43311.3,0.7052,-59775.3,BTCUSDT,real
lead,48,0,0.1,8640,576,False,2.0,1779,0.731,-1.11,0.3766,0.9912,-1965.9,0.8875,-26871.9,0.7969,-51777.9,0.7174,-76683.9,BTCUSDT,real
lead,48,0,0.1,8640,864,True,0.0,788,0.324,9.52,0.481,1.0521,7501.6,0.9764,-3530.4,0.9064,-14562.4,0.8418,-25594.4,BTCUSDT,real
lead,48,0,0.1,8640,864,True,2.0,1328,0.546,13.68,0.3517,1.0975,18161.5,0.9978,-430.5,0.9098,-19022.5,0.8316,-37614.5,BTCUSDT,real
lead,48,0,0.1,8640,864,False,0.0,788,0.324,-9.52,0.519,0.9504,-7501.6,0.8818,-18533.6,0.8179,-29565.6,0.7586,-40597.6,BTCUSDT,real
lead,48,0,0.1,8640,864,False,2.0,1367,0.562,-14.06,0.3226,0.9075,-19224.8,0.8263,-38362.8,0.7542,-57500.8,0.6902,-76638.8,BTCUSDT,real
lead,48,0,0.1,8640,96,True,0.0,5975,2.455,2.15,0.5049,1.0382,12842.3,0.814,-70807.7,0.6407,-154457.7,0.5077,-238107.7,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,96,True,2.0,6610,2.716,-1.19,0.4752,0.9793,-7840.4,0.7668,-100380.4,0.604,-192920.4,0.4797,-285460.4,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,96,False,0.0,5975,2.455,-2.15,0.4951,0.9632,-12842.3,0.7553,-96492.3,0.5947,-180142.3,0.4719,-263792.3,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,96,False,2.0,6637,2.727,-0.33,0.4805,0.9941,-2170.6,0.7733,-95088.6,0.6049,-188006.6,0.4773,-280924.6,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,288,True,0.0,2212,0.909,9.4,0.5059,1.0944,20787.1,0.9569,-10180.9,0.8374,-41148.9,0.7337,-72116.9,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,288,True,2.0,2839,1.166,13.26,0.4396,1.1484,37635.9,0.9924,-2110.1,0.8607,-41856.1,0.749,-81602.1,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,288,False,0.0,2212,0.909,-9.4,0.4941,0.9137,-20787.1,0.7988,-51755.1,0.6986,-82723.1,0.6115,-113691.1,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,288,False,2.0,2877,1.182,1.67,0.4279,1.0182,4793.7,0.8764,-35484.3,0.7569,-75762.3,0.6556,-116040.3,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,576,True,0.0,1150,0.472,-8.52,0.4922,0.945,-9799.3,0.8613,-25899.3,0.7851,-41999.3,0.716,-58099.3,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,576,True,2.0,1711,0.703,-13.88,0.3612,0.8957,-23755.8,0.8038,-47709.8,0.7232,-71663.8,0.6523,-95617.8,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,576,False,0.0,1150,0.472,8.52,0.5078,1.0582,9799.3,0.9643,-6300.7,0.879,-22400.7,0.8015,-38500.7,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,576,False,2.0,1697,0.697,-12.31,0.3695,0.905,-20889.3,0.81,-44647.3,0.7268,-68405.3,0.6538,-92163.3,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,864,True,0.0,777,0.319,-28.99,0.4929,0.8575,-22527.0,0.7959,-33405.0,0.7386,-44283.0,0.6854,-55161.0,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,864,True,2.0,1267,0.521,1.04,0.3465,1.007,1315.2,0.9176,-16422.8,0.8381,-34160.8,0.7672,-51898.8,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,864,False,0.0,777,0.319,28.99,0.5071,1.1662,22527.0,1.0826,11649.0,1.0053,771.0,0.9337,-10107.0,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,864,False,2.0,1251,0.514,3.44,0.3501,1.0234,4305.7,0.9324,-13208.3,0.8517,-30722.3,0.7796,-48236.3,BTCUSDT,shuffled_s0
lead,48,0,0.1,8640,96,True,0.0,5977,2.456,1.02,0.5048,1.0183,6110.0,0.7948,-77568.0,0.6229,-161246.0,0.4916,-244924.0,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,96,True,2.0,6609,2.715,0.58,0.4828,1.0103,3819.2,0.7901,-88706.8,0.6215,-181232.8,0.4928,-273758.8,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,96,False,0.0,5977,2.456,-1.02,0.4951,0.982,-6110.0,0.7668,-89788.0,0.6015,-173466.0,0.4749,-257144.0,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,96,False,2.0,6663,2.737,-2.49,0.4704,0.957,-16559.7,0.7488,-109841.7,0.5897,-203123.7,0.468,-296405.7,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,288,True,0.0,2213,0.909,-2.07,0.4957,0.9801,-4578.6,0.8559,-35560.6,0.7479,-66542.6,0.6544,-97524.6,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,288,True,2.0,2860,1.175,9.16,0.4252,1.0998,26210.4,0.9517,-13829.6,0.8264,-53869.6,0.7202,-93909.6,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,288,False,0.0,2213,0.909,2.07,0.5043,1.0203,4578.6,0.8909,-26403.4,0.7785,-57385.4,0.6814,-88367.4,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,288,False,2.0,2886,1.186,0.05,0.4172,1.0006,157.2,0.8645,-40246.8,0.7495,-80650.8,0.6524,-121054.8,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,576,True,0.0,1150,0.472,-12.29,0.5043,0.9218,-14134.5,0.84,-30234.5,0.7654,-46334.5,0.6974,-62434.5,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,576,True,2.0,1647,0.677,0.38,0.3977,1.0029,618.8,0.9025,-22439.2,0.8138,-45497.2,0.7354,-68555.2,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,576,False,0.0,1150,0.472,12.29,0.4957,1.0848,14134.5,0.9888,-1965.5,0.9016,-18065.5,0.8225,-34165.5,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,576,False,2.0,1671,0.687,9.92,0.3926,1.0829,16570.2,0.9682,-6823.8,0.8681,-30217.8,0.7804,-53611.8,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,864,True,0.0,778,0.32,3.59,0.5193,1.0193,2790.4,0.9459,-8101.6,0.8776,-18993.6,0.8142,-29885.6,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,864,True,2.0,1257,0.516,-0.08,0.3484,0.9994,-106.8,0.9129,-17704.8,0.8357,-35302.8,0.7667,-52900.8,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,864,False,0.0,778,0.32,-3.59,0.4807,0.981,-2790.4,0.9105,-13682.4,0.8452,-24574.4,0.7847,-35466.4,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,864,False,2.0,1277,0.525,5.6,0.3485,1.0399,7148.5,0.9438,-10729.5,0.859,-28607.5,0.7838,-46485.5,BTCUSDT,shuffled_s1
lead,48,0,0.1,8640,96,True,0.0,5968,2.452,-1.06,0.4859,0.9816,-6350.9,0.7698,-89902.9,0.6068,-173454.9,0.4819,-257006.9,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,96,True,2.0,6613,2.717,1.92,0.4659,1.0344,12686.4,0.8103,-79895.6,0.6392,-172477.6,0.5085,-265059.6,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,96,False,0.0,5968,2.452,1.06,0.5139,1.0188,6350.9,0.798,-77201.1,0.6272,-160753.1,0.4962,-244305.1,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,96,False,2.0,6615,2.718,1.02,0.4816,1.0184,6772.2,0.7953,-85837.8,0.6249,-178447.8,0.4949,-271057.8,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,288,True,0.0,2218,0.911,-2.72,0.4986,0.9746,-6035.8,0.8536,-37087.8,0.7481,-68139.8,0.6564,-99191.8,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,288,True,2.0,2852,1.172,12.4,0.445,1.139,35357.5,0.9835,-4570.5,0.852,-44498.5,0.7404,-84426.5,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,288,False,0.0,2218,0.911,2.72,0.5014,1.0261,6035.8,0.8989,-25016.2,0.7879,-56068.2,0.6913,-87120.2,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,288,False,2.0,2876,1.182,0.57,0.4186,1.0062,1649.1,0.866,-38614.9,0.7482,-78878.9,0.6489,-119142.9,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,576,True,0.0,1147,0.471,-3.44,0.4882,0.9776,-3949.3,0.8916,-20007.3,0.8132,-36065.3,0.7419,-52123.3,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,576,True,2.0,1679,0.69,20.53,0.3907,1.1721,34470.2,1.0511,10964.2,0.9453,-12541.8,0.8525,-36047.8,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,576,False,0.0,1147,0.471,3.44,0.5118,1.0229,3949.3,0.9328,-12108.7,0.8507,-28166.7,0.7761,-44224.7,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,576,False,2.0,1678,0.689,7.17,0.3975,1.0582,12036.9,0.9482,-11455.1,0.8518,-34947.1,0.7671,-58439.1,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,864,True,0.0,778,0.32,2.6,0.4936,1.0138,2026.2,0.942,-8865.8,0.8754,-19757.8,0.8138,-30649.8,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,864,True,2.0,1256,0.516,-1.69,0.3463,0.9888,-2123.3,0.9017,-19707.3,0.8243,-37291.3,0.7553,-54875.3,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,864,False,0.0,778,0.32,-2.6,0.5064,0.9864,-2026.2,0.9165,-12918.2,0.8514,-23810.2,0.7911,-34702.2,BTCUSDT,shuffled_s2
lead,48,0,0.1,8640,864,False,2.0,1262,0.518,-0.04,0.3471,0.9997,-47.2,0.9094,-17715.2,0.8293,-35383.2,0.7579,-53051.2,BTCUSDT,shuffled_s2
lead,48,0,0.2,2016,96,True,0.0,7014,2.882,5.78,0.5118,1.1065,40549.3,0.8665,-57646.7,0.6813,-155842.7,0.5394,-254038.7,BTCUSDT,real
lead,48,0,0.2,2016,96,True,2.0,7958,3.27,0.42,0.475,1.0074,3332.3,0.7893,-108079.7,0.6219,-219491.7,0.4934,-330903.7,BTCUSDT,real
lead,48,0,0.2,2016,96,False,0.0,7014,2.882,-5.78,0.4882,0.9037,-40549.3,0.7077,-138745.3,0.5568,-236941.3,0.4414,-335137.3,BTCUSDT,real
lead,48,0,0.2,2016,96,False,2.0,7986,3.281,-4.42,0.4664,0.9255,-35280.2,0.726,-147084.2,0.5729,-258888.2,0.4558,-370692.2,BTCUSDT,real
lead,48,0,0.2,2016,288,True,0.0,2390,0.982,8.05,0.5218,1.0787,19229.1,0.9454,-14230.9,0.8288,-47690.9,0.7274,-81150.9,BTCUSDT,real
lead,48,0,0.2,2016,288,True,2.0,3206,1.317,1.73,0.4205,1.0182,5560.9,0.8815,-39323.1,0.7657,-84207.1,0.6674,-129091.1,BTCUSDT,real
lead,48,0,0.2,2016,288,False,0.0,2390,0.982,-8.05,0.4774,0.927,-19229.1,0.8129,-52689.1,0.7135,-86149.1,0.6271,-119609.1,BTCUSDT,real
lead,48,0,0.2,2016,288,False,2.0,3228,1.326,1.98,0.412,1.0212,6380.9,0.8815,-38811.1,0.7638,-84003.1,0.664,-129195.1,BTCUSDT,real
lead,48,0,0.2,2016,576,True,0.0,1202,0.494,-6.73,0.4917,0.9574,-8086.0,0.8746,-24914.0,0.7991,-41742.0,0.7302,-58570.0,BTCUSDT,real
lead,48,0,0.2,2016,576,True,2.0,1833,0.753,7.74,0.3753,1.0626,14181.9,0.9527,-11480.1,0.8567,-37142.1,0.7723,-62804.1,BTCUSDT,real
lead,48,0,0.2,2016,576,False,0.0,1202,0.494,6.73,0.5083,1.0445,8086.0,0.954,-8742.0,0.8715,-25570.0,0.7962,-42398.0,BTCUSDT,real
lead,48,0,0.2,2016,576,False,2.0,1900,0.781,-11.89,0.3495,0.9078,-22600.0,0.8126,-49200.0,0.7297,-75800.0,0.6571,-102400.0,BTCUSDT,real
lead,48,0,0.2,2016,864,True,0.0,803,0.33,12.69,0.5181,1.0717,10187.0,0.9929,-1055.0,0.9198,-12297.0,0.8523,-23539.0,BTCUSDT,real
lead,48,0,0.2,2016,864,True,2.0,1340,0.551,16.9,0.3567,1.1217,22650.0,1.0196,3890.0,0.9294,-14870.0,0.8492,-33630.0,BTCUSDT,real
lead,48,0,0.2,2016,864,False,0.0,803,0.33,-12.69,0.4819,0.9331,-10187.0,0.8645,-21429.0,0.801,-32671.0,0.7424,-43913.0,BTCUSDT,real
lead,48,0,0.2,2016,864,False,2.0,1372,0.564,-1.21,0.3273,0.9916,-1661.4,0.9014,-20869.4,0.8217,-40077.4,0.751,-59285.4,BTCUSDT,real
lead,48,0,0.2,2016,96,True,0.0,6941,2.852,1.94,0.5005,1.0345,13460.4,0.8108,-83713.6,0.6385,-180887.6,0.5066,-278061.6,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,96,True,2.0,7812,3.21,0.99,0.4789,1.0174,7703.4,0.7976,-101664.6,0.629,-211032.6,0.4998,-320400.6,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,96,False,0.0,6941,2.852,-1.94,0.4994,0.9667,-13460.4,0.7575,-110634.4,0.5958,-207808.4,0.4717,-304982.4,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,96,False,2.0,7796,3.203,-0.95,0.4746,0.9834,-7395.9,0.7697,-116539.9,0.6062,-225683.9,0.481,-334827.9,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,288,True,0.0,2381,0.978,-5.55,0.4691,0.9482,-13210.9,0.8297,-46544.9,0.7271,-79878.9,0.6384,-113212.9,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,288,True,2.0,3130,1.286,10.85,0.4291,1.1218,33952.1,0.9676,-9867.9,0.8378,-53687.9,0.7282,-97507.9,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,288,False,0.0,2381,0.978,5.55,0.5309,1.0546,13210.9,0.9221,-20123.1,0.8063,-53457.1,0.7057,-86791.1,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,288,False,2.0,3154,1.296,3.92,0.4236,1.0419,12373.6,0.9011,-31782.4,0.7821,-75938.4,0.6812,-120094.4,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,576,True,0.0,1199,0.493,7.96,0.4887,1.0531,9543.6,0.9616,-7242.4,0.8784,-24028.4,0.8031,-40814.4,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,576,True,2.0,1791,0.736,15.72,0.3853,1.1298,28148.4,1.0132,3074.4,0.9114,-21999.6,0.822,-47073.6,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,576,False,0.0,1199,0.493,-7.96,0.5104,0.9496,-9543.6,0.8668,-26329.6,0.791,-43115.6,0.7217,-59901.6,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,576,False,2.0,1801,0.74,-5.55,0.3642,0.9566,-9994.2,0.8572,-35208.2,0.7703,-60422.2,0.694,-85636.2,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,864,True,0.0,801,0.329,-23.54,0.4869,0.8779,-18854.4,0.8124,-30068.4,0.7518,-41282.4,0.6959,-52496.4,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,864,True,2.0,1361,0.559,-0.98,0.335,0.9934,-1337.1,0.9059,-20391.1,0.8283,-39445.1,0.759,-58499.1,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,864,False,0.0,801,0.329,23.54,0.5131,1.1391,18854.4,1.0541,7640.4,0.9757,-3573.6,0.9032,-14787.6,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,864,False,2.0,1345,0.553,-1.35,0.3383,0.9909,-1816.7,0.9023,-20646.7,0.8237,-39476.7,0.7539,-58306.7,BTCUSDT,shuffled_s0
lead,48,0,0.2,2016,96,True,0.0,6956,2.858,0.77,0.5006,1.0136,5348.3,0.7936,-92035.7,0.624,-189419.7,0.4942,-286803.7,BTCUSDT,shuffled_s1
lead,48,0,0.2,2016,96,True,2.0,7822,3.214,-2.19,0.4686,0.9622,-17138.7,0.7538,-126646.7,0.594,-236154.7,0.4717,-345662.7,BTCUSDT,shuffled_s1
lead,48,0,0.2,2016,96,False,0.0,6956,2.858,-0.77,0.4993,0.9866,-5348.3,0.7725,-102732.3,0.6074,-200116.3,0.4808,-297500.3,BTCUSDT,shuffled_s1
lead,48,0,0.2,2016,96,False,2.0,7831,3.217,1.09,0.4744,1.0196,8503.0,0.7961,-101131.0,0.6258,-210765.0,0.4961,-320399.0,BTCUSDT,shuffled_s1
lead,48,0,0.2,2016,288,True,0.0,2382,0.979,10.31,0.5008,1.1056,24568.3,0.9649,-8779.7,0.8429,-42127.7,0.7375,-75475.7,BTCUSDT,shuffled_s1
lead,48,0,0.2,2016,288,True,2.0,3183,1.308,5.58,0.4112,1.0604,17765.7,0.9166,-26796.3,0.7956,-71358.3,0.6934,-115920.3,BTCUSDT,shuffled_s1
lead,48,0,0.2,2016,288,False,0.0,2382,0.979,-10.31,0.4992,0.9045,-24568.3,0.7891,-57916.3,0.6886,-91264.3,0.6012,-124612.3,BTCUSDT,shuffled_s1
lead,48,0,0.2,2016,288,False,2.0,3105,1.276,14.08,0.4367,1.16,43726.8,1.0009,256.8,0.8666,-43213.2,0.753,-86683.2,BTCUSDT,shuffled_s1
lead,48,0,0.2,2016,576,True,0.0,1199,0.493,-6.56,0.5029,0.9578,-7862.9,0.8735,-24648.9,0.7967,-41434.9,0.727,-58220.9,BTCUSDT,shuffled_s1
lead,48,0,0.2,2016,576,True,2.0,1773,0.728,7.99,0.3903,1.0656,14160.0,0.9539,-10662.0,0.8564,-35484.0,0.7707,-60306.0,BTCUSDT,shuffled_s1
lead,48,0,0.2,2016,576,False,0.0,1199,0.493,6.56,0.4971,1.0441,7862.9,0.9523,-8923.1,0.8688,-25709.1,0.7929,-42495.1,BTCUSDT,shuffled_s1
lead,48,0,0.2,2016,576,False,2.0,1808,0.743,13.98,0.3955,1.1179,25280.6,0.9999,-31.4,0.8969,-25343.4,0.8066,-50655.4,BTCUSDT,shuffled_s1
lead,48,0,0.2,2016,864,True,0.0,802,0.329,21.69,0.4888,1.1247,17393.7,1.0424,6165.7,0.9665,-5062.3,0.8965,-16290.3,BTCUSDT,shuffled_s1
lead,48,0,0.2,2016,864,True,2.0,1364,0.56,7.41,0.3328,1.0521,10105.3,0.9565,-8990.7,0.8722,-28086.7,0.7973,-47182.7,BTCUSDT,shuffled_s1
