symbol,tf,anchor,entry_level,stop_k,target_mode,rr,min_risk_bps,flow_mode,crowd_mode,revert,trades,tpd,win_rate,avg_r,pf_0x,pf_1x,pf_2x,maxdd_r_2x,total_r_2x,pf_3x
ETHUSDT,30m,roll96,2,2.0,1,1.0,50.0,0,0,1,2247,0.923,0.4931,-0.0561,0.9844,0.89,0.8043,-237.98,-235.0,0.7262
ETHUSDT,30m,roll96,2,2.0,1,1.0,50.0,0,0,0,2596,1.067,0.4846,-0.0715,0.9476,0.8597,0.7796,-307.01,-305.2,0.7063
ETHUSDT,30m,roll96,2,2.0,1,1.0,50.0,0,1,1,938,0.385,0.4915,-0.0607,0.9742,0.8812,0.7968,-112.69,-102.1,0.7198
ETHUSDT,30m,roll96,2,2.0,1,1.0,50.0,0,1,0,1068,0.439,0.5019,-0.038,1.0178,0.9225,0.8358,-94.51,-90.0,0.7564
ETHUSDT,30m,roll96,2,2.0,1,1.0,50.0,1,0,1,1761,0.724,0.5054,-0.0342,1.0288,0.9311,0.8424,-147.97,-144.4,0.7614
ETHUSDT,30m,roll96,2,2.0,1,1.0,50.0,1,0,0,2028,0.833,0.4872,-0.0648,0.9593,0.8709,0.7903,-231.53,-223.4,0.7166
ETHUSDT,30m,roll96,2,2.0,1,1.0,50.0,1,1,1,716,0.294,0.4958,-0.0536,0.9868,0.8935,0.8088,-81.2,-72.2,0.7314
ETHUSDT,30m,roll96,2,2.0,1,1.0,50.0,1,1,0,803,0.33,0.4919,-0.0549,0.9793,0.8895,0.8075,-82.9,-80.3,0.7324
ETHUSDT,30m,roll96,2,2.0,1,1.0,100.0,0,0,1,2247,0.923,0.4931,-0.0561,0.9844,0.89,0.8043,-237.98,-235.0,0.7262
ETHUSDT,30m,roll96,2,2.0,1,1.0,100.0,0,0,0,2596,1.067,0.4846,-0.0715,0.9476,0.8597,0.7796,-307.01,-305.2,0.7063
ETHUSDT,30m,roll96,2,2.0,1,1.0,100.0,0,1,1,938,0.385,0.4915,-0.0607,0.9742,0.8812,0.7968,-112.69,-102.1,0.7198
ETHUSDT,30m,roll96,2,2.0,1,1.0,100.0,0,1,0,1068,0.439,0.5019,-0.038,1.0178,0.9225,0.8358,-94.51,-90.0,0.7564
ETHUSDT,30m,roll96,2,2.0,1,1.0,100.0,1,0,1,1761,0.724,0.5054,-0.0342,1.0288,0.9311,0.8424,-147.97,-144.4,0.7614
ETHUSDT,30m,roll96,2,2.0,1,1.0,100.0,1,0,0,2028,0.833,0.4872,-0.0648,0.9593,0.8709,0.7903,-231.53,-223.4,0.7166
ETHUSDT,30m,roll96,2,2.0,1,1.0,100.0,1,1,1,716,0.294,0.4958,-0.0536,0.9868,0.8935,0.8088,-81.2,-72.2,0.7314
ETHUSDT,30m,roll96,2,2.0,1,1.0,100.0,1,1,0,803,0.33,0.4919,-0.0549,0.9793,0.8895,0.8075,-82.9,-80.3,0.7324
ETHUSDT,30m,roll96,2,2.0,1,2.0,25.0,0,0,1,1641,0.674,0.3565,-0.0999,0.9103,0.8415,0.779,-253.7,-239.7,0.7221
ETHUSDT,30m,roll96,2,2.0,1,2.0,25.0,0,0,0,1850,0.76,0.3438,-0.1323,0.8619,0.7949,0.7343,-342.82,-332.7,0.6792
ETHUSDT,30m,roll96,2,2.0,1,2.0,25.0,0,1,1,792,0.325,0.3649,-0.0731,0.9561,0.8833,0.8172,-103.02,-95.1,0.7571
ETHUSDT,30m,roll96,2,2.0,1,2.0,25.0,0,1,0,840,0.345,0.369,-0.0882,0.9314,0.8587,0.7928,-122.58,-114.0,0.7328
ETHUSDT,30m,roll96,2,2.0,1,2.0,25.0,1,0,1,1403,0.576,0.3642,-0.103,0.9041,0.8349,0.7722,-223.36,-209.1,0.7151
ETHUSDT,30m,roll96,2,2.0,1,2.0,25.0,1,0,0,1537,0.631,0.3442,-0.1437,0.8419,0.7768,0.7178,-300.26,-292.9,0.6641
ETHUSDT,30m,roll96,2,2.0,1,2.0,25.0,1,1,1,634,0.26,0.3833,-0.0497,0.9942,0.9178,0.8485,-72.07,-60.9,0.7854
ETHUSDT,30m,roll96,2,2.0,1,2.0,25.0,1,1,0,660,0.271,0.353,-0.1288,0.8626,0.7951,0.7339,-119.06,-115.8,0.6782
ETHUSDT,30m,roll96,2,2.0,1,2.0,50.0,0,0,1,1641,0.674,0.3565,-0.0999,0.9103,0.8415,0.779,-253.7,-239.7,0.7221
ETHUSDT,30m,roll96,2,2.0,1,2.0,50.0,0,0,0,1850,0.76,0.3438,-0.1323,0.8619,0.7949,0.7343,-342.82,-332.7,0.6792
ETHUSDT,30m,roll96,2,2.0,1,2.0,50.0,0,1,1,792,0.325,0.3649,-0.0731,0.9561,0.8833,0.8172,-103.02,-95.1,0.7571
ETHUSDT,30m,roll96,2,2.0,1,2.0,50.0,0,1,0,840,0.345,0.369,-0.0882,0.9314,0.8587,0.7928,-122.58,-114.0,0.7328
ETHUSDT,30m,roll96,2,2.0,1,2.0,50.0,1,0,1,1403,0.576,0.3642,-0.103,0.9041,0.8349,0.7722,-223.36,-209.1,0.7151
ETHUSDT,30m,roll96,2,2.0,1,2.0,50.0,1,0,0,1537,0.631,0.3442,-0.1437,0.8419,0.7768,0.7178,-300.26,-292.9,0.6641
ETHUSDT,30m,roll96,2,2.0,1,2.0,50.0,1,1,1,634,0.26,0.3833,-0.0497,0.9942,0.9178,0.8485,-72.07,-60.9,0.7854
ETHUSDT,30m,roll96,2,2.0,1,2.0,50.0,1,1,0,660,0.271,0.353,-0.1288,0.8626,0.7951,0.7339,-119.06,-115.8,0.6782
ETHUSDT,30m,roll96,2,2.0,1,2.0,100.0,0,0,1,1641,0.674,0.3565,-0.0999,0.9103,0.8415,0.779,-253.7,-239.7,0.7221
ETHUSDT,30m,roll96,2,2.0,1,2.0,100.0,0,0,0,1850,0.76,0.3438,-0.1323,0.8619,0.7949,0.7343,-342.82,-332.7,0.6792
ETHUSDT,30m,roll96,2,2.0,1,2.0,100.0,0,1,1,792,0.325,0.3649,-0.0731,0.9561,0.8833,0.8172,-103.02,-95.1,0.7571
ETHUSDT,30m,roll96,2,2.0,1,2.0,100.0,0,1,0,840,0.345,0.369,-0.0882,0.9314,0.8587,0.7928,-122.58,-114.0,0.7328
ETHUSDT,30m,roll96,2,2.0,1,2.0,100.0,1,0,1,1403,0.576,0.3642,-0.103,0.9041,0.8349,0.7722,-223.36,-209.1,0.7151
ETHUSDT,30m,roll96,2,2.0,1,2.0,100.0,1,0,0,1537,0.631,0.3442,-0.1437,0.8419,0.7768,0.7178,-300.26,-292.9,0.6641
ETHUSDT,30m,roll96,2,2.0,1,2.0,100.0,1,1,1,634,0.26,0.3833,-0.0497,0.9942,0.9178,0.8485,-72.07,-60.9,0.7854
ETHUSDT,30m,roll96,2,2.0,1,2.0,100.0,1,1,0,660,0.271,0.353,-0.1288,0.8626,0.7951,0.7339,-119.06,-115.8,0.6782
ETHUSDT,30m,roll96,2,2.0,2,0.0,25.0,0,0,1,1342,0.551,0.3458,-0.0787,0.9453,0.8767,0.8145,-180.06,-166.6,0.7579
ETHUSDT,30m,roll96,2,2.0,2,0.0,25.0,0,0,0,1520,0.624,0.2901,-0.1898,0.7924,0.7332,0.6798,-369.26,-364.1,0.6315
ETHUSDT,30m,roll96,2,2.0,2,0.0,25.0,0,1,1,688,0.283,0.3532,-0.0519,0.9903,0.9184,0.8532,-72.0,-67.4,0.7938
ETHUSDT,30m,roll96,2,2.0,2,0.0,25.0,0,1,0,732,0.301,0.3087,-0.1599,0.8285,0.7664,0.7105,-161.18,-152.6,0.6598
ETHUSDT,30m,roll96,2,2.0,2,0.0,25.0,1,0,1,1184,0.486,0.3345,-0.1312,0.8626,0.7992,0.7418,-226.39,-209.6,0.6896
ETHUSDT,30m,roll96,2,2.0,2,0.0,25.0,1,0,0,1310,0.538,0.2962,-0.1804,0.8016,0.7418,0.6878,-317.51,-300.2,0.6389
ETHUSDT,30m,roll96,2,2.0,2,0.0,25.0,1,1,1,567,0.233,0.3492,-0.0412,1.0082,0.935,0.8688,-54.16,-49.5,0.8087
ETHUSDT,30m,roll96,2,2.0,2,0.0,25.0,1,1,0,598,0.246,0.3127,-0.1659,0.8132,0.752,0.6967,-134.28,-127.5,0.6465
ETHUSDT,30m,roll96,2,2.0,2,0.0,50.0,0,0,1,1342,0.551,0.3458,-0.0787,0.9453,0.8767,0.8145,-180.06,-166.6,0.7579
ETHUSDT,30m,roll96,2,2.0,2,0.0,50.0,0,0,0,1520,0.624,0.2901,-0.1898,0.7924,0.7332,0.6798,-369.26,-364.1,0.6315
ETHUSDT,30m,roll96,2,2.0,2,0.0,50.0,0,1,1,688,0.283,0.3532,-0.0519,0.9903,0.9184,0.8532,-72.0,-67.4,0.7938
ETHUSDT,30m,roll96,2,2.0,2,0.0,50.0,0,1,0,732,0.301,0.3087,-0.1599,0.8285,0.7664,0.7105,-161.18,-152.6,0.6598
ETHUSDT,30m,roll96,2,2.0,2,0.0,50.0,1,0,1,1184,0.486,0.3345,-0.1312,0.8626,0.7992,0.7418,-226.39,-209.6,0.6896
ETHUSDT,30m,roll96,2,2.0,2,0.0,50.0,1,0,0,1310,0.538,0.2962,-0.1804,0.8016,0.7418,0.6878,-317.51,-300.2,0.6389
ETHUSDT,30m,roll96,2,2.0,2,0.0,50.0,1,1,1,567,0.233,0.3492,-0.0412,1.0082,0.935,0.8688,-54.16,-49.5,0.8087
ETHUSDT,30m,roll96,2,2.0,2,0.0,50.0,1,1,0,598,0.246,0.3127,-0.1659,0.8132,0.752,0.6967,-134.28,-127.5,0.6465
ETHUSDT,30m,roll96,2,2.0,2,0.0,100.0,0,0,1,1342,0.551,0.3458,-0.0787,0.9453,0.8767,0.8145,-180.06,-166.6,0.7579
ETHUSDT,30m,roll96,2,2.0,2,0.0,100.0,0,0,0,1520,0.624,0.2901,-0.1898,0.7924,0.7332,0.6798,-369.26,-364.1,0.6315
ETHUSDT,30m,roll96,2,2.0,2,0.0,100.0,0,1,1,688,0.283,0.3532,-0.0519,0.9903,0.9184,0.8532,-72.0,-67.4,0.7938
ETHUSDT,30m,roll96,2,2.0,2,0.0,100.0,0,1,0,732,0.301,0.3087,-0.1599,0.8285,0.7664,0.7105,-161.18,-152.6,0.6598
ETHUSDT,30m,roll96,2,2.0,2,0.0,100.0,1,0,1,1184,0.486,0.3345,-0.1312,0.8626,0.7992,0.7418,-226.39,-209.6,0.6896
ETHUSDT,30m,roll96,2,2.0,2,0.0,100.0,1,0,0,1310,0.538,0.2962,-0.1804,0.8016,0.7418,0.6878,-317.51,-300.2,0.6389
ETHUSDT,30m,roll96,2,2.0,2,0.0,100.0,1,1,1,567,0.233,0.3492,-0.0412,1.0082,0.935,0.8688,-54.16,-49.5,0.8087
ETHUSDT,30m,roll96,2,2.0,2,0.0,100.0,1,1,0,598,0.246,0.3127,-0.1659,0.8132,0.752,0.6967,-134.28,-127.5,0.6465
ETHUSDT,30m,roll96,2,3.0,0,0.0,25.0,0,0,1,2151,0.884,0.6904,0.0176,1.1882,1.063,0.9465,-68.84,-33.4,0.8386
ETHUSDT,30m,roll96,2,3.0,0,0.0,25.0,0,0,0,1558,0.64,0.1496,-0.4437,0.0776,0.0574,0.0472,-740.39,-740.0,0.0401
ETHUSDT,30m,roll96,2,3.0,0,0.0,25.0,0,1,1,904,0.371,0.6903,0.0082,1.1515,1.0294,0.916,-37.85,-21.9,0.8109
ETHUSDT,30m,roll96,2,3.0,0,0.0,25.0,0,1,0,736,0.302,0.1264,-0.4533,0.0518,0.0336,0.0259,-356.9,-356.6,0.0209
ETHUSDT,30m,roll96,2,3.0,0,0.0,25.0,1,0,1,1693,0.696,0.6846,0.0071,1.1429,1.0246,0.9145,-52.64,-43.1,0.8123
ETHUSDT,30m,roll96,2,3.0,0,0.0,25.0,1,0,0,1294,0.532,0.1275,-0.4548,0.0579,0.0405,0.0326,-628.3,-628.3,0.0275
ETHUSDT,30m,roll96,2,3.0,0,0.0,25.0,1,1,1,695,0.286,0.6806,0.0028,1.1246,1.0098,0.903,-29.17,-19.9,0.8039
ETHUSDT,30m,roll96,2,3.0,0,0.0,25.0,1,1,0,590,0.242,0.122,-0.4451,0.0589,0.0408,0.0325,-280.75,-280.8,0.0266
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,0,0,1,2151,0.884,0.6904,0.0176,1.1882,1.063,0.9465,-68.84,-33.4,0.8386
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,0,0,0,1558,0.64,0.1496,-0.4437,0.0776,0.0574,0.0472,-740.39,-740.0,0.0401
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,0,1,1,904,0.371,0.6903,0.0082,1.1515,1.0294,0.916,-37.85,-21.9,0.8109
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,0,1,0,736,0.302,0.1264,-0.4533,0.0518,0.0336,0.0259,-356.9,-356.6,0.0209
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,1,0,1,1693,0.696,0.6846,0.0071,1.1429,1.0246,0.9145,-52.64,-43.1,0.8123
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,1,0,0,1294,0.532,0.1275,-0.4548,0.0579,0.0405,0.0326,-628.3,-628.3,0.0275
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,1,1,1,695,0.286,0.6806,0.0028,1.1246,1.0098,0.903,-29.17,-19.9,0.8039
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,1,1,0,590,0.242,0.122,-0.4451,0.0589,0.0408,0.0325,-280.75,-280.8,0.0266
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,0,0,1,2151,0.884,0.6904,0.0176,1.1882,1.063,0.9465,-68.84,-33.4,0.8386
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,0,0,0,1558,0.64,0.1496,-0.4437,0.0776,0.0574,0.0472,-740.39,-740.0,0.0401
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,0,1,1,904,0.371,0.6903,0.0082,1.1515,1.0294,0.916,-37.85,-21.9,0.8109
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,0,1,0,736,0.302,0.1264,-0.4533,0.0518,0.0336,0.0259,-356.9,-356.6,0.0209
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,1,0,1,1693,0.696,0.6846,0.0071,1.1429,1.0246,0.9145,-52.64,-43.1,0.8123
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,1,0,0,1294,0.532,0.1275,-0.4548,0.0579,0.0405,0.0326,-628.3,-628.3,0.0275
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,1,1,1,695,0.286,0.6806,0.0028,1.1246,1.0098,0.903,-29.17,-19.9,0.8039
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,1,1,0,590,0.242,0.122,-0.4451,0.0589,0.0408,0.0325,-280.75,-280.8,0.0266
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,0,0,1,1577,0.648,0.4914,-0.0322,0.9987,0.9282,0.8625,-108.06,-100.8,0.8012
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,0,0,0,1682,0.691,0.478,-0.0694,0.9126,0.8491,0.7898,-178.3,-168.2,0.7344
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,0,1,1,765,0.314,0.515,0.0164,1.1184,1.0391,0.9654,-39.64,-11.5,0.8968
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,0,1,0,792,0.325,0.4798,-0.0679,0.9156,0.8508,0.7904,-85.4,-78.2,0.7339
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,1,0,1,1343,0.552,0.4996,-0.0258,1.0123,0.9413,0.8752,-88.78,-76.2,0.8136
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,1,0,0,1391,0.571,0.463,-0.0837,0.8789,0.8176,0.7604,-169.47,-158.2,0.7069
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,1,1,1,608,0.25,0.5164,0.011,1.1059,1.0268,0.9534,-31.84,-12.1,0.8851
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,1,1,0,624,0.256,0.4679,-0.0776,0.8917,0.8287,0.77,-71.84,-67.3,0.7151
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,0,0,1,1577,0.648,0.4914,-0.0322,0.9987,0.9282,0.8625,-108.06,-100.8,0.8012
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,0,0,0,1682,0.691,0.478,-0.0694,0.9126,0.8491,0.7898,-178.3,-168.2,0.7344
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,0,1,1,765,0.314,0.515,0.0164,1.1184,1.0391,0.9654,-39.64,-11.5,0.8968
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,0,1,0,792,0.325,0.4798,-0.0679,0.9156,0.8508,0.7904,-85.4,-78.2,0.7339
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,1,0,1,1343,0.552,0.4996,-0.0258,1.0123,0.9413,0.8752,-88.78,-76.2,0.8136
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,1,0,0,1391,0.571,0.463,-0.0837,0.8789,0.8176,0.7604,-169.47,-158.2,0.7069
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,1,1,1,608,0.25,0.5164,0.011,1.1059,1.0268,0.9534,-31.84,-12.1,0.8851
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,1,1,0,624,0.256,0.4679,-0.0776,0.8917,0.8287,0.77,-71.84,-67.3,0.7151
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,0,0,1,1577,0.648,0.4914,-0.0322,0.9987,0.9282,0.8625,-108.06,-100.8,0.8012
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,0,0,0,1682,0.691,0.478,-0.0694,0.9126,0.8491,0.7898,-178.3,-168.2,0.7344
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,0,1,1,765,0.314,0.515,0.0164,1.1184,1.0391,0.9654,-39.64,-11.5,0.8968
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,0,1,0,792,0.325,0.4798,-0.0679,0.9156,0.8508,0.7904,-85.4,-78.2,0.7339
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,1,0,1,1343,0.552,0.4996,-0.0258,1.0123,0.9413,0.8752,-88.78,-76.2,0.8136
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,1,0,0,1391,0.571,0.463,-0.0837,0.8789,0.8176,0.7604,-169.47,-158.2,0.7069
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,1,1,1,608,0.25,0.5164,0.011,1.1059,1.0268,0.9534,-31.84,-12.1,0.8851
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,1,1,0,624,0.256,0.4679,-0.0776,0.8917,0.8287,0.77,-71.84,-67.3,0.7151
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,0,0,1,1248,0.513,0.4391,-0.0193,1.0238,0.9598,0.9004,-86.34,-61.9,0.845
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,0,0,0,1332,0.547,0.3926,-0.1022,0.8599,0.8056,0.7552,-185.39,-177.9,0.7083
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,0,1,1,645,0.265,0.4512,0.0407,1.1614,1.0885,1.0209,-22.38,6.4,0.958
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,0,1,0,664,0.273,0.4096,-0.0816,0.8963,0.8385,0.7849,-80.33,-74.9,0.7351
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,1,0,1,1099,0.452,0.4268,-0.0433,0.9722,0.9108,0.8538,-88.31,-80.9,0.8009
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,1,0,0,1152,0.473,0.3958,-0.1049,0.8536,0.7998,0.7499,-165.6,-156.5,0.7034
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,1,1,1,534,0.219,0.4569,0.0501,1.1867,1.1117,1.0422,-23.75,10.5,0.9778
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,1,1,0,545,0.224,0.4092,-0.099,0.8589,0.803,0.7511,-77.33,-70.7,0.7028
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,0,0,1,1248,0.513,0.4391,-0.0193,1.0238,0.9598,0.9004,-86.34,-61.9,0.845
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,0,0,0,1332,0.547,0.3926,-0.1022,0.8599,0.8056,0.7552,-185.39,-177.9,0.7083
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,0,1,1,645,0.265,0.4512,0.0407,1.1614,1.0885,1.0209,-22.38,6.4,0.958
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,0,1,0,664,0.273,0.4096,-0.0816,0.8963,0.8385,0.7849,-80.33,-74.9,0.7351
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,1,0,1,1099,0.452,0.4268,-0.0433,0.9722,0.9108,0.8538,-88.31,-80.9,0.8009
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,1,0,0,1152,0.473,0.3958,-0.1049,0.8536,0.7998,0.7499,-165.6,-156.5,0.7034
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,1,1,1,534,0.219,0.4569,0.0501,1.1867,1.1117,1.0422,-23.75,10.5,0.9778
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,1,1,0,545,0.224,0.4092,-0.099,0.8589,0.803,0.7511,-77.33,-70.7,0.7028
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,0,0,1,1248,0.513,0.4391,-0.0193,1.0238,0.9598,0.9004,-86.34,-61.9,0.845
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,0,0,0,1332,0.547,0.3926,-0.1022,0.8599,0.8056,0.7552,-185.39,-177.9,0.7083
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,0,1,1,645,0.265,0.4512,0.0407,1.1614,1.0885,1.0209,-22.38,6.4,0.958
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,0,1,0,664,0.273,0.4096,-0.0816,0.8963,0.8385,0.7849,-80.33,-74.9,0.7351
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,1,0,1,1099,0.452,0.4268,-0.0433,0.9722,0.9108,0.8538,-88.31,-80.9,0.8009
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,1,0,0,1152,0.473,0.3958,-0.1049,0.8536,0.7998,0.7499,-165.6,-156.5,0.7034
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,1,1,1,534,0.219,0.4569,0.0501,1.1867,1.1117,1.0422,-23.75,10.5,0.9778
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,1,1,0,545,0.224,0.4092,-0.099,0.8589,0.803,0.7511,-77.33,-70.7,0.7028
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,0,0,1,1146,0.471,0.4206,-0.0615,0.9354,0.8767,0.8222,-111.25,-105.3,0.7715
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,0,0,0,1221,0.502,0.3841,-0.1008,0.8696,0.8155,0.7652,-171.13,-162.4,0.7186
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,0,1,1,604,0.248,0.4321,0.0067,1.082,1.0142,0.9513,-29.09,-14.5,0.8929
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,0,1,0,628,0.258,0.3981,-0.0997,0.865,0.8093,0.7577,-88.02,-82.6,0.7099
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,1,0,1,1031,0.424,0.4016,-0.0806,0.8968,0.8404,0.7881,-120.79,-114.4,0.7395
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,1,0,0,1071,0.44,0.3838,-0.1181,0.8339,0.7814,0.7327,-169.11,-160.4,0.6875
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,1,1,1,507,0.208,0.4458,0.034,1.1474,1.0747,1.0075,-29.5,1.8,0.9452
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,1,1,0,518,0.213,0.3958,-0.1015,0.8591,0.8043,0.7534,-75.18,-68.7,0.7061
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,0,0,1,1146,0.471,0.4206,-0.0615,0.9354,0.8767,0.8222,-111.25,-105.3,0.7715
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,0,0,0,1221,0.502,0.3841,-0.1008,0.8696,0.8155,0.7652,-171.13,-162.4,0.7186
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,0,1,1,604,0.248,0.4321,0.0067,1.082,1.0142,0.9513,-29.09,-14.5,0.8929
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,0,1,0,628,0.258,0.3981,-0.0997,0.865,0.8093,0.7577,-88.02,-82.6,0.7099
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,1,0,1,1031,0.424,0.4016,-0.0806,0.8968,0.8404,0.7881,-120.79,-114.4,0.7395
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,1,0,0,1071,0.44,0.3838,-0.1181,0.8339,0.7814,0.7327,-169.11,-160.4,0.6875
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,1,1,1,507,0.208,0.4458,0.034,1.1474,1.0747,1.0075,-29.5,1.8,0.9452
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,1,1,0,518,0.213,0.3958,-0.1015,0.8591,0.8043,0.7534,-75.18,-68.7,0.7061
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,0,0,1,1146,0.471,0.4206,-0.0615,0.9354,0.8767,0.8222,-111.25,-105.3,0.7715
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,0,0,0,1221,0.502,0.3841,-0.1008,0.8696,0.8155,0.7652,-171.13,-162.4,0.7186
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,0,1,1,604,0.248,0.4321,0.0067,1.082,1.0142,0.9513,-29.09,-14.5,0.8929
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,0,1,0,628,0.258,0.3981,-0.0997,0.865,0.8093,0.7577,-88.02,-82.6,0.7099
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,1,0,1,1031,0.424,0.4016,-0.0806,0.8968,0.8404,0.7881,-120.79,-114.4,0.7395
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,1,0,0,1071,0.44,0.3838,-0.1181,0.8339,0.7814,0.7327,-169.11,-160.4,0.6875
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,1,1,1,507,0.208,0.4458,0.034,1.1474,1.0747,1.0075,-29.5,1.8,0.9452
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,1,1,0,518,0.213,0.3958,-0.1015,0.8591,0.8043,0.7534,-75.18,-68.7,0.7061
ETHUSDT,30m,roll96,3,1.0,0,0.0,25.0,0,0,1,792,0.325,0.3245,-0.1128,0.9866,0.8486,0.7344,-179.84,-171.5,0.6385
ETHUSDT,30m,roll96,3,1.0,0,0.0,25.0,0,0,0,905,0.372,0.063,-0.8562,0.0602,0.0429,0.0337,-867.36,-867.4,0.0271
ETHUSDT,30m,roll96,3,1.0,0,0.0,25.0,0,1,1,261,0.107,0.3333,-0.0847,1.0327,0.8849,0.7631,-51.33,-49.9,0.6615
ETHUSDT,30m,roll96,3,1.0,0,0.0,25.0,0,1,0,294,0.121,0.0544,-0.837,0.0556,0.0373,0.029,-276.84,-276.8,0.0231
ETHUSDT,30m,roll96,3,1.0,0,0.0,25.0,1,0,1,503,0.207,0.3181,-0.1633,0.911,0.7829,0.6768,-136.98,-133.8,0.5875
