symbol,tf,anchor,entry_level,stop_k,target_mode,rr,min_risk_bps,flow_mode,crowd_mode,revert,trades,tpd,win_rate,avg_r,pf_0x,pf_1x,pf_2x,maxdd_r_2x,total_r_2x,pf_3x
ETHUSDT,30m,roll96,2,3.0,0,0.0,25.0,1,0,0,1182,0.486,0.0821,-0.4162,0.0404,0.0183,0.0122,-544.55,-544.5,0.0094
ETHUSDT,30m,roll96,2,3.0,0,0.0,25.0,1,1,1,144,0.059,0.7361,0.0242,1.3086,1.109,0.9274,-8.49,-2.5,0.7679
ETHUSDT,30m,roll96,2,3.0,0,0.0,25.0,1,1,0,130,0.053,0.0692,-0.4059,0.0478,0.0246,0.015,-58.14,-58.1,0.0115
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,0,0,1,1516,0.623,0.6425,-0.0863,0.874,0.7285,0.5989,-205.17,-204.0,0.4874
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,0,0,0,1303,0.535,0.089,-0.4095,0.0462,0.0225,0.0156,-592.04,-592.0,0.0121
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,0,1,1,164,0.067,0.7012,-0.0079,1.1377,0.9683,0.8162,-12.49,-7.9,0.6824
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,0,1,0,152,0.062,0.0855,-0.4029,0.0482,0.0277,0.0224,-67.36,-67.4,0.0183
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,1,0,1,1362,0.56,0.6476,-0.08,0.8901,0.7444,0.6141,-175.2,-173.4,0.5013
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,1,0,0,1182,0.486,0.0812,-0.4166,0.0391,0.0176,0.0121,-544.92,-544.9,0.0094
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,1,1,1,143,0.059,0.7343,0.0243,1.2983,1.1086,0.9355,-8.49,-2.2,0.7807
ETHUSDT,30m,roll96,2,3.0,0,0.0,50.0,1,1,0,129,0.053,0.062,-0.4116,0.0351,0.0186,0.0146,-58.16,-58.2,0.0115
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,0,0,1,1482,0.609,0.6404,-0.0853,0.8664,0.7316,0.6106,-194.19,-193.0,0.5033
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,0,0,0,1279,0.525,0.0891,-0.4006,0.046,0.023,0.0164,-565.77,-565.8,0.0127
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,0,1,1,160,0.066,0.7125,0.0123,1.2191,1.0529,0.9005,-9.82,-3.9,0.7623
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,0,1,0,147,0.06,0.0884,-0.4054,0.0439,0.0285,0.0233,-64.79,-64.8,0.0192
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,1,0,1,1336,0.549,0.646,-0.0786,0.8845,0.7485,0.6262,-165.91,-164.1,0.5172
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,1,0,0,1162,0.477,0.0818,-0.4106,0.0387,0.0179,0.0126,-525.4,-525.4,0.0098
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,1,1,1,141,0.058,0.7376,0.0312,1.3253,1.143,0.9752,-7.18,-0.8,0.8224
ETHUSDT,30m,roll96,2,3.0,0,0.0,100.0,1,1,0,126,0.052,0.0635,-0.41,0.0325,0.0191,0.0152,-56.13,-56.1,0.012
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,0,0,1,1256,0.516,0.4626,-0.0907,0.8986,0.8002,0.712,-176.08,-173.2,0.6326
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,0,0,0,1416,0.582,0.5028,-0.0139,1.0805,0.9655,0.8626,-96.55,-82.7,0.7702
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,0,1,1,152,0.062,0.5724,0.0158,1.168,1.044,0.9322,-12.44,-3.9,0.8311
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,0,1,0,161,0.066,0.441,-0.0847,0.8891,0.7993,0.7184,-20.12,-20.1,0.6452
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,1,0,1,1153,0.474,0.464,-0.0902,0.8972,0.8006,0.714,-161.5,-157.3,0.6359
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,1,0,0,1293,0.531,0.505,-0.0088,1.0927,0.978,0.8751,-73.69,-67.9,0.7825
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,1,1,1,132,0.054,0.5758,0.0199,1.1825,1.0561,0.942,-12.61,-2.9,0.8388
ETHUSDT,30m,roll96,2,3.0,1,1.0,25.0,1,1,0,138,0.057,0.442,-0.0732,0.9161,0.8227,0.7388,-15.78,-15.7,0.6632
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,0,0,1,1255,0.516,0.4614,-0.0929,0.8933,0.796,0.7089,-178.37,-175.4,0.6305
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,0,0,0,1415,0.581,0.5039,-0.0115,1.0864,0.9712,0.8681,-92.84,-78.9,0.7753
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,0,1,1,151,0.062,0.5695,0.0113,1.1487,1.0312,0.9253,-12.84,-4.3,0.8296
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,0,1,0,160,0.066,0.4437,-0.0771,0.9031,0.8149,0.7349,-18.52,-18.5,0.662
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,1,0,1,1153,0.474,0.4631,-0.0919,0.8933,0.7973,0.7113,-163.39,-159.1,0.6339
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,1,0,0,1293,0.531,0.5058,-0.0072,1.097,0.9819,0.8786,-71.57,-65.8,0.7856
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,1,1,1,131,0.054,0.5725,0.0147,1.16,1.0412,0.934,-13.01,-3.2,0.837
ETHUSDT,30m,roll96,2,3.0,1,1.0,50.0,1,1,0,137,0.056,0.4453,-0.0642,0.9334,0.8419,0.7591,-14.18,-14.1,0.6839
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,0,0,1,1229,0.505,0.4597,-0.0934,0.8846,0.7945,0.7133,-171.26,-168.3,0.64
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,0,0,0,1387,0.57,0.5061,-0.0034,1.1006,0.9913,0.8925,-80.49,-61.8,0.8031
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,0,1,1,147,0.06,0.5782,0.0303,1.1989,1.0872,0.9854,-10.19,-0.8,0.8923
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,0,1,0,156,0.064,0.4359,-0.0871,0.8695,0.7922,0.7215,-19.63,-19.0,0.6569
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,1,0,1,1133,0.465,0.4625,-0.0911,0.8884,0.7985,0.7175,-156.37,-152.1,0.6442
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,1,0,0,1269,0.521,0.5059,-0.0041,1.0982,0.9895,0.8913,-65.56,-57.1,0.8024
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,1,1,1,128,0.053,0.5781,0.0275,1.1911,1.0793,0.9775,-10.37,-1.0,0.8845
ETHUSDT,30m,roll96,2,3.0,1,1.0,100.0,1,1,0,134,0.055,0.4403,-0.0687,0.9128,0.8308,0.756,-14.5,-13.9,0.6875
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,0,0,1,1069,0.439,0.4303,-0.0254,1.0466,0.9461,0.8565,-80.89,-76.5,0.7763
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,0,0,0,1158,0.476,0.4482,0.019,1.153,1.0419,0.9433,-77.3,-31.5,0.8555
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,0,1,1,150,0.062,0.52,-0.0115,1.0783,0.9713,0.876,-14.11,-7.9,0.7904
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,0,1,0,148,0.061,0.3649,-0.0705,0.9314,0.8452,0.7684,-18.04,-16.5,0.6999
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,1,0,1,989,0.406,0.4277,-0.0249,1.0459,0.947,0.8587,-93.28,-69.4,0.7796
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,1,0,0,1061,0.436,0.442,-0.0025,1.0987,0.9945,0.9017,-71.57,-50.9,0.8189
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,1,1,1,130,0.053,0.5077,-0.057,0.9601,0.8622,0.7751,-18.89,-12.8,0.6972
ETHUSDT,30m,roll96,2,3.0,1,2.0,25.0,1,1,0,128,0.053,0.3594,-0.0798,0.912,0.8276,0.7526,-16.9,-15.5,0.686
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,0,0,1,1068,0.439,0.4288,-0.0298,1.036,0.9371,0.8489,-85.18,-80.7,0.77
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,0,0,0,1157,0.475,0.4494,0.023,1.1625,1.0512,0.9522,-72.19,-26.4,0.8639
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,0,1,1,149,0.061,0.5168,-0.023,1.0432,0.9432,0.8541,-15.51,-9.3,0.7741
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,0,1,0,147,0.06,0.3673,-0.0621,0.9463,0.8618,0.7861,-16.43,-14.9,0.7181
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,1,0,1,989,0.406,0.4267,-0.0279,1.039,0.9409,0.8533,-96.17,-72.3,0.7749
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,1,0,0,1061,0.436,0.443,0.0007,1.1061,1.0014,0.9082,-68.06,-47.4,0.8248
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,1,1,1,129,0.053,0.5039,-0.0706,0.9206,0.8306,0.7506,-20.28,-14.2,0.6789
ETHUSDT,30m,roll96,2,3.0,1,2.0,50.0,1,1,0,127,0.052,0.3622,-0.0701,0.9287,0.8462,0.7724,-15.29,-13.9,0.7063
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,0,0,1,1046,0.43,0.4293,-0.0327,1.0222,0.9302,0.8476,-83.26,-78.8,0.7734
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,0,0,0,1131,0.465,0.4527,0.0281,1.1678,1.0633,0.9694,-66.55,-16.2,0.8849
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,0,1,1,145,0.06,0.531,0.0091,1.1219,1.0237,0.9346,-11.29,-3.8,0.8533
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,0,1,0,143,0.059,0.3566,-0.0935,0.8642,0.7935,0.7298,-19.79,-18.4,0.6724
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,1,0,1,972,0.399,0.428,-0.0276,1.0333,0.9409,0.858,-91.87,-67.9,0.7833
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,1,0,0,1040,0.427,0.4442,0.0001,1.0981,1.0003,0.9124,-67.51,-43.7,0.8333
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,1,1,1,126,0.052,0.5159,-0.0437,0.9785,0.8903,0.8104,-17.39,-10.0,0.738
ETHUSDT,30m,roll96,2,3.0,1,2.0,100.0,1,1,0,124,0.051,0.3548,-0.0912,0.8715,0.8003,0.7362,-18.06,-15.7,0.6785
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,0,0,1,968,0.398,0.4246,0.0062,1.1169,1.0129,0.9205,-70.31,-38.9,0.838
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,0,0,0,1039,0.427,0.4235,0.0496,1.213,1.1012,1.0023,-68.32,1.2,0.9145
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,0,1,1,149,0.061,0.4899,-0.0804,0.9031,0.8124,0.7325,-22.06,-18.1,0.6615
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,0,1,0,141,0.058,0.3546,0.0556,1.2161,1.1159,1.0266,-12.79,1.9,0.9468
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,1,0,1,903,0.371,0.4208,0.0259,1.1607,1.0546,0.9603,-69.06,-18.1,0.8761
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,1,0,0,975,0.401,0.4236,0.0188,1.1437,1.0385,0.9453,-63.49,-27.7,0.8624
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,1,1,1,129,0.053,0.4806,-0.1137,0.8233,0.7386,0.6644,-23.85,-20.0,0.5987
ETHUSDT,30m,roll96,2,3.0,2,0.0,25.0,1,1,0,122,0.05,0.3443,0.0517,1.2038,1.1054,1.0179,-14.47,1.1,0.9398
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,0,0,1,969,0.398,0.4241,0.0062,1.1168,1.013,0.9208,-70.26,-38.8,0.8384
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,0,0,0,1037,0.426,0.4243,0.0521,1.2181,1.1066,1.0079,-65.3,4.2,0.9202
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,0,1,1,148,0.061,0.4932,-0.0721,0.9184,0.8293,0.7503,-20.46,-16.5,0.6796
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,0,1,0,140,0.058,0.3571,0.0653,1.2355,1.1378,1.0502,-12.79,3.5,0.9712
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,1,0,1,905,0.372,0.421,0.0271,1.1634,1.0569,0.9623,-68.18,-17.2,0.8779
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,1,0,0,974,0.4,0.424,0.0201,1.1463,1.0411,0.9479,-62.07,-26.3,0.8651
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,1,1,1,128,0.053,0.4844,-0.1044,0.8392,0.7561,0.6828,-22.25,-18.4,0.6173
ETHUSDT,30m,roll96,2,3.0,2,0.0,50.0,1,1,0,121,0.05,0.3471,0.0629,1.2256,1.13,1.0443,-14.47,2.7,0.9673
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,0,0,1,954,0.392,0.4256,0.0002,1.0972,1.0003,0.9135,-72.63,-41.2,0.8356
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,0,0,0,1019,0.419,0.4318,0.0586,1.2289,1.1231,1.0283,-56.3,14.5,0.9432
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,0,1,1,144,0.059,0.5069,-0.0412,0.9852,0.8975,0.8183,-15.8,-11.0,0.7463
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,0,1,0,137,0.056,0.3504,-0.0589,0.9485,0.8759,0.8105,-14.35,-13.0,0.7515
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,1,0,1,892,0.366,0.4271,0.0318,1.17,1.0682,0.9769,-61.19,-10.1,0.8948
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,1,0,0,961,0.395,0.4287,0.0202,1.1417,1.0423,0.9533,-58.6,-22.7,0.8734
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,1,1,1,125,0.051,0.496,-0.0781,0.8909,0.8093,0.736,-19.35,-14.2,0.6697
ETHUSDT,30m,roll96,2,3.0,2,0.0,100.0,1,1,0,119,0.049,0.3445,-0.0568,0.9545,0.882,0.8168,-13.88,-11.0,0.758
ETHUSDT,30m,roll96,3,1.0,0,0.0,25.0,0,0,1,198,0.081,0.3434,-0.2318,0.8712,0.6866,0.5438,-75.32,-75.3,0.4304
ETHUSDT,30m,roll96,3,1.0,0,0.0,25.0,0,0,0,205,0.084,0.0488,-0.8272,0.0499,0.0228,0.0157,-200.77,-200.8,0.0119
ETHUSDT,30m,roll96,3,1.0,0,0.0,25.0,1,0,1,140,0.058,0.3286,-0.2478,0.8473,0.6726,0.5394,-56.62,-55.3,0.4347
ETHUSDT,30m,roll96,3,1.0,0,0.0,25.0,1,0,0,145,0.06,0.0345,-0.8044,0.0574,0.0294,0.0217,-138.42,-138.4,0.0172
ETHUSDT,30m,roll96,3,1.0,0,0.0,50.0,0,0,1,186,0.076,0.3333,-0.2576,0.811,0.6558,0.5333,-73.58,-72.6,0.4343
ETHUSDT,30m,roll96,3,1.0,0,0.0,50.0,0,0,0,191,0.078,0.0524,-0.8033,0.0503,0.0252,0.0176,-178.99,-179.0,0.0135
ETHUSDT,30m,roll96,3,1.0,0,0.0,50.0,1,0,1,130,0.053,0.3308,-0.2453,0.8268,0.6732,0.5526,-49.9,-48.9,0.4557
ETHUSDT,30m,roll96,3,1.0,0,0.0,50.0,1,0,0,134,0.055,0.0373,-0.7915,0.0557,0.0323,0.0243,-123.7,-123.7,0.0195
ETHUSDT,30m,roll96,3,1.0,0,0.0,100.0,0,0,1,117,0.048,0.2991,-0.3281,0.6652,0.5683,0.4876,-49.65,-49.6,0.4198
ETHUSDT,30m,roll96,3,1.0,0,0.0,100.0,0,0,0,118,0.048,0.0424,-0.7612,0.0273,0.0108,0.008,-101.2,-101.2,0.0062
ETHUSDT,30m,roll96,3,1.0,0,0.0,100.0,1,0,1,85,0.035,0.3176,-0.2531,0.7688,0.6573,0.5652,-31.17,-29.8,0.4883
ETHUSDT,30m,roll96,3,1.0,0,0.0,100.0,1,0,0,86,0.035,0.0349,-0.7464,0.033,0.0147,0.0112,-72.64,-72.6,0.0086
ETHUSDT,30m,roll96,3,1.0,1,1.0,25.0,0,0,1,205,0.084,0.522,-0.1098,1.0881,0.8002,0.5784,-53.97,-53.6,0.4064
ETHUSDT,30m,roll96,3,1.0,1,1.0,25.0,0,0,0,218,0.09,0.4817,-0.1843,0.9322,0.6907,0.5057,-74.91,-72.7,0.3632
ETHUSDT,30m,roll96,3,1.0,1,1.0,25.0,1,0,1,145,0.06,0.5241,-0.1041,1.0962,0.8108,0.5934,-36.82,-36.8,0.4228
ETHUSDT,30m,roll96,3,1.0,1,1.0,25.0,1,0,0,155,0.064,0.471,-0.2028,0.8942,0.6631,0.4835,-56.89,-54.2,0.3451
ETHUSDT,30m,roll96,3,1.0,1,1.0,50.0,0,0,1,191,0.078,0.5183,-0.0988,1.0721,0.8187,0.618,-45.35,-44.4,0.4552
ETHUSDT,30m,roll96,3,1.0,1,1.0,50.0,0,0,0,203,0.083,0.4828,-0.1644,0.9366,0.7191,0.5479,-60.85,-60.1,0.4096
ETHUSDT,30m,roll96,3,1.0,1,1.0,50.0,1,0,1,134,0.055,0.5373,-0.0593,1.1554,0.8866,0.6737,-27.59,-25.5,0.5007
ETHUSDT,30m,roll96,3,1.0,1,1.0,50.0,1,0,0,144,0.059,0.4583,-0.2104,0.8501,0.6551,0.5006,-50.17,-48.9,0.3753
ETHUSDT,30m,roll96,3,1.0,1,1.0,100.0,0,0,1,118,0.048,0.4915,-0.1165,0.9606,0.7909,0.6485,-26.68,-25.1,0.5273
ETHUSDT,30m,roll96,3,1.0,1,1.0,100.0,0,0,0,125,0.051,0.512,-0.0684,1.0555,0.8716,0.7176,-23.61,-20.5,0.5867
ETHUSDT,30m,roll96,3,1.0,1,1.0,100.0,1,0,1,86,0.035,0.5,-0.1025,0.9915,0.8138,0.6659,-19.74,-17.3,0.541
ETHUSDT,30m,roll96,3,1.0,1,1.0,100.0,1,0,0,92,0.038,0.5,-0.0933,1.008,0.8283,0.6775,-20.06,-17.5,0.5491
ETHUSDT,30m,roll96,3,1.0,1,2.0,25.0,0,0,1,203,0.083,0.3202,-0.2165,0.9056,0.7228,0.582,-74.86,-74.9,0.4703
ETHUSDT,30m,roll96,3,1.0,1,2.0,25.0,0,0,0,212,0.087,0.3585,-0.0777,1.1139,0.8938,0.7248,-61.18,-48.3,0.591
ETHUSDT,30m,roll96,3,1.0,1,2.0,25.0,1,0,1,145,0.06,0.3172,-0.2199,0.8974,0.7208,0.5856,-54.57,-53.6,0.4789
ETHUSDT,30m,roll96,3,1.0,1,2.0,25.0,1,0,0,149,0.061,0.3826,-0.0051,1.2351,0.9927,0.8042,-34.52,-22.9,0.6534
ETHUSDT,30m,roll96,3,1.0,1,2.0,50.0,0,0,1,189,0.078,0.3016,-0.2556,0.8256,0.6775,0.561,-73.6,-73.6,0.4671
ETHUSDT,30m,roll96,3,1.0,1,2.0,50.0,0,0,0,197,0.081,0.3604,-0.0541,1.123,0.9246,0.768,-46.88,-36.7,0.6413
ETHUSDT,30m,roll96,3,1.0,1,2.0,50.0,1,0,1,134,0.055,0.306,-0.2369,0.8478,0.6998,0.5835,-49.32,-49.3,0.4899
ETHUSDT,30m,roll96,3,1.0,1,2.0,50.0,1,0,0,138,0.057,0.3696,-0.0262,1.1673,0.9628,0.8005,-32.19,-21.6,0.6687
ETHUSDT,30m,roll96,3,1.0,1,2.0,100.0,0,0,1,117,0.048,0.2821,-0.2934,0.7259,0.6278,0.546,-45.64,-45.6,0.4769
ETHUSDT,30m,roll96,3,1.0,1,2.0,100.0,0,0,0,122,0.05,0.3689,0.0061,1.1629,1.009,0.8798,-27.32,-10.9,0.77
ETHUSDT,30m,roll96,3,1.0,1,2.0,100.0,1,0,1,86,0.035,0.3023,-0.228,0.8141,0.7032,0.611,-30.02,-28.1,0.5331
ETHUSDT,30m,roll96,3,1.0,1,2.0,100.0,1,0,0,89,0.037,0.382,0.0416,1.2296,1.0627,0.9231,-19.08,-4.9,0.8048
ETHUSDT,30m,roll96,3,1.0,2,0.0,25.0,0,0,1,194,0.08,0.1959,-0.042,1.1401,0.9546,0.8137,-64.33,-38.0,0.7032
ETHUSDT,30m,roll96,3,1.0,2,0.0,25.0,0,0,0,202,0.083,0.2129,0.1541,1.3929,1.1704,1.0012,-41.98,0.2,0.8681
ETHUSDT,30m,roll96,3,1.0,2,0.0,25.0,1,0,1,139,0.057,0.2158,-0.0419,1.1416,0.9535,0.8108,-45.59,-26.9,0.6988
ETHUSDT,30m,roll96,3,1.0,2,0.0,25.0,1,0,0,143,0.059,0.2098,0.1437,1.3772,1.1595,0.9927,-35.06,-1.1,0.8609
ETHUSDT,30m,roll96,3,1.0,2,0.0,50.0,0,0,1,181,0.074,0.1934,-0.0171,1.1474,0.9813,0.8514,-53.88,-27.6,0.7472
ETHUSDT,30m,roll96,3,1.0,2,0.0,50.0,0,0,0,188,0.077,0.2181,0.0938,1.2941,1.1062,0.9591,-48.87,-7.6,0.8407
ETHUSDT,30m,roll96,3,1.0,2,0.0,50.0,1,0,1,129,0.053,0.2171,0.0187,1.1961,1.0211,0.8843,-36.62,-14.8,0.7744
ETHUSDT,30m,roll96,3,1.0,2,0.0,50.0,1,0,0,132,0.054,0.2045,-0.0674,1.0826,0.9245,0.8002,-51.12,-26.4,0.6999
ETHUSDT,30m,roll96,3,1.0,2,0.0,100.0,0,0,1,115,0.047,0.2348,0.0248,1.1598,1.0295,0.9206,-27.79,-8.4,0.8284
ETHUSDT,30m,roll96,3,1.0,2,0.0,100.0,0,0,0,116,0.048,0.2414,0.147,1.3255,1.1788,1.0563,-31.95,5.8,0.9524
ETHUSDT,30m,roll96,3,1.0,2,0.0,100.0,1,0,1,84,0.035,0.2619,0.0843,1.2488,1.1036,0.9829,-25.71,-1.3,0.8811
ETHUSDT,30m,roll96,3,1.0,2,0.0,100.0,1,0,0,84,0.035,0.2381,0.1146,1.2853,1.1393,1.0177,-22.56,1.3,0.915
ETHUSDT,30m,roll96,3,2.0,0,0.0,25.0,0,0,1,201,0.083,0.4975,-0.1803,0.7918,0.6504,0.5284,-52.51,-52.4,0.4273
ETHUSDT,30m,roll96,3,2.0,0,0.0,25.0,0,0,0,203,0.083,0.069,-0.5993,0.0504,0.0279,0.0209,-138.09,-138.1,0.0165
ETHUSDT,30m,roll96,3,2.0,0,0.0,25.0,1,0,1,141,0.058,0.4539,-0.244,0.6787,0.5603,0.4599,-45.48,-45.5,0.3783
ETHUSDT,30m,roll96,3,2.0,0,0.0,25.0,1,0,0,144,0.059,0.0556,-0.5699,0.0495,0.0273,0.0203,-93.4,-93.4,0.0158
ETHUSDT,30m,roll96,3,2.0,0,0.0,50.0,0,0,1,197,0.081,0.4873,-0.1934,0.7574,0.6324,0.5245,-52.76,-52.8,0.431
ETHUSDT,30m,roll96,3,2.0,0,0.0,50.0,0,0,0,199,0.082,0.0704,-0.5839,0.0523,0.0292,0.0219,-131.18,-131.2,0.0174
ETHUSDT,30m,roll96,3,2.0,0,0.0,50.0,1,0,1,139,0.057,0.446,-0.2543,0.6547,0.5482,0.4578,-45.63,-45.6,0.381
ETHUSDT,30m,roll96,3,2.0,0,0.0,50.0,1,0,0,142,0.058,0.0563,-0.5582,0.0509,0.0282,0.0211,-89.8,-89.8,0.0164
ETHUSDT,30m,roll96,3,2.0,0,0.0,100.0,0,0,1,185,0.076,0.4757,-0.2229,0.694,0.5917,0.5018,-54.03,-53.5,0.4233
ETHUSDT,30m,roll96,3,2.0,0,0.0,100.0,0,0,0,186,0.076,0.0753,-0.5541,0.0565,0.0328,0.0249,-115.48,-115.5,0.0198
ETHUSDT,30m,roll96,3,2.0,0,0.0,100.0,1,0,1,129,0.053,0.4496,-0.2622,0.6302,0.539,0.4594,-42.79,-42.3,0.3907
ETHUSDT,30m,roll96,3,2.0,0,0.0,100.0,1,0,0,132,0.054,0.0606,-0.5284,0.0565,0.032,0.0241,-78.46,-78.5,0.0189
ETHUSDT,30m,roll96,3,2.0,1,1.0,25.0,0,0,1,205,0.084,0.4585,-0.164,0.8392,0.7051,0.5892,-50.55,-50.2,0.4899
ETHUSDT,30m,roll96,3,2.0,1,1.0,25.0,0,0,0,215,0.088,0.5256,-0.0097,1.1599,0.9796,0.8282,-31.04,-19.2,0.6993
ETHUSDT,30m,roll96,3,2.0,1,1.0,25.0,1,0,1,145,0.06,0.4276,-0.2121,0.7507,0.6338,0.5334,-42.12,-42.1,0.4486
ETHUSDT,30m,roll96,3,2.0,1,1.0,25.0,1,0,0,150,0.062,0.54,0.0239,1.2427,1.0527,0.8914,-16.65,-8.0,0.7531
ETHUSDT,30m,roll96,3,2.0,1,1.0,50.0,0,0,1,201,0.083,0.4478,-0.1799,0.8014,0.6827,0.5802,-51.33,-51.3,0.4911
ETHUSDT,30m,roll96,3,2.0,1,1.0,50.0,0,0,0,211,0.087,0.5355,0.0159,1.2114,1.0345,0.8827,-25.81,-12.3,0.7513
ETHUSDT,30m,roll96,3,2.0,1,1.0,50.0,1,0,1,143,0.059,0.4196,-0.2235,0.725,0.6195,0.5289,-42.52,-42.5,0.4505
ETHUSDT,30m,roll96,3,2.0,1,1.0,50.0,1,0,0,148,0.061,0.5473,0.0432,1.2837,1.0977,0.9371,-13.05,-4.4,0.7972
ETHUSDT,30m,roll96,3,2.0,1,1.0,100.0,0,0,1,188,0.077,0.4362,-0.1985,0.7546,0.6543,0.5667,-50.02,-49.9,0.4898
ETHUSDT,30m,roll96,3,2.0,1,1.0,100.0,0,0,0,197,0.081,0.5431,0.0444,1.2676,1.1002,0.9542,-20.03,-4.3,0.8257
ETHUSDT,30m,roll96,3,2.0,1,1.0,100.0,1,0,1,133,0.055,0.4135,-0.232,0.6961,0.6047,0.5253,-39.7,-39.6,0.4558
ETHUSDT,30m,roll96,3,2.0,1,1.0,100.0,1,0,0,138,0.057,0.5507,0.0647,1.3265,1.1521,0.9993,-11.43,-0.0,0.8645
ETHUSDT,30m,roll96,3,2.0,1,2.0,25.0,0,0,1,202,0.083,0.3812,-0.0381,1.0729,0.9405,0.8262,-26.61,-24.1,0.7269
ETHUSDT,30m,roll96,3,2.0,1,2.0,25.0,0,0,0,202,0.083,0.396,-0.0009,1.1423,0.9985,0.8775,-32.58,-16.5,0.7745
ETHUSDT,30m,roll96,3,2.0,1,2.0,25.0,1,0,1,143,0.059,0.3776,-0.0446,1.0588,0.9296,0.8184,-19.06,-17.7,0.722
